gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
23.415,0.671,10.549,0.635,-0.064,0.525
23.293,0.854,11.098,0.618,-0.075,0.521
23.232,0.854,11.829,0.614,-0.059,0.504
23.293,0.854,12.5,0.612,-0.052,0.496
22.988,0.488,13.11,0.615,-0.058,0.489
22.012,0.122,13.841,0.599,-0.05,0.474
20.305,-0.183,14.634,0.602,-0.046,0.458
19.024,-0.549,15.488,0.585,-0.021,0.444
17.805,-0.671,16.28,0.575,-0.017,0.432
17.195,-0.793,17.073,0.583,-0.009,0.451
16.829,-0.854,17.622,0.546,0.002,0.431
15.793,-0.671,18.354,0.497,0.017,0.33
14.573,-1.037,19.817,0.501,0.024,0.299
15.854,-2.439,20.549,0.504,0.012,0.32
16.098,-2.256,21.585,0.454,0.059,0.312
15.61,-2.561,22.317,0.434,0.063,0.297
14.939,-2.683,23.415,0.432,0.076,0.293
14.451,-3.232,24.268,0.403,0.12,0.282
12.683,-3.78,25.366,0.369,0.135,0.262
11.037,-4.207,26.951,0.33,0.154,0.231
8.171,-4.634,27.927,0.297,0.193,0.208
5.244,-5.183,29.451,0.255,0.229,0.18
1.89,-5.671,30.427,0.215,0.265,0.15
-1.341,-3.598,31.22,0.175,0.295,0.131
-3.232,-0.061,34.39,0.142,0.321,0.103
-7.439,-0.61,36.646,0.104,0.345,0.081
-10.183,-2.683,38.659,0.052,0.355,0.053
-14.39,-3.72,41.768,0.005,0.377,0.026
-18.72,-4.085,45.488,-0.038,0.401,0.003
-24.634,-4.024,49.573,-0.063,0.428,-0.02
-31.768,-4.451,54.39,-0.101,0.456,-0.044
-38.78,-4.634,59.817,-0.146,0.456,-0.079
-47.561,-4.695,65.854,-0.213,0.435,-0.104
-58.11,-4.512,72.378,-0.214,0.447,-0.111
-69.39,-4.573,79.634,-0.224,0.458,-0.117
-81.402,-4.207,87.317,-0.254,0.451,-0.142
-94.573,-3.963,95.244,-0.3,0.395,-0.188
-108.78,-3.415,103.48,-0.292,0.372,-0.195
-123.72,-2.561,112.19,-0.292,0.336,-0.185
-138.6,-2.5,121.65,-0.321,0.358,-0.185
-155,-3.293,131.34,-0.313,0.329,-0.21
-172.5,-4.512,140.67,-0.322,0.207,-0.178
-190.43,-5.732,149.82,-0.278,0.195,-0.218
-209.76,-6.22,158.84,-0.26,0.3,-0.22
-228.66,-7.683,167.81,-0.241,0.148,-0.245
-247.68,-11.646,176.83,-0.167,0.04,-0.181
-268.05,-17.073,185.79,-0.138,-0.013,-0.147
-287.74,-20.488,193.9,-0.159,-0.016,-0.19
-306.83,-22.439,202.32,-0.07,-0.189,-0.128
-323.66,-27.317,210.37,-0.093,-0.158,-0.149
-341.34,-34.939,219.27,-0.047,-0.279,-0.193
-357.32,-41.098,228.41,0.158,-0.647,-0.107
-372.74,-46.89,237.5,0.037,-0.452,-0.31
-385.06,-53.78,246.71,0.292,-0.743,-0.259
-393.42,-61.707,256.65,0.486,-1.241,-0.256
-402.13,-72.195,266.34,0.583,-1.509,-0.411
-417.07,-80.671,278.54,0.827,-1.951,-0.35
-414.76,-91.585,288.17,0.86,-2.364,-0.573
-416.89,-100.85,301.34,1.099,-2.928,-0.741
-415.31,-106.28,313.17,1.208,-3.15,-1.095
-417.74,-113.78,327.44,1.452,-3.38,-1.187
-403.78,-123.96,339.51,1.746,-4.345,-1.245
-403.9,-130.31,355.31,2.123,-5.323,-1.021
-390.24,-140,371.34,2.626,-5.789,-1.315
-359.88,-145.24,382.62,2.975,-5.773,-1.693
-363.6,-149.02,403.23,2.992,-5.695,-1.939
-333.84,-171.22,417.07,3.201,-6.17,-2.667
-295.06,-177.87,427.99,3.397,-6.379,-2.558
-277.19,-185.61,440.85,3.749,-6.197,-2.65
-228.72,-186.16,450.06,4.087,-5.978,-2.69
-199.02,-183.72,459.76,4.327,-5.712,-2.567
-141.77,-174.63,463.6,4.479,-5.409,-2.56
-123.78,-169.45,461.71,4.453,-5.043,-2.604
-96.341,-172.56,449.94,4.618,-4.694,-2.562
-68.841,-172.13,428.23,4.511,-4.408,-2.458
-66.098,-150.79,407.26,3.901,-4.156,-2.437
-50.122,-113.42,367.44,3.519,-3.888,-2.308
-103.05,-85.305,328.05,3.223,-3.591,-2.116
-111.95,-29.329,284.33,2.805,-3.333,-2.031
-114.69,18.841,236.59,2.426,-3.121,-1.938
-199.39,37.622,177.5,1.944,-2.82,-1.988
-219.94,72.378,125.61,1.658,-2.659,-1.85
-232.13,115.06,72.866,1.363,-2.682,-1.833
-232.68,163.48,19.085,0.947,-2.667,-1.858
-217.32,217.44,-36.89,0.639,-2.48,-1.811
-192.5,270.18,-90.976,0.381,-2.305,-1.76
-157.07,316.1,-146.34,0.136,-2.135,-1.631
-111.04,380.31,-200.18,-0.05,-1.969,-1.615
-59.939,436.4,-249.94,-0.274,-1.792,-1.653
-18.659,453.48,-297.01,-0.533,-1.656,-1.718
15.793,464.51,-343.23,-0.82,-1.67,-1.649
44.329,475.18,-389.21,-0.9,-1.645,-1.521
64.939,478.54,-434.63,-1.314,-1.533,-1.576
70.549,472.93,-474.63,-1.884,-1.448,-1.716
70.305,453.17,-509.88,-2.235,-1.205,-1.661
74.085,441.95,-546.1,-2.386,-1.363,-1.492
60.915,428.05,-578.05,-2.68,-1.839,-1.45
44.207,403.72,-601.22,-2.686,-2.094,-1.722
24.268,378.66,-618.11,-2.935,-2.667,-2.021
-1.463,348.78,-632.13,-3.881,-3.18,-2.068
-27.317,319.69,-635.98,-5.336,-3.302,-2.099
-48.476,290.18,-635.67,-7.057,-3.163,-1.958
-75.793,257.81,-629.15,-7.522,-2.499,-2.309
-97.073,227.93,-618.11,-5.604,-1.889,-2.048
-122.56,211.83,-605.12,-3.924,-2.007,-1.494
-140.18,223.05,-592.56,-3.855,-1.92,-1.473
-150.79,226.52,-573.54,-3.581,-1.733,-1.033
-167.62,219.76,-540.85,-3.208,-1.654,-0.71
-169.57,200.98,-503.29,-2.895,-1.644,-0.674
-167.07,159.63,-448.96,-2.578,-1.615,-0.594
-157.07,122.81,-378.11,-2.091,-1.656,-0.378
-125.85,89.451,-322.81,-1.738,-1.843,-0.17
-92.195,107.01,-268.17,-1.717,-2.075,-0.083
-67.866,133.96,-227.99,-1.809,-2.184,-0.084
-62.378,163.11,-191.22,-1.767,-2.173,-0.08
-65.793,152.99,-124.27,-1.331,-2.084,0.034
-76.524,76.037,-57.256,-0.908,-1.945,0.192
-66.707,56.524,-23.598,-0.714,-1.874,0.309
