gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-74.817,-27.012,60.549,-0.051,-0.014,0.426
-75.732,-24.695,61.463,-0.061,-0.002,0.334
-77.256,-23.476,63.171,-0.06,0,0.28
-77.012,-22.561,65.732,-0.081,0.067,0.258
-82.805,-21.098,67.622,-0.063,0.104,0.239
-86.28,-21.037,70.061,-0.028,0.105,0.212
-86.037,-20.244,73.659,0,0.113,0.179
-83.72,-20.549,77.439,0.014,0.108,0.136
-85.732,-20.732,80,0.043,0.073,0.107
-81.646,-21.159,83.049,0.102,0.026,0.092
-70.183,-22.012,87.561,0.166,-0.021,0.063
-61.341,-23.293,92.622,0.211,-0.075,0.017
-52.378,-25.61,98.293,0.25,-0.135,-0.045
-37.622,-27.317,105.61,0.299,-0.217,-0.104
-20.427,-29.634,115.06,0.393,-0.35,-0.203
-8.659,-30.732,125.79,0.401,-0.536,-0.205
0.488,-31.951,136.52,0.409,-0.724,-0.316
11.28,-31.585,147.99,0.483,-1.032,-0.436
17.134,-30.854,160.55,0.534,-1.308,-0.454
17.134,-30.366,172.81,0.604,-1.583,-0.477
12.622,-29.085,186.04,0.716,-1.918,-0.518
4.024,-27.012,200.43,0.861,-2.27,-0.548
-7.805,-24.939,215.85,1.041,-2.64,-0.532
-22.439,-22.622,232.19,1.267,-3.027,-0.564
-39.085,-20.061,248.54,1.479,-3.413,-0.606
-56.22,-17.744,265.06,1.708,-3.791,-0.671
-73.232,-15.183,281.95,1.977,-4.191,-0.736
-89.817,-12.134,298.96,2.271,-4.627,-0.757
-105,-8.659,316.34,2.583,-5.052,-0.764
-117.74,-4.817,334.15,2.87,-5.484,-0.778
-124.51,-0.915,353.66,3.138,-5.929,-0.803
-135.12,3.841,373.17,3.416,-6.323,-0.799
-137.32,8.963,393.48,3.724,-6.625,-0.926
-130.61,15.488,415,3.934,-6.77,-0.961
-121.71,23.232,434.76,4.064,-6.807,-0.994
-107.62,33.476,452.26,4.113,-6.792,-1.001
-89.024,47.378,466.83,4.045,-6.617,-0.983
-68.049,64.817,476.89,3.897,-6.343,-0.99
-47.866,86.098,482.13,3.647,-6.075,-1.063
-28.841,110.18,482.13,3.263,-5.777,-1.111
-12.378,137.13,475.98,2.775,-5.378,-1.187
-0.122,165.67,461.58,2.354,-5.042,-1.322
7.439,195.12,438.23,1.928,-4.705,-1.466
9.817,225.37,405.55,1.461,-4.362,-1.591
9.878,255.18,364.21,1.075,-4.047,-1.73
9.451,283.42,314.82,0.69,-3.789,-1.838
11.89,311.52,256.34,0.413,-3.621,-1.911
16.28,341.77,190.61,0.18,-3.479,-1.912
28.293,366.83,117.56,-0.056,-3.306,-1.855
45.122,387.07,40.671,-0.22,-3.202,-1.796
62.927,404.21,-40.305,-0.385,-3.193,-1.732
82.622,416.04,-123.23,-0.576,-3.236,-1.701
100.73,419.88,-206.89,-0.794,-3.267,-1.607
115.92,415.49,-286.52,-0.974,-3.093,-1.473
129.94,403.42,-359.39,-1.027,-2.754,-1.434
134.45,385.12,-431.77,-1.233,-2.578,-1.501
131.59,363.35,-498.17,-1.885,-2.519,-1.577
121.83,340.31,-556.16,-2.868,-2.296,-1.479
103.42,315.43,-607.07,-3.638,-1.86,-1.367
77.439,291.77,-651.34,-4.024,-1.074,-1.625
46.28,271.65,-689.09,-4.323,-0.898,-1.658
13.598,253.35,-720.18,-4.633,-0.465,-1.404
-17.134,238.96,-745.3,-4.742,0.093,-1.108
-44.878,226.95,-763.05,-4.46,0.422,-0.736
-64.756,213.84,-773.78,-4.763,0.178,-0.383
-70.671,200.73,-774.45,-4.659,-0.092,-0.126
-61.341,186.04,-765.24,-4.067,-0.145,0.061
-38.598,168.35,-748.96,-4.096,-0.259,-0.024
-6.768,147.56,-725.79,-4.178,-0.425,-0.155
35.305,120.92,-695.06,-4.207,-0.677,-0.187
82.5,84.756,-651.52,-4.198,-0.855,-0.076
127.93,40.366,-589.7,-4.114,-0.954,0.137
167.44,-7.073,-511.52,-3.961,-1.03,0.324
185.91,-53.415,-426.4,-3.756,-1.041,0.432
176.89,-92.866,-336.1,-3.558,-0.992,0.508
165.55,-127.74,-249.88,-3.378,-0.958,0.57
134.94,-142.99,-171.16,-3.202,-0.861,0.588
79.756,-134.69,-108.78,-3.021,-0.591,0.591
6.646,-107.62,-61.524,-2.833,-0.291,0.598
-67.317,-60.305,-27.317,-2.656,-0.111,0.588
-128.17,-55.549,3.354,-2.515,-0.002,0.6
-176.59,-41.22,25.793,-2.378,0.044,0.631
-206.1,2.195,47.744,-2.223,0.027,0.64
-210.61,42.317,70.61,-2.042,-0.016,0.646
-189.45,78.78,89.695,-1.86,-0.093,0.643
-142.19,109.45,103.23,-1.687,-0.198,0.641
-77.073,133.54,113.05,-1.509,-0.305,0.651
-1.768,150.98,118.48,-1.332,-0.422,0.652
77.988,163.6,119.02,-1.165,-0.591,0.612
158.41,170.98,115.24,-1.042,-0.78,0.554
234.69,173.72,108.48,-0.937,-0.973,0.485
297.26,173.6,99.817,-0.847,-1.152,0.418
344.51,170.49,89.329,-0.751,-1.345,0.378
374.94,162.44,77.5,-0.638,-1.516,0.352
385.24,149.88,65.061,-0.499,-1.63,0.325
376.83,133.96,53.902,-0.362,-1.712,0.287
352.62,116.28,45.305,-0.246,-1.788,0.239
315.61,97.927,38.415,-0.138,-1.87,0.182
270.79,80.244,32.988,-0.047,-1.92,0.136
221.95,63.354,28.902,0.05,-1.938,0.104
169.82,48.476,25.183,0.181,-1.951,0.086
117.38,35.976,22.012,0.326,-1.961,0.061
66.768,24.512,19.146,0.451,-1.931,0.042
19.329,13.72,16.402,0.556,-1.881,0.025
-21.646,3.476,14.573,0.637,-1.814,0.025
-56.037,-6.037,13.232,0.712,-1.751,0.025
-82.622,-15,11.524,0.796,-1.699,0.008
-99.451,-25,9.024,0.864,-1.635,-0.013
-110.79,-33.78,6.585,0.914,-1.563,-0.027
-115.92,-40.549,4.878,0.974,-1.497,-0.026
-115.18,-46.829,4.573,1.058,-1.473,-0.045
-108.96,-53.049,5.793,1.121,-1.487,-0.053
-97.805,-59.39,8.415,1.172,-1.47,-0.032
-84.024,-65.122,12.195,1.247,-1.429,-0.011
