gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-43.841,-1.707,61.951,-0.528,0.535,-0.349
-58.659,-0.183,66.037,-0.582,0.536,-0.368
-76.951,1.463,70.488,-0.636,0.536,-0.364
-97.683,2.683,75.122,-0.673,0.529,-0.344
-119.63,2.988,80.549,-0.697,0.507,-0.3
-142.87,2.805,86.951,-0.697,0.469,-0.268
-166.95,1.22,94.634,-0.679,0.404,-0.242
-191.77,-1.341,103.96,-0.649,0.321,-0.222
-216.77,-3.476,114.08,-0.609,0.267,-0.21
-241.04,-5.427,125.06,-0.513,0.223,-0.197
-262.93,-8.659,137.99,-0.389,0.146,-0.194
-282.26,-14.451,152.44,-0.315,-0.005,-0.163
-300.37,-21.22,167.81,-0.201,-0.249,-0.116
-316.28,-27.744,183.84,-0.043,-0.483,-0.103
-329.45,-34.451,200.12,0.162,-0.654,-0.113
-340.85,-42.317,216.65,0.421,-0.902,-0.127
-350.73,-52.195,233.41,0.726,-1.192,-0.163
-358.84,-62.927,249.76,1.094,-1.494,-0.178
-363.96,-73.841,265.79,1.452,-1.888,-0.167
-367.62,-84.756,280.92,1.69,-2.242,-0.247
-370.37,-95.366,295.55,1.958,-2.629,-0.322
-372.87,-107.38,310.18,2.193,-3.043,-0.328
-371.95,-120.49,325.49,2.508,-3.484,-0.53
-365.61,-132.26,340,2.836,-3.955,-0.414
-355.37,-142.81,354.15,3.009,-4.284,-0.441
-342.87,-154.27,367.93,3.351,-4.703,-0.599
-330.73,-165,381.16,3.557,-4.958,-0.615
-322.38,-176.77,394.21,3.69,-4.921,-0.738
-305.55,-189.15,405.24,3.846,-4.811,-0.866
-292.07,-204.09,415.24,3.961,-4.835,-0.922
-276.95,-219.63,422.93,4.103,-4.697,-0.979
-261.04,-229.51,423.96,4.45,-4.584,-1.146
-245.85,-228.66,419.02,4.638,-4.402,-1.062
-241.77,-228.05,405.06,4.61,-4.007,-1.212
-230.12,-216.65,392.99,4.628,-3.591,-1.257
-222.87,-214.82,375.67,4.624,-3.211,-1.283
-235.67,-219.94,352.87,4.535,-2.897,-1.32
-214.82,-192.01,325.67,4.359,-2.603,-1.323
-217.13,-174.39,304.39,4.119,-2.319,-1.345
-271.04,-150.85,265.06,3.863,-2.055,-1.364
-289.02,-117.81,218.6,3.615,-1.835,-1.354
-305.98,-90.183,175.24,3.35,-1.65,-1.352
-315.37,-57.866,129.57,3.032,-1.494,-1.352
-311.65,-25.671,92.439,2.715,-1.328,-1.328
-309.82,-8.72,49.085,2.429,-1.178,-1.257
-313.42,27.927,-3.598,2.15,-1.067,-1.198
-288.78,81.28,-45.549,1.899,-1.024,-1.21
-261.04,120.98,-84.573,1.701,-0.971,-1.234
-228.11,161.22,-120.61,1.513,-0.931,-1.204
-186.83,203.54,-155.85,1.29,-0.889,-1.151
-149.69,244.33,-190.61,0.978,-0.833,-1.157
-115,278.96,-223.72,0.513,-0.807,-1.091
-85,305.85,-254.76,0.277,-0.766,-0.989
-61.463,327.38,-283.35,0.127,-0.738,-0.977
-43.415,346.52,-310.06,-0.053,-0.741,-0.907
-32.195,361.89,-335.55,-0.414,-0.705,-0.913
-27.5,366.71,-356.46,-0.881,-0.874,-0.861
-28.902,364.57,-374.76,-1.35,-0.992,-0.89
-30.854,359.08,-391.71,-1.793,-0.8,-0.994
-33.72,345.43,-405.18,-2.055,-0.542,-1.247
-40.244,325.43,-412.19,-2.286,-0.37,-1.173
-47.805,308.05,-418.66,-2.976,-0.537,-1.292
-54.634,292.87,-422.81,-3.372,-0.827,-1.264
-64.207,278.35,-422.81,-4.029,-0.923,-1.376
-80.549,254.57,-415.49,-4.01,-1,-1.493
-86.463,228.66,-401.65,-3.837,-0.941,-1.39
