gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
4.573,19.268,-5.061,0.688,-0.471,0.54
0.549,18.78,-5.732,0.662,-0.47,0.536
-3.72,18.11,-6.341,0.641,-0.469,0.536
-8.171,17.195,-6.829,0.616,-0.465,0.536
-12.439,16.098,-7.195,0.591,-0.454,0.53
-16.707,14.512,-7.012,0.564,-0.442,0.526
-21.098,12.5,-6.524,0.534,-0.427,0.527
-25.488,10.427,-5.183,0.504,-0.419,0.516
-30.122,8.049,-3.11,0.477,-0.417,0.509
-35.122,5.427,-0.244,0.447,-0.415,0.506
-40.366,2.317,3.902,0.41,-0.408,0.499
-46.341,-1.402,9.085,0.363,-0.4,0.484
-53.354,-5.915,14.634,0.319,-0.391,0.467
-60.976,-11.402,21.402,0.274,-0.379,0.443
-69.146,-17.073,29.756,0.211,-0.363,0.419
-78.232,-23.354,39.512,0.14,-0.345,0.385
-88.659,-30.366,50.61,0.059,-0.315,0.354
-100.31,-37.988,62.988,-0.03,-0.282,0.312
-113.42,-46.159,76.037,-0.089,-0.273,0.271
-127.81,-55.122,90.061,-0.153,-0.258,0.243
-143.29,-64.695,104.88,-0.234,-0.224,0.213
-160,-74.085,119.51,-0.331,-0.182,0.178
-177.81,-83.598,134.15,-0.427,-0.137,0.13
-196.1,-93.354,148.96,-0.517,-0.079,0.082
-214.39,-103.05,163.41,-0.608,-0.024,0.045
-232.81,-112.26,177.13,-0.681,0.037,0.016
-250.73,-121.28,189.57,-0.734,0.084,-0.003
-267.44,-131.28,202.13,-0.772,0.114,-0.018
-282.93,-141.95,215.06,-0.791,0.148,-0.031
-296.52,-152.68,228.23,-0.797,0.189,-0.049
-308.17,-163.84,241.52,-0.793,0.244,-0.085
-317.07,-175.24,254.15,-0.771,0.271,-0.123
-323.42,-186.52,265.79,-0.748,0.22,-0.157
-327.19,-197.5,276.04,-0.721,0.183,-0.189
-328.35,-208.29,285.24,-0.693,0.165,-0.211
-326.89,-219.27,293.72,-0.659,0.138,-0.221
-322.81,-229.63,301.71,-0.616,0.119,-0.225
-315.31,-239.51,308.84,-0.573,0.105,-0.237
-304.45,-248.54,315.55,-0.532,0.084,-0.244
-291.52,-257.07,322.38,-0.498,0.042,-0.256
-276.58,-265.37,329.82,-0.468,-0.004,-0.27
-260.06,-272.99,337.87,-0.437,-0.043,-0.301
-243.35,-279.51,347.19,-0.41,-0.097,-0.339
-227.56,-285.24,357.74,-0.371,-0.189,-0.388
-213.29,-290.12,369.21,-0.315,-0.296,-0.418
-201.22,-293.84,381.28,-0.229,-0.407,-0.458
-193.84,-296.04,393.05,-0.137,-0.519,-0.504
-192.99,-295.92,404.08,-0.037,-0.638,-0.556
-198.41,-293.23,414.08,0.075,-0.746,-0.626
-210.79,-287.26,422.07,0.192,-0.839,-0.695
-228.35,-277.5,427.44,0.315,-0.923,-0.744
-249.82,-264.15,429.76,0.481,-1.001,-0.795
-272.81,-250.18,429.33,0.669,-1.073,-0.852
-295,-236.1,425.06,0.833,-1.159,-0.918
-315.24,-220.31,417.01,0.952,-1.254,-1.002
-332.56,-202.68,406.65,1.033,-1.375,-1.132
-346.04,-183.17,393.84,1.099,-1.567,-1.309
-355.79,-160.67,378.17,1.148,-1.818,-1.468
-365.61,-134.51,357.19,1.2,-2.077,-1.661
-376.95,-107.62,332.19,1.265,-2.362,-1.968
-385.73,-78.902,306.77,1.316,-2.647,-2.312
-385.31,-43.537,284.94,1.366,-2.905,-2.646
-377.26,-6.585,266.77,1.409,-3.036,-2.93
-365.24,30.183,249.76,1.521,-3.147,-3.074
-350,68.415,233.11,1.725,-3.178,-3.178
-326.46,107.74,217.01,1.939,-3.189,-3.296
-289.33,146.16,199.69,2.094,-3.168,-3.443
-252.32,184.39,183.23,2.191,-3.154,-3.617
-206.4,223.29,165.67,2.279,-3.125,-3.795
-150.91,263.29,146.16,2.396,-3.078,-3.936
-91.89,303.29,125.92,2.516,-2.914,-4.062
-30.732,341.4,104.69,2.608,-2.815,-4.118
30.732,375.79,82.012,2.665,-2.818,-4.106
88.049,404.94,57.622,2.738,-2.822,-4.027
134.69,431.89,30.671,2.795,-2.71,-3.867
172.07,457.68,2.012,2.804,-2.578,-3.74
199.88,479.76,-26.768,2.77,-2.496,-3.704
210.98,498.05,-57.378,2.657,-2.382,-3.702
210.91,516.22,-89.695,2.521,-2.257,-3.707
200.49,528.9,-121.58,2.335,-2.046,-3.685
178.66,538.66,-152.56,2.146,-1.835,-3.659
148.96,549.57,-182.01,1.95,-1.673,-3.652
113.9,558.11,-209.27,1.743,-1.412,-3.599
75.549,564.15,-233.78,1.498,-1.295,-3.609
35.671,568.6,-254.76,1.311,-1.25,-3.62
-1.463,571.59,-271.34,1.118,-1.097,-3.582
-35.122,571.77,-283.78,0.919,-1.014,-3.559
-63.72,569.51,-291.4,0.738,-0.999,-3.567
-85.488,564.57,-294.27,0.574,-0.99,-3.578
-100.18,556.46,-293.48,0.415,-1.001,-3.583
-109.88,546.16,-288.23,0.257,-1.061,-3.604
-115.31,535.61,-278.54,0.085,-1.116,-3.626
-116.22,524.63,-268.66,-0.095,-1.206,-3.668
-108.17,511.04,-257.87,-0.269,-1.297,-3.718
-92.988,491.58,-241.65,-0.442,-1.363,-3.768
-73.902,472.74,-227.38,-0.616,-1.458,-3.769
-49.146,454.27,-220.06,-0.816,-1.494,-3.679
-15.61,434.15,-219.76,-1.025,-1.366,-3.509
22.073,404.02,-217.99,-1.186,-1.515,-3.399
54.634,369.57,-215.91,-1.386,-1.735,-3.191
75.671,331.28,-214.69,-1.65,-1.671,-2.885
