gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-20.122,-50.915,140.79,0.746,-0.04,0.252
-21.463,-49.268,137.01,0.727,-0.052,0.251
-22.195,-47.012,133.54,0.721,-0.08,0.246
-23.232,-44.634,130.73,0.715,-0.105,0.235
-24.756,-42.134,128.17,0.71,-0.126,0.221
-26.707,-38.72,126.16,0.703,-0.14,0.191
-29.268,-35.305,124.45,0.696,-0.167,0.161
-31.829,-31.585,123.29,0.693,-0.214,0.125
-34.634,-27.866,123.05,0.688,-0.277,0.095
-37.439,-23.537,123.17,0.686,-0.34,0.071
-40.244,-18.78,123.66,0.675,-0.399,0.046
-42.988,-13.78,124.88,0.667,-0.469,0.043
-45.305,-8.537,126.65,0.676,-0.545,0.045
-47.683,-3.232,129.09,0.704,-0.611,0.047
-50.427,1.707,131.59,0.744,-0.683,0.069
-53.232,6.098,133.9,0.804,-0.751,0.077
-56.28,10.732,136.52,0.872,-0.846,0.1
-59.329,15.305,139.45,0.953,-0.971,0.105
-62.317,19.878,142.87,1.074,-1.122,0.111
-65.671,25.061,146.95,1.25,-1.306,0.153
-69.451,30.183,151.52,1.498,-1.565,0.182
-72.744,35.122,156.71,1.791,-1.928,0.251
-76.037,40.488,162.38,2.064,-2.323,0.345
-79.634,46.28,168.41,2.3,-2.769,0.48
-82.439,52.744,174.88,2.482,-3.22,0.586
-83.841,59.634,181.77,2.625,-3.574,0.642
-84.695,66.28,189.21,2.795,-4.042,0.791
-85.671,73.537,196.83,2.941,-4.365,0.92
-86.341,81.22,204.21,3.152,-4.653,0.922
-85.793,89.207,211.65,3.323,-4.991,0.945
-85.915,97.805,219.63,3.5,-5.223,0.956
-86.22,107.26,228.29,3.638,-5.404,0.963
-87.927,117.74,237.26,3.601,-5.569,0.96
-90.488,128.9,246.46,3.551,-5.611,0.972
-93.293,141.83,257.38,3.455,-5.551,0.932
-96.768,157.5,270,3.31,-5.448,0.848
-98.659,174.76,283.6,3.105,-5.294,0.758
-98.171,190.79,296.89,2.821,-5.074,0.64
-94.207,204.57,308.42,2.462,-4.799,0.49
-89.329,217.01,313.42,2.075,-4.573,0.359
-83.598,229.57,308.54,1.684,-4.38,0.267
-71.463,240,291.58,1.291,-4.153,0.179
-62.012,250.31,258.11,0.911,-3.927,0.088
-53.232,261.52,212.26,0.569,-3.74,0.042
-41.89,271.1,156.04,0.275,-3.561,0.014
-29.878,276.95,89.817,0.03,-3.379,-0.012
-22.134,282.81,17.805,-0.161,-3.2,-0.045
-13.78,285.12,-57.378,-0.304,-3.08,-0.093
-5.427,279.21,-136.22,-0.451,-2.995,-0.059
2.134,267.68,-215.06,-0.592,-2.831,0.045
11.585,250.37,-292.19,-0.672,-2.54,0.08
22.622,229.27,-366.1,-0.766,-2.255,0.138
34.512,205.06,-435.98,-0.946,-1.987,0.191
49.085,179.51,-500.12,-1.235,-1.661,0.067
67.012,152.74,-557.44,-1.698,-1.352,-0.16
84.085,125.61,-607.56,-2.25,-1.098,-0.366
101.83,100.31,-649.76,-2.768,-1.089,-0.472
121.77,76.037,-683.23,-3.194,-1.209,-0.286
140.18,51.768,-708.11,-3.417,-1.159,-0.251
156.28,28.476,-725,-3.394,-0.648,-0.532
170.12,6.341,-734.57,-3.48,0.047,-0.601
181.89,-14.573,-736.16,-3.819,0.335,-0.406
192.62,-34.878,-728.96,-4.021,0.328,-0.167
201.65,-55.183,-713.48,-3.724,0.259,-0.099
207.01,-75.366,-689.76,-3.462,0.201,0.002
206.65,-93.11,-655.67,-3.424,0.039,0.048
205.98,-107.99,-610.49,-3.54,-0.147,0.019
204.63,-119.21,-554.21,-3.616,-0.261,-0.078
202.19,-124.27,-486.1,-3.66,-0.292,-0.158
202.01,-122.13,-409.88,-3.654,-0.272,-0.205
199.76,-112.01,-327.68,-3.553,-0.233,-0.196
195.91,-99.634,-243.72,-3.378,-0.226,-0.153
191.34,-92.927,-168.72,-3.171,-0.265,-0.079
181.89,-87.988,-109.39,-2.994,-0.304,0.014
169.09,-74.146,-60.244,-2.838,-0.352,0.118
157.81,-48.293,-16.646,-2.68,-0.393,0.213
137.13,-14.329,14.085,-2.523,-0.412,0.31
108.42,7.073,23.598,-2.362,-0.45,0.398
78.293,19.39,19.085,-2.198,-0.473,0.47
54.756,33.171,15.122,-2.029,-0.493,0.519
34.085,51.037,17.012,-1.856,-0.522,0.547
17.5,65.427,26.463,-1.687,-0.578,0.582
5.671,77.317,37.439,-1.518,-0.657,0.642
-1.646,88.841,46.89,-1.347,-0.743,0.693
-5.793,100.06,54.695,-1.194,-0.821,0.792
-6.341,109.21,60.061,-1.063,-0.877,0.883
-4.146,115.24,61.707,-0.934,-0.911,0.964
-0.061,118.9,59.207,-0.79,-0.97,1.018
4.756,120.18,54.268,-0.65,-1.062,1.037
9.146,118.66,48.415,-0.521,-1.137,1.032
12.256,115.24,42.134,-0.416,-1.174,1.021
13.78,110.24,35.976,-0.319,-1.185,1.012
13.72,103.35,30.061,-0.203,-1.193,0.968
11.89,95.366,25.183,-0.102,-1.219,0.931
8.354,86.28,21.098,-0.003,-1.259,0.905
4.146,76.89,17.622,0.092,-1.299,0.885
-0.854,67.744,14.756,0.173,-1.361,0.869
-7.134,59.512,12.439,0.263,-1.414,0.858
-13.78,53.049,11.22,0.362,-1.474,0.839
-19.085,47.5,10.488,0.468,-1.547,0.839
-24.817,42.317,10.427,0.606,-1.58,0.878
-31.463,36.646,10.244,0.748,-1.541,0.88
-39.024,30.427,9.024,0.948,-1.474,0.848
