gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
5.854,-2.805,-7.988,0.785,-0.007,0.449
4.512,-3.049,-7.378,0.777,-0.009,0.443
3.293,-3.537,-7.073,0.768,-0.016,0.424
2.378,-4.085,-6.524,0.767,-0.018,0.418
2.5,-4.512,-5.854,0.761,-0.016,0.409
2.195,-4.695,-5.671,0.748,-0.016,0.399
1.22,-4.695,-5.488,0.738,-0.012,0.4
0.61,-4.939,-5.122,0.734,-0.014,0.396
-0.183,-5,-4.573,0.728,-0.015,0.396
-1.341,-5.061,-3.537,0.719,-0.014,0.395
-2.195,-5.366,-2.622,0.708,-0.007,0.396
-3.049,-5.549,-1.524,0.699,-0.001,0.393
-3.902,-5.61,-0.549,0.688,0.001,0.391
-4.756,-5.793,0.427,0.669,0.003,0.396
-5.61,-6.098,1.585,0.68,0.006,0.42
-6.341,-6.159,2.561,0.61,0.032,0.413
-6.829,-5.976,3.78,0.551,0.026,0.293
-6.707,-5.671,5.122,0.577,0.012,0.25
-6.341,-5.671,6.28,0.543,0.048,0.29
-6.159,-5.671,7.378,0.47,0.069,0.281
-5.976,-5.488,8.537,0.449,0.068,0.244
-5.915,-5.122,9.634,0.436,0.113,0.242
-6.098,-5.061,10.854,0.388,0.158,0.236
-7.012,-5.061,12.256,0.333,0.168,0.184
-8.171,-5,13.72,0.261,0.2,0.127
-9.39,-5.122,15.244,0.203,0.241,0.091
-11.098,-5.366,16.646,0.138,0.287,0.046
-12.988,-5.183,17.744,0.083,0.337,0.014
-14.39,-3.415,19.207,-0.003,0.398,-0.014
-17.317,1.463,22.683,-0.101,0.404,-0.05
-19.878,1.159,24.573,-0.099,0.471,-0.07
-19.39,-1.585,27.5,-0.141,0.533,-0.101
-19.756,-2.317,31.402,-0.217,0.506,-0.129
-23.476,-1.707,35.122,-0.268,0.515,-0.165
-26.829,-1.098,39.878,-0.305,0.546,-0.2
-29.451,-0.976,45.793,-0.362,0.552,-0.249
-35.061,0.122,52.5,-0.419,0.55,-0.286
-42.988,1.341,60.244,-0.466,0.541,-0.308
-52.256,1.037,69.146,-0.514,0.529,-0.317
-63.476,0.732,78.659,-0.565,0.495,-0.31
-77.073,0.915,89.512,-0.567,0.482,-0.298
-92.988,3.659,101.77,-0.598,0.483,-0.279
-108.72,2.439,114.15,-0.63,0.401,-0.281
-131.04,0.488,127.5,-0.663,0.29,-0.244
-153.6,2.134,140.98,-0.653,0.284,-0.205
-174.69,2.5,154.63,-0.619,0.321,-0.191
-199.82,-0.061,169.69,-0.686,0.177,-0.176
-226.04,-3.72,184.69,-0.658,0.087,-0.156
-251.16,-7.683,199.51,-0.598,0.102,-0.143
-275.67,-13.598,213.9,-0.539,0.044,-0.142
-300.06,-20.244,227.68,-0.451,-0.126,-0.109
-323.96,-26.89,241.4,-0.36,-0.239,-0.071
-345.12,-35.427,254.63,-0.278,-0.417,-0.019
-364.57,-44.512,267.38,-0.131,-0.473,-0.097
-384.82,-52.988,279.69,0.023,-0.822,-0.111
-397.07,-60.793,291.77,0.242,-0.998,-0.229
-406.83,-71.646,302.74,0.589,-1.479,-0.348
-418.84,-83.598,314.51,0.884,-1.662,-0.528
-426.16,-93.293,325.24,1.102,-2.152,-0.692
