gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
2.439,-11.341,-1.098,0.673,-0.097,0.602
3.598,-11.89,0.122,0.674,-0.097,0.611
5.061,-12.622,1.159,0.665,-0.089,0.62
5.732,-12.012,1.768,0.659,-0.077,0.62
5.61,-11.341,2.134,0.646,-0.068,0.62
5.061,-10.915,2.988,0.642,-0.065,0.617
3.415,-10.488,3.72,0.629,-0.055,0.609
1.28,-10.305,4.207,0.619,-0.046,0.6
-0.61,-10,4.573,0.611,-0.027,0.584
-2.927,-9.329,4.817,0.602,-0.024,0.566
-5.976,-8.537,5.183,0.587,-0.012,0.548
-8.049,-8.293,5.488,0.565,0.001,0.535
-9.207,-7.927,5.244,0.523,0.02,0.517
-10.061,-7.622,5,0.527,0.048,0.511
-10.427,-7.378,5.183,0.497,0.072,0.521
-10,-6.951,5.61,0.478,0.085,0.525
-8.841,-6.646,6.22,0.429,0.078,0.456
-7.317,-6.22,6.951,0.352,0.066,0.37
-5.122,-5.793,7.683,0.357,0.108,0.397
-3.232,-5.366,8.293,0.348,0.16,0.409
-2.683,-4.756,9.024,0.276,0.18,0.376
-1.463,-4.085,10.244,0.174,0.183,0.328
-1.341,-2.317,11.402,0.133,0.223,0.294
-2.317,-0.549,12.866,0.115,0.267,0.274
-4.085,1.585,14.634,0.029,0.276,0.228
-7.012,2.073,16.402,-0.063,0.291,0.167
-11.829,1.951,19.451,-0.124,0.34,0.122
-17.012,3.293,21.707,-0.181,0.37,0.077
-23.049,5.793,24.634,-0.215,0.39,0.029
-26.037,12.134,27.439,-0.269,0.417,0.002
-32.439,12.805,31.829,-0.343,0.426,-0.047
-42.866,9.329,38.659,-0.405,0.436,-0.09
-49.817,11.646,43.354,-0.434,0.478,-0.124
-57.622,18.11,47.622,-0.513,0.456,-0.159
-67.256,21.768,53.476,-0.61,0.417,-0.171
-79.268,19.756,60.732,-0.641,0.425,-0.191
-93.232,20.854,68.049,-0.622,0.362,-0.176
-105.79,25.061,74.512,-0.636,0.332,-0.186
-121.52,27.744,82.683,-0.635,0.326,-0.182
-139.51,27.805,91.341,-0.658,0.339,-0.194
-157.38,26.707,100.49,-0.704,0.394,-0.237
-177.56,25.183,110.31,-0.632,0.362,-0.202
-199.39,24.451,120.31,-0.56,0.248,-0.172
-221.28,23.354,130.06,-0.51,0.184,-0.171
-246.04,21.28,140.98,-0.403,0.11,-0.135
-271.1,18.354,151.46,-0.318,0.049,-0.092
-294.63,15.244,161.4,-0.251,-0.057,-0.067
-318.78,9.695,171.71,-0.25,-0.086,-0.091
-343.17,0.244,183.96,-0.224,-0.281,-0.001
-363.23,-9.817,196.77,-0.222,-0.514,0.042
-381.52,-18.78,209.21,-0.115,-0.824,0.11
-398.42,-26.951,222.07,-0.033,-1.102,0.04
-412.5,-34.634,234.51,0.094,-1.289,-0.041
-428.05,-46.341,247.99,0.288,-1.354,-0.159
-437.81,-62.195,261.52,0.506,-1.573,-0.27
-443.72,-75.793,275.24,0.769,-2.007,-0.361
-451.58,-89.634,290.18,1.111,-2.668,-0.488
-454.63,-105.49,304.76,1.503,-3.356,-0.653
-456.77,-116.95,320.49,1.886,-3.874,-0.894
-453.05,-128.11,337.62,2.286,-4.255,-1.325
-454.69,-142.44,357.87,2.815,-4.842,-1.448
-445.55,-158.6,375.67,3.379,-5.54,-1.756
-437.87,-174.39,395.18,3.871,-5.794,-1.809
-421.52,-190.55,412.32,4.179,-6.055,-2.196
-406.16,-201.52,430.31,4.224,-5.897,-2.489
-391.04,-218.66,443.96,4.274,-5.774,-3.036
-378.23,-238.6,457.81,4.529,-5.793,-3.36
-359.76,-262.26,470.61,4.944,-5.685,-3.368
-332.74,-285,477.93,5.337,-5.41,-3.526
-302.01,-303.6,483.54,5.578,-5.007,-3.474
-269.33,-316.65,482.32,5.361,-4.661,-3.578
-244.82,-322.99,475.98,4.98,-4.212,-3.564
-220.55,-337.32,457.44,4.665,-3.885,-3.4
-196.46,-350.98,425.37,4.349,-3.661,-3.375
-174.94,-331.46,391.04,4.017,-3.423,-3.302
-169.51,-285.67,358.96,3.651,-3.183,-3.105
