gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-3.902,-13.659,18.049,0.685,-0.386,0.397
-3.598,-13.415,19.695,0.671,-0.377,0.389
-4.085,-13.171,21.768,0.657,-0.362,0.376
-5.122,-12.988,24.268,0.643,-0.347,0.361
-7.134,-12.744,27.378,0.622,-0.331,0.356
-10.122,-12.378,30.793,0.601,-0.315,0.349
-14.268,-12.195,34.939,0.581,-0.29,0.333
-20,-12.012,39.756,0.554,-0.266,0.321
-27.195,-11.89,44.878,0.517,-0.24,0.309
-36.402,-11.768,50.915,0.469,-0.211,0.282
-48.659,-11.707,58.293,0.406,-0.188,0.248
-64.573,-11.402,66.524,0.336,-0.157,0.215
-84.146,-11.402,75.427,0.256,-0.11,0.175
-109.63,-13.232,87.073,0.178,-0.055,0.131
-140.12,-13.598,100.37,0.086,0.032,0.092
-170.73,-15.061,115.61,-0.01,0.111,0.056
-201.95,-17.805,132.68,-0.101,0.188,0.047
-233.23,-21.463,152.01,-0.228,0.313,0.032
-264.02,-24.329,173.78,-0.344,0.373,0.04
-293.23,-28.963,197.19,-0.458,0.41,0.037
-322.5,-35.671,221.83,-0.567,0.515,0.032
-348.78,-44.085,247.13,-0.64,0.543,-0.007
-372.19,-54.146,272.07,-0.697,0.532,-0.021
-393.17,-65.732,295.67,-0.762,0.542,-0.031
-410.67,-79.146,316.95,-0.817,0.511,-0.046
-425,-94.329,335.37,-0.857,0.504,-0.081
-435.92,-111.65,351.16,-0.907,0.498,-0.129
-443.17,-129.51,363.78,-0.945,0.501,-0.181
-446.34,-147.74,373.29,-0.972,0.485,-0.219
-446.46,-165.73,380.18,-1,0.46,-0.255
-444.08,-182.38,383.54,-1.027,0.44,-0.283
-438.05,-197.81,384.82,-1.058,0.404,-0.293
-427.99,-212.32,386.04,-1.085,0.359,-0.294
-413.6,-226.77,387.99,-1.109,0.284,-0.278
-395.73,-240.98,391.65,-1.13,0.185,-0.243
