gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
19.085,-4.512,10.61,0.588,-0.038,0.525
17.256,-4.329,11.829,0.582,-0.019,0.529
14.939,-4.756,13.11,0.574,-0.017,0.528
13.232,-5.61,14.085,0.567,0.009,0.528
12.317,-5.854,15.122,0.557,0.033,0.517
11.341,-5.793,15.915,0.554,0.05,0.506
10.427,-5.244,16.341,0.55,0.081,0.488
10.061,-4.207,16.768,0.546,0.106,0.512
8.11,-3.902,17.683,0.49,0.124,0.437
7.317,-4.451,18.78,0.45,0.137,0.332
7.256,-4.634,19.756,0.432,0.144,0.301
6.646,-4.146,20.549,0.405,0.171,0.278
6.22,-3.354,21.159,0.346,0.2,0.247
4.756,-2.927,22.134,0.305,0.197,0.229
4.024,-3.537,23.537,0.283,0.218,0.226
2.988,-3.902,24.939,0.255,0.25,0.24
0,-4.024,26.524,0.219,0.261,0.22
-3.354,-3.72,27.988,0.176,0.263,0.195
-7.744,-3.659,29.695,0.122,0.276,0.171
-14.024,-3.963,31.707,0.086,0.291,0.139
-20.793,-2.988,33.476,0.046,0.29,0.105
-27.5,0.061,36.037,-0.01,0.296,0.076
-36.524,3.659,40,-0.057,0.304,0.042
-45.671,4.634,43.232,-0.092,0.313,0.011
-53.78,3.72,47.683,-0.119,0.322,-0.011
-61.829,3.354,53.78,-0.192,0.314,-0.045
-70.793,3.232,60,-0.238,0.306,-0.088
-81.098,3.232,66.28,-0.234,0.306,-0.111
-91.159,2.866,73.232,-0.268,0.301,-0.136
-101.04,3.11,80.488,-0.302,0.277,-0.168
-111.77,4.329,88.232,-0.3,0.289,-0.168
-124.39,4.451,96.707,-0.36,0.257,-0.176
-137.44,3.598,105.98,-0.391,0.187,-0.183
-150.43,3.415,115.37,-0.383,0.208,-0.185
-164.57,3.415,125.12,-0.41,0.165,-0.188
-179.39,2.195,134.82,-0.428,0.173,-0.233
-195.12,0.061,144.57,-0.47,0.146,-0.263
-210.73,-1.22,154.09,-0.464,-0.037,-0.262
-226.52,-1.829,163.54,-0.444,-0.07,-0.261
-243.54,-6.28,173.17,-0.44,-0.155,-0.23
-260.79,-11.463,182.62,-0.43,-0.17,-0.249
-277.32,-15.244,191.59,-0.446,-0.049,-0.29
-293.11,-20.061,200.55,-0.47,-0.188,-0.322
-309.82,-25.366,209.69,-0.359,-0.572,-0.217
-325.24,-28.171,218.48,-0.352,-0.701,-0.232
-337.99,-33.72,227.44,-0.351,-0.568,-0.287
-354.33,-41.037,237.68,-0.36,-0.591,-0.305
-363.6,-47.988,246.77,-0.263,-0.915,-0.242
-373.11,-57.439,255.55,-0.245,-1.114,-0.204
-383.6,-67.073,264.88,-0.229,-0.722,-0.404
-385.24,-79.329,273.72,-0.243,-0.884,-0.45
-393.42,-90.671,283.35,-0.163,-1.637,-0.397
-391.65,-102.62,290.31,-0.151,-1.743,-0.535
-390.73,-112.19,300.61,0.088,-1.909,-0.53
-395.06,-125.12,309.69,0.149,-2.134,-0.719
-391.65,-138.9,320.37,0.304,-2.565,-0.847
-375.67,-154.02,328.48,0.427,-2.951,-1.023
-372.81,-162.68,338.35,0.622,-3.354,-1.245
-365.98,-171.59,348.42,0.858,-3.781,-1.435
-363.11,-185.61,356.65,0.959,-3.909,-1.765
-343.29,-197.5,361.4,1.1,-4.203,-1.972
-327.56,-202.93,368.78,1.274,-4.72,-2.122
-335.49,-216.34,372.74,1.476,-4.994,-2.34
-322.93,-227.56,375.55,1.734,-5.081,-2.552
-287.44,-238.35,375.55,1.837,-5.271,-2.663
-288.42,-246.1,380.18,2.12,-5.431,-2.838
-278.54,-258.72,378.54,2.463,-5.342,-3.056
-254.45,-258.54,376.77,2.76,-5.209,-3.077
-228.35,-266.04,372.32,3.007,-5.084,-3.124
-204.82,-266.58,370.24,3.232,-4.784,-3.134
-188.29,-269.94,362.62,3.512,-4.45,-3.007
-162.19,-261.83,354.08,3.755,-4.17,-2.892
-151.1,-249.21,347.26,3.91,-3.943,-2.847
-147.07,-238.17,331.52,3.927,-3.741,-2.791
-140.18,-221.71,310.12,3.988,-3.6,-2.668
-149.88,-199.57,286.46,3.91,-3.423,-2.532
-162.56,-168.66,253.05,3.796,-3.219,-2.397
-168.84,-138.35,218.05,3.643,-3.043,-2.275
-175.12,-107.93,182.26,3.436,-2.882,-2.191
-193.23,-67.439,146.95,3.146,-2.646,-2.19
-218.17,-28.293,115.73,2.816,-2.548,-2.179
-216.28,21.89,83.11,2.516,-2.421,-2.17
-217.68,74.085,52.134,2.165,-2.261,-2.191
-213.11,125.31,21.463,1.808,-2.092,-2.214
-197.5,181.04,-7.256,1.491,-2.017,-2.24
-173.96,235.61,-34.268,1.159,-2.008,-2.245
-143.96,282.19,-58.476,0.922,-1.908,-2.191
-110.31,320.55,-82.256,0.656,-1.825,-2.089
-78.476,359.39,-107.26,0.518,-1.774,-1.963
-48.598,393.23,-136.59,0.25,-1.58,-1.998
-22.5,422.07,-168.78,0.04,-1.432,-1.976
0.122,446.4,-203.23,-0.109,-1.497,-1.974
13.476,469.02,-238.6,-0.245,-1.606,-1.903
26.707,481.46,-275.98,-0.484,-1.34,-1.964
34.512,486.1,-311.95,-0.782,-1.222,-1.947
33.232,488.42,-345.06,-1.079,-1.329,-1.747
32.561,481.89,-375.73,-1.38,-1.208,-1.589
22.988,473.05,-405.31,-1.794,-1.078,-1.521
10.976,460.67,-432.32,-2.054,-0.932,-1.508
-8.11,443.48,-454.88,-2.14,-1.021,-1.285
-27.866,429.57,-472.13,-2.327,-1.107,-1.197
-50.976,411.89,-489.15,-2.69,-1.345,-1.328
-74.146,401.28,-499.33,-3.197,-1.54,-1.667
-99.634,381.16,-507.38,-3.651,-1.61,-1.788
-118.54,362.87,-510.55,-4.6,-1.722,-1.783
-128.54,342.93,-511.1,-5.672,-1.836,-1.699
-145.12,323.6,-504.69,-6.623,-1.451,-1.851
-160.61,299.51,-494.21,-5.931,-1.082,-1.659
-167.07,276.65,-481.46,-4.292,-0.941,-1.224
-178.66,262.74,-464.39,-3.823,-0.844,-1.109
-182.93,257.56,-444.94,-3.661,-0.839,-0.952
-187.44,245,-416.77,-3.347,-0.846,-0.721
