gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
35.61,-3.171,23.841,0.769,-0.527,0.659
42.744,-4.756,21.585,0.747,-0.534,0.642
49.207,-6.524,19.085,0.723,-0.534,0.616
55,-8.232,16.524,0.694,-0.54,0.587
59.939,-10.061,13.902,0.66,-0.543,0.551
64.268,-11.829,11.524,0.633,-0.546,0.52
66.89,-13.537,9.146,0.615,-0.537,0.489
67.683,-15.183,6.768,0.595,-0.527,0.459
68.659,-16.707,5.366,0.581,-0.511,0.438
69.329,-18.11,4.939,0.565,-0.492,0.419
69.024,-19.817,5.366,0.544,-0.457,0.389
67.622,-21.463,6.707,0.523,-0.443,0.371
65.488,-23.171,8.963,0.489,-0.408,0.349
62.378,-25.061,12.622,0.467,-0.392,0.315
58.415,-27.195,17.256,0.44,-0.379,0.285
53.415,-30.061,23.171,0.397,-0.357,0.249
46.768,-33.598,30.183,0.352,-0.335,0.214
37.439,-38.537,38.049,0.295,-0.321,0.174
23.11,-44.817,45.732,0.233,-0.31,0.128
4.329,-50.732,53.963,0.161,-0.287,0.078
-17.988,-56.951,63.476,0.082,-0.247,0.028
-43.293,-63.78,74.573,-0.032,-0.202,-0.013
-70.122,-70.244,87.805,-0.133,-0.133,-0.078
-98.963,-76.463,103.29,-0.213,-0.006,-0.11
-127.93,-83.476,121.52,-0.305,0.073,-0.136
-154.51,-89.39,143.05,-0.404,0.144,-0.156
-180.55,-95.427,166.59,-0.486,0.208,-0.163
-206.95,-103.54,192.74,-0.553,0.242,-0.16
-229.51,-112.07,219.69,-0.6,0.303,-0.153
-250.55,-120.55,246.4,-0.621,0.306,-0.138
-268.96,-130.06,271.65,-0.646,0.319,-0.118
-284.45,-140.49,294.33,-0.673,0.312,-0.103
-296.71,-151.52,313.48,-0.68,0.328,-0.105
-305.37,-163.05,330.24,-0.682,0.322,-0.102
-312.07,-176.28,345.24,-0.669,0.363,-0.103
-315.92,-191.04,357.62,-0.644,0.405,-0.114
-317.19,-206.28,367.07,-0.624,0.446,-0.119
-315.67,-222.44,374.27,-0.608,0.479,-0.128
-312.07,-239.15,379.76,-0.604,0.415,-0.16
-306.28,-255.49,384.21,-0.636,0.379,-0.191
-298.23,-271.28,388.11,-0.669,0.371,-0.207
-287.68,-286.16,392.81,-0.692,0.336,-0.242
-274.88,-299.88,399.02,-0.701,0.281,-0.28
-260.79,-312.81,406.4,-0.691,0.215,-0.305
-245.67,-324.02,414.82,-0.675,0.135,-0.333
-230.73,-332.81,423.6,-0.651,0.044,-0.365
-216.89,-338.48,431.95,-0.616,-0.087,-0.406
-204.15,-340.85,439.27,-0.579,-0.264,-0.442
-194.63,-339.69,444.88,-0.551,-0.449,-0.464
-189.82,-336.46,448.6,-0.522,-0.619,-0.471
-188.78,-331.95,450.18,-0.449,-0.74,-0.471
-191.34,-326.4,449.45,-0.333,-0.843,-0.51
-196.71,-318.9,446.4,-0.216,-0.955,-0.592
-204.09,-308.84,440.98,-0.117,-1.083,-0.714
-211.1,-296.4,434.08,-0.025,-1.209,-0.86
-216.28,-285.98,426.1,0.067,-1.313,-1.003
-217.99,-279.76,416.28,0.165,-1.387,-1.12
-217.56,-274.39,404.76,0.264,-1.413,-1.277
-218.48,-265.98,389.88,0.344,-1.48,-1.509
-220.06,-250.55,371.4,0.354,-1.66,-1.833
-219.15,-229.82,355.24,0.322,-1.951,-2.159
-219.33,-205.91,340.73,0.324,-2.246,-2.407
-226.22,-178.35,324.27,0.393,-2.406,-2.494
-242.74,-147.19,303.96,0.521,-2.53,-2.495
-264.15,-113.42,283.11,0.685,-2.606,-2.54
-288.35,-80.671,265,0.786,-2.739,-2.627
-316.1,-51.341,247.93,0.828,-2.825,-2.727
-343.23,-24.634,230.61,0.826,-2.763,-2.791
-361.04,2.256,213.6,0.855,-2.658,-2.88
-367.19,26.585,193.48,0.911,-2.493,-3.058
-372.44,55,178.11,0.902,-2.39,-3.37
-353.66,89.39,162.81,0.844,-2.317,-3.713
-323.35,127.81,149.27,0.801,-2.285,-4.015
-283.29,167.01,138.6,0.793,-2.373,-4.284
-238.48,204.33,126.65,0.875,-2.456,-4.333
-188.35,241.65,114.08,0.994,-2.467,-4.278
-124.57,276.83,104.39,1.185,-2.458,-4.206
-54.939,308.78,94.512,1.362,-2.397,-4.075
10.244,339.02,81.159,1.502,-2.352,-4.011
70.915,367.38,67.622,1.604,-2.288,-3.926
118.42,394.76,54.634,1.677,-2.271,-3.865
152.44,420.12,40.61,1.736,-2.292,-3.813
171.16,443.05,25.915,1.766,-2.148,-3.73
175.37,463.84,10.183,1.783,-1.903,-3.66
164.09,485,-6.89,1.798,-1.838,-3.64
141.4,505.92,-24.573,1.754,-1.685,-3.591
106.46,521.77,-41.768,1.686,-1.467,-3.57
67.256,537.5,-57.744,1.608,-1.28,-3.557
26.28,553.72,-71.585,1.508,-1.079,-3.538
-17.012,566.71,-82.927,1.392,-0.855,-3.502
-57.805,578.41,-92.256,1.238,-0.795,-3.538
-91.585,588.96,-99.634,1.134,-0.709,-3.607
-115.79,598.54,-105.31,0.98,-0.568,-3.672
-132.01,609.27,-109.08,0.814,-0.6,-3.732
