Frame,Time,RightHand_Accel_X,RightHand_Accel_Y,RightHand_Accel_Z,LeftHand_Accel_X,LeftHand_Accel_Y,LeftHand_Accel_Z
0,0.0,161.21795122793634,72.87928331762922,-424.77745808870816,-681.3850092571276,304.0170645947682,377.5662630020107
6,0.016668,-95.25969545111596,5.235939076678001,-258.0046219877002,211.43069347816697,-72.28071075018738,-164.7961177256769
12,0.033336,27.965606373502723,-101.34012094072624,-38.13887623074228,-4.767044598312834,111.7622773385649,12.821552986697302
18,0.050004,-96.97608008259996,-10.93762355784964,-188.4417420137972,34.189149827970034,234.34878313151285,-55.03037556693772
24,0.066672,-117.34089038100116,-43.01920107848657,-56.17101574097936,39.37587556032948,76.33695861066064,-84.78005891431941
30,0.08334,-156.8173309299479,12.27859850464505,-164.67779772478997,101.9739071937209,69.20119368542422,-334.3592104949628
36,0.100008,-116.326074176825,89.38315938462165,-36.82397162208658,59.4677476089992,147.8747606985112,-314.7892350372135
42,0.116676,39.911626644869045,-95.70061279551706,-155.7022698465404,159.54227478968355,76.30372870268558,-336.04360191600625
48,0.133344,-44.552491722687904,50.05601911139945,-13.457274306364056,-40.93529435660079,196.1538127378276,-462.9887581350426
54,0.150012,-72.09800355796841,-28.68401033383053,-132.1252617604174,67.90697328949412,-72.64853842800156,-239.5656160293519
60,0.16668,-117.68459992314595,74.03672268794223,46.04252617714854,150.5202495721753,252.6220723240932,-554.5983046540968
66,0.183348,-17.57716084107618,236.23217068485624,-73.67330244998936,203.34546291949923,167.02356417927749,-415.9501183239795
72,0.200016,41.99833744456464,-22.50274169341707,18.53668709872241,92.66994291338617,17.332066016986268,-369.1288075355659
78,0.216684,-172.14818643587776,-40.37900179049564,53.74505186338969,58.08376466668858,102.75759426811842,-557.9990478591243
84,0.233352,-245.076737543156,160.4062652325643,8.251075143461108,253.64309459959264,-225.21383291526504,-644.7751274198794
90,0.25002,-62.50826626294106,88.20924260873991,74.31980164923371,0.9217674187842492,133.17551393612865,-426.3638799222107
96,0.266688,-170.69354692755422,129.03209310008936,-81.69169945417329,145.5119973355339,-183.86409897803557,-669.674631504683
102,0.283356,-113.26800550782576,15.700293251685466,-105.3123601956124,119.038585814992,-39.47578608941208,-686.7799556539157
108,0.300024,-122.22173691778988,55.069953867708335,16.758825097091673,-106.72938437236058,113.0941814866578,-234.6081188237416
114,0.316692,-110.96010098813264,40.18175827467289,-89.44268932194151,174.0021962815485,-116.304594213207,-563.9717298924941
120,0.33336,-91.04695494504196,26.05461999521946,-72.64101161947839,60.8490767998964,-61.2788235949532,-498.7148444348893
126,0.350028,-44.099316875199925,-18.97987720558666,-75.53606733189882,48.531079660885176,76.79082090565817,-477.23313130534655
132,0.366696,50.28527973993723,-35.630716335061734,-126.48153966403925,-67.39589669434405,113.162642310369,-302.5562777611127
138,0.383364,-18.71332641523899,15.570813961385156,-72.46859380101361,12.502978710250986,50.293181516630966,-150.48441210845616
144,0.400032,-31.93186009365492,-56.5893368202515,-20.85799696790614,101.54517362163315,108.5351937273765,-497.5264139948453
150,0.4167,104.89279207357843,34.96275589680732,-166.0104558407778,-50.96618849594242,223.62156607557165,-59.21718548643715
156,0.433368,-24.9589413750042,-21.54275277177124,-115.62387703217222,-4.863913140626856,195.86661562718325,-79.16251532144628
162,0.450036,41.12509187952011,-118.04006751342752,-31.310504318144883,-88.71736025753694,198.3205200600304,-93.69978619537852
168,0.466704,139.32299473474154,-14.108321288813096,-134.262579020797,7.174648115381537,193.47818947947616,-177.41024620155014
174,0.483372,-11.408544084209154,-11.093302099361338,-46.037240573365146,81.10578368399264,185.3594249864057,-19.054415373423
