Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2026-01-14 17:14:05.511,13171930,37237040,-71936380,-56830940,46655270,50341800,8598633
2026-01-14 17:14:05.521,32783100,-16830470,-17920650,-37185250,47460940,44921880,9067383
2026-01-14 17:14:05.531,12757610,37021250,-71858690,-57158940,4892578,3491211,87841800
2026-01-14 17:14:05.541,12515930,-12034280,-22906740,-57331580,5385742,24536130,8076172
2026-01-14 17:14:05.551,12256970,36770940,-71815530,-57486950,57128900,11907960,75146480
2026-01-14 17:14:05.561,32537960,36632820,-71798260,-37102390,61816410,48797610,71435540
2026-01-14 17:14:05.571,32465450,-12237120,-23066430,-37071320,6772461,-3451538,68310540
2026-01-14 17:14:05.581,1148873,36356620,-71781010,-5794442,7265625,-9643555,6464844
2026-01-14 17:14:05.591,11238440,-12372640,-23172590,-58091180,79541020,-13415530,6557617
2026-01-14 17:14:05.601,11005380,36089040,-71755110,-58237900,8144531,-15942380,6333008
2026-01-14 17:14:05.611,10780960,3595958,-7172922,-58393280,83740230,-18554690,6591797
2026-01-14 17:14:05.621,32162480,-17390320,-18465660,-36959970,8623047,-18554690,63916020
2026-01-14 17:14:05.631,1038390,3570924,-7165153,-5870402,86035150,-22277830,6645508
2026-01-14 17:14:05.641,32102060,-12654900,-23373710,-36968600,8769531,-28808590,64941410
2026-01-14 17:14:05.651,-21050930,-12698920,-23398740,-27959720,87890620,-32373050,67822260
2026-01-14 17:14:05.661,9883266,-1274292,-2342378,-59239180,91259770,-34350580,69677740
2026-01-14 17:14:05.671,9736528,3517410,-7140985,-59437710,9316406,-36450200,6826172
2026-01-14 17:14:05.681,9589792,-12843070,-23479020,-59636240,9189453,-40454100,6748047
2026-01-14 17:14:05.691,9451682,3485473,-7126311,-59843400,9472656,-45532230,6933594
2026-01-14 17:14:05.701,930494,3,3466481,-7117679,-6007646,9667969,-5175781,6748047
2026-01-14 17:14:05.711,9149574,34457650,-71107740,-60300880,9736328,-5371094,68896480
2026-01-14 17:14:05.721,8985568,34241860,-71030050,-60533930,10117190,-45507810,7373047
2026-01-14 17:14:05.731,8812940,-13222860,-23720710,-60775620,10410160,-35083010,7890625
2026-01-14 17:14:05.741,32200460,-13324710,-23791490,-37439890,11220700,-14807130,8491211
2026-01-14 17:14:05.751,8415876,33508160,-70831520,-61258990,11972660,38330080,8930664
2026-01-14 17:14:05.761,32188370,33240580,-70771100,-37521020,12695310,17016600,8979492
2026-01-14 17:14:05.771,-26556300,32938470,-70710670,-27253560,13134770,23303220,87353520
2026-01-14 17:14:05.781,32156440,3262775,-7065891,-37587490,13359380,27514650,84814460
2026-01-14 17:14:05.791,32130540,49537180,-53369640,-37613380,13427730,25219730,8203125
2026-01-14 17:14:05.801,32086520,-14192200,-24443180,-37622880,13154300,18481440,75878900
2026-01-14 17:14:05.811,-24475120,31574670,-70555300,-31440870,12626950,12805180,6855469
2026-01-14 17:14:05.821,6568700,31194870,-70538040,-63019850,12207030,38848880,6113281
2026-01-14 17:14:05.831,6223440,3081511,-7053805,-63244280,11982420,-34362790,5727539
2026-01-14 17:14:05.841,31786140,30418020,-70555310,-37543470,12197270,-1541748,48754880
2026-01-14 17:14:05.851,549836,8,-15253900,-25314980,-6364134,12138670,-22912600,37768560
2026-01-14 17:14:05.861,5109948,49910500,-50320500,-63822600,11669920,-27416990,26391600
2026-01-14 17:14:05.871,4721528,-15730360,-25718940,-63986600,11708980,-28979490,22790530
2026-01-14 17:14:05.881,430717,8,28812530,-70710680,-6414196,11855470,-31396480,16174320
2026-01-14 17:14:05.891,3892880,28415470,-70762460,-64297340,11865230,-26538090,9643555
2026-01-14 17:14:05.901,3487194,47276550,-51556130,-64444080,11376950,-103027300,10108950
2026-01-14 17:14:05.911,3090134,27621360,-70866040,-64564920,10761720,51651,-9741211
2026-01-14 17:14:05.921,2718978,2724159,-7091784,-64694400,95947260,18310550,-1796875
2026-01-14 17:14:05.931,235641,8,26870400,-70960990,-6481523,92089840,3125,-2290039
2026-01-14 17:14:05.941,2019808,-17377280,-27127630,-64927460,8803711,35888670,-3083496
2026-01-14 17:14:05.951,171767,3,26145340,-71047310,-6503966,83251950,33129880,-4267578
2026-01-14 17:14:05.961,-28530270,2578283,-7108182,-35188750,72314460,22460940,-5097656
2026-01-14 17:14:05.971,3000196,-18002220,-27659340,-3641014,5678711,8459473,-6430664
2026-01-14 17:14:05.981,932218,25135440,-71142260,-65341770,34228520,-21343230,-7319336
2026-01-14 17:14:05.991,716428,-18357840,-27959720,-65419460,18237300,-11077880,-7685547
2026-01-14 17:14:06.001,-29189740,24591640,-71202680,-35789510,11633300,-18396000,-8066406
2026-01-14 17:14:06.011,-29316620,-18646140,-28206590,-35904320,8996582,-19677730,-7792969
2026-01-14 17:14:06.021,146736,-18758350,-28301540,-65592100,28656010,-116760300,-82714850
2026-01-14 17:14:06.031,29526370,-18851580,-28380950,-36091620,-32958980,32043460,-86572260
2026-01-14 17:14:06.041,-172636,-18925800,-28444820,-65669780,-12780760,17492680,-88623050
2026-01-14 17:14:06.051,29396890,23832060,-71271740,-35996670,-20178220,2607422,-87646480
2026-01-14 17:14:06.061,-422956,23788900,-71263100,-65712930,-24768070,33569340,-77490230
2026-01-14 17:14:06.071,-526534,45153150,-49898840,-65730200,-30322270,4567871,-64501950
2026-01-14 17:14:06.081,-630118,23823420,-71228580,-65747460,-3395996,60595700,-43701170
2026-01-14 17:14:06.091,-725062,-18905090,-28413750,-65756100,-3635254,76416020,-2836914
2026-01-14 17:14:06.101,-828642,-18842940,-28355050,-65773360,-42016600,88134770,-12561040
2026-01-14 17:14:06.111,-30119370,24047850,-71124990,-36603480,-47973630,10361330,-7055664
2026-01-14 17:14:06.121,-1053066,24168690,-71055940,-65790620,-4855957,15400390,-40771480
2026-01-14 17:14:06.131,-107897,3,-18532200,-28061570,-6585106,-88671870,21035160,-74316410
