gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-65.793,8.415,13.963,0.498,0.485,0.088
-66.829,7.195,12.256,0.47,0.48,0.091
-67.195,5.671,10.305,0.441,0.473,0.093
-66.951,4.085,8.476,0.418,0.467,0.096
-65.976,2.439,6.341,0.383,0.458,0.101
-64.268,0.732,4.024,0.339,0.445,0.103
-62.012,-0.854,1.768,0.301,0.43,0.102
-59.756,-2.805,-0.427,0.265,0.411,0.107
-57.378,-4.817,-2.866,0.223,0.39,0.113
-54.695,-6.524,-5.183,0.188,0.369,0.115
-51.951,-8.171,-7.439,0.145,0.346,0.111
-48.963,-10.061,-9.512,0.104,0.329,0.104
-46.098,-11.829,-11.707,0.062,0.309,0.1
-42.988,-13.659,-14.085,0.024,0.287,0.092
-39.573,-15.366,-16.28,0.003,0.261,0.083
-35.854,-17.012,-18.598,-0.024,0.233,0.096
-31.707,-18.537,-21.098,-0.046,0.199,0.09
-27.317,-19.939,-23.841,-0.067,0.168,0.066
-22.805,-21.28,-27.012,-0.095,0.141,0.069
-18.72,-22.317,-30.488,-0.117,0.106,0.056
-14.207,-23.232,-34.268,-0.137,0.06,0.043
-9.756,-23.963,-38.232,-0.145,0.008,0.033
-5.549,-24.817,-42.5,-0.15,-0.049,0.004
-1.463,-25.549,-47.012,-0.157,-0.101,-0.038
1.951,-26.341,-52.073,-0.159,-0.165,-0.079
4.268,-27.073,-57.805,-0.178,-0.213,-0.128
5.854,-27.988,-64.024,-0.196,-0.265,-0.169
6.402,-29.024,-70.976,-0.224,-0.318,-0.192
5.854,-30.244,-78.11,-0.241,-0.374,-0.212
4.024,-31.768,-85.793,-0.243,-0.404,-0.239
0.305,-33.598,-94.329,-0.245,-0.44,-0.259
-4.451,-35.854,-103.48,-0.251,-0.465,-0.275
-9.268,-38.232,-113.23,-0.249,-0.495,-0.289
-14.817,-41.22,-123.96,-0.239,-0.514,-0.296
-20.915,-44.329,-135.24,-0.222,-0.512,-0.307
-27.744,-47.012,-146.77,-0.182,-0.498,-0.334
-32.561,-51.585,-158.9,-0.125,-0.48,-0.38
-37.256,-55.122,-171.16,-0.048,-0.456,-0.432
-43.902,-56.22,-183.54,0.04,-0.414,-0.475
-48.598,-59.207,-196.83,0.133,-0.352,-0.52
-53.049,-61.89,-209.21,0.247,-0.306,-0.57
-55.732,-64.39,-221.71,0.398,-0.243,-0.616
-55.976,-65.671,-236.34,0.572,-0.17,-0.651
-55.61,-66.159,-250.98,0.776,-0.079,-0.719
-53.476,-67.317,-265.98,0.966,0.011,-0.792
-49.634,-68.841,-281.22,1.13,0.077,-0.82
-44.146,-70.183,-296.52,1.232,0.154,-0.843
-37.195,-71.463,-311.65,1.305,0.289,-0.892
-28.598,-72.5,-326.46,1.384,0.457,-0.951
-18.537,-73.232,-340.92,1.468,0.703,-1.018
-7.5,-73.293,-355.43,1.56,1.002,-1.11
4.207,-72.317,-370.49,1.664,1.357,-1.215
16.28,-71.22,-386.89,1.731,1.881,-1.292
29.085,-69.329,-403.35,1.684,2.482,-1.243
42.744,-64.451,-418.11,1.557,3.125,-1.233
55.366,-58.11,-433.6,1.404,3.781,-1.323
68.841,-52.073,-446.65,1.261,4.313,-1.425
81.951,-44.085,-458.96,1.296,4.984,-1.58
89.512,-32.622,-471.77,0.953,5.266,-1.988
