gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
20.793,-22.744,-86.585,0.563,-0.301,-0.068
26.524,-22.378,-93.537,0.601,-0.306,-0.083
33.415,-21.402,-101.34,0.63,-0.293,-0.097
41.463,-20.061,-109.94,0.66,-0.283,-0.111
51.159,-18.11,-119.39,0.665,-0.263,-0.121
62.317,-15.427,-129.39,0.668,-0.223,-0.149
74.451,-12.134,-139.63,0.684,-0.174,-0.183
87.195,-8.171,-150.06,0.686,-0.125,-0.213
100.43,-3.963,-160.67,0.689,-0.075,-0.226
115.12,0.305,-171.04,0.711,0,-0.271
130.67,4.39,-181.22,0.722,0.128,-0.315
147.32,8.598,-191.52,0.714,0.264,-0.374
164.82,12.988,-202.07,0.694,0.438,-0.444
183.11,18.171,-213.72,0.597,0.662,-0.502
202.56,23.902,-225.98,0.45,0.988,-0.53
222.93,29.634,-238.84,0.282,1.505,-0.54
244.39,35.427,-252.44,0.137,2.053,-0.551
266.65,41.28,-266.46,0.059,2.699,-0.681
289.63,46.89,-280.92,-0.013,3.407,-0.848
313.23,51.829,-296.04,-0.165,4.145,-0.956
337.56,56.463,-313.17,-0.312,4.914,-1.014
361.71,61.098,-331.65,-0.392,5.454,-1.149
385.67,65.244,-350.92,-0.315,5.799,-1.419
408.48,66.829,-369.39,-0.193,6.146,-1.667
432.62,67.622,-387.38,0.014,6.364,-1.884
457.13,69.207,-404.57,0.363,6.444,-2.187
480.49,69.329,-422.5,0.716,6.376,-2.451
502.99,69.268,-441.28,0.996,6.055,-2.703
523.6,69.756,-458.84,1.242,5.586,-2.955
540.12,68.171,-470.49,1.471,5.031,-3.108
555.55,66.646,-477.93,1.703,4.456,-3.076
565.61,65.549,-478.66,1.875,3.9,-2.995
565.55,66.829,-472.56,1.981,3.525,-2.877
559.57,73.232,-461.4,2.006,3.209,-2.758
550.85,83.232,-443.72,1.989,2.9,-2.64
534.09,96.463,-419.39,1.953,2.591,-2.519
506.58,111.4,-386.95,1.91,2.333,-2.389
467.38,129.63,-352.32,1.836,2.148,-2.285
427.26,155.06,-319.21,1.666,2.022,-2.166
380.73,186.22,-281.95,1.457,1.892,-2.04
328.35,221.4,-241.28,1.27,1.754,-1.95
274.45,258.05,-201.83,1.048,1.603,-1.921
221.89,294.15,-162.19,0.806,1.486,-1.932
176.77,328.17,-120.92,0.547,1.406,-1.983
139.94,360.85,-78.841,0.283,1.414,-2.062
109.94,392.56,-37.805,0.04,1.416,-2.144
85.305,422.68,1.585,-0.178,1.439,-2.197
66.707,453.9,37.317,-0.333,1.419,-2.217
51.28,483.42,70.122,-0.477,1.403,-2.176
39.39,510.24,102.19,-0.526,1.307,-2.194
29.695,533.11,134.69,-0.605,1.348,-2.185
21.341,553.05,169.27,-0.734,1.395,-2.227
13.659,570.79,204.63,-0.82,1.462,-2.285
7.622,585.85,240.18,-0.946,1.492,-2.316
4.756,598.29,276.28,-1.098,1.425,-2.253
4.695,608.72,312.19,-1.279,1.333,-2.178
6.951,615.43,348.17,-1.484,1.369,-2.151
12.195,619.45,383.05,-1.731,1.478,-2.194
19.207,619.63,415.18,-2.038,1.6,-2.428
28.232,617.62,443.54,-2.524,1.701,-2.875
38.171,613.6,465.98,-3.236,1.716,-3.163
47.195,607.68,481.58,-4.303,1.56,-2.945
55.122,599.51,494.08,-5.275,1.297,-2.571
64.146,590.18,502.62,-5.56,0.792,-2.346
70.976,579.21,509.51,-5.524,0.948,-2.105
74.695,562.87,510.79,-4.663,0.14,-1.625
79.451,544.33,507.62,-3.732,-0.266,-1.519
84.329,522.44,502.26,-3.174,-0.354,-1.464
88.841,497.93,491.28,-2.885,-0.149,-1.318
92.134,470.49,474.69,-2.693,0.167,-1.151
91.402,436.95,453.48,-2.499,0.329,-0.966
86.951,397.68,424.88,-2.261,0.345,-0.779
80.61,351.16,393.17,-2.009,0.382,-0.57
70.732,300.18,356.4,-1.74,0.509,-0.393
62.683,244.57,320,-1.545,0.654,-0.197
59.695,189.76,285.85,-1.463,0.833,0.017
62.927,133.6,249.45,-1.432,0.976,0.178
82.439,85.671,214.21,-1.419,1.071,0.249
114.02,45.183,188.05,-1.387,1.169,0.258
122.01,-16.829,161.28,-1.348,1.213,0.231
159.76,-45.122,149.39,-1.276,1.249,0.123
202.32,-58.841,141.89,-1.175,1.209,-0.005
244.39,-67.195,129.69,-1.102,1.118,-0.092
283.11,-72.927,110.18,-1.039,1.015,-0.149
312.68,-74.695,85.122,-0.929,0.933,-0.221
330.61,-72.439,58.171,-0.821,0.811,-0.319
337.19,-67.317,33.659,-0.726,0.735,-0.426
331.04,-60.976,13.78,-0.673,0.647,-0.523
311.58,-52.927,-2.256,-0.647,0.604,-0.584
281.22,-44.207,-16.402,-0.608,0.558,-0.603
240.12,-38.659,-30.915,-0.534,0.539,-0.589
192.13,-36.098,-44.573,-0.437,0.583,-0.552
137.93,-36.89,-58.841,-0.334,0.644,-0.562
81.829,-40.61,-72.256,-0.248,0.724,-0.607
27.5,-46.829,-85.061,-0.224,0.762,-0.66
-22.256,-54.024,-96.341,-0.215,0.901,-0.727
-66.341,-62.683,-107.13,-0.209,0.979,-0.786
-100.92,-73.11,-116.16,-0.185,1.079,-0.832
-125.98,-84.512,-123.29,-0.135,1.136,-0.895
-140.55,-95.671,-129.09,-0.097,1.195,-0.971
-147.44,-106.46,-134.63,-0.06,1.213,-1.046
-146.34,-117.81,-140.31,-0.043,1.256,-1.096
-139.21,-130.18,-147.38,-0.031,1.263,-1.136
-128.29,-143.11,-155.67,0.006,1.283,-1.174
-114.63,-156.04,-164.27,0.045,1.267,-1.222
-100,-167.81,-171.95,0.09,1.241,-1.279
-87.012,-178.41,-178.66,0.153,1.196,-1.373
-78.293,-187.99,-184.02,0.214,1.179,-1.457
-72.561,-196.89,-188.23,0.239,1.173,-1.523
-74.451,-205.85,-191.83,0.246,1.176,-1.542
-82.805,-214.63,-194.51,0.267,1.257,-1.532
-97.5,-223.29,-197.32,0.297,1.269,-1.49
-117.38,-231.46,-199.82,0.344,1.34,-1.427
-141.28,-238.23,-202.13,0.388,1.413,-1.359
-167.19,-243.9,-205.18,0.42,1.465,-1.288
-194.63,-248.54,-208.84,0.446,1.474,-1.253
-220.73,-252.26,-212.32,0.482,1.524,-1.235
-244.51,-255.91,-217.32,0.492,1.548,-1.25
-264.02,-259.69,-223.72,0.51,1.634,-1.274
-280.12,-262.01,-229.88,0.497,1.716,-1.294
-290.31,-262.74,-235.31,0.5,1.807,-1.28
-295.85,-263.35,-241.34,0.529,1.843,-1.23
-297.5,-262.13,-246.34,0.566,1.832,-1.158
-293.9,-260.18,-250.61,0.618,1.82,-1.07
-286.04,-258.6,-255.31,0.672,1.835,-1.008
-274.21,-256.65,-259.51,0.714,1.908,-0.941
-260.98,-254.39,-264.63,0.733,1.939,-0.907
-244.82,-251.89,-268.29,0.732,1.943,-0.889
-228.54,-248.35,-270,0.723,1.977,-0.888
-211.71,-244.94,-270.49,0.723,2,-0.904
-193.48,-241.52,-269.45,0.74,2.016,-0.914
-173.17,-238.23,-267.81,0.751,1.997,-0.902
-153.9,-234.69,-264.33,0.762,1.942,-0.872
-135.37,-231.52,-259.76,0.766,1.916,-0.834
-117.32,-228.48,-253.48,0.752,1.89,-0.783
-98.537,-225.61,-246.4,0.739,1.849,-0.729
-82.012,-222.68,-240.06,0.734,1.797,-0.673
-66.28,-220.24,-234.27,0.739,1.753,-0.626
-51.951,-218.29,-227.93,0.743,1.712,-0.577
-40.183,-216.89,-220.49,0.738,1.663,-0.538
-32.134,-214.82,-210.67,0.719,1.59,-0.484
-26.098,-212.99,-200.43,0.694,1.51,-0.431
-23.598,-211.46,-189.69,0.672,1.432,-0.387
-21.89,-210,-178.78,0.644,1.355,-0.35
-21.707,-208.66,-167.38,0.623,1.279,-0.317
-22.805,-206.83,-155.85,0.597,1.215,-0.281
-25.976,-205.12,-144.45,0.571,1.154,-0.246
-31.28,-203.35,-133.6,0.547,1.1,-0.222
-36.585,-201.22,-122.93,0.521,1.058,-0.2
-42.622,-198.66,-112.44,0.491,1.017,-0.173
-47.5,-195.61,-102.38,0.467,0.983,-0.152
-52.073,-192.38,-92.317,0.458,0.944,-0.139
-56.098,-188.9,-82.561,0.442,0.9,-0.121
-59.451,-185.24,-72.561,0.436,0.877,-0.11
-61.89,-181.59,-63.11,0.425,0.857,-0.101
-63.537,-178.11,-54.207,0.412,0.842,-0.086
-64.451,-174.82,-45.427,0.398,0.821,-0.074
-65.305,-171.89,-36.768,0.386,0.807,-0.065
-65.671,-169.15,-28.171,0.371,0.804,-0.057
-65.793,-166.89,-19.573,0.354,0.799,-0.052
-66.341,-164.57,-11.707,0.342,0.813,-0.051
-66.707,-162.68,-4.207,0.33,0.848,-0.062
-67.195,-161.28,2.744,0.31,0.883,-0.07
-67.073,-159.69,8.902,0.291,0.898,-0.076
-67.195,-158.23,14.146,0.274,0.92,-0.081
-67.317,-157.07,18.598,0.263,0.943,-0.083
-66.585,-156.52,22.927,0.266,0.956,-0.079
-66.463,-155.85,26.28,0.257,0.984,-0.083
-66.159,-155.37,29.207,0.25,1.019,-0.084
