gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-61.402,-51.28,42.195,-0.542,-0.938,-0.203
-68.293,-51.768,40.122,-0.573,-0.944,-0.229
-75,-52.5,37.256,-0.591,-0.969,-0.25
-81.341,-53.354,33.78,-0.595,-0.968,-0.288
-87.073,-54.329,29.268,-0.587,-0.965,-0.313
-91.402,-55.305,23.598,-0.579,-0.967,-0.354
-94.878,-56.707,17.195,-0.564,-0.951,-0.388
-96.951,-58.293,9.573,-0.564,-0.906,-0.397
-96.951,-60,-0.244,-0.558,-0.855,-0.393
-95.854,-62.5,-11.89,-0.539,-0.818,-0.365
-92.561,-66.646,-24.634,-0.499,-0.791,-0.315
-88.78,-71.28,-40.427,-0.448,-0.764,-0.278
-88.232,-79.085,-58.354,-0.378,-0.735,-0.232
-80.122,-83.232,-77.744,-0.317,-0.686,-0.193
-72.256,-89.146,-97.866,-0.252,-0.64,-0.181
-65.732,-97.744,-120.67,-0.17,-0.594,-0.192
-55.793,-103.17,-142.93,-0.069,-0.526,-0.216
-47.5,-108.29,-165.18,0.054,-0.46,-0.237
-39.451,-114.08,-187.93,0.176,-0.375,-0.265
-30.915,-116.65,-209.21,0.316,-0.285,-0.32
-24.268,-117.99,-231.71,0.476,-0.193,-0.383
-18.415,-119.21,-253.66,0.653,-0.071,-0.427
-13.11,-121.46,-276.22,0.85,0.07,-0.46
-7.866,-123.6,-299.21,1.079,0.21,-0.559
-3.293,-124.02,-321.1,1.332,0.312,-0.68
0.427,-122.87,-341.4,1.563,0.49,-0.82
3.841,-120.73,-360.24,1.782,0.814,-1.013
7.073,-116.65,-378.35,1.925,1.278,-1.15
10.915,-110.18,-396.34,2.015,1.839,-1.254
15.915,-102.07,-414.57,1.942,2.5,-1.378
21.22,-92.256,-432.62,1.723,3.302,-1.513
29.573,-81.402,-451.16,1.357,4.098,-1.652
36.829,-70.549,-470.49,1.032,4.867,-1.847
42.988,-57.195,-490.73,0.736,5.603,-2.173
49.451,-43.415,-511.04,0.51,6.144,-2.54
56.402,-29.756,-531.4,0.68,6.857,-2.905
66.707,-16.28,-551.83,0.447,6.814,-3.47
77.317,-2.744,-571.77,0.381,7.176,-3.841
92.744,11.768,-591.65,0.307,7.283,-4.077
110.73,27.134,-609.57,0.239,7.083,-4.344
126.83,44.329,-622.32,0.468,6.863,-4.564
144.63,63.049,-631.4,0.756,6.524,-4.746
171.28,83.537,-636.46,1.061,6.081,-4.684
194.51,110.12,-624.7,1.331,5.569,-4.784
212.68,134.33,-605.79,1.706,5.371,-4.913
230.85,153.05,-576.04,1.61,4.798,-4.911
249.02,174.88,-538.6,1.482,4.265,-4.872
245.61,196.52,-489.57,1.39,3.984,-4.928
247.56,214.94,-445.55,1.243,3.723,-4.764
255.73,243.9,-411.1,1.129,3.295,-4.656
266.28,270.67,-359.88,1.02,3.028,-4.485
277.74,290.43,-308.05,0.936,2.749,-4.493
292.93,310.73,-258.29,0.791,2.62,-4.483
309.57,326.77,-203.29,0.555,2.412,-4.571
323.11,341.89,-148.35,0.226,2.316,-4.662
332.26,361.28,-97.195,-0.12,2.188,-4.754
327.56,384.45,-53.049,-0.51,2.09,-4.738
325.55,402.38,-9.39,-0.797,1.815,-4.584
291.95,426.58,32.134,-1.021,1.438,-4.407
188.96,472.99,65.427,-1.51,1.431,-4.336
186.65,508.29,87.195,-1.823,1.365,-4.243
164.09,538.11,110.73,-2.05,1.202,-4.164
112.5,567.62,134.88,-2.4,1.244,-3.847
55.793,592.8,162.87,-2.863,1.535,-3.177
5.427,614.15,190.85,-3.246,1.787,-2.386
-16.646,630.43,221.83,-3.56,1.902,-1.766
-51.951,644.09,250.98,-4,2.207,-1.718
-75.549,651.46,283.23,-4.099,2.396,-2.169
-110.92,653.96,317.38,-4.079,2.15,-2.168
-134.09,649.94,353.35,-4.94,2.358,-2.087
-144.15,641.95,392.44,-6.898,2.852,-1.987
-135.61,627.5,435.67,-8.527,2.891,-1.9
-113.29,620.61,480.31,-8.637,1.813,-1.553
-89.39,611.95,521.04,-7.125,1.201,-1.248
-53.598,585.06,549.39,-4.699,0.893,-0.407
-11.707,557.13,572.44,-3.058,0.348,0.13
31.89,529.88,586.22,-3.399,0.682,0.327
80.061,496.4,583.11,-3.132,0.347,0.744
137.26,459.63,562.26,-2.631,-0.296,1.102
184.82,431.34,526.28,-2.381,-0.244,1.068
191.77,388.96,459.82,-2.243,0.052,0.968
163.48,318.17,404.08,-2.576,0.39,0.773
135.06,225.37,403.23,-2.773,0.358,0.613
115.06,145.31,394.08,-2.749,0.202,0.495
107.44,103.54,372.68,-2.592,0.617,0.429
108.6,83.598,298.35,-2.256,0.794,0.333
88.232,92.988,201.22,-1.931,0.733,0.313
58.72,98.293,149.33,-1.574,0.695,0.368
67.073,60.854,118.05,-1.261,0.688,0.415
106.95,57.134,116.46,-0.956,0.675,0.448
120.43,85.305,97.134,-0.682,0.683,0.474
151.46,86.098,54.451,-0.406,0.665,0.475
160,83.902,35.244,-0.155,0.646,0.444
171.71,73.72,43.171,0.071,0.618,0.367
178.05,68.415,36.22,0.265,0.586,0.304
165.61,72.134,24.085,0.415,0.558,0.27
147.01,69.878,19.451,0.501,0.577,0.261
132.93,59.146,23.293,0.521,0.631,0.241
114.63,53.659,28.415,0.5,0.681,0.206
90.427,53.537,24.268,0.452,0.736,0.148
60.915,48.902,7.439,0.401,0.784,0.098
28.415,45.549,-8.659,0.371,0.821,0.042
0.366,46.463,-27.195,0.358,0.861,-0.004
-29.573,44.878,-40.793,0.392,0.914,-0.052
-57.683,40.488,-51.463,0.443,0.985,-0.086
-78.293,35.305,-60.793,0.513,1.066,-0.119
-91.707,29.573,-69.024,0.581,1.12,-0.153
-99.329,25.061,-76.402,0.619,1.144,-0.195
-101.65,22.134,-82.134,0.644,1.164,-0.231
-100.37,18.171,-87.317,0.653,1.173,-0.296
-94.939,12.805,-91.28,0.64,1.167,-0.387
-85.793,7.073,-94.451,0.631,1.167,-0.488
-74.085,2.317,-96.646,0.614,1.174,-0.589
-61.585,-3.659,-98.171,0.609,1.197,-0.669
-48.72,-10.61,-98.537,0.597,1.222,-0.747
-35.366,-17.927,-97.744,0.623,1.255,-0.763
-23.11,-24.451,-96.463,0.629,1.275,-0.764
-14.39,-31.341,-95.061,0.647,1.29,-0.766
-7.805,-37.805,-93.78,0.672,1.301,-0.774
-3.476,-43.476,-92.622,0.682,1.305,-0.808
-1.707,-47.561,-91.829,0.684,1.296,-0.87
-2.866,-50.854,-90.671,0.674,1.28,-0.949
-6.402,-54.085,-88.963,0.662,1.275,-1.019
-11.646,-57.134,-86.585,0.639,1.287,-1.048
-18.78,-59.024,-83.963,0.64,1.281,-1.101
-27.988,-61.524,-80.915,0.662,1.263,-1.169
-38.171,-63.841,-78.354,0.679,1.247,-1.216
-49.085,-64.817,-76.524,0.697,1.212,-1.25
-60.671,-65.732,-74.512,0.732,1.174,-1.263
-71.159,-65.244,-71.159,0.792,1.13,-1.253
-75.976,-63.537,-70.366,0.853,1.087,-1.223
-81.768,-62.561,-69.634,0.914,1.069,-1.146
-87.866,-60.549,-67.744,0.98,1.073,-1.03
-92.927,-58.476,-65.305,1.054,1.066,-0.962
-97.5,-56.707,-61.89,1.104,1.057,-0.973
-103.11,-54.695,-57.073,1.135,1.083,-0.991
-108.6,-52.622,-51.951,1.14,1.085,-0.981
-110.92,-51.159,-47.195,1.15,1.037,-0.96
-113.35,-49.878,-43.537,1.175,0.993,-0.956
-116.22,-47.805,-41.159,1.213,0.959,-0.94
-117.44,-45.915,-40.305,1.253,0.908,-0.91
-117.5,-44.024,-40,1.284,0.853,-0.873
-116.83,-42.378,-39.878,1.317,0.78,-0.841
-114.88,-41.28,-40.244,1.357,0.7,-0.803
-112.5,-40,-40.366,1.396,0.633,-0.774
-109.39,-38.537,-39.451,1.437,0.562,-0.73
-102.74,-37.805,-37.5,1.476,0.489,-0.641
-88.963,-40.305,-34.756,1.51,0.42,-0.525
-83.902,-45.976,-31.89,1.56,0.35,-0.404
-100,-46.951,-28.537,1.618,0.291,-0.309
-115.98,-46.098,-26.341,1.648,0.247,-0.226
-118.9,-48.11,-22.927,1.649,0.201,-0.179
-128.72,-50.305,-19.329,1.633,0.167,-0.142
-149.82,-48.415,-17.317,1.593,0.148,-0.124
-164.21,-48.354,-15.244,1.489,0.184,-0.103
-176.89,-49.512,-13.476,1.548,0.044,-0.11
-188.48,-50.244,-11.768,1.566,-0.022,-0.138
-198.29,-50.61,-10.793,1.426,-0.074,-0.13
-207.19,-50.854,-10,1.358,-0.114,-0.125
-214.15,-50.244,-9.329,1.303,-0.15,-0.141
-219.45,-49.695,-8.232,1.271,-0.213,-0.132
-221.71,-49.817,-6.524,1.233,-0.283,-0.095
-223.41,-51.159,-4.573,1.194,-0.349,-0.068
-225.73,-52.927,-2.683,1.151,-0.392,-0.045
-227.87,-54.329,0.61,1.106,-0.43,-0.022
-231.71,-55.793,4.756,1.06,-0.484,0.005
-236.59,-56.951,8.78,1.008,-0.525,0.033
-242.81,-58.415,13.11,0.957,-0.567,0.06
-250.85,-60.732,17.866,0.906,-0.59,0.096
-262.07,-62.866,22.256,0.863,-0.611,0.125
-272.56,-64.024,24.268,0.816,-0.625,0.146
-276.16,-63.11,27.866,0.767,-0.633,0.154
-278.42,-63.841,30.427,0.716,-0.643,0.142
-282.74,-65.854,31.22,0.675,-0.648,0.125
-285.12,-68.902,32.073,0.639,-0.648,0.109
-285.92,-71.707,31.707,0.607,-0.651,0.092
-283.78,-74.024,30.427,0.582,-0.651,0.073
-280.06,-76.402,29.268,0.571,-0.651,0.047
-276.04,-78.659,28.72,0.575,-0.645,0.035
-270.79,-80.854,28.293,0.583,-0.64,0.031
