gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
1.524,-1.341,-95.732,0.399,0.009,-0.005
3.171,2.744,-103.66,0.453,0.047,-0.01
5.915,7.256,-112.26,0.515,0.102,-0.007
9.817,12.134,-121.4,0.578,0.163,-0.003
14.817,17.134,-130.61,0.65,0.255,-0.038
21.341,22.378,-140.12,0.724,0.38,-0.06
29.695,27.622,-149.82,0.787,0.524,-0.072
40.305,33.293,-159.76,0.849,0.674,-0.085
53.232,38.841,-169.39,0.886,0.813,-0.116
68.537,44.146,-179.02,0.883,0.929,-0.152
85.61,49.39,-189.02,0.868,1.043,-0.245
105.31,54.512,-199.63,0.825,1.157,-0.385
127.62,59.939,-211.1,0.747,1.303,-0.56
151.4,65.549,-224.02,0.636,1.522,-0.781
176.71,71.402,-238.9,0.548,1.823,-1.065
203.54,76.89,-255.55,0.475,2.08,-1.331
231.83,81.829,-273.84,0.43,2.333,-1.582
260.85,86.646,-294.08,0.415,2.712,-1.822
291.65,91.89,-315.98,0.386,3.274,-2.014
323.66,96.829,-339.57,0.312,3.882,-2.123
356.1,101.1,-364.08,0.201,4.407,-2.241
390.18,104.69,-388.96,0.123,4.767,-2.422
426.16,107.13,-413.66,0.143,4.977,-2.711
463.96,107.5,-435.98,0.22,5.016,-3.098
503.29,106.1,-455.37,0.361,4.961,-3.522
541.95,103.42,-470.85,0.479,4.862,-3.808
579.7,100.55,-482.01,0.605,4.732,-3.935
616.46,96.463,-487.07,0.804,4.561,-3.935
650.43,92.256,-484.82,0.952,4.368,-3.774
678.78,87.988,-475.92,1.1,4.079,-3.561
698.48,83.659,-460.49,1.321,3.735,-3.474
707.93,80,-437.68,1.479,3.3,-3.469
709.51,77.5,-409.21,1.511,2.927,-3.474
708.78,80.366,-380.79,1.451,2.6,-3.442
704.63,92.378,-355.98,1.334,2.309,-3.36
687.93,112.56,-332.99,1.155,2.076,-3.197
650.12,136.4,-311.89,0.943,1.82,-2.994
594.94,162.68,-295.49,0.77,1.607,-2.83
