gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-16.098,-26.768,44.024,0.696,0.167,0.179
-24.207,-23.841,41.098,0.679,0.22,0.168
-32.378,-20.976,37.683,0.674,0.273,0.151
-40.305,-17.988,33.537,0.661,0.337,0.149
-47.012,-14.146,28.841,0.643,0.398,0.152
-52.5,-10.244,23.841,0.635,0.451,0.154
-57.622,-6.646,18.354,0.626,0.492,0.142
-62.866,-3.049,13.354,0.615,0.526,0.14
-67.439,0.854,8.598,0.59,0.567,0.142
-71.159,4.756,3.354,0.559,0.603,0.125
-74.573,8.537,-1.89,0.565,0.604,0.106
-76.951,11.951,-6.646,0.551,0.612,0.097
-79.146,15,-10.915,0.534,0.601,0.089
-81.22,17.866,-15.061,0.505,0.589,0.083
-81.707,20.488,-18.354,0.486,0.57,0.072
-81.646,22.805,-21.037,0.473,0.541,0.068
-81.707,24.695,-22.683,0.453,0.505,0.059
-82.073,25.976,-23.293,0.438,0.476,0.054
-81.159,26.707,-23.72,0.399,0.446,0.024
-80.305,27.073,-23.841,0.361,0.407,0.019
-80.671,27.073,-23.232,0.333,0.375,-0.011
-80.61,26.463,-21.951,0.299,0.345,-0.035
-80.915,25.427,-20.183,0.256,0.308,-0.054
-80.061,24.024,-18.11,0.204,0.273,-0.071
-79.329,22.134,-16.28,0.162,0.253,-0.089
-80.366,19.878,-14.451,0.122,0.224,-0.121
-78.659,17.195,-11.585,0.069,0.196,-0.149
-77.073,14.268,-9.146,0.013,0.181,-0.168
-76.037,11.524,-7.439,-0.029,0.166,-0.185
-74.207,8.659,-5.549,-0.081,0.129,-0.179
-71.402,5.427,-4.207,-0.145,0.097,-0.165
-69.573,2.317,-3.963,-0.196,0.065,-0.176
-67.012,-0.732,-3.537,-0.248,0.015,-0.185
-63.354,-3.841,-3.841,-0.302,-0.039,-0.19
-62.012,-7.561,-5.427,-0.338,-0.109,-0.206
-59.573,-10.915,-7.988,-0.408,-0.182,-0.2
-57.317,-14.39,-11.28,-0.448,-0.248,-0.195
-55.305,-18.11,-15.183,-0.508,-0.346,-0.198
-53.841,-21.585,-20.183,-0.524,-0.398,-0.195
-53.049,-25,-26.341,-0.521,-0.471,-0.208
-53.293,-28.354,-33.537,-0.532,-0.551,-0.233
-54.085,-31.89,-41.098,-0.532,-0.627,-0.282
-57.012,-35.366,-49.695,-0.488,-0.67,-0.339
-61.098,-38.902,-59.085,-0.528,-0.738,-0.359
-65.305,-42.378,-68.902,-0.525,-0.775,-0.396
-71.402,-45.671,-80.183,-0.487,-0.798,-0.433
-78.11,-48.841,-92.134,-0.477,-0.816,-0.445
-84.695,-52.195,-104.88,-0.485,-0.844,-0.461
-91.951,-55.305,-118.54,-0.49,-0.839,-0.471
-98.963,-58.049,-133.05,-0.485,-0.81,-0.475
-104.45,-60.793,-148.6,-0.464,-0.771,-0.464
-109.21,-63.537,-164.63,-0.42,-0.698,-0.46
-113.6,-66.159,-182.87,-0.34,-0.618,-0.475
-117.01,-69.024,-200.79,-0.241,-0.574,-0.507
-118.05,-71.037,-219.33,-0.132,-0.539,-0.543
-118.54,-70.549,-241.59,-0.01,-0.465,-0.607
-113.54,-71.646,-261.46,0.203,-0.377,-0.659
-105.61,-71.524,-278.78,0.394,-0.396,-0.742
-97.195,-70.549,-299.45,0.649,-0.317,-0.712
-86.341,-69.451,-319.76,1.174,0.135,-0.661
-72.988,-67.195,-338.29,1.66,0.325,-0.795
-57.683,-62.927,-357.5,2.1,0.446,-0.954
-41.768,-57.378,-376.83,2.269,0.89,-1.208
-27.073,-51.22,-394.76,2.411,1.428,-1.472
-12.012,-44.756,-411.16,2.466,2.19,-1.587
2.622,-37.622,-427.26,2.433,3.133,-1.735
17.134,-29.268,-443.35,2.44,3.983,-2.101
34.024,-19.146,-459.51,2.235,4.792,-2.622
51.89,-7.256,-476.58,1.734,5.84,-3.083
68.476,5.854,-494.08,1.253,6.96,-3.65
86.159,18.659,-509.33,1.214,8.054,-4.172
101.71,32.805,-522.07,1.122,9.124,-4.408
119.82,40.976,-533.72,1.022,9.249,-4.995
136.1,57.622,-551.65,0.967,8.936,-5.375
