gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-104.21,-41.585,-50.671,-0.328,-0.629,-0.312
-100.92,-47.317,-63.232,-0.296,-0.63,-0.298
-96.524,-52.439,-76.768,-0.254,-0.621,-0.287
-93.354,-58.171,-91.159,-0.211,-0.6,-0.278
-90.488,-63.537,-106.1,-0.171,-0.57,-0.282
-86.768,-68.171,-121.22,-0.123,-0.521,-0.29
-83.293,-72.988,-136.83,-0.062,-0.476,-0.289
-79.207,-76.768,-152.07,0.009,-0.422,-0.306
-74.878,-80.915,-167.93,0.104,-0.373,-0.354
-70.061,-85.671,-184.27,0.217,-0.333,-0.391
-64.695,-90.427,-201.1,0.369,-0.291,-0.433
-58.232,-94.207,-217.56,0.537,-0.25,-0.456
-50.976,-97.195,-234.21,0.729,-0.21,-0.48
-43.293,-99.512,-251.16,0.952,-0.132,-0.46
-35.183,-101.1,-268.11,1.229,-0.033,-0.453
-26.098,-102.13,-284.69,1.511,0.112,-0.494
-16.463,-102.44,-300.85,1.769,0.213,-0.517
-7.5,-101.1,-316.52,1.882,0.318,-0.575
0.183,-98.659,-332.32,1.937,0.486,-0.807
7.134,-94.39,-348.29,1.931,0.648,-1.013
13.841,-89.146,-364.15,1.862,0.968,-1.18
20,-82.439,-380.31,1.76,1.486,-1.375
26.22,-72.744,-397.19,1.548,2.318,-1.511
32.988,-61.037,-414.39,1.274,3.44,-1.73
40.427,-49.451,-431.52,0.95,4.374,-1.91
48.293,-35.244,-448.6,0.648,5.148,-2.059
56.28,-19.207,-465.73,0.431,5.934,-2.263
68.476,-3.232,-483.17,0.443,7.151,-2.473
83.537,9.207,-498.6,0.05,6.549,-3.022
95.244,22.195,-510.98,-0.014,7.117,-3.409
119.88,34.634,-521.95,0.099,7.397,-3.946
149.69,47.927,-535.67,0.072,7.28,-4.473
172.81,64.451,-549.7,0.185,7.075,-4.809
202.32,81.768,-558.48,0.413,6.73,-5.008
230.49,101.04,-562.74,0.561,6.246,-5.121
258.11,120.61,-562.68,0.768,5.741,-5.129
286.89,132.07,-557.87,0.953,5.966,-5.036
302.87,142.99,-540.73,1.002,5.266,-4.885
308.17,156.83,-510.06,0.96,4.311,-5.015
299.76,172.44,-479.15,1.173,4.344,-5.229
290.61,184.94,-445.79,1.108,4.162,-5.033
270.85,196.83,-403.72,0.937,3.609,-4.953
258.17,217.01,-356.4,0.801,3.437,-4.848
261.77,230.37,-312.44,0.615,3.21,-4.725
254.02,250.24,-266.46,0.392,2.948,-4.68
235.98,273.84,-209.09,0.136,2.752,-4.666
232.01,302.99,-150.67,-0.188,2.602,-4.658
241.89,335.43,-95.732,-0.546,2.485,-4.637
262.32,367.38,-45.183,-0.887,2.418,-4.577
267.44,395.92,3.354,-1.21,2.378,-4.421
229.63,427.99,57.256,-1.487,2.289,-4.211
154.45,475.92,92.195,-1.736,2.12,-4.051
177.68,511.89,128.17,-1.957,1.987,-3.941
156.16,543.48,168.78,-2.225,1.944,-3.788
67.622,580.3,197.87,-2.481,1.989,-3.518
41.646,607.56,232.81,-2.721,2.093,-3.091
-0.061,631.95,266.71,-2.982,2.12,-2.444
-52.378,652.62,298.11,-3.168,2.164,-1.782
-103.42,667.38,333.17,-3.432,2.187,-1.284
-150.31,674.94,372.13,-3.859,2.309,-1.16
-191.28,675.3,411.95,-4.871,2.647,-1.345
-222.13,668.6,453.66,-5.652,3.018,-1.389
-240.12,656.16,495.73,-6.473,3.027,-1.313
-243.29,638.96,537.01,-8.207,2.842,-1.465
-227.13,617.62,576.71,-8.875,2.185,-1.571
-199.09,594.63,610.55,-7.576,1.505,-1.01
-166.95,569.21,636.95,-5.78,1.123,-0.431
-127.93,541.95,657.2,-4.466,0.877,0.195
-80.61,512.07,669.63,-3.487,0.55,0.996
-22.134,483.23,666.04,-3.017,0.337,1.456
49.756,448.78,640.55,-2.855,0.106,1.569
101.58,409.33,592.01,-2.711,-0.104,1.455
130.73,365.67,542.5,-2.453,-0.108,1.127
150.73,294.94,490.73,-2.37,0.117,0.849
161.77,208.17,441.4,-2.481,0.264,0.615
164.69,132.32,396.16,-2.5,0.312,0.359
154.76,94.268,322.68,-2.416,0.366,0.227
131.28,107.5,220.55,-2.261,0.401,0.187
104.27,112.74,150.61,-2.011,0.389,0.155
68.841,66.159,110.49,-1.664,0.37,0.137
49.573,14.756,88.476,-1.264,0.356,0.155
36.402,-32.317,81.28,-0.823,0.368,0.201
39.146,-49.451,70.732,-0.369,0.397,0.234
52.012,-6.707,48.476,0.06,0.408,0.246
54.39,42.195,36.402,0.403,0.437,0.262
59.329,50.732,40.183,0.66,0.475,0.284
91.402,35.915,53.293,0.81,0.504,0.313
132.13,17.134,55.854,0.89,0.549,0.326
146.71,15.488,51.707,0.865,0.643,0.331
142.74,24.512,45.366,0.788,0.754,0.309
134.21,29.085,38.841,0.667,0.844,0.228
130.24,21.402,32.988,0.546,0.924,0.105
128.78,8.78,22.195,0.423,0.985,0.016
120,0.549,11.037,0.341,1.033,-0.038
106.46,-4.939,0.183,0.294,1.081,-0.073
93.598,-10.549,-11.159,0.286,1.113,-0.101
83.354,-15.061,-23.476,0.306,1.124,-0.137
71.829,-15.366,-36.829,0.331,1.126,-0.175
59.146,-15.854,-51.037,0.334,1.135,-0.214
46.28,-14.329,-63.171,0.319,1.144,-0.26
33.598,-12.073,-73.354,0.297,1.162,-0.297
22.927,-9.207,-82.195,0.272,1.188,-0.344
11.037,-6.585,-90.915,0.248,1.201,-0.414
-2.073,-5.122,-97.744,0.229,1.215,-0.499
-15.549,-2.378,-102.44,0.222,1.219,-0.565
-29.573,-1.22,-105.24,0.218,1.214,-0.622
-42.805,-1.89,-107.38,0.208,1.212,-0.674
-54.268,-3.11,-108.96,0.195,1.217,-0.706
-63.659,-4.695,-110,0.186,1.248,-0.688
-71.402,-5.732,-110.92,0.193,1.279,-0.63
-77.561,-6.768,-110.92,0.24,1.291,-0.597
-81.89,-7.805,-110.37,0.313,1.299,-0.59
-85.122,-8.902,-109.76,0.384,1.299,-0.62
-87.134,-10.244,-108.78,0.442,1.298,-0.672
-87.805,-11.89,-107.07,0.482,1.299,-0.714
-87.195,-14.756,-104.88,0.504,1.271,-0.775
-86.037,-17.988,-101.89,0.51,1.255,-0.848
-87.256,-20.427,-98.11,0.515,1.237,-0.924
-88.78,-22.622,-93.598,0.534,1.206,-0.997
-89.39,-24.939,-88.78,0.558,1.163,-1.042
-90.732,-27.744,-85.061,0.595,1.124,-1.053
-91.89,-29.268,-81.22,0.668,1.089,-1.059
-93.049,-31.463,-78.232,0.767,1.073,-1.017
-92.256,-34.756,-75.61,0.885,1.054,-0.968
-91.402,-36.89,-73.11,0.996,1.02,-0.932
-90.793,-38.476,-69.817,1.097,0.988,-0.921
-91.037,-40.061,-65.061,1.187,0.986,-0.908
-96.402,-41.707,-58.841,1.266,1.016,-0.885
-102.99,-44.817,-52.622,1.324,1.042,-0.866
-106.83,-49.207,-46.402,1.378,1.056,-0.875
-114.45,-53.476,-40.793,1.426,1.053,-0.922
-119.88,-58.232,-36.951,1.479,1.042,-0.985
-121.04,-63.78,-34.39,1.532,1.025,-1.029
-119.27,-68.537,-32.683,1.594,1.005,-1.053
-117.56,-74.085,-34.085,1.658,0.955,-1.036
-114.82,-78.415,-36.585,1.747,0.892,-1.021
-110.43,-81.951,-39.451,1.829,0.838,-0.966
-102.99,-84.756,-42.073,1.888,0.78,-0.866
-97.988,-85.976,-43.598,1.958,0.732,-0.757
-94.817,-86.28,-44.146,2.017,0.677,-0.627
-91.463,-87.317,-43.841,2.064,0.62,-0.495
-87.988,-89.451,-42.439,2.097,0.556,-0.378
-86.402,-91.585,-40.549,2.098,0.5,-0.298
-87.317,-92.561,-38.171,2.067,0.444,-0.247
-87.744,-94.939,-35.366,2.021,0.384,-0.222
-88.293,-98.232,-31.951,1.994,0.342,-0.224
-90.915,-101.16,-28.598,1.96,0.284,-0.225
-95.976,-102.74,-25.854,1.933,0.233,-0.244
-99.024,-103.48,-23.11,1.892,0.181,-0.26
-100.55,-103.54,-20.305,1.844,0.122,-0.269
-99.512,-102.26,-16.28,1.779,0.064,-0.274
-100.73,-100.37,-12.927,1.711,0.001,-0.259
-103.66,-96.89,-9.695,1.64,-0.073,-0.23
-105.31,-93.354,-5.122,1.577,-0.137,-0.194
-106.22,-90.183,0.488,1.52,-0.206,-0.153
-107.32,-87.256,7.378,1.455,-0.261,-0.091
-108.96,-84.817,15.488,1.397,-0.307,-0.033
-112.93,-84.024,24.024,1.305,-0.354,0.049
-119.69,-83.963,31.768,1.235,-0.378,0.112
-126.89,-82.988,38.902,1.157,-0.397,0.181
-133.05,-81.951,45.61,1.072,-0.413,0.25
-141.1,-80.488,50.854,0.996,-0.418,0.304
-148.17,-79.146,55,0.93,-0.407,0.333
-153.9,-78.049,57.927,0.869,-0.395,0.322
-158.54,-77.561,60.671,0.804,-0.382,0.297
-161.83,-75.671,61.28,0.742,-0.373,0.27
-164.69,-73.232,60.061,0.695,-0.372,0.232
-166.1,-71.951,58.476,0.658,-0.365,0.206
-164.94,-70,56.463,0.634,-0.363,0.187
-162.32,-66.951,54.268,0.61,-0.362,0.159
-157.68,-61.89,52.744,0.583,-0.363,0.146
-152.32,-56.829,52.378,0.565,-0.366,0.145
-149.45,-53.841,51.829,0.553,-0.37,0.141
-146.22,-51.159,51.951,0.543,-0.366,0.134
-143.54,-49.085,52.378,0.54,-0.363,0.123
-142.44,-48.049,52.622,0.543,-0.364,0.112
-141.46,-46.646,53.354,0.551,-0.359,0.097
-141.1,-44.207,53.537,0.548,-0.352,0.101
-142.38,-41.829,52.988,0.55,-0.332,0.081
-145.06,-39.878,51.768,0.563,-0.313,0.071
-148.78,-38.476,50.061,0.58,-0.295,0.057
-153.78,-37.195,47.744,0.611,-0.278,0.041
-159.27,-36.159,44.695,0.648,-0.244,0.023
-164.76,-35.183,41.22,0.693,-0.196,-0.007
-169.82,-34.634,37.134,0.747,-0.138,-0.037
