gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-28.049,-11.159,-28.902,0.137,0.103,0.528
-29.939,-11.951,-31.585,0.072,0.055,0.538
-31.646,-12.622,-34.146,0.044,0.094,0.528
-33.72,-13.354,-36.585,0.042,0.067,0.505
-35.183,-13.963,-38.902,0.001,-0.006,0.492
-36.402,-14.756,-40.976,-0.023,0.081,0.501
-37.134,-15.549,-42.927,0.003,0.118,0.506
-37.805,-16.341,-44.817,-0.031,0.117,0.507
-38.659,-17.317,-46.768,-0.066,0.158,0.514
-40.122,-18.11,-49.146,-0.065,0.19,0.508
-42.073,-19.085,-51.829,-0.06,0.195,0.492
-44.451,-19.512,-54.451,-0.057,0.188,0.471
-47.561,-20,-56.768,-0.052,0.187,0.446
-51.159,-20.488,-60.488,-0.043,0.178,0.411
-52.866,-21.829,-61.829,-0.026,0.151,0.376
-52.256,-23.537,-61.646,-0.014,0.105,0.348
-48.354,-25.305,-61.768,0.007,0.059,0.32
-42.439,-27.317,-62.256,0.026,0.013,0.28
-34.146,-30.732,-62.195,0.05,-0.025,0.238
-20.61,-34.451,-61.89,0.071,-0.068,0.207
-7.927,-37.256,-61.707,0.101,-0.119,0.176
-0.732,-40.915,-63.11,0.124,-0.181,0.151
4.024,-44.939,-64.695,0.151,-0.24,0.137
6.402,-48.659,-66.89,0.188,-0.295,0.113
5.854,-52.317,-69.512,0.232,-0.335,0.078
1.951,-55.732,-72.622,0.288,-0.379,0.036
-3.902,-59.085,-76.89,0.345,-0.425,-0.01
-9.817,-61.89,-81.89,0.384,-0.475,-0.059
-15.671,-64.268,-87.622,0.404,-0.509,-0.104
-22.073,-66.098,-94.268,0.408,-0.517,-0.135
-28.598,-67.744,-102.01,0.415,-0.51,-0.18
-35.183,-68.902,-110.55,0.445,-0.471,-0.232
-40.915,-69.573,-120.31,0.481,-0.437,-0.268
-44.451,-69.329,-130.98,0.52,-0.399,-0.314
-45.671,-68.232,-142.68,0.581,-0.368,-0.373
-44.634,-66.402,-155.24,0.626,-0.365,-0.441
-41.829,-64.085,-168.84,0.673,-0.335,-0.501
-37.134,-61.28,-183.11,0.697,-0.289,-0.556
-30.366,-57.622,-197.74,0.683,-0.217,-0.621
-20.183,-52.744,-213.11,0.662,-0.159,-0.704
-7.317,-47.012,-229.88,0.671,-0.092,-0.839
7.439,-40.122,-246.89,0.702,-0.017,-0.998
23.415,-32.805,-264.39,0.696,0.079,-1.134
42.012,-24.817,-282.44,0.649,0.243,-1.243
62.561,-16.098,-300.85,0.546,0.53,-1.364
84.695,-7.012,-319.82,0.429,0.859,-1.493
109.02,1.768,-339.88,0.284,1.39,-1.672
135.18,9.512,-361.04,0.117,2.067,-1.859
163.23,16.951,-382.62,-0.026,2.627,-2.074
192.68,24.024,-403.6,-0.108,3.109,-2.262
222.93,30.793,-424.08,-0.227,3.587,-2.303
254.09,36.646,-444.08,-0.374,4.125,-2.187
287.19,42.561,-463.17,-0.54,4.709,-2.152
322.87,47.378,-481.95,-0.802,5.325,-2.421
360.18,51.159,-500.73,-1.043,5.896,-2.935
396.34,55.488,-519.76,-1.251,6.28,-3.576
430.31,58.902,-537.2,-1.423,6.537,-4.127
462.44,62.073,-552.38,-1.392,6.777,-4.414
488.6,62.317,-566.1,-1.163,6.844,-4.472
509.45,60.061,-577.87,-0.711,6.744,-4.53
520.85,59.329,-586.71,-0.254,6.651,-4.587
525.85,60.854,-592.32,0.116,6.219,-4.569
524.21,66.098,-592.32,0.515,5.438,-4.534
514.57,80.793,-590.49,0.897,4.697,-4.535
507.44,104.27,-587.01,1.104,4.16,-4.519
507.81,130.79,-575.67,1.042,3.689,-4.362
507.19,157.81,-557.2,0.85,3.322,-4.086
496.4,187.26,-533.6,0.647,2.981,-3.735
472.32,224.02,-505.85,0.562,2.739,-3.385
433.9,264.02,-476.95,0.531,2.615,-3.098
373.17,304.33,-444.69,0.416,2.628,-2.854
302.62,348.48,-404.45,0.276,2.692,-2.678
219.21,400.18,-359.02,0.112,2.692,-2.551
114.57,454.76,-310.79,-0.03,2.766,-2.541
1.707,506.16,-258.78,-0.195,2.87,-2.602
-99.695,556.28,-205.37,-0.414,2.915,-2.69
-179.88,604.57,-149.69,-0.649,2.847,-2.745
-236.16,648.23,-92.195,-0.88,2.773,-2.801
-271.22,684.15,-33.049,-1.045,2.78,-2.863
-277.38,714.27,25.793,-1.205,2.835,-2.89
-260.06,736.89,81.829,-1.294,2.739,-2.945
-222.93,753.05,136.46,-1.409,2.685,-2.933
-175.24,765,190.61,-1.501,2.468,-2.937
-125.67,774.82,243.84,-1.569,2.28,-2.902
-82.195,782.8,295.92,-1.561,2.282,-2.888
-47.866,790.06,344.76,-1.524,2.366,-2.943
-24.451,796.52,389.69,-1.538,2.438,-2.997
-14.573,800.43,431.65,-1.741,2.311,-2.938
-15.122,801.22,471.04,-2.015,2.067,-2.694
-23.232,798.17,507.5,-2.346,1.815,-2.377
-35.549,791.77,540.85,-2.535,1.719,-2.567
-46.829,782.44,572.93,-2.79,1.835,-3.184
-56.463,765.61,604.57,-3.406,1.867,-3.505
-65.366,744.88,628.11,-4.403,1.639,-3.323
-64.573,722.38,649.21,-5.409,1.261,-3.102
-57.317,697.8,669.27,-6.146,1.025,-2.956
-46.463,670.79,682.01,-6.337,0.875,-2.729
-31.585,642.74,690.73,-5.721,0.578,-2.473
-11.585,610.79,693.84,-4.629,0.118,-2.108
12.5,575.61,690.06,-3.686,-0.091,-1.649
39.573,539.27,678.84,-3.137,0.031,-1.135
72.927,501.34,658.05,-2.85,0.222,-0.647
108.29,462.68,625.55,-2.6,0.385,-0.296
146.46,420.43,583.66,-2.329,0.406,-0.104
177.01,375.67,534.15,-2.061,0.316,0.007
200.67,328.17,483.42,-1.859,0.291,0.095
221.4,280.73,433.23,-1.751,0.421,0.118
235.31,240.79,386.16,-1.699,0.594,0.1
241.16,202.5,340.98,-1.726,0.747,0.087
237.87,152.74,303.48,-1.784,0.87,0.067
230.49,84.573,277.44,-1.761,0.972,0.004
227.56,13.72,260.85,-1.689,1.028,-0.034
231.95,-36.341,252.81,-1.576,1.008,-0.041
241.4,-58.11,249.76,-1.42,0.951,-0.033
258.05,-60.915,241.04,-1.253,0.886,-0.032
281.16,-54.878,220.24,-1.098,0.825,-0.021
305,-42.683,189.27,-0.937,0.725,-0.013
323.35,-25.366,156.71,-0.751,0.607,-0.038
333.11,-6.037,125.55,-0.569,0.523,-0.065
331.16,11.098,97.5,-0.416,0.495,-0.105
315.37,24.146,74.817,-0.291,0.493,-0.166
283.78,32.439,57.378,-0.193,0.509,-0.227
239.15,35.793,43.963,-0.12,0.596,-0.302
185.24,33.476,31.89,-0.072,0.706,-0.365
125.85,26.22,19.451,-0.033,0.793,-0.433
64.634,15.366,5.793,0.022,0.89,-0.475
7.256,1.585,-7.256,0.085,1.031,-0.506
-45.366,-12.744,-20.061,0.164,1.186,-0.533
-90.061,-26.646,-32.439,0.255,1.295,-0.537
-124.94,-40.732,-44.207,0.353,1.346,-0.581
-148.29,-54.878,-53.902,0.434,1.446,-0.62
-161.95,-68.049,-61.951,0.484,1.47,-0.675
-168.54,-80.183,-68.72,0.535,1.502,-0.746
-167.26,-92.256,-75.183,0.552,1.555,-0.793
-158.96,-104.69,-81.951,0.562,1.625,-0.845
-147.44,-116.4,-89.512,0.595,1.638,-0.888
-134.63,-129.09,-98.293,0.646,1.634,-0.934
-121.71,-143.23,-107.81,0.727,1.648,-0.98
-111.52,-158.11,-117.87,0.83,1.691,-1.062
-105.98,-172.32,-127.87,0.916,1.761,-1.139
-105.18,-186.77,-137.62,1,1.848,-1.188
-109.76,-201.22,-146.52,1.109,1.896,-1.241
-119.51,-214.21,-154.63,1.218,1.915,-1.286
-134.88,-224.94,-162.07,1.326,1.884,-1.332
-155.43,-233.9,-169.15,1.423,1.894,-1.353
-178.6,-241.28,-175.67,1.487,1.931,-1.3
-206.34,-246.52,-182.19,1.568,2.007,-1.231
-235.91,-251.16,-189.27,1.633,2.078,-1.156
-265.37,-255.49,-196.59,1.694,2.105,-1.083
-295.24,-258.05,-204.21,1.761,2.092,-0.996
-323.35,-259.27,-213.05,1.804,2.056,-0.892
-348.42,-258.42,-221.77,1.835,1.997,-0.83
-372.13,-254.69,-229.76,1.845,1.925,-0.726
-392.07,-249.82,-238.29,1.826,1.903,-0.561
-408.42,-243.96,-247.26,1.814,1.881,-0.447
-423.66,-236.71,-256.65,1.795,1.89,-0.366
-435.98,-227.32,-265.92,1.767,1.901,-0.296
-444.51,-217.07,-275.06,1.756,1.941,-0.234
-453.11,-206.04,-281.4,1.747,1.981,-0.174
-457.93,-195.06,-285.79,1.749,1.921,-0.121
-462.56,-180.24,-287.74,1.744,1.917,-0.097
-462.07,-166.95,-289.51,1.737,1.893,-0.087
-459.51,-152.93,-289.57,1.715,1.865,-0.069
-453.42,-136.95,-287.13,1.676,1.783,-0.038
-446.71,-121.65,-283.11,1.628,1.706,-0.01
-440.79,-104.15,-276.04,1.584,1.631,0.051
-433.17,-87.622,-267.07,1.543,1.523,0.119
-424.69,-73.963,-256.04,1.491,1.434,0.153
-415.92,-62.195,-242.26,1.453,1.327,0.178
-407.93,-51.402,-226.89,1.412,1.233,0.198
-399.33,-40.732,-209.09,1.368,1.164,0.206
-388.9,-32.439,-192.07,1.323,1.038,0.182
-379.45,-25.305,-173.41,1.265,0.917,0.155
-370.92,-20.549,-155.12,1.187,0.868,0.146
-366.28,-17.866,-137.74,1.106,0.828,0.135
-357.81,-15.61,-120.55,1.012,0.762,0.133
-348.11,-14.695,-104.82,0.933,0.672,0.121
-340.85,-15.427,-90.183,0.856,0.553,0.096
-338.54,-17.988,-75.488,0.793,0.448,0.091
-333.9,-21.28,-61.463,0.739,0.349,0.088
-327.56,-24.39,-47.256,0.701,0.234,0.098
-322.32,-28.415,-32.988,0.667,0.161,0.115
-316.58,-33.171,-19.329,0.611,0.115,0.116
-310.55,-38.11,-5,0.573,0.076,0.113
-303.11,-42.744,7.378,0.531,0.055,0.101
-295.43,-47.866,19.634,0.496,0.022,0.095
-289.15,-53.354,31.524,0.47,0.007,0.121
-284.27,-58.963,41.22,0.442,0.008,0.144
-279.51,-64.329,49.329,0.425,-0.011,0.158
-274.45,-69.451,55.61,0.408,-0.044,0.173
-269.33,-74.451,60.122,0.387,-0.055,0.175
-263.11,-78.963,64.939,0.375,-0.033,0.163
-256.46,-83.049,69.695,0.377,-0.035,0.146
-251.22,-87.5,73.415,0.383,-0.076,0.13
-246.04,-92.012,78.11,0.396,-0.102,0.122
-239.88,-95.976,82.317,0.421,-0.099,0.128
-233.11,-99.146,85,0.451,-0.094,0.13
-227.74,-101.83,86.098,0.471,-0.099,0.154
-224.45,-104.45,85.915,0.489,-0.078,0.166
-221.46,-106.95,85.488,0.521,-0.059,0.175
