gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-43.171,-18.11,-33.963,0.412,0.229,0.227
-42.561,-18.78,-34.085,0.437,0.24,0.198
-41.829,-19.451,-33.78,0.45,0.247,0.18
-40.427,-20,-33.476,0.456,0.257,0.171
-38.476,-20.732,-33.354,0.456,0.264,0.156
-36.159,-21.22,-33.354,0.45,0.266,0.149
-33.72,-21.037,-33.659,0.447,0.283,0.17
-31.768,-20.976,-33.476,0.45,0.272,0.192
-29.512,-21.037,-33.537,0.427,0.27,0.214
-26.463,-20.854,-33.537,0.437,0.282,0.219
-23.537,-20.732,-33.476,0.418,0.271,0.24
-21.402,-20.976,-33.841,0.4,0.272,0.266
-21.341,-21.524,-34.451,0.389,0.253,0.287
-21.951,-22.5,-35.061,0.353,0.257,0.289
-22.622,-23.476,-35.671,0.333,0.25,0.293
-23.354,-24.207,-36.585,0.304,0.231,0.296
-24.512,-24.939,-37.317,0.268,0.216,0.285
-26.646,-25.976,-37.866,0.248,0.198,0.285
-29.634,-27.195,-38.476,0.227,0.171,0.306
-31.341,-28.476,-39.024,0.216,0.145,0.327
-31.829,-29.695,-39.207,0.229,0.105,0.34
-33.11,-30.732,-39.878,0.248,0.059,0.342
-34.756,-32.195,-40.793,0.266,0.016,0.342
-35.549,-33.841,-41.28,0.293,-0.027,0.332
-35.061,-35.549,-42.317,0.321,-0.065,0.309
-32.805,-36.585,-43.11,0.347,-0.106,0.289
-31.524,-37.622,-43.78,0.37,-0.153,0.268
-30.793,-38.841,-44.878,0.386,-0.228,0.258
-29.39,-39.207,-46.159,0.413,-0.28,0.25
-28.963,-39.39,-48.049,0.434,-0.295,0.225
-28.841,-39.695,-50.488,0.461,-0.299,0.189
-28.659,-39.939,-53.598,0.473,-0.314,0.166
-29.085,-40.183,-57.256,0.479,-0.309,0.147
-30.183,-40.061,-61.89,0.481,-0.336,0.12
-30.61,-39.146,-67.439,0.498,-0.358,0.091
-30.549,-37.866,-73.841,0.503,-0.318,0.072
-30.61,-36.098,-81.341,0.503,-0.325,0.04
-29.695,-33.659,-90.244,0.521,-0.327,-0.008
-27.805,-30.427,-100.24,0.559,-0.291,-0.094
-25.061,-26.646,-111.16,0.577,-0.289,-0.196
-21.159,-22.988,-123.35,0.61,-0.259,-0.329
-16.707,-18.963,-136.71,0.669,-0.235,-0.481
-12.134,-14.085,-151.28,0.744,-0.229,-0.591
-7.195,-9.024,-166.46,0.865,-0.221,-0.773
-0.793,-3.537,-181.95,1.097,-0.113,-1.059
7.866,2.988,-198.6,1.253,0.118,-1.287
17.256,8.841,-216.16,1.26,0.603,-1.516
28.354,15.305,-235.24,1.106,1.299,-1.814
41.463,22.866,-256.58,0.859,1.921,-2.188
56.28,30.915,-278.11,0.689,2.359,-2.637
74.512,38.476,-299.88,0.578,2.973,-3.101
