gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-107.62,-39.024,-72.561,-0.465,-0.43,-0.301
-105.43,-40.732,-76.951,-0.432,-0.464,-0.312
-101.95,-42.622,-81.28,-0.388,-0.486,-0.329
-97.805,-44.451,-85.976,-0.335,-0.488,-0.354
-94.024,-46.28,-91.646,-0.279,-0.483,-0.36
-92.073,-48.415,-97.561,-0.239,-0.477,-0.362
-88.293,-50.305,-102.81,-0.215,-0.46,-0.367
-83.049,-52.927,-108.72,-0.187,-0.434,-0.365
-77.073,-56.037,-115.18,-0.145,-0.417,-0.363
-69.878,-58.78,-122.07,-0.102,-0.393,-0.348
-61.768,-61.524,-130.06,-0.042,-0.366,-0.328
-53.049,-64.268,-139.39,0.029,-0.349,-0.318
-44.207,-66.585,-150.49,0.101,-0.318,-0.302
-35.488,-69.024,-163.6,0.177,-0.284,-0.295
-26.341,-71.646,-178.23,0.266,-0.235,-0.305
-16.098,-73.72,-193.66,0.382,-0.148,-0.32
-5.976,-75.488,-210.12,0.494,-0.067,-0.344
3.902,-76.524,-227.44,0.599,0.024,-0.382
13.232,-77.317,-245.24,0.702,0.145,-0.46
22.683,-77.744,-263.78,0.837,0.31,-0.564
31.707,-77.317,-282.68,0.984,0.567,-0.668
39.451,-76.098,-301.52,1.131,0.854,-0.761
46.707,-73.659,-319.69,1.287,1.1,-0.854
53.354,-70.366,-337.5,1.4,1.364,-0.952
59.573,-65.549,-354.51,1.458,1.712,-1.046
66.159,-59.939,-370.98,1.476,2.111,-1.14
71.341,-52.988,-387.19,1.447,2.522,-1.224
79.207,-44.207,-402.56,1.443,2.927,-1.339
88.659,-35.366,-417.44,1.418,3.386,-1.56
97.134,-26.22,-432.13,1.35,3.989,-1.819
106.4,-17.256,-447.07,1.215,4.669,-2.014
116.4,-7.439,-463.48,1.092,5.26,-2.242
125.43,3.049,-480.61,1.016,5.637,-2.471
133.48,12.317,-497.5,1.033,5.892,-2.707
143.35,21.707,-513.96,1.089,6.154,-3.023
155.91,35,-529.88,1.212,5.93,-3.389
170.73,50.976,-543.84,1.257,6,-3.735
186.1,67.256,-553.35,1.332,5.754,-3.968
202.19,84.573,-555.91,1.406,5.178,-4.228
220.98,101.04,-549.57,1.721,4.938,-4.31
241.16,117.99,-531.1,1.959,4.82,-4.364
261.65,139.27,-506.52,1.878,4.572,-4.334
274.27,163.48,-476.1,1.698,4.121,-4.292
288.11,187.56,-442.38,1.579,3.748,-4.267
299.57,207.26,-407.68,1.459,3.488,-4.22
309.08,225.79,-372.68,1.328,3.319,-4.152
315.31,245.73,-335.55,1.248,3.141,-4.125
315.18,269.39,-299.94,1.138,3.012,-4.106
311.58,286.95,-260,0.977,2.8,-4.126
310.12,305.49,-215.12,0.803,2.633,-4.168
306.16,327.93,-166.83,0.602,2.572,-4.185
310.73,347.44,-129.88,0.364,2.476,-4.211
318.35,362.56,-91.89,0.097,2.306,-4.241
316.04,373.29,-52.744,-0.123,2.163,-4.238
307.87,408.29,-20.183,-0.336,1.951,-4.134
303.29,455.12,11.585,-0.458,1.576,-3.958
302.38,499.21,37.012,-0.715,1.521,-3.896
284.51,538.11,57.927,-0.996,1.498,-3.888
267.07,573.17,78.354,-1.266,1.411,-3.852
239.21,603.54,97.561,-1.722,1.636,-3.737
189.94,626.89,113.6,-2.101,1.879,-3.375
135.91,648.6,134.39,-2.408,1.94,-2.895
121.16,662.07,166.52,-2.523,2.027,-2.452
90.976,670.12,197.93,-3.099,2.339,-2.372
54.878,674.39,225.06,-3.325,2.794,-2.544
22.439,673.9,255.43,-4.215,3.937,-3.01
1.829,665.43,287.93,-5.186,4.276,-3.057
-20.244,652.99,320.79,-6.04,3.15,-2.581
-30.244,641.46,352.87,-7.944,3.077,-2.448
-32.988,627.01,382.93,-9.712,3.058,-2.72
-33.902,611.65,416.4,-9.155,1.573,-2.526
-26.768,594.09,441.83,-6.963,0.333,-1.847
-14.939,577.62,456.83,-4.006,-0.567,-0.436
-3.354,554.09,471.28,-2.991,0.954,0.194
12.317,526.22,476.16,-3.457,0.887,0.313
16.159,491.89,470.49,-2.706,-0.195,0.773
-7.561,468.78,456.89,-1.334,-0.629,0.885
-36.463,421.95,445.37,-0.967,-0.64,0.774
-3.598,337.74,431.52,-0.948,-0.319,0.624
-63.72,252.01,421.46,-0.984,-0.028,0.435
-128.17,151.4,394.94,-1.193,0.275,0.32
-143.17,61.585,377.13,-1.363,0.637,0.267
-133.66,30.61,356.65,-1.319,0.813,0.301
-117.07,38.537,277.44,-1.207,0.989,0.295
-110.31,36.402,190.43,-1.004,1.103,0.29
-72.744,5.854,135.79,-0.688,1.185,0.295
12.927,-43.476,152.01,-0.327,1.17,0.373
107.38,-11.463,188.29,-0.009,1.055,0.336
212.32,49.146,134.21,0.222,0.952,0.339
255.61,55.61,88.963,0.373,0.828,0.315
261.89,58.659,117.56,0.454,0.667,0.268
313.11,71.037,122.19,0.473,0.528,0.241
358.54,60.671,110.18,0.474,0.41,0.261
370.06,62.378,116.95,0.46,0.323,0.289
357.19,64.512,105,0.447,0.289,0.286
338.48,61.159,87.927,0.422,0.291,0.246
306.65,63.78,69.024,0.363,0.31,0.197
262.56,65.671,39.329,0.273,0.323,0.156
205.18,64.634,11.28,0.188,0.347,0.105
128.72,67.561,-8.171,0.149,0.392,0.041
43.841,76.585,-22.5,0.164,0.441,-0.05
-29.573,77.317,-31.463,0.206,0.521,-0.143
-97.439,77.744,-38.049,0.25,0.632,-0.21
-154.15,74.573,-43.902,0.288,0.773,-0.214
-194.63,70.915,-48.963,0.321,0.923,-0.206
-220.73,67.195,-54.512,0.365,1.047,-0.209
-231.89,60.915,-58.963,0.404,1.14,-0.244
-230.67,53.963,-62.866,0.421,1.209,-0.285
-216.89,47.5,-67.134,0.43,1.261,-0.315
-192.74,41.098,-71.707,0.426,1.312,-0.355
-162.44,35.244,-75.793,0.425,1.332,-0.401
-128.66,26.707,-78.72,0.426,1.321,-0.469
-92.561,15.671,-82.256,0.416,1.291,-0.534
-55.427,5.793,-85.61,0.403,1.243,-0.587
-19.39,-2.073,-88.476,0.409,1.202,-0.635
11.341,-9.146,-91.463,0.401,1.142,-0.659
35.732,-17.317,-94.817,0.415,1.086,-0.7
54.512,-27.134,-98.354,0.432,1.032,-0.733
67.439,-37.439,-101.1,0.448,0.97,-0.773
72.927,-45.427,-103.05,0.461,0.932,-0.801
70.671,-52.256,-102.99,0.487,0.931,-0.827
59.634,-59.146,-100.12,0.526,0.958,-0.883
43.171,-65.488,-95.061,0.558,0.978,-0.96
23.293,-72.134,-88.415,0.58,0.989,-1.029
2.378,-78.659,-80.854,0.594,1,-1.074
-19.268,-83.659,-73.537,0.625,1.006,-1.097
-40.366,-87.073,-67.744,0.684,1.02,-1.122
-58.537,-89.512,-63.537,0.743,1.036,-1.132
-71.585,-90,-59.756,0.779,1.033,-1.129
-77.683,-89.024,-55.122,0.829,1.018,-1.139
-82.744,-91.037,-54.024,0.873,1.004,-1.151
-85.671,-92.195,-54.085,0.877,1.027,-1.172
-85.976,-92.317,-54.146,0.91,1.059,-1.163
-84.451,-92.5,-53.78,1.057,0.835,-1.082
-82.256,-94.085,-53.72,1.053,0.891,-1.09
-80.183,-94.451,-53.415,1.082,0.919,-1.088
-78.902,-93.415,-53.11,1.121,0.891,-1.054
-79.207,-92.561,-52.927,1.163,0.886,-1.002
-80.366,-92.073,-52.5,1.197,0.876,-0.946
-81.463,-91.524,-51.89,1.247,0.861,-0.9
-83.78,-90.366,-51.037,1.278,0.86,-0.858
-85.61,-87.073,-50.183,1.289,0.851,-0.836
-89.024,-84.695,-49.695,1.301,0.817,-0.81
-94.207,-83.476,-49.329,1.315,0.787,-0.761
-98.171,-81.646,-48.171,1.333,0.75,-0.712
-101.34,-80,-47.561,1.356,0.703,-0.676
-106.52,-81.098,-51.22,1.376,0.646,-0.655
-110.92,-77.073,-52.927,1.389,0.589,-0.642
-118.48,-69.207,-44.451,1.387,0.543,-0.625
-120.92,-63.415,-37.866,1.385,0.484,-0.609
-127.26,-60.427,-35.061,1.387,0.417,-0.586
-133.9,-57.195,-31.402,1.387,0.337,-0.572
-137.5,-53.841,-26.22,1.386,0.262,-0.539
-142.99,-50.61,-19.756,1.386,0.193,-0.501
-155.18,-47.561,-13.415,1.383,0.122,-0.459
-165.37,-46.341,-7.256,1.376,0.057,-0.404
-177.38,-45.61,-1.341,1.377,-0.006,-0.349
-190,-45.122,4.39,1.382,-0.073,-0.287
-202.19,-45.244,10.061,1.373,-0.127,-0.215
-216.89,-44.939,15.61,1.357,-0.192,-0.144
-232.07,-43.476,20.366,1.335,-0.226,-0.071
-245.61,-43.11,24.512,1.309,-0.268,-0.042
-259.02,-43.476,27.622,1.286,-0.304,-0.025
-271.4,-43.354,30,1.25,-0.334,-0.022
-282.5,-43.11,31.402,1.203,-0.363,-0.019
-291.34,-42.683,31.341,1.163,-0.4,-0.025
-298.48,-41.22,30.427,1.133,-0.431,-0.036
-302.87,-38.902,28.72,1.112,-0.476,-0.049
-304.15,-35.671,26.768,1.101,-0.516,-0.056
-303.35,-33.415,25,1.084,-0.548,-0.056
-301.71,-32.134,23.902,1.07,-0.578,-0.05
-299.02,-30.549,23.232,1.052,-0.596,-0.047
-295.37,-28.598,23.476,1.037,-0.61,-0.045
-290.55,-26.22,25.305,1.022,-0.629,-0.046
-284.69,-24.146,26.829,1.033,-0.621,-0.035
-278.66,-23.049,29.756,1.039,-0.628,-0.021
-272.19,-21.89,32.256,1.052,-0.626,0.006
-265,-21.22,33.841,1.079,-0.601,0.037
