gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
5.732,-6.402,-74.39,0.367,-0.148,0.116
4.756,-7.134,-74.817,0.387,-0.164,0.109
2.561,-7.5,-75.244,0.414,-0.179,0.088
-0.122,-7.805,-76.098,0.439,-0.187,0.065
-3.354,-7.683,-77.195,0.465,-0.2,0.04
-6.22,-7.012,-78.537,0.514,-0.195,0.008
-8.72,-5.793,-80.183,0.576,-0.199,-0.015
-11.402,-4.756,-81.89,0.656,-0.196,-0.041
-13.72,-3.476,-84.085,0.717,-0.186,-0.049
-14.878,-1.89,-86.768,0.764,-0.194,-0.037
-15.366,0.366,-89.634,0.788,-0.186,-0.042
-15.183,2.744,-93.171,0.898,-0.188,-0.064
-13.354,5.671,-97.378,0.945,-0.176,-0.086
-10.61,8.72,-101.83,1.01,-0.125,-0.137
-6.646,11.89,-106.89,1.102,-0.033,-0.165
-0.854,15.732,-112.56,1.223,-0.022,-0.183
5.854,20.183,-119.15,1.295,0.005,-0.145
13.659,24.451,-126.71,1.375,0.232,-0.125
22.927,29.329,-135.18,1.458,0.407,-0.13
33.354,34.939,-144.39,1.475,0.693,-0.156
45.488,40.671,-154.76,1.379,0.95,-0.167
59.634,46.89,-166.22,1.19,1.241,-0.093
75.244,53.902,-178.35,0.957,1.551,-0.049
91.585,60.976,-190.91,0.745,1.895,-0.007
110.43,69.268,-204.76,0.588,2.282,-0.06
131.4,78.72,-219.33,0.522,2.792,-0.228
153.17,86.829,-233.96,0.418,3.461,-0.487
177.26,95.793,-249.82,0.323,4.204,-0.828
202.26,105.37,-266.04,0.229,4.887,-1.166
230,114.82,-283.84,0.208,5.378,-1.517
260.85,125.12,-304.51,0.248,5.668,-1.947
293.11,134.02,-322.99,0.427,5.99,-2.421
331.77,143.54,-340.49,0.652,6.259,-2.74
372.19,153.54,-359.08,0.923,6.158,-2.843
416.71,163.41,-377.13,1.225,5.773,-2.913
466.28,174.33,-392.68,1.531,5.461,-2.953
521.95,184.57,-404.27,1.775,5.101,-2.915
583.29,193.9,-409.57,1.962,4.576,-2.828
649.7,199.39,-405.67,2.119,4.089,-2.749
716.46,202.99,-392.32,2.194,3.63,-2.675
781.04,207.32,-372.13,2.217,3.152,-2.588
840.85,211.83,-347.93,2.197,2.602,-2.526
892.68,220.85,-322.87,2.135,2.101,-2.46
931.46,235.43,-295.92,1.997,1.67,-2.39
948.23,245.61,-267.56,1.835,1.243,-2.326
931.04,252.93,-240.61,1.658,0.963,-2.292
894.09,265.55,-212.62,1.431,0.797,-2.296
832.44,283.17,-183.96,1.217,0.716,-2.33
736.77,302.99,-153.6,0.96,0.706,-2.392
610.37,323.84,-124.27,0.715,0.77,-2.429
469.63,349.08,-96.28,0.507,0.831,-2.451
326.04,376.77,-66.22,0.293,0.936,-2.48
188.11,405.79,-34.878,0.081,1.042,-2.503
66.89,435.06,-1.098,-0.15,1.153,-2.488
-30.366,462.38,35.854,-0.389,1.308,-2.458
-97.439,488.78,75.793,-0.605,1.357,-2.475
-132.87,512.99,117.74,-0.744,1.247,-2.538
-137.19,533.11,161.22,-0.949,1.106,-2.492
-113.66,548.35,204.51,-1.239,1.057,-2.292
-70.549,559.94,248.29,-1.653,1.054,-1.96
-14.939,569.09,289.15,-1.94,1.126,-1.778
46.768,576.65,325.67,-2.2,1.288,-2.06
107.68,583.41,358.78,-2.708,1.32,-2.603
160.06,590.24,386.46,-3.455,1.188,-2.735
202.13,595.91,407.07,-4.299,1.082,-2.531
230.91,600.49,424.15,-5.156,1.003,-2.082
244.21,603.72,436.65,-5.883,0.75,-1.938
244.45,602.93,445.43,-6.335,0.466,-2.157
235.49,599.02,447.38,-6.308,0.19,-2.031
219.21,589.88,446.1,-5.559,-0.258,-1.947
200.98,576.95,441.4,-4.686,-0.548,-1.931
184.57,562.99,435.24,-4.1,-0.458,-1.707
170.18,545.73,425.79,-3.683,-0.209,-1.411
157.07,520.98,412.26,-3.232,-0.032,-1.069
140.18,489.21,392.62,-2.722,0.066,-0.684
120.12,450.85,367.93,-2.25,0.262,-0.34
99.329,403.54,340.43,-1.897,0.528,-0.088
83.232,351.22,306.22,-1.756,0.811,0.082
76.037,296.1,272.44,-1.754,1.078,0.118
73.659,241.28,239.45,-1.788,1.269,0.08
68.902,187.38,202.26,-1.777,1.47,-0.042
64.268,124.57,168.11,-1.671,1.539,-0.198
68.232,54.024,138.66,-1.53,1.524,-0.315
90.854,-9.573,114.94,-1.388,1.503,-0.378
125.55,-55.671,94.939,-1.222,1.413,-0.455
166.65,-86.463,75.427,-1.007,1.248,-0.559
212.5,-105.12,52.134,-0.79,1.089,-0.672
259.08,-113.29,26.829,-0.601,1.018,-0.77
297.13,-111.46,2.5,-0.419,1.004,-0.845
322.62,-102.81,-18.78,-0.259,1.048,-0.954
331.1,-88.659,-35.122,-0.158,1.146,-1.112
314.57,-70.244,-46.037,-0.117,1.267,-1.289
273.29,-55.488,-56.524,-0.088,1.385,-1.415
214.88,-47.866,-65.732,-0.004,1.484,-1.503
142.32,-47.805,-73.841,0.146,1.521,-1.551
62.988,-54.939,-83.171,0.3,1.558,-1.571
-15.244,-64.329,-92.195,0.435,1.609,-1.542
-88.11,-73.72,-102.5,0.544,1.679,-1.468
-150.67,-83.78,-113.66,0.692,1.79,-1.453
-199.63,-94.146,-122.99,0.86,1.872,-1.505
-236.22,-103.66,-129.21,0.938,1.924,-1.516
-261.22,-112.99,-133.11,0.998,1.993,-1.496
-276.1,-122.01,-135.55,1.096,2.087,-1.452
-285,-130.31,-138.29,1.226,2.196,-1.464
-290.06,-138.54,-142.19,1.329,2.273,-1.378
-293.48,-147.32,-146.77,1.427,2.295,-1.278
-298.11,-156.65,-151.65,1.517,2.29,-1.191
