gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-10.244,-7.988,3.902,0.838,0.203,-0.001
-8.902,-10.366,4.512,0.841,0.187,0.004
-7.5,-12.744,5.305,0.836,0.17,0.016
-6.402,-14.878,6.098,0.838,0.149,0.028
-4.939,-16.159,7.012,0.844,0.136,0.041
-3.415,-16.707,8.11,0.849,0.117,0.042
-2.256,-16.951,9.329,0.854,0.092,0.051
-1.098,-16.098,10.976,0.851,0.074,0.063
-0.183,-15.244,12.744,0.848,0.06,0.078
0.305,-14.39,13.232,0.847,0.046,0.094
0.854,-13.232,12.988,0.845,0.024,0.12
1.22,-11.463,12.866,0.834,0.014,0.146
1.28,-9.573,12.744,0.836,0.017,0.163
1.159,-7.561,11.951,0.842,0.006,0.176
1.037,-5.671,10.61,0.86,-0.01,0.188
0.793,-3.963,9.329,0.886,-0.024,0.186
0.732,-1.707,8.11,0.916,-0.033,0.174
0.732,0.854,6.646,0.962,-0.056,0.172
0.915,3.415,5.488,1.014,-0.069,0.169
1.768,5.61,4.573,1.068,-0.081,0.153
3.415,7.134,3.902,1.107,-0.085,0.144
5.427,8.354,3.598,1.146,-0.096,0.142
7.988,9.634,3.659,1.196,-0.1,0.146
11.28,10.976,3.841,1.232,-0.098,0.155
14.817,12.561,3.963,1.275,-0.092,0.173
18.537,14.329,4.756,1.334,-0.107,0.187
22.378,16.829,5.671,1.385,-0.097,0.195
26.098,19.634,6.28,1.463,-0.113,0.229
29.634,22.622,6.89,1.553,-0.142,0.297
33.232,25.549,7.805,1.697,-0.168,0.381
36.768,28.415,8.598,1.78,-0.146,0.465
40,30.854,9.085,1.912,-0.206,0.569
42.866,32.561,9.573,2.142,-0.326,0.714
45.244,34.39,9.695,2.29,-0.388,0.824
46.89,36.341,9.695,2.474,-0.417,0.933
48.598,38.232,9.329,2.662,-0.499,1.061
49.451,40.549,8.537,3.007,-0.636,1.144
49.512,43.232,7.073,3.215,-0.751,1.219
48.232,46.341,4.756,3.515,-0.855,1.352
46.037,50.61,2.622,3.71,-1.001,1.398
42.805,55.366,1.22,3.878,-1.155,1.433
36.951,59.939,-3.354,3.917,-1.276,1.463
29.329,65.305,-7.744,3.917,-1.397,1.429
20.793,72.378,-11.098,3.925,-1.457,1.377
8.232,79.817,-15.061,3.918,-1.488,1.23
-5.793,87.012,-22.927,3.854,-1.493,1.058
-18.72,98.171,-26.829,3.767,-1.482,0.861
-32.927,111.95,-28.659,3.625,-1.477,0.645
-52.927,120,-36.524,3.465,-1.415,0.446
-75.061,124.39,-46.585,3.275,-1.31,0.266
-98.232,130.55,-56.098,3.066,-1.205,0.08
-122.74,130.67,-65.793,2.844,-1.104,-0.068
-143.05,137.68,-73.902,2.617,-0.989,-0.204
-174.69,146.28,-81.524,2.351,-0.883,-0.335
-207.01,157.38,-92.927,2.035,-0.774,-0.416
-225.06,170.24,-102.19,1.704,-0.687,-0.453
-249.45,176.77,-108.17,1.343,-0.611,-0.511
-276.77,179.82,-118.35,0.959,-0.556,-0.545
-304.39,184.63,-130.31,0.51,-0.531,-0.479
-330.43,185.98,-144.69,-0.01,-0.537,-0.488
-356.04,185.98,-161.16,-0.554,-0.612,-0.55
-381.89,184.39,-179.69,-1.141,-0.741,-0.462
-408.29,179.76,-202.01,-1.748,-0.982,-0.126
-433.48,173.29,-227.74,-1.885,-1.283,0.412
-457.5,166.52,-256.65,-1.943,-1.392,0.876
-480.31,160.73,-288.66,-4.042,-1.433,0.272
-502.68,155.91,-322.38,-6.932,-1.532,-0.141
-522.62,154.51,-357.19,-9.586,-0.2,-0.024
-538.72,156.28,-392.68,-10.659,1.474,0.226
-551.52,161.59,-426.89,-8.574,0.949,0.896
-561.65,171.4,-458.23,-8.237,1.341,1.57
-565.55,186.83,-486.71,-7.917,1.99,1.015
-566.59,204.02,-511.22,-6.091,0.43,-0.928
-562.56,220.24,-531.22,-5.608,0.148,-2.059
-548.48,233.9,-544.02,-4.456,-0.968,-1.995
-516.59,240.55,-545.43,-3.658,-0.38,-1.946
-477.13,242.32,-534.45,-1.892,0.234,-1.455
-439.63,262.93,-520,-0.659,0.967,-0.635
-400.43,378.35,-546.46,-0.062,1.243,0.255
-339.69,558.96,-646.28,0.284,1.21,1.386
-207.13,607.01,-707.01,0.289,1.198,2.156
-100.43,544.82,-745,0.106,1.121,1.885
-85.732,405.92,-769.51,0.161,0.663,1.143
-101.4,286.77,-737.87,-0.178,-0.049,0.463
-97.561,204.15,-700.06,-0.569,-0.539,0.195
-61.098,129.51,-587.56,-0.674,-1.034,0.248
17.378,69.817,-466.22,-0.738,-1.419,0.322
64.878,-17.134,-332.87,-0.818,-1.507,0.417
82.073,-114.76,-188.35,-0.836,-1.234,0.636
67.073,-163.41,-33.78,-0.897,-1.042,0.974
2.256,-171.95,84.756,-0.941,-1.023,1.103
-65.671,-178.72,167.93,-1.006,-0.864,1.143
-117.5,-198.29,224.69,-1.067,-0.702,1.134
-141.46,-197.44,231.4,-1.171,-0.557,1.132
-157.99,-153.11,213.17,-1.195,-0.408,1.119
