gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
35.793,26.098,25.122,1.416,0.061,0.473
40.671,27.317,25.915,1.485,0.047,0.525
45.915,29.268,26.707,1.549,0.026,0.577
51.463,30.427,27.439,1.597,-0.005,0.647
56.524,31.22,28.293,1.619,-0.05,0.712
59.512,33.415,29.268,1.668,-0.2,0.824
63.476,36.037,29.573,1.662,-0.015,0.809
68.11,39.939,29.878,1.77,-0.159,0.889
72.012,42.195,29.939,1.854,-0.204,0.938
75,44.512,29.207,1.924,-0.232,0.967
77.5,47.439,27.805,1.992,-0.243,0.979
80,50.366,26.159,2.063,-0.238,0.993
82.195,52.683,24.573,2.127,-0.337,1.059
84.573,54.878,22.744,2.135,-0.3,1.084
86.707,57.195,20.183,2.156,-0.318,1.13
88.293,59.634,16.89,2.203,-0.217,1.198
89.756,62.134,12.927,2.213,-0.296,1.215
90.976,64.695,8.415,2.25,-0.334,1.222
91.768,67.561,3.72,2.304,-0.084,1.156
92.561,69.878,-1.402,2.284,-0.302,1.077
103.84,79.085,-6.524,2.291,-0.229,1.03
93.11,74.268,-13.659,2.376,-0.05,0.956
88.598,74.268,-20.854,2.309,-0.256,0.857
89.817,76.646,-27.195,2.371,-0.005,0.846
95.671,78.537,-33.476,2.371,-0.046,0.785
90.122,74.329,-41.28,2.277,-0.145,0.81
86.707,72.256,-48.841,2.303,0.35,0.843
88.476,74.878,-57.622,2.216,0.272,0.813
85.671,73.11,-66.463,2.136,0.202,0.834
81.402,71.585,-76.22,2.148,0.377,0.876
64.268,72.317,-86.402,2.014,0.401,0.816
69.085,73.049,-95.793,1.908,0.588,0.795
61.159,75.976,-106.95,1.855,0.698,0.759
46.098,77.073,-117.56,1.77,0.691,0.626
53.171,73.11,-125.98,1.687,0.673,0.536
46.22,72.927,-135.49,1.55,0.691,0.463
38.232,70.61,-144.63,1.363,0.725,0.392
45.488,57.927,-149.94,1.13,0.78,0.3
37.622,52.256,-157.07,0.916,0.852,0.24
40.549,44.451,-162.74,0.721,0.962,0.247
