gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-3.598,-15.366,3.232,0.516,0.041,-0.146
1.341,-15.854,4.329,0.526,0.032,-0.151
6.89,-16.037,4.817,0.542,0.044,-0.167
11.159,-15.976,5.305,0.554,0.033,-0.186
14.024,-15.366,6.159,0.565,-0.001,-0.2
16.341,-13.72,7.073,0.569,-0.011,-0.209
17.317,-12.439,8.537,0.573,0.016,-0.21
17.683,-13.232,9.817,0.578,0.025,-0.219
16.098,-15.854,10.549,0.583,0.041,-0.222
13.11,-17.439,11.89,0.587,0.073,-0.229
10.915,-17.683,12.927,0.585,0.092,-0.238
8.537,-17.927,13.841,0.582,0.107,-0.243
6.646,-19.085,14.634,0.573,0.101,-0.256
3.232,-21.28,15.549,0.612,0.112,-0.271
2.927,-22.195,15.488,0.661,0.175,-0.271
2.378,-21.829,15.549,0.704,0.216,-0.279
2.5,-22.073,14.878,0.758,0.217,-0.294
5.122,-21.463,13.293,0.811,0.192,-0.321
7.5,-18.841,12.256,0.889,0.223,-0.338
8.598,-15.976,10.122,0.985,0.188,-0.382
9.695,-10.366,6.585,1.059,0.18,-0.396
13.11,0.427,2.439,1.132,0.197,-0.407
17.012,14.878,-1.28,1.252,0.175,-0.417
19.39,30.976,-5.976,1.345,0.184,-0.421
18.72,46.22,-11.463,1.463,0.177,-0.44
14.268,62.256,-16.037,1.6,0.176,-0.45
9.146,83.354,-19.878,1.738,0.169,-0.435
0,109.39,-22.988,1.854,0.143,-0.387
-13.354,135.91,-25.976,1.948,0.099,-0.298
-31.646,165,-27.683,2.101,0.069,-0.174
-55.732,192.68,-27.195,2.309,0.038,-0.042
-76.463,211.65,-17.439,2.511,-0.049,0.075
-106.58,243.72,-18.72,2.649,-0.117,0.168
-133.29,265.49,-9.207,2.829,-0.195,0.261
-158.72,294.45,0.366,2.991,-0.323,0.332
-202.56,331.83,-1.768,3.146,-0.488,0.404
-223.05,354.76,15.244,3.349,-0.652,0.391
-255.91,371.46,20.671,3.523,-0.889,0.377
-284.94,389.15,22.195,3.904,-1.161,0.27
-307.38,400.55,32.744,4.148,-1.543,0.238
-319.63,418.54,35.915,4.462,-1.799,0.132
-339.88,425.79,32.561,4.661,-1.878,-0.165
-360.98,430.49,26.402,4.652,-2.026,-0.196
-365.31,432.13,17.256,4.738,-1.953,-0.365
-378.78,432.93,8.232,4.785,-1.898,-0.531
-396.71,422.44,9.512,4.723,-1.875,-0.602
-416.46,412.01,9.39,4.773,-1.646,-0.8
-440.12,401.28,2.744,4.644,-1.472,-0.957
-471.46,389.63,-11.463,4.432,-1.272,-1.06
-508.35,380.18,-26.22,4.181,-0.944,-1.023
-552.2,373.05,-50.427,4.012,-0.732,-1.053
-595.85,368.48,-77.012,3.85,-0.567,-1.065
-643.23,367.81,-103.54,3.564,-0.384,-1.082
-694.76,372.81,-134.45,3.366,-0.148,-1.16
-750.43,381.65,-168.23,3.067,0.066,-1.186
-812.99,393.23,-204.51,2.787,0.192,-1.24
-888.17,412.01,-243.54,2.517,0.276,-1.345
