gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-7.866,-7.073,8.354,0.788,0.272,0.03
-9.573,-6.098,7.805,0.783,0.267,0.031
-10.732,-4.695,7.439,0.78,0.263,0.019
-11.402,-2.866,6.524,0.783,0.255,0.018
-11.341,-0.976,4.817,0.79,0.251,0.027
-10.488,1.098,3.415,0.802,0.242,0.029
-9.146,2.805,1.951,0.827,0.232,0.028
-6.768,4.512,0.427,0.845,0.227,0.028
-4.512,6.098,-0.671,0.855,0.213,0.029
-2.317,8.171,-1.037,0.87,0.208,0.044
0.183,10,-1.159,0.886,0.199,0.054
3.049,11.768,-1.037,0.899,0.195,0.057
5.915,13.415,-0.244,0.916,0.187,0.069
8.841,14.817,0.61,0.938,0.175,0.084
11.524,16.159,1.768,0.955,0.162,0.096
14.146,17.439,2.744,0.98,0.151,0.097
16.768,18.293,3.963,0.992,0.144,0.089
19.512,18.902,4.756,1.018,0.138,0.087
22.073,19.207,5.671,1.048,0.136,0.087
24.512,19.268,6.768,1.092,0.118,0.095
26.646,19.146,7.683,1.149,0.102,0.105
28.598,18.963,8.354,1.224,0.088,0.102
30.915,18.415,8.72,1.291,0.066,0.112
33.11,17.866,9.329,1.361,0.065,0.141
34.817,17.561,9.817,1.436,0.073,0.165
36.585,17.561,10.366,1.524,0.071,0.184
38.476,17.622,10.793,1.618,0.07,0.202
40.366,17.988,11.402,1.715,0.06,0.24
41.524,18.841,12.317,1.81,0.092,0.298
42.378,20,13.293,1.867,0.078,0.357
42.988,21.463,14.329,1.917,0.071,0.424
43.354,23.171,14.939,1.998,0.071,0.514
43.476,24.878,15.427,2.097,0.037,0.618
44.024,26.707,15.427,2.25,-0.01,0.759
44.329,28.598,14.939,2.449,-0.063,0.875
44.39,30.366,14.085,2.713,-0.161,0.944
43.72,32.805,12.317,2.988,-0.275,1.011
42.561,35.732,9.085,3.216,-0.377,1.071
40.366,39.451,5.915,3.363,-0.536,1.144
37.012,44.512,2.744,3.389,-0.658,1.227
32.439,50.122,-1.585,3.418,-0.832,1.293
27.805,56.646,-7.622,3.462,-0.939,1.388
21.341,64.634,-13.415,3.542,-1.055,1.427
15.244,73.902,-18.11,3.578,-1.151,1.445
8.232,84.695,-24.207,3.612,-1.157,1.412
-3.72,98.049,-32.988,3.668,-1.177,1.242
-16.037,112.99,-43.11,3.625,-1.161,1.134
-27.439,128.23,-53.841,3.532,-1.135,0.962
-38.11,143.78,-64.146,3.361,-1.133,0.798
-55.488,156.83,-74.39,3.123,-1.106,0.598
-73.537,166.28,-82.622,2.885,-1.051,0.414
-92.5,173.54,-90.061,2.648,-0.998,0.252
-114.39,180.24,-95.915,2.387,-0.937,0.103
-138.23,181.71,-96.524,2.108,-0.886,-0.024
-161.89,183.17,-99.329,1.815,-0.826,-0.095
-184.94,192.5,-105,1.514,-0.765,-0.159
-213.11,194.27,-109.15,1.221,-0.698,-0.247
-243.78,194.94,-114.21,0.909,-0.674,-0.331
-276.95,195.06,-121.16,0.559,-0.723,-0.348
-306.95,194.45,-132.87,0.083,-0.768,-0.322
-331.1,188.78,-148.11,-0.404,-0.787,-0.291
-360.43,179.39,-167.81,-1.003,-0.902,-0.207
-389.45,168.29,-191.22,-1.585,-1.111,0.09
-418.84,154.63,-218.05,-2.05,-1.62,0.169
-444.39,138.96,-249.09,-3.393,-2.392,0.227
-469.51,123.84,-283.66,-6.317,-2.122,0.206
-492.87,110.92,-320.92,-10.435,-0.604,-0.063
-513.66,100.31,-359.88,-11.56,1.344,-0.054
-533.35,92.317,-398.84,-9.214,1.412,0.713
-552.2,89.756,-437.5,-7.886,1.001,1.71
-567.62,93.537,-475.12,-7.958,1.743,1.797
-577.99,103.42,-510.61,-6.796,1.158,-0.823
-581.89,118.11,-542.62,-5.564,1.148,-2.41
-580.3,133.05,-569.21,-4.068,-2.512,-2.239
-567.26,147.93,-591.16,-2.981,-2.268,-1.671
-538.05,170.49,-602.38,-1.987,0.083,-0.865
-498.48,203.17,-602.32,-0.329,1.026,-0.011
-466.28,263.96,-600.12,0.244,2.246,1.224
