gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-2.988,11.159,-5.122,0.912,0.247,0.018
-2.683,11.341,-5,0.931,0.243,0.027
-1.707,11.707,-4.695,0.95,0.243,0.03
0.122,12.134,-4.268,0.962,0.245,0.037
2.622,12.561,-3.171,0.976,0.239,0.048
5.793,12.805,-1.585,0.998,0.227,0.07
9.573,13.232,0.305,1.039,0.189,0.1
14.268,13.659,2.439,1.083,0.149,0.137
19.207,14.024,4.329,1.125,0.097,0.167
24.146,14.451,5.915,1.176,0.041,0.206
29.085,15.122,7.256,1.234,-0.013,0.241
33.598,15.671,8.476,1.312,-0.055,0.276
37.439,16.463,9.817,1.399,-0.098,0.317
40.427,17.622,11.037,1.487,-0.167,0.345
42.744,18.902,12.134,1.587,-0.243,0.431
44.024,20.183,13.354,1.63,-0.266,0.526
44.085,21.463,14.146,1.692,-0.329,0.631
43.598,22.927,14.756,1.75,-0.361,0.697
42.317,24.329,14.939,1.799,-0.327,0.749
40.427,25.61,14.939,1.903,-0.397,0.771
38.902,26.951,14.878,2.007,-0.434,0.812
37.927,28.049,14.756,2.106,-0.467,0.85
37.744,28.72,14.939,2.18,-0.49,0.909
38.72,28.902,15.061,2.289,-0.542,0.947
39.329,30.122,15.427,2.448,-0.603,0.988
40.915,30.305,15.427,2.552,-0.627,1.025
44.207,30.61,15.061,2.642,-0.627,1.041
49.573,30.671,14.512,2.738,-0.608,1.099
57.439,31.402,14.085,2.86,-0.664,1.159
65.061,32.988,14.939,2.906,-0.644,1.154
72.866,33.963,16.463,3.05,-0.691,1.182
79.573,36.951,17.378,3.038,-0.654,1.194
85.549,39.634,17.317,3.105,-0.721,1.202
93.902,41.28,16.829,2.915,-0.635,1.204
99.146,46.768,14.146,3.061,-0.671,1.268
104.33,50.915,11.098,2.985,-0.627,1.228
106.4,53.171,7.866,2.917,-0.577,1.158
104.69,54.695,3.11,2.807,-0.436,1.005
101.46,56.463,-2.378,2.84,-0.445,0.95
95.366,61.951,-9.512,2.708,-0.352,0.84
85.244,68.598,-18.415,2.702,-0.334,0.783
70.427,71.402,-28.72,2.486,-0.209,0.713
54.451,77.683,-40.732,2.273,-0.134,0.684
34.512,87.439,-54.634,2.131,-0.042,0.705
14.329,95,-68.476,1.946,0.075,0.722
-5.854,102.81,-80.244,1.766,0.252,0.727
-24.817,114.45,-93.537,1.552,0.356,0.667
-49.085,117.99,-106.52,1.356,0.472,0.622
-68.049,118.6,-119.88,1.137,0.642,0.592
-89.634,130.31,-131.65,0.889,0.885,0.577
-115.73,136.52,-141.28,0.575,1.428,0.351
-133.66,133.35,-153.78,0.36,0.976,0.668
-141.16,122.19,-163.72,0.07,1.875,0.352
-160.73,121.52,-175.91,-0.304,1.997,0.254
-176.77,117.68,-186.65,-0.572,1.564,0.324
-193.11,111.34,-197.19,-0.949,2.155,0.101
-208.96,101.52,-209.82,-1.285,2.165,-0.264
-226.95,84.207,-221.65,-1.71,2.016,-0.423
-250.49,68.659,-232.87,-2.113,2.283,-0.923
-279.45,55.244,-245.49,-2.664,2.148,-1.423
-310.79,43.78,-258.96,-3.415,1.996,-1.713
-351.34,30.549,-273.29,-4.492,1.407,-1.46
-403.48,20.427,-291.58,-5.278,1.772,-0.853
-468.66,13.598,-312.32,-6.028,1.95,0.116
-557.32,8.902,-336.89,-6.505,2.077,1.801
-690.91,-0.305,-366.1,-6.316,3.528,3.098
-793.41,18.72,-396.34,-5.684,3.221,2.238
-925.73,42.5,-428.35,-4.811,1.748,-1.508
-1058.8,77.744,-459.45,-2.785,-0.466,-5.268
-1105.4,114.27,-488.84,-0.229,-2.769,-5.667
-1236.5,166.4,-520.73,-0.995,-4.11,-5.358
-1318.5,215.37,-546.59,-1.102,-4.604,-4.778
-1390,271.83,-565.37,-1.092,-4.552,-4.708
-1482.1,344.27,-577.8,-0.896,-3.961,-4.28
-1553.1,398.84,-581.04,-0.328,-2.959,-4.104
-1600.9,449.57,-572.8,0.128,-1.763,-3.96
-1553.7,487.07,-550.06,1.014,-0.92,-2.424
