gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
15.366,17.195,17.012,0.958,0.214,0.056
19.085,18.415,17.805,0.988,0.2,0.068
22.561,19.634,18.415,1.007,0.181,0.091
25.244,20.488,19.146,1.018,0.158,0.124
27.378,21.037,19.634,1.04,0.137,0.148
28.659,21.341,19.634,1.071,0.125,0.173
29.146,21.646,19.695,1.101,0.113,0.208
29.146,22.073,19.573,1.132,0.108,0.249
28.659,22.622,19.451,1.175,0.114,0.303
27.988,23.11,19.207,1.207,0.141,0.367
27.683,23.78,19.085,1.263,0.158,0.431
28.659,24.573,19.207,1.347,0.156,0.487
30.549,25.793,19.268,1.421,0.148,0.53
33.415,27.256,19.695,1.496,0.139,0.577
37.195,29.085,20.488,1.571,0.11,0.625
41.768,31.159,21.341,1.64,0.083,0.687
46.829,33.78,22.256,1.7,0.063,0.756
52.378,36.951,22.988,1.769,0.064,0.809
57.439,40.61,23.415,1.835,0.071,0.838
62.195,44.39,23.598,1.931,0.042,0.879
66.829,47.927,23.476,1.983,0.052,0.892
71.159,51.22,22.866,2.089,0.013,0.935
74.756,55,21.402,2.179,-0.044,0.997
77.439,59.451,19.024,2.217,0,1.062
79.878,62.439,16.89,2.336,-0.056,1.114
81.585,64.756,14.268,2.487,-0.047,1.129
82.805,67.256,10.671,2.51,-0.063,1.064
82.927,69.573,6.768,2.61,-0.014,1.075
82.195,71.037,2.195,2.604,-0.142,1.072
80.305,71.463,-2.744,2.682,0.04,1.031
77.744,71.524,-7.744,2.619,-0.099,1.033
74.39,71.646,-13.659,2.704,-0.008,1.064
70.061,71.829,-20.549,2.651,0.232,0.998
65.061,71.341,-27.927,2.615,0.086,1.024
59.146,70.793,-36.707,2.608,0.199,1.006
54.146,67.866,-44.329,2.57,0.293,0.924
51.159,70.183,-53.232,2.54,0.353,0.817
45.793,71.463,-61.098,2.45,0.436,0.684
42.988,73.841,-68.659,2.503,0.507,0.669
42.927,76.951,-75.61,2.29,0.597,0.589
47.195,87.256,-82.866,2.146,0.634,0.568
48.72,84.329,-88.415,2.041,0.708,0.55
61.159,87.927,-94.878,1.995,0.75,0.543
60.793,89.451,-101.83,1.797,0.758,0.5
54.878,93.476,-108.72,1.712,0.773,0.534
73.171,97.805,-113.17,1.531,0.847,0.515
65.366,102.81,-122.81,1.324,0.994,0.502
56.037,99.695,-132.01,1.11,1.156,0.513
50.61,101.46,-140.55,0.932,1.326,0.524
39.451,102.01,-149.39,0.67,1.579,0.402
24.39,98.537,-160.06,0.556,1.582,0.185
3.841,86.89,-171.89,0.34,2.127,-0.075
-20.122,72.256,-183.72,0.119,1.764,-0.134
-48.659,65.854,-197.07,-0.15,1.964,-0.488
-80.305,47.866,-210.85,-0.323,1.75,-0.734
-116.04,30.488,-223.84,-0.543,1.848,-1.103
-154.45,17.134,-237.87,-0.828,1.629,-1.431
-194.94,6.037,-252.01,-1.119,1.269,-1.729
-240.61,-8.537,-265.67,-1.498,0.815,-1.972
-294.45,-18.537,-281.22,-1.962,0.323,-2.133
-352.87,-30.244,-298.05,-2.477,-0.552,-1.891
-420.31,-39.451,-316.83,-2.832,-0.296,-1.655
-496.77,-47.378,-337.87,-3.31,-0.746,-1.014
-583.78,-54.024,-362.87,-3.942,-1.291,-0.339
-718.72,-68.72,-388.42,-4.694,-1.375,0.583
-813.41,-82.683,-417.74,-5.027,-2.317,1.5
-953.96,-99.878,-456.28,-5.257,-2.728,2.437
-1042,-119.51,-493.6,-4.869,-2.317,2.613
-1135.7,-140.43,-526.4,-4.099,-1.986,1.46
-1203.7,-145.12,-553.23,-3.409,-2.249,-0.62
-1290.9,-137.26,-579.88,-2.769,-2.395,-3.475
-1375.2,-118.78,-604.33,-0.642,-2.602,-4.409
-1444.8,-86.341,-622.74,-0.111,-2.112,-4.132
-1494.4,-62.683,-634.94,-1.039,-1.285,-4.176
-1466.3,-52.195,-632.93,0.082,-1.43,-3.161
-1400.5,-34.451,-619.27,0.852,-1.775,-2.098
-1399.7,11.098,-593.84,1.164,-0.945,-0.975
-1394.1,76.22,-556.4,1.312,0.056,0.029
-1369.8,150.24,-518.11,0.901,1.16,0.487
-1304.8,215.55,-471.52,-0.253,1.472,0.794
-1125.7,258.72,-409.27,-0.374,0.027,2.011
-840,330.12,-354.51,-1.012,1.648,2.592
-554.94,361.58,-321.28,-1.862,1.372,2.855
-232.26,360.98,-298.17,-1.845,1.272,2.571
89.329,332.81,-254.02,-1.534,0.458,1.884
351.65,195,-257.38,-0.9,0.111,1.219
512.56,148.96,-283.48,-0.644,-0.424,0.829
620,108.23,-178.9,-0.653,-0.807,0.512
693.17,37.073,-41.402,-0.622,-1.042,0.369
739.88,34.146,40.488,-0.63,-1.177,0.403
695.3,41.524,122.13,-0.641,-1.225,0.479
581.22,69.573,200.73,-0.689,-1.127,0.601
448.9,122.07,278.84,-0.7,-0.98,0.747
322.13,89.878,335.92,-0.796,-0.86,0.807
300.24,40.427,376.83,-0.758,-0.771,1.001
330.12,62.012,390.37,-0.81,-0.69,1.185
307.01,80.366,383.05,-0.945,-0.683,1.279
263.35,62.805,328.96,-0.998,-0.689,1.407
187.81,47.378,243.29,-1.09,-0.683,1.444
148.84,37.622,175.79,-1.143,-0.664,1.41
107.26,47.317,127.93,-1.185,-0.627,1.336
71.341,42.012,82.988,-1.202,-0.571,1.264
39.085,18.171,54.512,-1.21,-0.472,1.189
19.146,-5.244,48.841,-1.21,-0.329,1.116
12.5,-20.305,55.427,-1.237,-0.185,1.009
11.707,-32.317,65.549,-1.277,-0.034,0.922
18.902,-44.207,78.171,-1.319,0.135,0.856
36.098,-54.634,90.488,-1.381,0.308,0.784
59.634,-76.951,99.146,-1.41,0.902,0.628
87.317,-78.841,107.87,-1.406,0.039,0.796
119.82,-74.756,118.84,-1.345,0.651,0.653
153.29,-68.171,132.56,-1.322,0.884,0.583
189.45,-51.585,148.05,-1.3,0.658,0.642
226.65,-35.915,167.07,-1.233,0.764,0.614
262.19,-19.451,187.74,-1.142,0.88,0.582
295.06,-5.976,208.96,-1.046,0.866,0.551
326.22,3.049,227.87,-0.958,0.864,0.503
354.94,10,244.33,-0.86,0.874,0.464
379.33,16.768,258.29,-0.758,0.863,0.436
398.54,22.805,269.15,-0.634,0.854,0.44
412.87,28.72,276.95,-0.503,0.847,0.464
422.5,32.195,281.77,-0.375,0.805,0.455
408.23,33.293,282.13,-0.272,0.783,0.44
384.69,27.805,283.05,-0.208,0.767,0.421
425.43,25.915,283.84,-0.106,0.755,0.393
414.51,25.366,281.95,-0.005,0.76,0.35
385.49,21.341,281.77,0.103,0.767,0.297
386.71,16.524,283.29,0.21,0.748,0.247
379.51,14.207,282.5,0.328,0.72,0.201
365.31,13.537,280.98,0.451,0.71,0.143
355.37,13.293,278.35,0.566,0.719,0.084
348.9,12.622,274.57,0.65,0.516,0.061
345.37,12.073,270.67,0.824,0.899,-0.105
343.35,10.488,267.62,0.865,0.69,-0.142
341.89,9.39,264.39,0.934,0.637,-0.173
343.54,12.5,261.4,0.994,0.476,-0.176
344.82,17.744,259.88,1.091,0.816,-0.186
346.83,21.89,260.06,1.112,0.613,-0.108
348.66,25.061,260.37,1.141,0.689,-0.015
349.27,28.72,259.21,1.169,0.758,0.132
349.94,30.61,257.68,1.169,0.703,0.233
351.34,30.915,255.85,1.167,0.694,0.341
352.87,29.146,252.68,1.15,0.698,0.436
