gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
2.378,37.927,11.89,0.572,0.165,-0.112
3.049,40.549,14.939,0.545,0.138,-0.122
3.293,38.963,17.378,0.563,0.143,-0.126
2.317,35.915,20.244,0.561,0.177,-0.131
2.439,35.732,22.988,0.551,0.171,-0.143
3.72,37.378,25.366,0.537,0.19,-0.154
3.78,37.378,28.049,0.472,0.167,-0.178
6.098,40.488,31.463,0.446,0.132,-0.204
5,43.841,33.72,0.463,0.167,-0.206
7.927,38.11,34.573,0.483,0.211,-0.205
7.927,35.61,35.244,0.46,0.184,-0.227
9.268,36.707,36.402,0.491,0.187,-0.248
13.171,37.5,37.317,0.521,0.24,-0.231
14.695,38.415,37.622,0.435,0.239,-0.257
15.549,39.329,37.134,0.482,0.151,-0.303
16.951,38.476,35.244,0.582,0.165,-0.292
19.146,36.098,32.073,0.636,0.208,-0.303
20.915,36.402,28.476,0.691,0.196,-0.309
21.951,41.707,24.512,0.759,0.177,-0.332
21.89,46.89,20.244,0.833,0.159,-0.35
20.793,51.89,15.61,0.91,0.154,-0.354
13.659,59.634,11.768,1.039,0.162,-0.343
5.305,67.012,8.78,1.21,0.178,-0.318
-0.488,77.378,5.732,1.337,0.186,-0.313
-12.012,87.988,2.195,1.459,0.142,-0.274
-28.598,94.634,-0.305,1.631,0.027,-0.228
-42.866,104.39,-1.707,1.748,0.017,-0.137
-63.841,121.16,-6.098,1.888,-0.015,-0.002
-80.366,136.65,-11.829,2.014,-0.193,0.095
-96.341,159.27,-14.085,2.099,-0.344,0.181
-121.58,186.89,-13.354,2.26,-0.435,0.295
-139.51,208.11,-12.927,2.485,-0.546,0.42
-152.74,226.22,-10.854,2.64,-0.697,0.449
-171.71,246.77,-11.829,2.961,-0.938,0.372
-195,265.98,-14.695,3.313,-1.2,0.363
-213.66,287.32,-15.183,3.452,-1.292,0.314
-232.87,311.34,-13.049,3.57,-1.437,0.209
-252.87,331.58,-8.72,3.663,-1.643,0.166
-257.38,340.31,-4.39,3.708,-1.763,0.164
-262.44,348.72,-3.963,3.771,-1.803,0.154
-285.49,353.78,-9.329,3.791,-1.765,0.12
-320.73,361.83,-12.988,3.789,-1.687,0.137
-318.84,372.19,-10.427,3.639,-1.78,0.068
-361.46,368.35,-28.049,3.614,-1.786,0.01
-382.07,366.71,-47.439,3.772,-1.451,-0.183
-375.85,365.37,-60.671,3.795,-1.324,-0.375
-391.46,353.11,-68.11,3.691,-1.135,-0.375
-415.73,331.58,-61.707,3.729,-1.153,-0.753
-443.48,323.35,-72.073,3.5,-0.84,-0.526
-472.99,320.49,-85,3.4,-0.505,-0.684
-509.88,322.99,-99.573,3.201,-0.317,-0.574
-549.33,331.1,-118.96,3.15,-0.085,-0.554
-579.7,341.52,-141.65,2.949,-0.011,-0.511
-613.54,353.96,-166.65,2.862,0.093,-0.622
-649.02,369.33,-191.16,2.697,0.234,-0.727
-689.94,387.13,-220.61,2.444,0.347,-0.896
-741.34,403.66,-254.57,2.109,0.338,-0.997
-815.06,421.95,-289.88,1.788,0.393,-1.124
-904.39,447.13,-321.77,1.35,0.436,-1.327
