gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
11.646,-10.549,2.256,0.763,0.132,0.499
-1.463,-1.341,8.354,0.762,0.129,0.523
0.549,-1.646,7.317,0.746,0.148,0.524
-2.195,-1.402,6.463,0.72,0.189,0.516
-5.488,-0.427,6.159,0.725,0.389,0.462
-8.232,0.122,5.0,0.807,-0.199,0.688
-9.268,0.61,4.39,0.742,0.271,0.534
-9.695,1.037,4.146,0.754,0.195,0.563
-9.756,1.829,3.415,0.768,0.168,0.568
-9.39,3.354,2.622,0.754,0.176,0.559
-8.659,4.512,1.463,0.751,0.158,0.558
-7.622,5.122,0.305,0.75,0.143,0.564
-6.646,5.793,-1.037,0.751,0.119,0.569
-5.854,6.585,-2.256,0.767,0.106,0.562
-5.0,7.256,-3.537,0.78,0.093,0.564
-4.573,7.5,-5.122,0.773,0.087,0.555
-4.451,7.805,-6.524,0.764,0.08,0.553
-5.305,7.988,-7.866,0.754,0.092,0.56
-6.707,8.537,-9.085,0.74,0.109,0.561
-8.659,9.085,-10.244,0.741,0.125,0.567
-10.793,9.329,-11.463,0.741,0.138,0.573
-12.866,9.268,-12.378,0.742,0.154,0.578
-14.695,9.39,-12.683,0.745,0.173,0.588
-16.707,9.512,-12.866,0.746,0.189,0.599
-18.049,9.695,-13.354,0.747,0.198,0.595
-19.878,9.634,-13.841,0.734,0.205,0.598
-21.585,9.573,-14.085,0.722,0.217,0.603
-23.11,9.329,-14.451,0.712,0.229,0.599
-23.72,8.963,-15.122,0.709,0.231,0.593
-25.0,8.476,-15.61,0.716,0.229,0.591
-26.159,7.683,-15.976,0.712,0.229,0.594
-27.195,6.89,-16.22,0.702,0.238,0.596
-28.049,6.098,-16.768,0.685,0.248,0.589
-28.415,5.244,-17.439,0.684,0.256,0.59
-27.988,4.085,-17.988,0.681,0.269,0.599
-27.378,3.171,-18.72,0.682,0.287,0.605
-26.037,2.5,-19.634,0.68,0.293,0.607
-24.207,1.585,-20.366,0.678,0.296,0.602
-21.951,0.549,-21.037,0.674,0.306,0.602
-19.756,-0.366,-21.89,0.674,0.315,0.592
-16.768,-0.915,-23.11,0.682,0.317,0.579
-14.817,-1.829,-24.451,0.687,0.316,0.577
-13.171,-2.866,-25.793,0.69,0.317,0.563
-12.195,-3.659,-26.707,0.69,0.324,0.545
-13.476,-5.488,-27.256,0.691,0.321,0.518
-14.085,-7.073,-28.049,0.682,0.324,0.506
-14.817,-8.476,-28.78,0.676,0.338,0.494
-14.329,-9.939,-29.207,0.672,0.356,0.483
-12.683,-11.22,-28.72,0.661,0.389,0.466
-10.305,-12.927,-28.11,0.653,0.397,0.456
-7.622,-15.671,-29.024,0.652,0.406,0.441
-3.476,-16.768,-28.78,0.652,0.415,0.408
1.585,-18.232,-28.415,0.658,0.413,0.364
8.841,-19.512,-27.012,0.664,0.406,0.32
15.793,-21.707,-26.098,0.643,0.388,0.268
22.012,-23.171,-25.0,0.663,0.365,0.223
28.537,-24.512,-23.476,0.644,0.357,0.175
33.598,-25.732,-21.524,0.634,0.333,0.131
36.829,-27.073,-20.915,0.613,0.307,0.1
37.927,-28.11,-20.793,0.585,0.256,0.091
37.439,-28.72,-20.976,0.576,0.235,0.077
35.854,-28.598,-22.012,0.575,0.215,0.064
34.085,-27.256,-23.72,0.574,0.193,0.058
32.073,-25.793,-27.073,0.579,0.178,0.051
29.268,-23.598,-32.012,0.58,0.187,0.044
27.927,-20.366,-35.793,0.574,0.182,0.039
31.768,-14.085,-45.976,0.589,0.158,0.026
27.195,-7.561,-58.598,0.587,0.124,0.006
34.695,-0.793,-56.829,0.578,0.088,0.008
34.207,7.012,-65.61,0.585,0.04,0.024
34.939,15.0,-76.341,0.605,-0.048,0.013
33.963,23.902,-84.268,0.564,-0.199,0.056
31.402,32.622,-96.524,0.664,-0.061,0.052
31.341,38.049,-110.67,0.676,-0.229,0.042
34.329,57.134,-127.38,0.646,-0.26,0.036
23.598,69.939,-142.19,0.692,-0.302,0.063
14.146,85.549,-152.93,0.66,-0.348,0.092
3.232,104.21,-167.74,0.635,-0.413,0.079
-14.512,118.6,-182.44,0.649,-0.47,0.157
-30.549,133.29,-196.4,0.805,-0.537,0.177
-43.902,154.88,-205.61,0.821,-0.574,0.279
-60.732,166.95,-214.94,0.846,-0.596,0.333
-84.878,180.79,-226.95,0.852,-0.657,0.433
-102.44,210.61,-232.81,0.915,-0.629,0.466
-114.45,236.71,-234.45,0.97,-0.668,0.531
-113.11,259.21,-241.52,0.862,-0.743,0.579
-130.43,273.72,-239.27,0.972,-0.756,0.669
-135.37,287.19,-228.72,1.169,-0.762,0.789
-133.35,303.11,-224.39,1.187,-0.751,0.887
-139.02,321.4,-226.83,1.217,-0.814,1.01
-138.41,337.68,-222.74,1.329,-0.767,1.132
-142.01,342.13,-221.89,1.375,-0.83,1.308
-140.91,343.35,-203.66,1.504,-0.7,1.456
-103.66,335.24,-182.62,1.774,-0.434,1.482
-76.829,325.92,-160.55,1.908,-0.223,1.492
-46.28,319.08,-138.72,1.878,-0.021,1.706
2.622,287.87,-121.28,1.792,0.095,2.044
70.122,277.62,-93.354,1.831,0.199,2.392
119.88,265.98,-72.256,1.886,0.442,2.526
147.44,251.77,-52.805,1.908,0.824,2.609
184.02,232.81,-27.744,1.951,0.994,2.546
219.69,210.73,0.915,1.986,1.412,2.501
