gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-18.476,4.634,17.744,1.05,-0.531,0.465
-16.098,6.341,16.098,1.076,-0.543,0.465
-13.659,7.805,14.39,1.085,-0.561,0.468
-11.463,9.451,12.988,1.086,-0.569,0.474
-8.78,10.61,11.22,1.089,-0.56,0.479
-6.646,11.098,8.598,1.096,-0.546,0.478
-4.634,11.341,5.915,1.09,-0.545,0.472
-3.293,11.28,2.866,1.077,-0.549,0.456
-2.5,10.732,-0.671,1.061,-0.549,0.449
-2.134,10.0,-4.695,1.047,-0.544,0.439
-2.561,9.146,-8.598,1.032,-0.546,0.424
-3.11,8.354,-12.5,1.0,-0.558,0.409
-3.78,7.012,-16.89,0.969,-0.558,0.389
-4.939,5.732,-21.28,0.931,-0.555,0.383
-5.549,4.573,-25.0,0.896,-0.561,0.372
-6.28,3.415,-28.598,0.864,-0.559,0.356
-6.402,2.073,-32.195,0.826,-0.555,0.35
-6.037,0.488,-35.427,0.786,-0.559,0.333
-5.061,-1.098,-38.232,0.738,-0.566,0.332
-3.476,-2.683,-40.915,0.714,-0.57,0.325
-1.585,-4.329,-43.171,0.688,-0.566,0.315
0.366,-6.098,-45.0,0.648,-0.565,0.317
2.134,-7.866,-46.159,0.623,-0.564,0.304
3.415,-9.817,-47.012,0.598,-0.564,0.297
4.39,-12.134,-47.5,0.564,-0.552,0.283
4.39,-14.756,-47.378,0.533,-0.539,0.263
4.085,-17.439,-46.402,0.505,-0.521,0.243
2.622,-20.122,-44.634,0.477,-0.501,0.227
-0.427,-23.171,-41.89,0.453,-0.475,0.217
-5.427,-25.732,-37.561,0.417,-0.44,0.194
-11.402,-27.5,-30.244,0.378,-0.399,0.168
-18.232,-28.293,-20.305,0.317,-0.361,0.123
-27.622,-28.598,-7.439,0.248,-0.32,0.064
-37.927,-28.171,9.146,0.171,-0.293,-0.002
-49.878,-27.5,28.354,0.069,-0.273,-0.066
-62.073,-26.524,49.39,-0.057,-0.25,-0.121
-73.232,-25.244,71.829,-0.19,-0.211,-0.174
-83.598,-23.72,95.793,-0.324,-0.208,-0.241
-92.012,-22.561,121.34,-0.475,-0.246,-0.291
-97.683,-21.646,148.48,-0.646,-0.248,-0.318
-100.0,-21.646,176.71,-0.82,-0.259,-0.341
-98.659,-22.439,205.24,-0.975,-0.252,-0.337
-93.72,-23.415,232.99,-1.101,-0.218,-0.345
-83.72,-24.634,259.33,-1.202,-0.187,-0.331
-69.756,-25.061,283.48,-1.269,-0.176,-0.287
-52.927,-23.963,304.82,-1.276,-0.182,-0.218
-34.756,-20.488,322.5,-1.231,-0.218,-0.108
-15.305,-14.207,336.77,-1.154,-0.273,0.033
4.512,-3.11,347.56,-1.035,-0.334,0.196
22.805,12.134,354.51,-0.886,-0.352,0.384
41.829,29.512,357.5,-0.672,-0.341,0.578
60.0,47.622,357.26,-0.39,-0.342,0.768
79.756,64.39,355.49,-0.077,-0.361,0.962
102.68,74.756,354.08,0.281,-0.379,1.152
129.94,77.256,355.73,0.662,-0.39,1.358
159.15,74.939,357.87,1.064,-0.394,1.601
192.19,68.659,362.38,1.458,-0.441,1.848
230.31,67.195,368.35,1.789,-0.54,2.112
258.96,57.5,370.43,2.077,-0.711,2.349
284.94,48.841,370.24,2.349,-0.964,2.53
304.39,39.146,364.94,2.521,-1.289,2.578
316.71,28.78,352.5,2.523,-1.62,2.492
322.01,20.976,331.77,2.409,-1.988,2.405
319.57,15.976,302.68,2.499,-2.416,2.189
312.19,12.622,264.82,2.643,-2.575,2.005
302.32,10.183,218.05,2.838,-2.768,1.85
291.4,5.976,163.35,3.061,-2.88,1.742
285.18,-0.61,104.08,3.269,-2.955,1.613
284.63,-8.841,45.183,3.467,-3.046,1.421
282.32,-17.378,-12.256,3.689,-3.135,1.217
279.76,-23.171,-65.854,3.936,-3.155,1.029
284.21,-24.024,-116.4,4.203,-3.142,0.824
284.45,-26.402,-166.95,4.44,-3.205,0.612
281.4,-26.28,-217.99,4.559,-3.359,0.432
277.01,-22.256,-267.01,4.475,-3.629,0.256
268.17,-13.11,-313.96,4.243,-4.029,0.037
254.21,2.073,-359.51,3.976,-4.418,-0.192
238.41,22.561,-401.65,3.743,-4.657,-0.538
