gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
3.171,77.561,49.451,-0.638,0.027,0.045
6.89,80.366,53.72,-0.579,0.004,0.005
11.098,83.11,59.146,-0.523,-0.02,-0.032
16.22,85.0,65.671,-0.469,-0.047,-0.063
22.134,85.427,72.866,-0.412,-0.066,-0.101
28.354,84.695,81.341,-0.359,-0.081,-0.13
35.061,84.451,91.037,-0.295,-0.089,-0.162
42.927,81.22,101.16,-0.233,-0.097,-0.206
50.793,77.073,113.72,-0.182,-0.125,-0.231
59.939,78.537,127.26,-0.123,-0.157,-0.225
70.427,75.183,141.77,-0.061,-0.174,-0.234
80.549,67.744,158.11,-0.01,-0.197,-0.245
89.878,66.037,174.69,0.036,-0.232,-0.255
98.354,58.537,193.48,0.077,-0.265,-0.256
106.52,46.22,213.17,0.103,-0.304,-0.285
114.33,41.037,233.11,0.209,-0.327,-0.248
121.58,39.329,253.9,0.224,-0.364,-0.27
126.71,44.207,275.92,0.217,-0.377,-0.277
132.19,42.561,297.19,0.337,-0.387,-0.212
134.69,36.646,319.27,0.335,-0.4,-0.161
136.22,34.39,343.6,0.271,-0.386,-0.139
135.24,30.61,366.52,0.368,-0.353,-0.047
131.4,28.537,388.78,0.426,-0.288,0.026
126.95,29.451,411.1,0.468,-0.228,0.121
120.0,31.646,431.46,0.403,-0.145,0.201
110.92,32.012,451.1,0.303,-0.09,0.271
97.5,34.024,470.61,0.288,0.018,0.372
82.256,36.768,488.96,0.286,0.147,0.455
67.988,38.232,505.55,0.29,0.278,0.526
52.073,42.195,516.77,0.286,0.447,0.595
36.098,43.841,527.99,0.3,0.611,0.682
20.244,43.963,537.74,0.307,0.775,0.708
1.098,43.659,546.95,0.337,0.938,0.764
-16.646,47.378,550.67,0.372,1.145,0.803
-54.878,68.659,552.62,0.395,1.378,0.828
-51.098,46.463,554.09,0.442,1.582,0.866
-59.207,43.902,554.88,0.446,1.786,0.901
-82.805,50.061,552.2,0.448,2.017,0.907
-95.732,50.793,549.39,0.423,2.274,0.918
-105.49,51.22,544.27,0.425,2.512,0.939
-116.46,50.366,538.11,0.391,2.659,1.0
-127.01,50.061,531.65,0.475,2.976,0.807
-133.66,50.183,523.48,0.441,3.219,0.887
-137.93,47.073,515.85,0.452,3.311,0.778
-145.85,46.402,506.46,0.482,3.555,0.71
-154.82,48.537,495.49,0.497,3.751,0.654
-166.89,57.195,482.07,0.452,3.919,0.614
-175.61,61.524,463.84,0.399,4.099,0.584
-184.15,65.305,440.18,0.321,4.309,0.598
-191.71,69.756,413.23,0.181,4.493,0.572
-203.72,76.463,382.07,0.076,4.635,0.569
-216.59,83.049,346.52,-0.041,4.781,0.53
-227.99,90.793,307.87,-0.122,4.934,0.505
-241.28,97.134,265.43,-0.229,5.135,0.418
-257.87,97.683,217.44,-0.32,5.355,0.386
-275.79,95.183,163.9,-0.437,5.5,0.369
-295.55,96.28,105.79,-0.622,5.635,0.331
-321.58,92.622,43.963,-0.84,5.801,0.249
-351.95,84.268,-20.0,-1.084,5.964,0.14
-379.45,72.012,-84.878,-1.32,6.069,0.078
-402.07,55.61,-150.31,-1.587,6.116,-0.015
-425.0,42.439,-215.91,-1.914,6.114,-0.156
-450.06,32.622,-280.43,-2.188,6.077,-0.322
-471.46,24.024,-342.13,-2.518,5.976,-0.484
-486.71,18.415,-403.48,-2.83,5.867,-0.683
-498.35,18.72,-464.51,-2.932,5.751,-0.882
-507.01,17.744,-521.89,-3.055,5.632,-1.134
-508.35,17.195,-575.12,-3.008,5.451,-1.366
-500.92,15.488,-625.43,-2.927,5.228,-1.628
