gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
87.683,210.85,-109.88,-1.233,0.675,0.022
85.183,200.31,-103.11,-1.256,0.586,0.024
83.902,191.4,-94.207,-1.286,0.463,0.012
79.756,183.11,-83.537,-1.309,0.336,0.025
75.0,173.9,-72.378,-1.323,0.206,0.035
70.183,164.45,-61.585,-1.343,0.081,0.041
65.427,156.34,-51.159,-1.355,-0.013,0.105
59.39,150.49,-41.463,-1.398,-0.098,0.137
52.744,145.43,-32.378,-1.432,-0.158,0.183
45.976,140.18,-24.512,-1.432,-0.195,0.229
39.634,133.78,-17.744,-1.423,-0.214,0.27
33.902,127.19,-11.707,-1.428,-0.237,0.288
28.598,121.34,-6.037,-1.455,-0.251,0.338
23.78,116.1,-0.671,-1.477,-0.275,0.389
19.695,110.67,4.146,-1.476,-0.293,0.439
16.707,104.63,8.11,-1.454,-0.301,0.472
14.817,98.659,11.159,-1.438,-0.289,0.498
13.293,92.866,12.744,-1.448,-0.267,0.53
12.195,87.195,13.415,-1.478,-0.252,0.562
11.341,82.317,13.232,-1.505,-0.241,0.597
10.793,77.683,12.683,-1.523,-0.22,0.617
10.671,73.11,11.646,-1.535,-0.181,0.63
10.671,68.354,10.0,-1.545,-0.143,0.652
9.451,64.756,7.744,-1.549,-0.098,0.666
7.744,63.049,5.793,-1.547,-0.054,0.665
5.976,61.89,4.024,-1.541,-0.02,0.647
3.11,60.793,2.378,-1.517,0.036,0.634
-0.427,59.39,0.122,-1.49,0.114,0.633
-4.329,57.622,-2.988,-1.469,0.213,0.623
-8.415,55.976,-7.378,-1.455,0.29,0.598
-12.866,53.841,-12.805,-1.436,0.359,0.568
-17.5,51.159,-18.11,-1.415,0.436,0.528
-21.951,49.451,-23.049,-1.378,0.503,0.506
-25.427,48.049,-27.256,-1.333,0.565,0.491
-27.561,46.829,-30.793,-1.292,0.605,0.484
-28.72,45.244,-33.293,-1.246,0.633,0.49
-28.72,44.207,-35.122,-1.218,0.653,0.494
-28.11,43.11,-36.463,-1.2,0.658,0.49
-26.524,41.829,-37.744,-1.188,0.656,0.464
-24.329,40.061,-38.78,-1.184,0.648,0.442
-22.744,37.744,-39.451,-1.183,0.648,0.421
-20.366,34.207,-40.61,-1.18,0.632,0.393
-18.049,30.305,-41.829,-1.179,0.611,0.377
-17.317,26.22,-42.988,-1.184,0.581,0.354
-16.768,22.866,-44.329,-1.182,0.541,0.339
-16.89,20.366,-45.183,-1.181,0.503,0.337
-17.5,18.293,-45.427,-1.175,0.471,0.329
-18.354,16.951,-45.671,-1.163,0.455,0.34
-19.268,15.915,-45.976,-1.152,0.45,0.343
-20.732,15.305,-46.341,-1.148,0.441,0.352
-22.195,15.0,-46.829,-1.14,0.438,0.353
-22.866,14.695,-47.927,-1.136,0.43,0.338
-23.78,15.122,-49.146,-1.13,0.431,0.33
-24.939,15.61,-50.244,-1.116,0.439,0.317
-24.817,15.976,-51.402,-1.096,0.444,0.309
-24.451,16.524,-52.683,-1.072,0.433,0.304
-24.451,17.561,-53.78,-1.047,0.424,0.292
-24.634,19.024,-54.268,-1.025,0.417,0.28
-24.329,20.854,-54.512,-1.006,0.394,0.282
-23.841,22.561,-54.695,-0.987,0.366,0.276
-24.207,24.817,-54.451,-0.959,0.352,0.267
-24.024,27.134,-54.146,-0.939,0.338,0.259
-23.11,29.207,-54.085,-0.922,0.32,0.249
-22.561,31.463,-53.841,-0.903,0.302,0.237
-21.89,33.963,-53.049,-0.875,0.295,0.221
-20.183,36.402,-51.768,-0.86,0.275,0.2
-18.293,38.72,-50.183,-0.833,0.244,0.197
-16.28,40.549,-48.72,-0.804,0.241,0.179
-14.268,41.829,-47.012,-0.772,0.231,0.161
-11.768,42.744,-45.183,-0.75,0.206,0.133
-8.659,43.537,-43.171,-0.719,0.183,0.098
-5.366,43.171,-40.305,-0.689,0.169,0.067
-3.293,43.963,-37.439,-0.659,0.155,0.044
1.951,44.268,-33.354,-0.617,0.129,0.016
6.037,46.646,-27.866,-0.567,0.106,-0.012
10.732,46.402,-20.61,-0.502,0.075,-0.046
19.512,45.793,-12.378,-0.446,0.057,-0.069
25.427,47.378,-2.561,-0.375,0.035,-0.078
35.122,45.976,8.902,-0.322,0.002,-0.129
43.963,45.244,21.524,-0.255,-0.039,-0.12
55.122,41.159,38.415,-0.185,-0.061,-0.14
69.329,42.927,55.183,-0.127,-0.093,-0.152
71.585,32.195,80.976,-0.072,-0.139,-0.166
77.805,24.207,106.1,0.012,-0.184,-0.145
87.134,26.28,128.17,0.09,-0.245,-0.109
94.39,23.841,153.72,0.144,-0.304,-0.12
100.55,19.512,180.98,0.247,-0.366,-0.087
104.27,16.524,208.66,0.331,-0.406,-0.083
105.18,13.476,237.87,0.44,-0.469,-0.052
