gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
210.73,118.6,-72.134,3.716,-2.526,0.354
229.82,122.81,-127.26,3.949,-2.584,0.254
248.6,122.19,-182.62,4.153,-2.832,0.154
270.67,119.82,-236.4,4.232,-3.105,0.039
286.4,115.37,-288.23,4.234,-3.559,-0.098
294.63,108.66,-336.58,4.084,-3.914,-0.264
296.22,100.98,-380.85,3.726,-4.364,-0.456
288.35,93.171,-421.46,3.467,-4.595,-0.664
272.01,86.22,-458.54,3.186,-4.688,-0.866
249.45,81.524,-492.38,2.813,-4.752,-1.08
222.56,79.878,-524.21,2.425,-4.791,-1.279
192.62,83.232,-554.15,2.02,-4.811,-1.399
160.61,91.402,-581.95,1.692,-4.802,-1.456
129.51,103.96,-606.59,1.422,-4.709,-1.487
101.16,121.4,-628.35,1.184,-4.563,-1.49
76.463,144.02,-646.4,0.965,-4.381,-1.463
57.195,172.19,-659.57,0.752,-4.18,-1.391
44.268,204.76,-667.93,0.585,-3.986,-1.328
39.024,240.85,-672.32,0.468,-3.826,-1.254
41.951,278.72,-674.21,0.345,-3.688,-1.174
52.866,315.49,-672.44,0.209,-3.593,-1.11
73.11,350.18,-665.73,0.066,-3.556,-1.068
102.87,384.15,-655.61,-0.081,-3.529,-1.038
144.39,415.31,-641.52,-0.221,-3.508,-1.001
195.43,445.06,-623.54,-0.352,-3.481,-0.958
259.02,470.61,-598.23,-0.466,-3.472,-0.929
339.82,489.33,-562.5,-0.642,-3.485,-0.886
424.02,495.49,-512.38,-0.868,-3.546,-0.87
502.32,479.39,-445.18,-1.043,-3.685,-0.875
567.5,444.15,-378.78,-1.255,-3.828,-0.933
613.96,441.28,-313.05,-1.481,-3.928,-1.044
615.37,457.62,-256.16,-1.769,-4.006,-1.124
594.39,385.79,-183.9,-2.126,-4.069,-1.172
547.07,278.17,-121.16,-2.758,-4.216,-1.165
497.68,213.54,-124.76,-3.825,-4.421,-1.226
491.71,112.13,-168.72,-5.049,-4.507,-1.362
429.15,56.951,-152.62,-6.05,-3.985,-1.733
332.68,24.39,-126.89,-7.016,-3.226,-2.269
176.16,-7.5,-80.549,-8.995,-2.356,-2.538
0.549,-55.976,-29.146,-8.74,-1.239,-2.908
-160.73,-108.05,12.256,-6.499,0.435,-3.554
-308.78,-138.41,48.963,-5.442,2.33,-4.03
-430.12,-140.24,84.695,-4.658,2.92,-3.396
-517.2,-117.62,110.85,-4.874,3.445,-2.481
-572.68,-111.04,128.66,-5.151,3.314,-1.863
-595.67,-101.4,145.43,-5.179,3.158,-1.39
-591.1,-85.793,163.05,-4.873,3.398,-1.311
