gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
52.805,5.793,-9.817,0.799,-0.608,0.523
52.195,4.756,-10.732,0.758,-0.593,0.489
51.768,3.841,-11.707,0.721,-0.574,0.449
51.037,3.232,-12.744,0.693,-0.546,0.39
49.207,2.988,-13.354,0.635,-0.527,0.395
47.012,2.561,-13.659,0.568,-0.494,0.332
44.512,2.134,-13.841,0.561,-0.47,0.299
41.524,1.951,-13.841,0.53,-0.456,0.256
38.232,2.073,-13.537,0.493,-0.413,0.234
35.244,2.012,-13.11,0.463,-0.391,0.211
31.829,1.707,-12.683,0.436,-0.371,0.188
28.72,1.463,-12.256,0.415,-0.349,0.171
26.22,1.098,-11.646,0.396,-0.343,0.146
23.476,0.671,-11.402,0.378,-0.33,0.129
21.22,-0.122,-11.22,0.356,-0.315,0.114
18.902,-1.098,-10.915,0.334,-0.302,0.101
16.707,-2.439,-10.671,0.32,-0.295,0.086
14.512,-4.207,-10.122,0.3,-0.281,0.078
11.585,-5.976,-9.817,0.282,-0.275,0.06
7.927,-7.988,-9.207,0.259,-0.267,0.04
3.78,-10.671,-8.293,0.236,-0.252,0.015
-0.854,-13.963,-7.561,0.213,-0.238,0.003
-6.159,-17.683,-6.707,0.202,-0.222,-0.011
-12.073,-21.768,-5.732,0.192,-0.223,-0.032
-18.476,-26.28,-4.39,0.177,-0.232,-0.042
-25.122,-31.646,-2.927,0.17,-0.245,-0.052
-31.646,-37.561,-1.768,0.159,-0.251,-0.065
-38.11,-43.902,-0.244,0.157,-0.249,-0.077
-44.39,-50.549,1.829,0.155,-0.265,-0.105
-50.305,-57.561,4.39,0.147,-0.286,-0.121
-55.854,-64.573,8.476,0.131,-0.316,-0.129
-61.646,-71.646,14.512,0.12,-0.343,-0.133
-67.744,-78.902,22.378,0.117,-0.368,-0.132
-74.268,-86.098,32.317,0.129,-0.401,-0.134
-80.549,-92.927,44.024,0.149,-0.446,-0.143
-86.646,-99.573,57.012,0.163,-0.498,-0.145
-92.5,-106.1,70.183,0.201,-0.559,-0.151
-98.232,-112.93,83.049,0.256,-0.646,-0.132
-103.17,-119.45,95.244,0.305,-0.741,-0.112
-106.83,-125.79,106.34,0.328,-0.847,-0.08
-110.61,-131.95,116.28,0.345,-0.949,-0.046
-113.72,-137.87,125.61,0.371,-1.036,-0.016
-116.4,-143.11,133.96,0.392,-1.097,0.017
-118.84,-147.19,141.28,0.409,-1.128,0.06
-121.04,-149.63,147.38,0.444,-1.122,0.114
-123.23,-150.24,151.77,0.498,-1.104,0.172
-125.37,-148.48,153.66,0.559,-1.094,0.245
-127.68,-142.01,152.74,0.631,-1.073,0.316
-129.21,-129.21,148.29,0.721,-1.056,0.379
-131.16,-107.68,139.33,0.833,-1.02,0.441
-136.04,-76.646,125.49,0.964,-0.963,0.515
-139.76,-37.012,106.95,1.135,-0.897,0.581
-139.57,7.073,83.11,1.338,-0.808,0.632
-137.44,40.0,58.232,1.582,-0.704,0.695
-132.01,65.671,35.549,1.902,-0.578,0.76
-120.67,90.732,20.915,2.265,-0.445,0.846
-103.11,110.73,12.927,2.62,-0.268,0.995
-79.451,121.65,10.061,2.937,-0.104,1.205
-50.183,124.88,10.183,3.241,0.037,1.492
-16.28,120.61,11.28,3.327,0.065,1.771
19.695,108.42,10.305,3.154,-0.139,1.97
57.683,98.415,6.89,2.875,-0.421,1.991
