gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-15.366,17.805,3.659,1.684,0.088,0.592
-14.451,17.256,3.476,1.742,0.137,0.547
-13.537,16.707,4.451,1.903,0.26,0.55
-14.634,21.585,2.378,1.955,0.349,0.513
-16.402,24.695,-1.707,1.916,0.392,0.426
-15.854,24.085,-1.89,2.114,0.48,0.336
-15,25.244,-2.927,2.291,0.555,0.235
-15.549,31.585,-7.378,2.307,0.639,0.124
-15.549,36.89,-12.744,2.251,0.712,0.058
-11.22,38.476,-14.695,2.376,0.721,0.033
-7.073,42.988,-17.744,2.414,0.753,-0.01
-5.061,49.939,-23.415,2.378,0.764,-0.043
-1.89,53.841,-27.256,2.395,0.77,-0.058
4.634,54.451,-29.39,2.439,0.718,-0.033
7.927,58.049,-31.829,2.468,0.661,0.014
11.28,59.756,-35.732,2.439,0.606,0.055
15.976,62.073,-37.439,2.401,0.569,0.069
20.183,67.134,-41.159,2.364,0.505,0.071
26.524,66.402,-46.463,2.323,0.458,0.052
34.573,63.293,-44.878,2.282,0.425,0.007
42.5,66.28,-44.695,2.203,0.38,-0.032
52.683,72.988,-47.5,2.117,0.345,-0.044
63.72,74.573,-49.451,2.023,0.319,-0.041
75.122,73.841,-47.927,1.919,0.284,-0.008
87.927,76.646,-46.524,1.812,0.253,0.003
101.22,78.415,-45.793,1.698,0.214,0.01
116.16,78.841,-43.963,1.586,0.177,0.027
132.87,79.817,-42.134,1.462,0.131,0.078
152.44,83.659,-40.61,1.294,0.091,0.137
173.41,89.085,-38.293,1.255,0.024,0.189
194.15,94.329,-34.573,1.147,0.021,0.215
213.23,99.268,-29.146,0.936,0.008,0.269
232.32,104.33,-22.683,0.688,-0.009,0.31
248.17,109.45,-15,0.445,-0.015,0.307
257.44,114.08,-6.951,0.221,-0.015,0.29
261.77,117.68,3.171,0.026,0.037,0.29
263.66,120.92,14.512,-0.233,0.071,0.368
263.17,124.27,26.585,-0.601,-0.034,0.422
261.52,127.93,38.476,-0.944,-0.088,0.421
255.18,131.77,50.854,-1.188,0.031,0.419
247.19,136.16,63.659,-1.437,0.112,0.4
240.61,142.74,75.549,-1.67,0.081,0.417
235,150.49,86.646,-1.881,-0.034,0.427
226.77,160.85,101.1,-2.1,-0.174,0.441
217.81,179.33,114.51,-2.321,-0.227,0.528
208.66,200.91,125.31,-2.539,-0.293,0.639
199.82,221.83,138.41,-2.807,-0.358,0.718
188.35,241.4,153.78,-3.092,-0.255,0.769
175.06,258.54,169.09,-3.354,-0.338,0.69
162.07,277.07,186.1,-3.542,-0.358,0.557
148.17,295.18,201.52,-3.551,-0.167,0.523
134.76,314.08,210.06,-3.514,-0.133,0.546
124.15,326.4,218.41,-3.402,0.091,0.585
110.85,333.42,233.96,-3.208,0.146,0.674
94.024,339.82,242.44,-2.982,0.109,0.782
79.39,345.24,245,-2.662,0.003,0.983
70.854,350.67,247.01,-2.397,-0.126,1.278
71.707,355.67,253.48,-2.19,-0.326,1.606
81.098,358.23,264.57,-1.78,-0.233,1.438
95.549,361.28,276.4,-1.254,0.475,0.782
117.01,363.42,290,-0.65,1.05,0.227
142.01,359.82,301.28,-0.028,1.148,0.207
166.28,351.89,309.69,0.42,0.751,0.455
193.72,337.56,311.22,0.67,0.343,0.734
213.35,314.63,308.96,0.669,0.246,0.97
227.93,291.4,303.48,0.36,-0.022,1.121
236.1,265.06,295.37,0.063,-0.587,1.238
232.32,236.71,284.33,-0.143,-0.611,1.285
225.85,207.99,264.94,-0.245,-0.382,1.238
219.02,173.66,247.5,-0.246,-0.37,1.099
207.74,138.41,229.09,-0.264,-0.215,1.004
193.84,98.841,196.95,-0.297,0.039,0.939
169.27,39.085,156.77,-0.304,0.167,0.922
113.42,-19.207,126.4,-0.324,0.299,0.941
41.341,-55.183,98.232,-0.313,0.443,0.979
-30.732,-67.5,63.72,-0.285,0.551,1.037
-104.02,-69.451,33.72,-0.309,0.652,1.039
-157.07,-70,-4.512,-0.377,0.759,1.039
-185.24,-53.72,-34.512,-0.449,0.836,1.082
-197.5,-31.037,-60.61,-0.533,0.85,1.153
-182.44,-16.768,-77.988,-0.639,0.767,1.215
-144.57,-12.378,-78.78,-0.747,0.709,1.258
-108.23,-12.805,-79.268,-0.868,0.659,1.273
-65.671,-12.5,-78.293,-0.987,0.544,1.236
