gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-10.732,7.805,-5.305,1.111,0.071,0.495
-13.415,7.378,-5.305,1.197,0.143,0.495
-15.183,6.951,-4.878,1.295,0.213,0.519
-17.195,7.622,-4.695,1.373,0.238,0.532
-19.268,8.659,-5.122,1.471,0.306,0.542
-19.756,9.268,-4.512,1.575,0.395,0.53
-19.573,11.22,-4.512,1.58,0.438,0.495
-18.293,12.744,-4.146,1.732,0.518,0.484
-16.098,14.756,-3.476,1.864,0.604,0.477
-12.988,17.622,-3.11,1.945,0.66,0.456
-9.451,20.305,-3.232,2.024,0.734,0.404
-5.305,23.537,-2.073,2.071,0.78,0.35
0.183,28.293,-1.89,2.174,0.834,0.327
6.159,30.976,-1.28,2.253,0.904,0.259
12.012,33.476,-0.122,2.312,0.945,0.193
17.5,35.122,0.305,2.333,0.984,0.151
21.829,39.756,0.854,2.407,0.982,0.133
27.195,44.756,-0.122,2.576,0.969,0.119
32.866,49.39,-0.549,2.696,0.955,0.115
37.256,55.366,0.305,2.795,0.925,0.115
41.402,59.634,-0.183,2.932,0.854,0.107
47.073,61.28,-0.671,3.024,0.772,0.088
52.805,68.476,-0.732,3.109,0.678,0.059
58.841,76.159,-1.707,3.048,0.632,0.003
67.683,83.415,-2.866,2.928,0.589,-0.029
76.28,87.866,-3.598,2.877,0.531,-0.035
85.793,91.768,-3.049,2.75,0.487,-0.047
98.841,97.5,-2.378,2.606,0.428,-0.028
112.81,102.5,-3.963,2.48,0.364,0.005
125.12,106.04,-7.378,2.352,0.303,0.043
137.93,106.1,-9.756,2.226,0.222,0.084
151.89,107.19,-10.427,2.153,0.146,0.155
165.49,109.69,-14.878,1.992,0.067,0.262
180.24,111.52,-17.622,1.814,-0.135,0.38
193.54,112.5,-17.927,1.649,-0.212,0.436
204.88,115.43,-18.354,1.403,-0.245,0.391
214.51,120.37,-17.561,1.106,-0.204,0.31
221.28,126.16,-14.39,0.79,-0.084,0.269
225.49,127.44,-8.293,0.674,-0.066,0.294
227.87,128.05,-1.037,0.501,-0.012,0.27
229.39,130.43,7.439,0.159,0.136,0.267
228.84,130.67,16.646,-0.24,0.167,0.27
228.05,130.91,26.28,-0.638,0.115,0.285
227.81,132.26,35.915,-1.12,0.13,0.319
228.23,134.76,46.951,-1.605,0.196,0.273
229.33,140,58.476,-1.963,0.159,0.343
231.34,150.73,66.707,-2.334,0.042,0.447
236.59,163.05,78.963,-2.678,-0.098,0.483
244.15,180.49,95.183,-2.903,-0.092,0.541
249.27,202.38,108.11,-3.087,-0.196,0.554
250.31,224.76,122.01,-3.271,-0.176,0.542
245.55,243.9,136.16,-3.491,-0.191,0.589
236.34,263.29,153.84,-3.738,0.006,0.581
227.74,290.06,170.91,-3.862,0.08,0.576
218.05,318.9,187.5,-3.814,0.157,0.404
202.68,349.39,198.29,-3.585,0.2,0.123
187.07,370.31,213.9,-3.362,0.303,0.036
169.45,388.48,230.12,-3.312,0.255,0.239
150.43,402.68,237.44,-3.287,0.063,0.524
131.59,405.61,249.15,-3.153,-0.242,0.935
118.35,407.81,258.23,-2.88,-0.504,1.523
114.08,409.33,268.84,-2.542,-0.315,1.351
114.63,405.06,280.43,-1.969,0.355,0.327
120.61,402.01,290.12,-0.952,0.941,-0.223
129.21,398.96,297.87,-0.133,0.506,-0.035
146.1,394.94,304.39,0.47,0.409,0.365
166.4,384.21,310,0.856,0.339,0.722
180,360.79,310.67,1.025,0.029,0.932
182.13,328.66,305.85,0.625,-0.047,1.113
173.78,293.48,298.29,0.068,-0.521,1.268
158.72,261.71,292.26,-0.23,-0.905,1.282
140,235.06,281.52,-0.361,-0.883,1.148
125.43,203.72,263.23,-0.379,-0.351,0.922
111.52,158.78,239.15,-0.254,0.219,0.768
99.634,94.573,209.39,-0.139,0.428,0.677
68.415,21.951,179.27,-0.181,0.143,0.6
13.049,-46.463,133.17,-0.29,0.206,0.583
-42.927,-95.427,83.841,-0.311,0.412,0.656
-103.66,-108.11,54.268,-0.301,0.57,0.767
-155.24,-110.98,37.561,-0.349,0.75,0.837
-189.45,-103.29,-11.585,-0.437,0.917,0.875
-197.07,-73.171,-56.159,-0.504,1.016,0.908
-185.73,-30.854,-87.134,-0.495,1.076,0.937
-161.77,-3.963,-104.76,-0.424,1.091,0.987
-112.99,3.232,-111.71,-0.356,1.034,1.074
-45.427,1.768,-102.56,-0.322,0.938,1.16
23.293,-0.488,-96.585,-0.354,0.808,1.217
68.78,-5.061,-83.11,-0.433,0.643,1.242
87.012,-2.683,-69.878,-0.534,0.525,1.249
110.49,6.524,-62.012,-0.625,0.437,1.232
143.6,10.793,-46.707,-0.688,0.336,1.218
169.15,7.805,-29.451,-0.744,0.225,1.217
181.77,6.22,-17.5,-0.826,0.1,1.182
181.4,8.232,-10.61,-0.935,0.015,1.108
168.23,10.671,-9.39,-1.028,-0.064,1.076
143.54,10.244,-13.11,-1.16,-0.106,1.058
109.08,6.585,-19.756,-1.31,-0.167,1.043
67.683,2.012,-28.72,-1.479,-0.16,1.055
21.646,-1.28,-39.512,-1.651,-0.132,1.058
-24.756,-3.659,-51.707,-1.789,-0.182,1.069
-63.902,-6.22,-63.598,-1.916,-0.237,1.074
-95.366,-10.244,-73.841,-2.048,-0.193,1.076
-121.71,-17.073,-84.939,-2.107,-0.199,1.057
-143.05,-27.195,-98.049,-2.093,-0.219,1.026
-158.6,-39.634,-112.44,-2.049,-0.195,0.998
-165.43,-53.171,-126.4,-1.943,-0.303,0.959
-163.54,-66.89,-138.78,-1.807,-0.375,0.912
-159.45,-81.037,-150.73,-1.71,-0.33,0.892
-154.27,-96.829,-163.84,-1.612,-0.394,0.892
-148.41,-111.34,-179.51,-1.51,-0.219,0.868
-141.77,-125.24,-196.52,-1.346,-0.181,0.822
-135.85,-138.72,-212.93,-1.204,-0.27,0.768
-133.23,-152.26,-229.33,-1.057,-0.33,0.722
-132.74,-165.79,-245.06,-0.927,-0.2,0.679
-134.57,-177.68,-259.57,-0.8,-0.206,0.649
-139.82,-188.05,-272.13,-0.659,-0.272,0.625
-149.57,-199.02,-283.9,-0.534,-0.11,0.582
