gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
7.805,6.707,10.915,1.051,-0.027,0.114
8.232,6.951,9.024,1.064,0.01,0.139
8.171,7.134,7.073,1.069,0.046,0.166
7.927,7.195,5.122,1.088,0.076,0.191
7.195,7.256,3.232,1.114,0.1,0.212
5.915,7.439,1.585,1.133,0.131,0.246
4.451,7.744,0.305,1.159,0.146,0.283
2.256,8.293,-0.854,1.211,0.162,0.29
-0.732,8.78,-1.951,1.266,0.179,0.306
-4.939,9.451,-2.683,1.298,0.193,0.334
-9.878,10.122,-3.415,1.354,0.209,0.359
-15.488,10.915,-4.268,1.41,0.233,0.401
-21.768,12.012,-4.939,1.446,0.27,0.441
-29.024,13.354,-5.671,1.533,0.33,0.445
-37.012,15,-6.22,1.58,0.413,0.5
-45.183,17.256,-6.829,1.614,0.484,0.512
-53.11,20.061,-7.195,1.657,0.538,0.532
-60.488,23.354,-7.256,1.716,0.59,0.53
-66.829,27.012,-7.5,1.785,0.662,0.529
-71.89,31.22,-7.683,1.855,0.725,0.529
-74.39,35.61,-7.744,1.904,0.785,0.541
-73.902,39.512,-7.378,1.953,0.843,0.569
-70.061,43.963,-6.951,2.02,0.878,0.574
-63.049,48.659,-6.402,2.072,0.89,0.575
-52.561,53.537,-5.61,2.105,0.894,0.552
-39.512,58.415,-4.634,2.123,0.896,0.534
-25.427,63.72,-3.476,2.138,0.898,0.519
-10.427,69.451,-2.134,2.16,0.877,0.502
4.451,75.427,-0.183,2.172,0.834,0.501
18.659,80.976,1.402,2.185,0.803,0.491
31.646,87.012,3.11,2.204,0.781,0.464
42.988,92.744,5.122,2.239,0.753,0.442
52.866,98.537,7.744,2.266,0.709,0.439
60.854,103.6,10.793,2.285,0.692,0.461
67.073,108.23,14.146,2.301,0.67,0.481
71.585,112.26,17.744,2.31,0.678,0.469
74.817,115.43,21.707,2.323,0.671,0.429
76.341,118.05,26.037,2.365,0.63,0.371
76.341,120,30.183,2.394,0.632,0.294
75.732,121.04,34.268,2.381,0.637,0.217
75.122,120.85,38.476,2.352,0.616,0.124
74.573,119.63,42.744,2.331,0.584,0.009
75.427,117.74,47.317,2.289,0.571,-0.146
77.622,115.06,52.317,2.226,0.566,-0.295
80.549,112.38,57.378,2.148,0.511,-0.375
85.549,109.39,62.744,2.003,0.479,-0.523
93.476,106.46,68.354,1.879,0.399,-0.567
104.02,103.35,74.634,1.731,0.287,-0.548
118.05,101.22,81.768,1.53,0.179,-0.556
134.76,100,89.695,1.277,0.052,-0.587
153.41,98.963,98.232,0.917,-0.035,-0.631
176.04,98.171,107.93,0.495,-0.119,-0.716
202.38,99.573,118.72,0.094,-0.188,-0.755
230.18,102.99,130.61,-0.36,-0.235,-0.733
260.67,107.56,143.17,-0.947,-0.308,-0.597
294.27,114.88,155.91,-1.658,-0.379,-0.353
330.18,124.82,168.23,-2.334,-0.438,-0.1
367.01,135.12,180.06,-3.323,-0.46,0.095
405.18,149.09,191.34,-4.47,-0.411,0.33
445.55,168.23,201.71,-5.672,-0.25,0.894
487.74,190.12,211.28,-6.831,-0.179,1.905
534.94,216.34,218.96,-7.621,-0.279,3.391
584.09,247.5,226.77,-7.668,-0.371,4.575
635.79,283.6,234.51,-7.01,0.348,4.357
687.38,325.24,239.57,-6.222,1.505,2.775
739.82,367.93,241.16,-5.282,2.127,-0.033
791.22,409.88,238.35,-4.077,1.435,-2.893
840.61,459.39,232.62,-3.991,0.693,-4.125
881.95,516.16,224.09,-3.411,0.883,-4.222
911.04,573.84,214.45,-1.942,1.166,-3.542
931.28,631.16,207.19,-0.66,1.238,-2.758
