gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-16.585,14.268,5.793,0.979,0.091,0.306
-11.707,16.22,4.024,1.01,0.117,0.314
-6.524,17.988,2.744,1.042,0.15,0.315
-1.28,19.268,1.89,1.08,0.181,0.316
3.415,20.244,1.28,1.131,0.205,0.322
7.073,20.671,1.037,1.187,0.234,0.323
9.512,20.488,0.976,1.233,0.269,0.325
10.244,20,1.098,1.279,0.306,0.33
9.817,19.085,1.28,1.336,0.348,0.333
7.622,17.988,1.646,1.406,0.405,0.344
4.451,16.707,1.951,1.471,0.468,0.364
0.366,15.549,2.195,1.544,0.529,0.39
-4.817,14.39,2.5,1.608,0.589,0.423
-10.122,13.476,2.561,1.666,0.647,0.453
-15.183,12.561,2.683,1.731,0.712,0.468
-19.756,12.134,2.866,1.793,0.783,0.47
-23.476,11.89,3.476,1.836,0.858,0.482
-26.098,12.134,4.268,1.874,0.931,0.5
-27.5,12.805,5.244,1.916,1.001,0.525
-27.439,14.024,6.402,1.958,1.062,0.542
-26.037,15.854,7.744,2.008,1.107,0.564
-23.963,18.78,9.268,2.048,1.151,0.577
-20.793,22.134,10.854,2.086,1.165,0.596
-16.646,26.341,12.866,2.138,1.161,0.599
-11.524,31.829,14.939,2.199,1.158,0.595
-5.122,38.171,16.951,2.239,1.153,0.593
2.134,45.122,18.963,2.274,1.136,0.583
10.244,52.622,21.098,2.308,1.098,0.573
18.659,60,23.415,2.338,1.07,0.556
27.256,67.561,25.854,2.371,1.029,0.523
35.427,75.183,28.049,2.408,1.029,0.428
42.927,82.134,30,2.409,1.021,0.325
49.817,88.72,31.707,2.367,1.016,0.262
56.037,94.878,32.927,2.34,0.966,0.257
61.28,100.43,33.841,2.334,0.88,0.267
66.159,105.55,34.573,2.348,0.764,0.281
71.28,110.31,35.61,2.373,0.648,0.303
76.159,114.33,36.951,2.386,0.552,0.317
81.28,118.05,38.963,2.379,0.487,0.291
86.524,120.92,41.89,2.337,0.418,0.294
92.012,123.29,45.244,2.261,0.445,0.168
97.378,125.37,49.695,2.184,0.433,0.033
102.07,126.77,55.061,2.007,0.417,-0.092
106.52,127.19,61.159,1.879,0.287,-0.104
109.33,126.89,67.744,1.759,0.145,-0.155
110.06,126.34,73.72,1.648,-0.015,-0.149
110.24,124.88,79.207,1.499,-0.129,-0.134
108.84,121.89,84.085,1.358,-0.286,-0.085
108.9,118.72,89.939,1.206,-0.391,-0.182
110.31,116.22,96.768,0.978,-0.44,-0.352
112.68,115.37,105.06,0.723,-0.589,-0.448
117.38,115.43,114.39,0.363,-0.658,-0.703
122.19,117.07,124.08,0.042,-0.768,-0.868
130.12,120.67,133.66,-0.383,-0.813,-1.039
138.78,126.46,144.57,-0.937,-0.805,-1.137
147.87,134.15,153.72,-1.543,-0.734,-1.187
166.1,145.24,160.73,-2.421,-0.656,-1.25
189.33,153.84,167.81,-3.519,-0.683,-1.134
221.22,162.19,175.31,-4.898,-0.75,-0.758
262.93,171.4,183.23,-6.229,-0.591,0.047
314.94,187.93,192.56,-7.329,-0.417,1.218
374.57,207.01,201.28,-7.834,-0.405,2.505
446.16,235.12,211.95,-7.729,-0.429,3.592
520.37,269.33,222.44,-6.933,-0.105,3.593
601.52,306.58,231.1,-5.946,1.714,2.012
687.38,343.9,236.1,-4.653,2.841,-0.656
771.95,383.11,239.51,-3.434,1.654,-2.699
857.32,431.46,238.6,-3.096,1.441,-3.679
934.88,481.58,233.05,-2.501,2.142,-3.596
1002.8,537.74,220,-1.482,2.54,-2.806
1062.1,605.06,199.63,-0.409,2.128,-1.914
1107.8,671.22,177.26,-0.078,1.417,-0.773
1140.7,726.83,156.52,0.175,0.661,0.472
1162.9,759.02,135.67,0.442,-0.043,1.126
1183.5,760.43,106.83,0.231,-0.567,1.055
1209.8,732.62,75.549,-0.114,-0.771,0.59
1224.5,660,44.207,-0.334,-0.928,0.305
1180.2,516.83,25.793,-0.487,-0.809,0.177
1041.8,337.13,60.915,-0.601,-0.397,0.127
794.82,149.21,185,-1.056,-0.024,0.229
495.98,35.366,304.51,-1.647,0.12,0.275
221.22,-2.622,342.13,-2.144,0.062,0.292
-33.78,-29.573,331.77,-2.368,-0.271,0.354
-296.4,-56.829,291.22,-2.275,-0.559,0.496
-536.65,-76.89,169.57,-2.021,-0.7,0.772
-687.8,-136.71,38.78,-1.749,-0.661,1.133
-761.16,-206.22,-47.134,-1.539,-0.503,1.469
-812.32,-230.67,-132.99,-1.473,-0.351,1.781
-824.21,-221.04,-205.18,-1.429,-0.223,1.975
-827.38,-179.63,-252.44,-1.362,-0.08,2.018
-813.54,-134.45,-274.51,-1.319,0.075,1.909
-768.05,-99.817,-266.77,-1.28,0.198,1.75
-696.34,-81.402,-240.37,-1.177,0.266,1.643
-620,-76.037,-224.15,-0.984,0.293,1.522
-511.89,-80.244,-220,-0.736,0.24,1.441
