gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
1.159,-1.646,18.78,1.087,-0.068,0.392
-0.488,-0.366,18.11,1.128,-0.027,0.371
-1.463,1.22,17.317,1.147,-0.004,0.351
-1.402,2.744,16.524,1.195,0.053,0.348
-1.402,4.451,15.671,1.211,0.053,0.332
-0.976,6.037,15.183,1.266,0.106,0.327
-0.976,7.073,14.939,1.295,0.115,0.292
-0.854,8.537,14.207,1.366,0.16,0.262
-0.549,10.122,13.293,1.541,0.408,0.266
-0.549,11.463,12.378,1.59,0.38,0.257
-1.829,12.927,11.951,1.738,0.469,0.297
-4.268,14.512,11.646,1.886,0.541,0.286
-7.378,15.854,11.098,2.028,0.622,0.241
-11.28,17.378,10,2.181,0.782,0.201
-15.976,18.537,8.841,2.375,0.895,0.142
-20.122,19.878,7.378,2.565,0.997,0.088
-24.939,21.585,4.695,2.766,1.113,0.068
-29.451,23.902,1.951,2.91,1.151,0.008
-32.622,27.5,-0.854,3.011,1.189,-0.033
-34.634,31.341,-4.939,3.253,1.259,-0.053
-35.671,36.951,-8.598,3.307,1.261,-0.104
-33.171,40.61,-13.049,3.207,1.252,-0.195
-30.122,47.988,-15.793,3.234,1.219,-0.241
-27.866,58.72,-19.878,3.312,1.157,-0.292
-20.976,66.28,-24.207,3.241,1.095,-0.338
-11.402,72.866,-28.232,3.156,1.038,-0.329
0.854,74.695,-28.598,3.148,0.966,-0.287
14.695,73.963,-26.585,3.146,0.911,-0.228
26.402,73.415,-27.073,3.091,0.818,-0.151
40.427,73.537,-27.805,3.009,0.689,-0.057
54.817,74.878,-30.244,2.917,0.514,0.068
69.39,77.012,-32.988,2.786,0.388,0.162
85,75.915,-36.524,2.418,0.287,0.202
102.81,77.866,-40.427,2.083,0.231,0.286
120.06,83.049,-43.476,1.867,0.175,0.321
138.11,83.476,-43.659,1.794,0.025,0.388
156.22,79.024,-44.146,1.571,-0.082,0.458
174.76,78.415,-44.695,1.236,-0.096,0.467
191.04,80.793,-41.829,0.824,-0.086,0.465
204.09,80,-36.28,0.483,-0.09,0.454
216.22,78.72,-30.183,0.218,-0.087,0.358
226.65,81.098,-24.024,0.042,0.08,0.264
235.49,88.902,-18.171,-0.139,0.333,0.239
245.12,102.01,-10.427,-0.466,0.531,0.213
256.95,119.69,-1.28,-1.121,0.716,0.133
269.15,143.72,13.415,-1.87,0.601,0.046
280.79,165.85,26.768,-2.514,0.441,0.12
290.73,177.81,45.488,-3.135,0.234,0.263
292.56,185,73.415,-3.62,0.015,0.384
289.33,195.98,99.634,-3.917,-0.042,0.507
289.51,215.24,117.68,-4.041,-0.123,0.577
290,235.49,133.17,-4.222,-0.196,0.614
285.24,254.45,151.59,-4.426,-0.174,0.665
271.52,272.62,174.09,-4.625,-0.319,0.7
256.52,293.84,194.21,-4.794,-0.213,0.647
240,322.68,213.72,-4.612,0.139,0.455
214.63,364.33,227.44,-4.166,0.255,0.258
185.43,420.85,238.6,-3.844,0.2,0.403
150.91,471.58,254.63,-3.71,-0.373,0.723
117.13,499.08,270.98,-3.41,-0.807,1.503
95.427,500.24,290.55,-3.253,-0.781,2.571
79.329,494.08,312.56,-2.708,0.405,1.304
72.439,479.76,327.07,-0.518,1.144,-0.255
77.561,460.24,335.61,-0.077,-0.096,-0.492
86.098,442.32,343.9,-0.096,-0.095,-0.427
104.33,430.73,352.07,0.148,-0.505,-0.321
128.41,419.33,360.67,0.748,-0.629,-0.039
159.51,404.82,369.57,1.68,0.444,0.763
195.91,381.16,369.63,1.422,0.459,1.35
206.89,340.31,363.05,0.266,0.433,1.497
193.41,298.48,351.71,-0.565,-0.23,1.411
165.98,265.24,334.45,-0.83,-0.762,1.005
150.61,233.35,305.79,-0.629,-0.538,0.706
155.18,172.07,277.26,-0.142,0.154,0.649
147.56,89.939,251.59,0.168,0.305,0.597
83.11,-10.671,203.41,0.178,0.383,0.578
-6.159,-103.35,134.02,0.091,0.431,0.626
-63.963,-106.34,80.183,-0.009,0.505,0.726
-77.927,-103.11,40.061,-0.123,0.595,0.813
-91.768,-129.09,-10.976,-0.233,0.675,0.865
-90.671,-159.45,-37.012,-0.336,0.722,0.886
-84.695,-153.78,-43.659,-0.418,0.714,0.923
-98.476,-82.012,-71.707,-0.469,0.706,0.976
-116.71,-13.415,-104.57,-0.472,0.704,1.031
-124.02,2.195,-112.56,-0.438,0.642,1.095
-91.463,-1.768,-111.4,-0.397,0.497,1.173
-28.354,-15.671,-91.585,-0.364,0.315,1.264
18.476,-25.061,-66.098,-0.375,0.221,1.318
44.085,-10.976,-53.841,-0.436,0.234,1.333
64.329,11.768,-40.366,-0.484,0.229,1.318
80.366,28.293,-22.805,-0.541,0.141,1.295
90.427,38.11,-10.305,-0.626,0.077,1.284
91.951,43.293,-4.695,-0.729,0.063,1.269
84.39,45.732,-5.427,-0.851,0.103,1.3
68.232,45.488,-10.366,-0.97,0.112,1.318
46.829,42.5,-18.354,-1.126,0.183,1.292
23.72,37.012,-27.622,-1.293,0.151,1.239
-0.061,28.963,-37.5,-1.447,0.007,1.172
-25.488,20,-49.939,-1.668,0.065,1.09
-50.671,11.585,-65.305,-1.872,0.109,1.029
-64.207,3.659,-79.085,-2.066,0.151,1.065
-65.183,-3.659,-87.622,-2.277,0.072,1.118
-64.146,-12.073,-97.317,-2.406,-0.025,1.178
-63.049,-22.744,-108.29,-2.49,-0.124,1.212
-59.817,-34.695,-120.18,-2.51,-0.193,1.222
-53.171,-47.988,-131.89,-2.403,-0.287,1.229
-45.793,-63.171,-144.63,-2.253,-0.268,1.206
-40.061,-79.085,-158.66,-2.088,-0.195,1.161
-37.683,-94.329,-172.56,-1.936,-0.333,1.092
-40.732,-108.54,-186.46,-1.77,-0.326,1.045
-50.061,-124.33,-201.46,-1.566,-0.249,1.016
-61.402,-140.91,-218.54,-1.381,-0.248,0.938
-73.841,-154.88,-234.88,-1.275,-0.276,0.822
-91.89,-168.05,-248.66,-1.116,-0.274,0.761
-110.92,-180.37,-265.92,-0.917,-0.252,0.719
-131.4,-191.04,-279.63,-0.785,-0.265,0.651
-146.83,-205.55,-292.32,-0.69,-0.196,0.554
-158.35,-219.88,-302.5,-0.51,-0.157,0.498
-169.27,-233.78,-307.68,-0.288,-0.101,0.492
-178.35,-248.11,-309.69,-0.197,-0.07,0.46
-183.96,-260,-310.43,-0.129,-0.037,0.422
-192.44,-269.08,-308.66,-0.079,-0.035,0.385
-201.16,-278.54,-306.89,0.032,-0.048,0.361
-201.71,-291.1,-303.23,0.141,-0.031,0.284
-202.56,-300.37,-298.42,0.232,0.028,0.164
-201.34,-305.31,-294.27,0.38,0.111,0.092
-197.99,-309.39,-289.88,0.493,0.163,0.007
-195.55,-316.65,-282.68,0.634,0.195,-0.097
-195.49,-321.58,-274.76,0.813,0.224,-0.156
-195.73,-322.56,-268.23,0.985,0.33,-0.192
-195.85,-324.02,-260.55,1.144,0.339,-0.219
-197.56,-326.83,-250,1.267,0.371,-0.198
-199.51,-322.81,-238.78,1.402,0.472,-0.159
-200.55,-313.05,-228.96,1.519,0.484,-0.129
-200,-302.62,-217.74,1.587,0.536,-0.105
-199.27,-294.51,-204.57,1.644,0.535,-0.075
-197.87,-287.5,-190.18,1.704,0.535,-0.038
-198.54,-279.39,-176.28,1.744,0.573,-0.05
-201.59,-271.95,-162.01,1.806,0.631,-0.093
-206.1,-264.88,-145.91,1.877,0.748,-0.057
-212.81,-257.13,-130.61,1.923,0.871,0.041
-220.91,-250.49,-115.55,1.972,0.952,0.098
-226.1,-241.95,-100.12,2.042,1.038,0.103
-228.66,-230.37,-86.402,2.144,1.157,0.074
-227.01,-217.68,-73.659,2.233,1.293,-0.007
-218.84,-207.44,-60,2.439,1.443,-0.001
-211.65,-197.68,-45.427,2.645,1.598,0.159
-204.45,-187.01,-30.732,2.665,1.624,0.225
-197.44,-175,-17.134,2.723,1.658,0.369
-187.68,-163.48,-4.756,2.715,1.477,0.595
-176.59,-152.56,7.378,2.533,1.014,0.71
-165.49,-142.32,19.817,2.345,0.861,0.761
-155,-133.48,32.866,2.237,0.506,0.756
-143.54,-124.69,45.732,2.084,0.289,0.684
-130.91,-114.76,57.744,1.87,0.102,0.616
-121.28,-105.37,67.439,1.708,0.005,0.585
-114.21,-97.561,75,1.594,-0.148,0.568
-108.66,-89.878,81.037,1.429,-0.152,0.607
-105.55,-80.915,86.951,1.358,-0.137,0.633
-103.23,-75.305,94.207,1.273,-0.392,0.625
-101.58,-62.378,100.85,1.156,-0.528,0.597
-97.561,-40.061,101.22,1.064,-0.514,0.546
-95.549,-23.963,99.878,0.959,-0.515,0.486
-94.939,-8.476,94.695,0.944,-0.458,0.496
-84.329,10.671,90.793,0.885,-0.416,0.524
-64.207,22.866,92.073,0.887,-0.343,0.545
-38.476,29.878,96.768,0.924,-0.296,0.576
-5.854,38.293,102.44,0.936,-0.242,0.584
30.854,44.024,105.98,0.958,-0.214,0.573
67.012,45.549,106.89,0.926,-0.339,0.546
100.12,47.012,104.82,0.916,-0.213,0.511
130.43,46.585,101.95,0.923,-0.232,0.445
151.71,43.841,94.878,0.935,-0.264,0.383
