gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-6.098,4.146,23.293,1.063,0.353,0.295
-4.146,4.695,24.207,1.123,0.393,0.29
-2.866,5.427,25.122,1.181,0.442,0.284
-2.256,6.22,26.037,1.241,0.5,0.265
-2.378,6.707,26.585,1.298,0.56,0.258
-3.293,7.134,26.829,1.341,0.631,0.252
-4.756,7.683,27.073,1.398,0.7,0.24
-6.646,8.232,27.5,1.47,0.77,0.237
-8.537,8.902,27.866,1.534,0.835,0.234
-10.061,9.817,28.232,1.595,0.903,0.238
-11.28,10.61,28.963,1.655,0.976,0.23
-11.89,11.768,29.573,1.717,1.035,0.229
-11.402,13.293,30.427,1.786,1.08,0.243
-10.061,14.817,31.463,1.857,1.113,0.256
-7.988,16.707,32.744,1.917,1.136,0.265
-4.878,18.963,34.268,1.96,1.148,0.278
-0.976,21.829,36.037,1.996,1.159,0.295
3.11,25.122,37.622,2.021,1.161,0.31
7.744,28.72,38.902,2.05,1.182,0.322
12.683,32.927,40.122,2.045,1.24,0.254
17.561,37.439,41.037,2.022,1.257,0.243
22.744,42.378,41.585,2.025,1.266,0.207
28.232,47.927,42.012,2.018,1.231,0.188
34.085,53.72,42.439,2.054,1.174,0.227
40.061,60.122,42.927,2.093,1.075,0.281
46.463,67.012,43.293,2.129,0.979,0.367
52.988,73.963,43.293,2.153,0.89,0.429
59.268,81.22,43.354,2.173,0.795,0.469
65.061,88.78,43.659,2.188,0.719,0.49
70.183,96.28,44.207,2.184,0.642,0.486
74.634,103.54,44.939,2.208,0.588,0.468
78.049,110.12,46.341,2.211,0.508,0.481
80.427,116.77,47.683,2.217,0.419,0.488
82.073,123.9,47.988,2.235,0.369,0.496
78.659,129.39,46.707,2.229,0.332,0.471
74.085,133.29,44.451,2.266,0.305,0.402
69.451,136.89,42.256,2.256,0.324,0.295
66.159,139.76,40.732,2.202,0.313,0.164
62.744,141.28,39.695,2.131,0.288,0.064
62.134,142.99,40.366,2.073,0.221,0.012
65.183,144.76,42.988,2.019,0.147,-0.023
71.829,147.13,46.341,1.954,0.088,-0.008
81.768,149.39,50.366,1.874,0.038,0.024
94.085,151.52,55,1.74,0.044,-0.011
109.21,154.88,59.512,1.58,0.089,-0.15
126.1,158.96,62.866,1.347,0.139,-0.302
144.39,162.19,66.89,1.101,0.134,-0.421
163.66,166.04,70.671,0.882,0.107,-0.499
183.48,171.71,74.634,0.623,0.069,-0.526
205,178.48,78.232,0.294,0.028,-0.476
223.9,185.91,79.695,-0.018,0.012,-0.414
245.67,193.11,78.902,-0.365,-0.044,-0.396
268.78,199.82,77.317,-0.778,-0.13,-0.462
294.02,206.52,75.61,-1.211,-0.174,-0.545
321.46,215,74.024,-1.718,-0.264,-0.612
350.61,225.43,73.902,-2.364,-0.419,-0.665
380.37,237.87,73.049,-3.098,-0.525,-0.727
