gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-1.524,-7.805,-0.61,0.961,0.124,0.203
-6.22,-8.659,-0.549,0.99,0.16,0.199
-10.915,-9.329,-0.183,1.014,0.201,0.198
-15.305,-9.939,0.305,1.046,0.242,0.2
-19.573,-10,1.098,1.087,0.283,0.195
-23.537,-10.122,1.89,1.129,0.336,0.188
-26.829,-10.244,2.561,1.167,0.39,0.188
-29.878,-10.061,3.049,1.217,0.436,0.188
-32.134,-9.756,3.72,1.276,0.488,0.196
-33.171,-8.72,4.268,1.325,0.552,0.21
-33.232,-7.744,5,1.368,0.623,0.213
-32.317,-6.585,5.793,1.408,0.698,0.224
-30.549,-4.817,6.585,1.461,0.768,0.233
-27.744,-2.988,7.622,1.544,0.81,0.242
-24.268,-1.098,8.72,1.624,0.855,0.258
-20.549,1.037,9.878,1.703,0.896,0.286
-16.585,3.415,11.098,1.777,0.935,0.298
-12.622,5.915,12.317,1.847,0.988,0.299
-8.537,8.354,13.659,1.913,1.045,0.305
-5.061,10.854,15,1.977,1.088,0.322
-1.829,13.72,16.829,2.059,1.125,0.335
1.098,16.646,18.72,2.144,1.142,0.323
3.537,20.122,20.549,2.207,1.151,0.299
5.183,23.841,22.805,2.25,1.156,0.283
6.22,27.744,24.817,2.287,1.164,0.283
6.951,32.073,26.28,2.316,1.162,0.284
7.439,36.707,27.622,2.336,1.167,0.286
8.659,41.89,28.78,2.363,1.174,0.252
10.671,47.988,29.878,2.401,1.156,0.221
13.598,54.268,31.463,2.442,1.136,0.196
17.439,60.549,33.293,2.465,1.105,0.179
22.5,66.646,35.305,2.479,1.061,0.167
28.659,73.11,37.378,2.49,1.011,0.161
35.976,79.451,39.024,2.478,0.957,0.155
43.78,85.122,40.61,2.464,0.912,0.135
52.073,90.305,41.951,2.449,0.867,0.134
60.976,95.122,43.232,2.432,0.857,0.074
69.573,99.451,44.451,2.439,0.778,0.066
77.317,103.35,45.915,2.44,0.685,0.029
84.512,106.65,47.195,2.428,0.66,-0.033
90.488,109.21,48.841,2.39,0.615,-0.08
95.854,110.55,50.488,2.33,0.653,-0.215
100.49,111.83,52.317,2.177,0.709,-0.383
103.78,112.5,54.817,2.075,0.645,-0.414
107.13,112.32,58.171,2.008,0.504,-0.446
109.51,112.07,62.622,1.928,0.325,-0.493
111.46,111.71,67.805,1.789,0.192,-0.544
113.78,110.79,73.841,1.64,0.089,-0.613
116.04,110,81.646,1.42,0.033,-0.732
120.06,109.76,90.549,1.123,0.002,-0.886
125.73,110.43,100.55,0.748,0.001,-1.123
131.22,112.5,110.98,0.428,-0.054,-1.365
142.19,117.26,123.17,-0.025,-0.109,-1.458
153.66,122.99,135.61,-0.349,-0.196,-1.297
168.05,130.55,148.23,-1.172,-0.236,-1.167
185.43,142.13,160.85,-1.97,-0.256,-0.912
208.35,157.26,172.19,-2.882,-0.277,-0.76
238.54,171.4,181.95,-4.074,-0.316,-0.725
280.24,188.23,190.37,-5.467,-0.34,-0.472
331.89,209.15,196.89,-6.917,-0.184,0.249
392.07,235.37,203.54,-8.105,-0.185,1.483
454.94,262.74,210.12,-9.022,-0.464,3.197
522.26,296.71,216.52,-9.065,-0.584,4.436
593.05,338.11,220.61,-8.107,-0.111,3.625
664.02,381.65,222.5,-6.621,1.381,0.932
740.49,430.85,219.27,-4.496,1.635,-1.809
816.22,481.52,209.63,-3.508,0.722,-3.876
882.07,537.44,198.72,-2.639,0.779,-4.546
938.17,607.93,184.88,-1.902,2.147,-3.747
977.44,664.88,171.83,-0.741,2.74,-2.566
1001.3,728.48,157.81,0.364,2.455,-1.234
1013,784.88,140.24,0.942,1.37,0.077
1015.4,823.35,123.35,1.13,0.311,1.058
1014.9,834.94,101.04,0.872,-0.344,0.966
1033.4,819.27,71.829,0.134,-0.356,0.519
1088.6,782.56,52.683,-0.282,-0.607,0.163
1140.8,686.59,52.439,-0.287,-0.628,-0.108
1124.6,511.22,59.512,-0.281,-0.498,-0.117
980.18,315.92,136.46,-0.643,-0.125,-0.046
734.15,143.17,258.54,-1.262,0.113,0.134
486.4,56.89,350,-1.974,0.116,0.213
267.62,2.866,389.27,-2.476,0.046,0.199
59.695,-30.427,378.72,-2.6,-0.368,0.134
-201.22,-46.037,292.99,-2.426,-0.63,0.349
-458.6,-79.817,160.24,-2.06,-0.561,0.871
