gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
8.78,0.793,-2.378,1.086,-0.037,0.432
8.293,2.561,-1.707,1.121,-0.027,0.419
7.5,4.268,-1.707,1.146,-0.022,0.408
6.585,5.671,-1.28,1.249,0.039,0.388
5.061,7.622,-1.159,1.32,0.075,0.371
3.11,9.695,-1.646,1.357,0.11,0.383
0.671,11.585,-2.317,1.455,0.18,0.43
-2.012,13.537,-2.988,1.53,0.262,0.428
-4.695,15.61,-3.841,1.58,0.333,0.423
-7.378,17.439,-4.634,1.64,0.425,0.44
-9.817,19.085,-5.183,1.727,0.516,0.455
-12.317,20.488,-5.671,1.796,0.621,0.452
-13.963,21.707,-6.159,1.924,0.718,0.414
-15.122,23.171,-6.341,2.239,0.811,0.41
-14.878,23.78,-5.488,2.439,0.915,0.382
-14.939,26.951,-5.671,2.471,0.982,0.317
-11.159,29.573,-6.585,2.643,1.043,0.263
-7.561,31.22,-7.073,2.613,1.133,0.188
-3.537,36.402,-8.171,2.772,1.168,0.134
3.415,41.098,-9.329,2.915,1.223,0.068
12.622,46.22,-10.671,3,1.201,-0.026
22.622,54.573,-12.5,3.042,1.2,-0.092
33.415,63.171,-13.72,3.247,1.154,-0.139
46.585,69.817,-15,3.166,1.116,-0.188
60.732,74.146,-15.244,3.153,1.051,-0.162
75.122,75.61,-15.122,3.187,0.974,-0.116
89.512,74.146,-16.89,3.205,0.883,-0.054
102.93,75.183,-13.354,3.189,0.782,0.016
116.46,85.61,-12.195,3.146,0.678,0.09
129.09,95.183,-15.061,3.056,0.581,0.137
142.81,102.5,-15.244,2.922,0.479,0.16
158.17,108.17,-17.683,2.772,0.383,0.168
173.05,108.05,-19.512,2.587,0.316,0.187
190.49,109.94,-22.805,2.376,0.235,0.151
206.59,112.01,-27.561,2.183,0.194,0.184
221.65,112.56,-26.159,1.937,0.144,0.284
236.52,115.67,-26.768,1.616,0.059,0.394
251.04,120.49,-27.256,1.254,-0.062,0.504
263.84,120,-24.207,0.856,-0.149,0.486
275,120.79,-20.061,0.511,-0.148,0.397
285.92,122.74,-14.268,0.301,-0.017,0.359
296.04,126.04,-6.585,-0.09,0.183,0.278
305.49,130.79,3.537,-0.438,0.252,0.157
314.51,137.26,15.61,-0.933,0.467,-0.003
321.4,145.49,30,-1.507,0.518,-0.101
326.52,155.49,46.951,-2.49,0.565,-0.105
329.45,165.91,66.037,-3.721,0.399,-0.013
329.69,176.71,87.012,-4.678,-0.081,0.071
325.79,189.09,107.56,-5.304,-0.438,0.231
320.43,203.72,126.28,-5.69,-0.464,0.429
313.96,219.45,144.57,-5.914,-0.405,0.592
303.9,236.71,164.76,-5.94,-0.38,0.492
292.19,258.29,184.09,-5.612,-0.465,0.229
277.44,283.9,202.68,-5.114,-0.104,0.09
260.73,317.07,224.33,-4.663,0.16,0.081
239.15,360.98,237.01,-4.15,0.279,0.328
213.23,414.15,249.45,-3.832,0.017,0.576
184.45,469.39,267.93,-3.502,-0.269,0.759
152.99,519.63,287.26,-2.462,-0.186,0.818
129.33,557.93,303.84,-1.411,-0.044,0.034
101.71,570.98,307.19,-0.946,0.003,-0.557
76.768,557.87,312.44,0.001,0.314,-0.617
76.28,529.82,325.31,0.485,0.521,-0.376
99.573,499.76,331.46,0.643,0.328,0.069
131.77,471.65,335.55,1.421,1.156,0.862
163.29,440.06,338.96,1.718,1.312,1.567
206.89,399.76,325.06,0.885,0.775,1.75
250.55,355.55,309.08,-0.226,0.222,1.58
274.51,316.16,286.58,-0.576,0.131,1.39
267.62,264.08,275.55,-0.443,0.118,1.165
238.48,208.17,253.17,-0.208,0.376,0.906
199.09,135.18,214.51,0.011,1.079,0.862
151.83,31.037,190.55,0.092,1.175,0.931
97.5,-60.549,154.33,-0.035,0.79,0.946
70.854,-106.83,104.88,-0.177,0.686,0.974
56.037,-122.13,54.695,-0.198,0.764,1.027
26.402,-124.76,8.232,-0.19,0.808,1.057
-5,-137.13,-31.829,-0.234,0.765,1.06
-30.061,-146.89,-43.537,-0.315,0.732,1.023
-80.305,-104.88,-68.659,-0.377,0.741,1.008
-114.21,-27.744,-113.54,-0.401,0.785,1.029
-116.28,8.11,-136.28,-0.392,0.641,1.083
-107.74,2.256,-120.12,-0.361,0.417,1.117
-92.378,-5.183,-96.037,-0.344,0.24,1.163
-55.061,-2.073,-80.549,-0.376,0.147,1.209
-29.268,1.768,-52.561,-0.468,0.112,1.214
-35.488,10.793,-26.22,-0.582,0.115,1.182
-36.524,24.024,-12.988,-0.695,0.146,1.115
-20.488,26.341,5.305,-0.776,0.193,1.033
-3.963,19.756,23.841,-0.836,0.194,0.943
3.659,12.866,32.988,-0.907,0.266,0.893
1.951,8.72,32.134,-0.986,0.365,0.889
-3.354,5.183,25.366,-1.078,0.408,0.893
-9.085,-0.427,18.537,-1.207,0.41,0.948
