gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-36.22,-3.11,29.268,0.975,-0.117,0.12
-36.037,-1.524,27.195,0.996,-0.075,0.118
-34.695,0.183,25,1.015,-0.032,0.114
-31.951,1.585,22.927,1.028,0.006,0.126
-28.171,2.805,20.732,1.063,0.044,0.134
-23.232,4.146,18.598,1.093,0.079,0.142
-17.805,5.793,16.646,1.12,0.113,0.164
-12.073,7.866,14.756,1.15,0.15,0.187
-5.549,9.634,12.927,1.19,0.2,0.216
0.427,11.098,11.28,1.233,0.248,0.251
5.549,12.622,9.878,1.286,0.29,0.284
10,14.085,8.476,1.347,0.328,0.313
12.927,15.488,7.378,1.44,0.376,0.335
14.451,17.012,6.524,1.526,0.432,0.368
14.39,18.354,5.915,1.595,0.492,0.41
12.439,20.122,5.732,1.679,0.555,0.452
9.268,22.195,5.488,1.765,0.608,0.492
5.732,23.963,5.427,1.843,0.653,0.509
1.463,26.037,5.793,1.901,0.7,0.542
-2.927,28.598,6.402,1.946,0.755,0.587
-7.012,31.585,7.195,1.993,0.81,0.63
-9.817,35.183,8.11,2.046,0.847,0.649
-11.829,39.512,8.963,2.096,0.873,0.646
-12.134,44.695,10.061,2.135,0.886,0.635
-10.61,50.549,11.28,2.163,0.912,0.629
-7.134,57.134,12.683,2.187,0.952,0.646
-2.073,63.902,14.329,2.232,0.979,0.66
4.451,71.524,16.22,2.274,0.979,0.658
12.378,79.573,18.293,2.29,0.963,0.646
22.012,87.378,20.244,2.304,0.919,0.635
31.951,95.305,22.073,2.326,0.881,0.599
42.195,102.93,24.024,2.318,0.857,0.568
52.5,109.82,25.732,2.29,0.849,0.546
61.768,115.85,26.646,2.26,0.852,0.523
70.244,120.61,27.195,2.248,0.819,0.501
77.561,124.08,27.622,2.217,0.773,0.472
83.232,126.04,27.805,2.187,0.724,0.422
88.171,126.71,28.232,2.189,0.67,0.364
91.22,126.34,28.963,2.172,0.647,0.291
93.659,125.24,29.878,2.149,0.663,0.156
95.854,123.11,30.854,2.121,0.649,0.018
97.317,120.18,32.378,2.09,0.647,-0.152
99.146,117.13,34.695,2.104,0.628,-0.299
102.01,114.21,38.293,2.094,0.62,-0.43
105.12,110.37,42.866,2.106,0.547,-0.527
109.27,106.46,48.659,2.065,0.49,-0.641
115.98,102.87,55.183,2.019,0.429,-0.781
121.89,98.72,62.012,1.912,0.358,-0.883
129.15,94.451,69.451,1.776,0.316,-0.982
138.96,91.402,78.354,1.502,0.272,-1.063
151.04,89.024,88.963,1.142,0.239,-1.184
165.61,88.354,100.67,0.792,0.225,-1.293
183.84,90.122,112.99,0.321,0.17,-1.362
205.24,93.171,125.37,-0.109,0.112,-1.314
231.65,99.085,137.13,-0.603,0.074,-1.117
262.93,107.62,146.65,-1.187,0.109,-0.87
299.63,119.69,154.82,-1.894,0.196,-0.715
343.48,137.01,161.89,-2.858,0.143,-0.575
389.94,156.59,168.11,-3.848,0.024,-0.36
444.08,181.95,173.54,-4.944,-0.161,0.045
500.24,210.91,178.84,-6.04,-0.309,0.84
558.23,244.33,183.84,-7,-0.299,2.218
615.49,282.01,188.05,-7.831,-0.295,3.717
676.28,328.9,189.82,-8.1,-0.313,4.149
730.73,371.65,189.27,-7.242,0.226,3.227
776.77,414.76,185.31,-6.175,1.264,1.146
818.72,464.27,176.59,-5.132,1.675,-0.833
847.87,512.13,166.71,-4.392,1.316,-2.727
861.77,562.13,156.83,-4.199,1.312,-3.518
857.87,615.12,147.87,-3.139,1.647,-2.716
839.33,666.34,137.74,-1.317,1.816,-1.319
813.41,709.33,125.73,0.184,1.417,-0.115
786.4,738.66,112.62,1.119,0.648,1.05
767.68,761.83,98.841,1.243,0.242,1.135
768.78,773.54,87.195,0.063,-0.165,0.73
796.52,767.07,77.866,-0.921,-0.128,0.138
844.88,741.52,83.537,-0.792,-0.214,-0.636
887.62,650.37,110.06,-0.659,-0.71,-0.921
868.35,497.44,148.23,-0.551,-1.168,-0.708
725.49,328.84,232.19,-0.88,-1.221,-0.34
500.92,165.06,350.55,-1.716,-1.283,0.147
302.99,74.207,437.13,-2.413,-1.364,0.678
109.57,16.037,443.54,-2.683,-1.669,1.075
-114.21,-41.707,403.42,-2.557,-1.87,1.233
-357.38,-87.927,313.84,-2.207,-1.764,1.411
-584.51,-137.13,184.02,-1.918,-1.556,1.619
-718.6,-212.13,75.366,-1.778,-1.375,1.89
-821.34,-262.87,-32.195,-1.693,-1.072,1.999
-930.12,-282.87,-168.11,-1.669,-0.704,2.037
-1005.2,-252.32,-256.89,-1.561,-0.257,1.902
-1033.4,-198.17,-290.79,-1.453,0.117,1.771
-1022.9,-158.11,-302.74,-1.344,0.353,1.656
-980.18,-144.57,-299.69,-1.151,0.473,1.517
-891.16,-114.94,-286.16,-0.856,0.475,1.38
-763.9,-101.46,-272.32,-0.524,0.38,1.252
-584.33,-110.67,-266.46,-0.193,0.247,1.087
-456.4,-136.77,-260.37,0.071,0.134,0.875
-324.69,-155.31,-258.9,0.225,0.039,0.661
-179.15,-172.5,-257.32,0.502,-0.069,0.565
-61.89,-197.5,-251.4,0.663,-0.188,0.439
24.207,-225.49,-241.4,0.773,-0.307,0.353
78.354,-240.31,-222.99,0.888,-0.444,0.318
93.293,-252.32,-206.95,1.011,-0.496,0.35
69.451,-268.72,-193.72,1.089,-0.448,0.387
9.634,-286.58,-185.73,1.097,-0.364,0.451
-78.293,-302.19,-182.62,1.125,-0.281,0.465
-180.43,-318.23,-183.05,1.149,-0.181,0.419
-288.78,-330.92,-185.98,1.134,-0.077,0.361
-393.48,-337.81,-190.18,1.147,0.015,0.325
-485,-339.76,-194.69,1.2,0.119,0.357
-557.87,-337.32,-198.54,1.272,0.218,0.406
-610.18,-337.68,-200.85,1.314,0.316,0.4
-642.13,-337.26,-202.19,1.382,0.443,0.36
-653.66,-320.67,-205.24,1.439,0.554,0.3
-646.34,-301.16,-206.95,1.511,0.666,0.255
-624.88,-285.31,-204.57,1.599,0.756,0.257
-589.57,-267.99,-199.57,1.677,0.861,0.247
-546.59,-249.63,-193.54,1.739,0.96,0.261
-496.22,-232.5,-187.87,1.792,1.051,0.234
-442.13,-220.61,-182.44,1.822,1.126,0.22
-388.96,-210,-177.87,1.823,1.188,0.166
-336.95,-201.83,-173.6,1.826,1.221,0.106
-287.87,-197.81,-169.09,1.851,1.225,0.071
-242.81,-196.77,-164.76,1.845,1.23,0.079
-202.62,-193.72,-159.39,1.802,1.241,0.096
-167.07,-189.15,-152.62,1.771,1.252,0.116
-138.66,-185.24,-144.69,1.736,1.262,0.123
-114.08,-179.51,-136.59,1.672,1.241,0.171
-93.659,-174.63,-128.05,1.603,1.2,0.198
-77.439,-169.33,-118.72,1.554,1.178,0.188
-66.159,-163.29,-109.21,1.517,1.132,0.214
-55.061,-156.34,-99.573,1.471,1.09,0.254
-46.341,-148.78,-90.305,1.444,1.051,0.292
-39.634,-140.06,-82.073,1.425,0.998,0.318
-33.72,-130.43,-74.634,1.41,0.956,0.326
-29.207,-120.79,-67.744,1.4,0.939,0.356
-25.305,-110.79,-61.402,1.363,0.915,0.38
-20.183,-100.31,-54.451,1.344,0.866,0.377
-16.829,-89.939,-47.5,1.329,0.815,0.37
-12.622,-79.634,-40.732,1.325,0.746,0.371
-8.78,-69.329,-34.146,1.323,0.671,0.4
-3.78,-59.146,-27.622,1.303,0.593,0.439
1.159,-50.122,-20.671,1.279,0.498,0.454
5.305,-42.073,-13.415,1.281,0.392,0.446
