Frame,Time,RightHand_Accel_X,RightHand_Accel_Y,RightHand_Accel_Z,LeftHand_Accel_X,LeftHand_Accel_Y,LeftHand_Accel_Z,Label
1.0,0.002778,11.704534809709926,-329.34325324742287,262.12950713751803,357.56190545545,149.29248013673987,192.7994988173294,0
6.0,0.016668,-286.9025163935736,-1.551357003673779,-246.34939951438432,119.13089009954174,177.39455428401578,136.51537671837917,0
11.0,0.030558,-257.24551687877016,114.30051136859797,-271.9261410879295,147.95937523748694,399.5570174000183,64.85467700470437,0
16.0,0.044448,-109.333483730185,199.43293185357425,-259.7997510260469,144.23477231863492,455.2668707671708,27.83730728087343,0
21.0,0.058338,-198.56891255761465,492.9239294711172,-34.37934613794668,-89.35369778062365,503.6703745286316,192.2815578894475,0
26.0,0.072228,-219.20789974908283,-108.83902073634027,-110.50864518744228,183.0800348337255,18.908009039032123,-208.58717275258988,0
31.0,0.086118,-137.01370440099944,323.5914490403844,-67.62681286505133,-43.94494560922932,275.9827816736359,-37.76979631079628,0
36.0,0.100008,23.342433090299664,-258.95481338080674,-14.83622709032811,184.79300185413217,-193.1745323918375,-200.73841481382863,0
41.0,0.113898,-122.9989574442933,332.6889448293708,124.3298024199911,-15.286572692708392,63.23466814999389,65.15641301937106,0
46.0,0.127788,-25.62296425077082,387.878163483496,49.48806005695794,197.45219263775223,612.469867083458,-41.3826959274322,0
51.0,0.141678,-34.19233662856014,-335.3593347028505,186.72473237996567,-30.99943801356653,-205.9303231730304,148.7429954285482,0
56.0,0.155568,-186.7172219287216,-384.163921098356,43.384887325509,27.702783679987945,-62.33133215752295,-24.62727324611557,0
61.0,0.169458,-19.032139920613574,-420.60884154147794,115.5499692062392,44.860075616548286,-359.42959320720354,20.5843014356034,0
66.0,0.183348,-28.76596586338884,-759.2679706833429,158.34865375920273,121.87294740531638,-473.5830411905053,-68.16871814566841,0
71.0,0.197238,-72.77639789549109,249.31944348818132,110.96555230723116,-124.44015146890229,544.1287408222363,200.1051432349717,0
76.0,0.211128,-111.53530301637176,878.658496903775,199.4644406640504,-32.0307424577267,854.5358908320662,258.7110051916208,0
81.0,0.225018,-70.98969489224814,206.51701724600312,-13.30815591280138,-62.24983684549072,479.2039173450448,197.93860555226803,0
86.0,0.238908,-112.11198573461722,546.8327817158455,143.86113097285966,-89.55019759122567,436.0382950646778,-35.76703670944998,0
91.0,0.252798,-97.77103194131186,475.3728757224248,148.8465147239042,-153.62286780797558,477.7627131031781,283.3171385948002,0
96.0,0.266688,-138.56736922954718,514.4013549473411,28.248177450801247,-117.86789866249016,291.84425336317,156.54499391252432,0
101.0,0.280578,-108.8505318151406,175.143802368461,120.01885816278136,-152.51638482901103,99.75221104655776,76.69966470511926,0
106.0,0.294468,-140.52704947287083,532.8019432631983,194.14995427904768,-207.5529011967328,284.7650733752586,-73.60452788663794,0
111.0,0.308358,-190.4602028022265,276.77596654313254,164.79796365811467,-158.41978442817123,150.03577000271852,-121.24960132036333,0
116.0,0.322248,43.98410017810336,178.44135074641332,228.47071476770776,-200.9379695071375,108.49214370289197,-110.47997885242478,0
121.0,0.336138,-6.326800872767584,325.3366135416743,132.30834966860317,245.1480080211543,-40.87644548474723,-689.5216879627576,0
126.0,0.350028,108.61254342968076,-133.55549713839048,216.82393746289068,-1314.2651494426589,18.951537046692067,1883.6120983568649,0
131.0,0.363918,69.0078254691165,230.7776681076232,301.8698976126035,538.9858099861547,-21.15185287648672,-1301.918960972666,0
136.0,0.377808,179.19144075822587,245.2987725266396,169.20198936469507,-249.0232491320704,5.929861032307571,277.15592699107384,0
141.0,0.391698,220.2009152835149,-813.5879317062875,189.28800955851688,46.576316388926216,-762.7371222578349,-137.9402698464314,0
146.0,0.405588,148.63627850347922,-506.44451032468567,205.6890732460636,-97.88262722228302,-662.4300141816054,98.4558994036683,0
151.0,0.419478,186.7940420271276,-391.38129879345513,167.05012239348582,-67.81606805896593,-448.0906975712746,-14.186471918054451,0
156.0,0.433368,168.58924021595195,-646.5151699343432,167.4738274205028,64.0270691235813,-558.5890827436876,-94.84105614769528,0
161.0,0.447258,183.4761691249616,-538.8490072534196,124.25517338190166,15.432226253604796,-440.4424344264153,-194.38833148176087,0
166.0,0.461148,258.43202636498154,-648.634935060185,141.17458620695942,-151.27130302998052,-549.414142202944,-385.8666236047624,0
171.0,0.475038,398.7724010050083,116.10862217806664,65.17127066700337,59.721082050803446,-20.21906578726288,-90.71267963646868,0
176.0,0.488928,260.44829808789603,-927.9388467215848,225.9348206384412,-152.38987917560567,-1056.9810088337947,-43.65393063495784,0
181.0,0.502818,342.99714376655675,-184.82573955526004,147.27651660604727,-278.2431596610137,-395.3572054943864,-417.22257982893245,0
186.0,0.5167080000000001,232.26400555615004,-104.1014535973337,-0.5098658007201351,-403.8302510806518,-489.09540491653433,-11.18427152051823,0
191.0,0.530598,373.1298854658104,-187.8213446004896,21.43159970410707,110.88100375016698,-274.8311356518972,-403.6197676394066,0
196.0,0.544488,203.0847136198185,264.0496867802163,137.13947090508668,-95.2585320223615,-192.60647307921005,-221.09989717594493,0
201.0,0.558378,145.16758459136665,212.1557567194268,37.12869825898136,-167.2237540455762,-11.696803513861044,-275.8191953775847,0
206.0,0.572268,-6.871456124216749,293.7464682361607,67.66068350833915,-143.46465931854556,-41.1458395359792,-326.35754301816127,0
211.0,0.5861580000000001,663.4804058741264,-182.92671901979264,-88.61097044434666,-69.73510498091284,-120.1782882127348,-302.8509663118304,0
216.0,0.600048,997.1874102215722,1247.1315560442672,-663.1129086214789,-293.639045800618,-293.7843108104666,320.1147896592595,0
221.0,0.613938,-1742.5192699882773,785.1159814505344,1141.6216145198975,1043.0849662236924,441.3632229140023,-2664.7391570213645,0
226.0,0.627828,1365.0687262336585,-73.94657391289206,-544.8983621368366,-1065.5005864778418,-205.5724055066828,1731.5071509315335,0
231.0,0.641718,134.43256914059236,603.2519723084474,-242.30143449741485,-231.2167718096463,96.98960961808336,-355.1920913176641,0
236.0,0.655608,609.5087394942946,1070.9047048818077,312.87291968128693,-146.6745535286907,11.472825816626994,-292.84009030127686,0
241.0,0.669498,115.22787429743092,434.8485170508032,-85.52318385972691,-32.76796054801362,17.2920030199935,-422.4589413192653,0
246.0,0.683388,60.61790032670282,744.3917591743497,443.908163972638,86.01051866488622,143.98905777799447,-331.38973554131337,0
251.0,0.6972780000000001,328.57227664332777,245.5352865318549,116.43131036155717,-111.71108801750034,259.72967764422265,-123.15472933837702,0
256.0,0.711168,183.10540730713927,439.7465176926561,-41.69039127620138,-55.293288443324656,83.45044261770985,-251.1979811940516,0
261.0,0.725058,-617.3048867784405,690.1908101444023,298.3512760837368,-49.10856123121883,154.06537831977917,-219.20190837403092,0
266.0,0.738948,259.01089991587094,876.6624909459312,154.48330318285394,-60.23661368079013,1084.7676945988987,-307.95988174435604,0
271.0,0.752838,-391.5961329746924,-745.0593891082665,-34.68881709824774,-25.600942164435143,-819.7814220247955,5.578327551108295,0
276.0,0.7667280000000001,256.0502093329667,436.72762980692056,-408.3620010678042,-155.70544884462836,622.6122306425523,-102.24569873996758,0
281.0,0.780618,-301.30622699620164,374.30489409811247,-386.4816838391574,-6.627841904164086,565.1954448689995,-19.936969254191013,0
286.0,0.794508,-718.5918858923084,308.23980849467216,-393.0605734958889,-28.56989157633725,362.7964870178501,-80.96815771371378,0
291.0,0.8083980000000001,-122.75523253390142,17.119093165685086,-465.9974658925582,-99.31722145677328,176.32342005800157,130.07666218777734,0
296.0,0.822288,-580.3051852498722,-95.04519224869966,-367.43677430549576,-244.0381358681864,48.105723500109136,187.7695944575588,0
301.0,0.836178,-164.9844654924786,-460.9166843723576,-290.30639860890915,90.01816077752778,-17.099762263960265,2.97163175327138,0
306.0,0.850068,19.55050967823305,411.0002797028872,-687.907441424516,91.02292101422556,342.98301790387563,208.1975553554509,0
311.0,0.863958,-212.7436262579205,-69.26248618977276,-271.0276909674489,112.95335203492417,71.60521320296513,-79.07868105281347,0
316.0,0.8778480000000001,162.07250246449593,-382.7709899040242,-425.7989771551614,14.164788350926068,72.04710609507693,104.32332183631164,0
321.0,0.891738,-373.9994097210252,-427.09511314120846,-81.82698002630207,142.9316456288562,-147.86355949243475,131.10778678059853,0
326.0,0.905628,62.01645692073932,-639.1699764596005,-405.7209985008029,293.4178368848495,-359.28343212061026,330.323376378803,0
331.0,0.919518,28.79338306900312,-652.5937706398814,-185.30607852264168,205.0996855717769,-488.5954629201047,7.86401505057723,0
336.0,0.933408,-27.12936096750453,-432.44699655247103,-327.96118091356743,435.5355640933161,-32.204046381964105,79.73954643813379,0
341.0,0.947298,-138.21831584827805,-660.4351445072652,-279.37879648070657,251.8366429582408,-409.41790597605626,225.58769128020705,0
346.0,0.961188,-201.5480845203286,-676.0672676865339,-282.1797603737507,554.2188656685312,-347.2576009979046,80.363211909986,0
351.0,0.975078,-143.9686342063085,-650.028743724876,-455.53499860322194,533.1723939169973,-435.0874555714687,122.93955575399394,0
356.0,0.988968,-707.4334332815904,-1389.371006830051,866.5184104941974,402.412566955713,-321.0739642176606,392.6678316444501,0
361.0,1.002858,46.213665823084966,-193.48566076802345,-1043.6511358129733,431.9931213405642,-120.6406279781736,74.11267022400028,0
366.0,1.016748,-206.6940138299726,-410.2836923144244,-466.4000637089119,623.5655576850627,108.79795133826524,196.5208846247728,0
371.0,1.030638,-419.2976523037156,-643.1174756520045,-104.11590782896369,485.6118145199425,131.52186512473872,219.6973609388514,0
376.0,1.044528,-12.784437124065178,-335.8980239326811,-134.16101680238128,419.03473442364873,407.9358894765941,119.31660757486792,0
381.0,1.058418,-360.7100549712926,-556.6937561886375,-194.9543397375312,429.9223998682819,414.7820897125903,394.1518352510112,0
386.0,1.072308,-306.93318557302155,-136.01599155275204,123.74928079305532,261.32299199437654,649.9238967726662,-75.7381731623085,0
391.0,1.086198,-685.9884216297978,-406.19686110377614,-114.59917926236967,390.5214913669166,713.7746066805745,259.9670808960419,0
396.0,1.100088,105.83484513789136,74.90237151679864,-179.7627529096643,250.41680175142284,576.2864938201084,-213.71424201797257,0
401.0,1.113978,280.2455733137296,-113.29430128108136,-613.1650856573609,215.5871508089308,405.7780758886204,-23.59100099328421,0
406.0,1.127868,-204.84695366407792,-359.43216808414417,418.691560663693,385.3046099959871,640.2330937498745,121.0060598031391,0
411.0,1.141758,-1030.774596968361,-36.59009964285994,679.0320448365427,261.8199385025319,584.1466094335001,-208.3882266358911,0
416.0,1.155648,401.7477175447043,-127.50664333946736,-482.2972451051767,131.2313705733921,261.950869113807,-75.71905361564023,0
421.0,1.169538,-347.34966153154994,-110.42634100923772,417.515215925555,73.02059413603429,438.88850890388665,-126.4030714959624,0
426.0,1.183428,-120.78138829803288,72.51319923974478,228.97174436777576,206.4407587824008,332.67328238172195,180.8109999520728,0
431.0,1.197318,-70.91953055342687,-384.9183333368935,211.79132072606288,128.91515411097365,340.4185073927399,106.0941294633329,0
436.0,1.211208,55.20345294003035,324.7676074453556,136.82886017699016,-224.7365487198988,483.6497124209221,-6.144501469925487,0
441.0,1.225098,-227.2357432094649,-15.033892728077916,438.6046744929018,-196.09842092820355,580.8402301531793,49.55101130459626,0
446.0,1.238988,-55.46969608048636,-223.2301575790908,181.85703024150573,-130.98523108363577,98.67144930140218,-52.06731895576703,0
451.0,1.252878,-270.6188144173676,35.753183348694336,151.28695829553243,-344.1980057246968,221.36880863854327,68.91785338337445,0
456.0,1.266768,-81.93708540887405,-119.37482296243066,307.1539495076085,-271.55721136442145,140.85931150211488,25.371252663755463,0
461.0,1.280658,-241.65638708871057,125.68372146679964,528.0144806067499,-375.1176116352308,178.70686873286218,28.131293072539307,0
466.0,1.294548,-145.6576432700938,6.085514611727461,281.7602584406623,-318.77524699180594,26.450907143414824,-57.0638617091078,0
471.0,1.308438,-75.80442378533274,179.20227624969652,389.5512192595639,-371.0304375100012,150.56309660896397,-58.47326162260691,0
