gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
5.976,9.512,4.512,0.818,0.054,0.499
6.22,6.951,4.817,0.813,0.05,0.491
6.402,5.366,4.695,0.801,0.05,0.49
7.683,5.793,4.268,0.797,0.052,0.5
8.72,6.037,3.72,0.797,0.053,0.495
9.451,5.793,3.354,0.795,0.057,0.491
10.671,5.671,3.293,0.788,0.06,0.485
11.707,5.549,3.476,0.779,0.066,0.473
12.561,5.366,3.476,0.766,0.07,0.466
13.293,4.939,3.537,0.756,0.07,0.455
14.085,4.695,3.78,0.73,0.084,0.438
14.451,4.695,3.902,0.715,0.113,0.425
13.963,4.39,4.207,0.706,0.121,0.425
14.146,3.841,4.329,0.693,0.107,0.423
14.146,3.232,4.512,0.669,0.123,0.413
13.476,2.439,4.817,0.644,0.138,0.413
12.561,1.524,4.817,0.624,0.143,0.41
11.646,1.159,5,0.598,0.158,0.398
10.305,0.488,5.183,0.564,0.18,0.386
9.207,-0.183,5.244,0.533,0.201,0.374
8.171,-0.366,5.244,0.478,0.227,0.348
6.707,-0.793,5.427,0.407,0.259,0.313
4.939,-0.976,5.549,0.361,0.304,0.323
2.927,-1.463,5.488,0.292,0.34,0.267
-0.549,-2.317,6.037,0.098,0.364,0.093
-3.171,-3.232,6.829,-0.079,0.361,-0.032
-5.793,-4.207,7.744,-0.106,0.412,-0.054
-10.366,-5.183,8.78,-0.065,0.511,-0.053
-14.634,-6.098,9.939,-0.12,0.574,-0.07
-19.024,-6.951,11.341,-0.312,0.551,-0.118
-24.878,-7.927,13.354,-0.483,0.508,-0.164
-31.28,-8.78,16.098,-0.49,0.559,-0.182
-38.78,-9.695,19.329,-0.521,0.641,-0.257
-48.049,-9.695,23.232,-0.607,0.593,-0.328
-59.329,-10.183,28.232,-0.675,0.591,-0.386
-72.195,-11.28,34.329,-0.709,0.552,-0.384
-85.305,-6.28,41.89,-0.738,0.613,-0.403
-97.927,4.634,51.159,-0.77,0.596,-0.361
-116.16,4.39,60,-0.762,0.225,-0.312
-135.24,-4.512,71.89,-0.83,0.465,-0.374
-152.87,-6.585,85.122,-0.852,0.275,-0.308
-173.66,2.439,96.098,-0.86,0.266,-0.318
-193.9,10.915,106.77,-0.846,0.324,-0.314
-215.73,5.671,120.67,-0.851,0.09,-0.268
-241.71,-5.183,136.89,-0.844,-0.12,-0.184
-268.23,-10.671,151.34,-0.807,0.063,-0.19
-288.84,-14.146,165.73,-0.81,0.153,-0.228
-311.22,-20.61,181.28,-0.853,0.184,-0.291
-333.66,-29.024,196.71,-0.738,-0.173,-0.2
-355.37,-36.951,212.87,-0.633,-0.627,-0.152
-379.02,-46.768,228.9,-0.57,-0.337,-0.165
-379.08,-56.951,241.89,-0.52,-0.244,-0.195
-411.46,-67.622,260.61,-0.454,-0.458,-0.248
-412.38,-82.012,273.9,-0.154,-0.995,-0.203
-421.34,-94.085,290.61,-0.025,-1.1,-0.308
-434.33,-107.68,305.61,0.219,-1.316,-0.441
-429.02,-117.38,320.31,0.425,-1.726,-0.573
-420.73,-129.09,331.34,0.684,-2.263,-0.729
-429.88,-144.33,342.07,0.92,-2.681,-0.87
-423.66,-156.1,355.73,1.091,-3.055,-1.143
-417.07,-174.69,367.01,1.378,-3.994,-1.227
-403.17,-195.55,375.67,1.518,-4.088,-1.546
-387.13,-207.74,386.58,1.887,-4.38,-1.585
-378.72,-218.17,400.31,2.137,-4.701,-1.729
-359.69,-232.26,409.57,1.999,-4.897,-1.838
-344.21,-245.85,421.89,2.189,-5.337,-2.231
-316.4,-258.05,429.94,2.681,-5.508,-2.314
-293.9,-262.38,441.04,3.039,-5.464,-2.423
-272.07,-273.66,452.44,3.327,-5.578,-2.678
-228.41,-282.32,460.49,3.648,-5.552,-2.678
-187.19,-295.43,468.42,3.902,-5.176,-2.558
-145.12,-298.23,477.07,4.233,-4.771,-2.498
-122.19,-302.81,478.66,4.356,-4.311,-2.327
-74.695,-300,465.06,4.534,-3.927,-2.15
-103.05,-304.45,452.62,4.85,-3.661,-1.925
-109.51,-302.62,426.34,4.78,-3.406,-1.924
-125.43,-267.56,394.21,4.441,-3.148,-1.933
-142.62,-229.27,355.92,4.235,-2.925,-1.864
-163.72,-212.38,316.04,4.132,-2.683,-1.74
-237.68,-210.61,279.21,3.938,-2.447,-1.617
-264.82,-172.74,240.31,3.602,-2.218,-1.587
-258.78,-126.65,198.66,3.205,-1.967,-1.601
-304.39,-93.476,162.13,2.855,-1.742,-1.586
-310.73,-48.293,123.17,2.521,-1.545,-1.587
-292.56,-2.927,84.817,2.179,-1.355,-1.551
-276.65,45.854,50.122,1.828,-1.158,-1.525
-242.38,88.78,17.134,1.607,-1.039,-1.427
-193.17,138.35,-20.061,1.438,-0.987,-1.327
-141.52,207.99,-57.012,1.187,-0.919,-1.287
-94.756,265.98,-90.793,0.917,-0.849,-1.322
-49.512,296.34,-124.27,0.685,-0.771,-1.328
-10.915,318.29,-156.34,0.497,-0.749,-1.292
20.732,345.55,-190.24,0.292,-0.701,-1.298
44.146,373.66,-226.22,0.118,-0.605,-1.229
56.707,391.65,-259.57,-0.095,-0.529,-1.185
60.549,396.58,-290.55,-0.337,-0.483,-1.157
55.976,395.61,-320.12,-0.598,-0.408,-1.103
42.988,389.08,-347.07,-0.915,-0.362,-1.017
21.707,375.61,-370.06,-1.266,-0.268,-0.921
-1.707,355.24,-389.39,-1.573,-0.302,-0.838
-21.159,337.44,-403.23,-1.79,-0.36,-0.871
-42.195,323.11,-412.93,-2.092,-0.494,-1.029
-66.098,303.42,-419.57,-2.415,-0.859,-1.235
-85.854,280.79,-423.84,-3.064,-1.278,-1.636
-100.49,255.12,-425.43,-3.414,-1.465,-1.891
-112.87,231.46,-424.08,-3.782,-1.564,-1.989
-124.82,203.48,-418.72,-4.858,-1.961,-2.111
-133.96,177.81,-410.55,-6.041,-1.979,-2.215
-142.74,152.01,-402.93,-6.104,-1.606,-2.235
-157.13,126.46,-390.61,-4.911,-1.448,-1.869
-163.17,109.76,-376.52,-3.896,-1.491,-1.442
-173.41,96.402,-360,-3.589,-1.509,-1.128
-180.73,88.659,-338.66,-3.683,-1.696,-1.221
-182.99,84.878,-308.42,-3.562,-1.903,-1.384
-172.26,80.488,-268.54,-3.083,-2.05,-1.4
-149.39,64.512,-223.41,-2.804,-2.203,-1.347
-122.87,40.549,-164.94,-2.521,-2.296,-1.171
-85.488,17.012,-103.78,-2.244,-2.33,-0.93
-34.39,39.024,-54.146,-2.013,-2.354,-0.71
19.207,98.476,-18.841,-1.778,-2.255,-0.602
42.866,118.78,20.732,-1.508,-2.241,-0.477
61.037,105.12,64.817,-1.425,-2.26,-0.462
79.39,68.171,101.77,-1.338,-2.226,-0.396
96.098,63.537,132.13,-1.185,-2.275,-0.3
107.62,103.35,148.66,-0.944,-2.105,-0.259
124.82,150.67,156.71,-0.906,-2.08,-0.153
141.71,177.44,163.6,-0.745,-1.965,-0.111
158.05,200.31,162.5,-0.444,-1.784,0.093
176.28,230,154.09,-0.338,-1.572,0.112
193.54,253.17,142.07,-0.238,-1.547,0.146
206.95,271.04,126.95,-0.089,-1.463,0.299
220.98,284.21,109.94,0.009,-1.326,0.344
230.61,290.31,92.744,0.216,-1.185,0.427
241.1,293.96,73.415,0.312,-1.087,0.481
253.78,298.48,54.146,0.497,-0.865,0.514
264.21,293.6,37.012,0.663,-0.838,0.619
277.44,281.4,20.61,0.827,-0.808,0.653
285.18,271.34,7.378,0.885,-0.647,0.695
293.72,259.57,-7.561,0.991,-0.564,0.777
303.29,241.4,-18.354,1.181,-0.56,0.881
306.52,225.06,-33.293,1.235,-0.376,0.91
307.68,222.5,-46.402,1.229,-0.239,0.931
304.02,213.35,-56.28,1.357,-0.185,1.042
298.54,191.34,-65,1.376,-0.171,1.108
294.08,176.83,-68.841,1.415,-0.089,1.153
290,159.39,-73.476,1.522,0.033,1.213
287.74,145.73,-75.305,1.492,0.211,1.149
283.35,133.54,-74.207,1.53,0.244,1.166
277.38,125.24,-73.049,1.574,0.408,1.125
278.9,116.4,-71.037,1.503,0.479,1.072
275.12,104.88,-65.427,1.567,0.6,1.05
272.62,92.988,-59.817,1.507,0.771,0.973
