gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-124.76,-223.35,344.15,0.7,-1.341,-0.761
-124.08,-209.51,339.39,0.787,-1.349,-0.811
-121.04,-195.43,333.48,0.831,-1.398,-0.919
-117.07,-178.84,326.1,0.835,-1.505,-1.062
-112.44,-159.21,317.44,0.842,-1.644,-1.172
-109.45,-139.51,307.44,0.872,-1.8,-1.267
-109.69,-119.88,295.24,0.932,-1.944,-1.354
-115.73,-97.744,280.18,1.011,-2.018,-1.405
-127.19,-76.28,263.29,1.088,-2.066,-1.5
-143.9,-55.549,245.73,1.132,-2.196,-1.648
-168.17,-33.049,228.35,1.16,-2.279,-1.768
-196.16,-8.171,210.12,1.206,-2.304,-1.886
-223.23,15.366,193.23,1.256,-2.249,-2.023
-250.55,39.451,174.57,1.303,-2.203,-2.166
-269.69,65.732,152.87,1.353,-2.217,-2.332
-272.38,91.463,127.74,1.38,-2.225,-2.484
-275.55,118.35,103.54,1.376,-2.229,-2.66
-270.24,147.99,80.976,1.423,-2.378,-2.882
-253.23,175.85,59.268,1.494,-2.352,-2.972
-225.43,203.6,40.61,1.577,-2.314,-3.043
-191.46,231.89,24.146,1.683,-2.333,-3.136
-153.29,260.24,8.78,1.761,-2.292,-3.168
-116.71,288.17,-6.037,1.827,-2.257,-3.235
-81.463,315.61,-19.512,1.9,-2.296,-3.285
-39.695,339.15,-33.415,1.952,-2.327,-3.303
-0.61,359.33,-46.768,1.984,-2.253,-3.287
31.707,382.01,-60.732,1.983,-2.134,-3.266
60.427,404.45,-74.939,1.969,-2.045,-3.232
81.037,423.48,-90,1.906,-1.916,-3.236
92.866,440.37,-106.04,1.826,-1.877,-3.264
96.22,455.67,-123.11,1.75,-1.83,-3.249
91.646,470.24,-142.01,1.626,-1.66,-3.201
80,485.98,-160.98,1.514,-1.554,-3.188
59.512,500.67,-176.52,1.403,-1.469,-3.183
34.146,512.93,-190.67,1.274,-1.368,-3.174
9.024,517.44,-204.82,1.142,-1.254,-3.166
-17.073,520.06,-217.13,1.024,-1.111,-3.135
-39.451,524.82,-226.95,0.921,-1.119,-3.146
-56.646,529.45,-233.29,0.797,-1.191,-3.167
-73.598,532.74,-235.43,0.6,-1.047,-3.203
-86.646,533.6,-237.32,0.476,-1.071,-3.26
-88.902,525.85,-237.5,0.388,-1.184,-3.313
-88.537,514.63,-235.06,0.243,-1.198,-3.273
-81.524,503.17,-231.89,0.142,-1.23,-3.236
-67.5,492.13,-227.26,0.021,-1.313,-3.227
-50.793,481.22,-222.01,-0.182,-1.156,-3.207
-29.939,468.23,-216.1,-0.291,-1.333,-3.334
-6.402,450.37,-211.1,-0.471,-1.435,-3.363
13.293,429.57,-208.29,-0.651,-1.346,-3.214
30.244,406.4,-207.5,-0.702,-1.37,-3.019
46.098,371.52,-207.44,-0.718,-1.389,-2.797
54.451,338.42,-203.72,-0.749,-1.378,-2.605
57.134,307.87,-192.44,-0.843,-1.314,-2.44
56.768,278.54,-173.9,-0.995,-1.212,-2.259
42.683,247.93,-150.67,-1.265,-0.939,-2.113
20.915,222.68,-128.35,-1.442,-0.808,-2.016
-7.622,202.56,-108.35,-1.687,-0.754,-1.985
-40.122,185.85,-87.5,-2.07,-0.644,-1.931
