gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
1.402,-5.122,1.524,0.779,-0.012,0.564
2.683,-5,2.256,0.775,-0.01,0.562
4.024,-4.756,3.171,0.767,0,0.557
5,-4.39,3.963,0.76,0.012,0.551
5.793,-3.78,4.39,0.759,0.015,0.54
6.341,-2.927,4.817,0.746,0.023,0.529
6.707,-2.195,5.061,0.731,0.026,0.524
6.768,-1.524,5.305,0.722,0.033,0.508
7.012,-0.793,5.549,0.712,0.037,0.486
6.951,-0.183,5.915,0.704,0.04,0.474
7.073,0,6.402,0.693,0.046,0.456
7.378,0.183,6.829,0.687,0.055,0.458
7.5,0.366,7.195,0.676,0.062,0.451
8.232,0.305,7.5,0.667,0.069,0.448
8.78,0.427,7.866,0.656,0.078,0.442
9.268,0.671,8.232,0.642,0.094,0.433
10.122,0.915,8.476,0.628,0.104,0.421
10.671,0.793,8.72,0.621,0.118,0.416
10.854,0.854,9.024,0.608,0.127,0.399
10.732,0.854,9.39,0.58,0.147,0.389
9.634,1.098,9.695,0.578,0.166,0.396
8.354,1.159,9.939,0.578,0.187,0.434
6.829,0.854,10.183,0.475,0.194,0.281
5.244,0.061,10.61,0.331,0.226,0.104
3.11,-0.549,11.341,0.323,0.214,0.115
0.427,-0.915,12.073,0.327,0.264,0.104
-2.866,-1.098,12.927,0.321,0.306,0.057
-6.402,-1.402,14.085,0.167,0.3,-0.009
-10.732,-1.951,15.488,0.074,0.336,-0.045
-15.183,-2.378,17.134,0.14,0.389,-0.01
-20.305,-3.232,19.085,0.031,0.412,-0.076
-25.854,-3.963,21.037,-0.085,0.438,-0.134
-32.317,-4.817,23.049,-0.094,0.481,-0.113
-40,-5.854,25.854,-0.191,0.505,-0.149
-48.537,-3.598,28.11,-0.336,0.508,-0.208
-53.232,6.646,31.585,-0.367,0.529,-0.241
-62.805,11.22,35.671,-0.386,0.556,-0.229
-72.5,2.744,39.817,-0.418,0.575,-0.24
-81.646,-1.646,44.878,-0.476,0.583,-0.262
-92.683,3.232,48.415,-0.509,0.607,-0.27
-105.12,11.951,51.28,-0.558,0.621,-0.29
-120.06,10.244,57.866,-0.613,0.623,-0.313
-135.61,8.72,64.512,-0.647,0.64,-0.314
-152.44,16.524,70.305,-0.691,0.667,-0.321
-172.07,18.476,77.134,-0.691,0.546,-0.291
-192.62,19.024,84.939,-0.681,0.431,-0.268
-213.23,22.5,93.232,-0.682,0.438,-0.236
-235.31,22.622,104.02,-0.668,0.341,-0.246
-258.35,15.122,116.83,-0.695,0.374,-0.258
-280.79,9.512,129.57,-0.665,0.289,-0.293
-303.35,6.768,142.87,-0.583,0.146,-0.241
-324.45,3.598,156.89,-0.582,0.139,-0.288
-344.08,-1.098,171.22,-0.532,-0.026,-0.228
-362.74,-6.585,185.85,-0.464,-0.148,-0.146
-380.85,-13.902,200.79,-0.531,0.01,-0.254
-397.26,-22.927,215.67,-0.367,-0.249,-0.192
-415.18,-32.988,231.59,-0.311,-0.644,-0.182
-426.95,-46.037,246.34,-0.093,-1.008,-0.124
-437.68,-58.11,260.98,0.083,-1.033,-0.195
-450,-72.195,274.21,0.2,-1.115,-0.472
-453.96,-87.012,287.81,0.611,-1.772,-0.647
-460.49,-100.61,304.21,0.863,-2.47,-0.977
-465.43,-122.44,316.77,1.152,-3.12,-1.24
-461.95,-142.62,329.57,1.394,-3.707,-1.738
-467.32,-160.06,345.73,1.728,-4.554,-1.955
-463.9,-180.49,360.24,2.099,-5.22,-1.905
-452.38,-191.4,375.98,2.44,-6.124,-1.886
-464.02,-208.35,391.16,3.211,-7.454,-1.634
-447.74,-227.62,405.55,3.731,-6.928,-1.786
-427.81,-244.63,419.15,3.857,-5.929,-2.616
-411.77,-262.87,432.38,3.771,-5.905,-3.11
-400.55,-272.5,447.07,3.901,-6.087,-3.301
-385.31,-290.79,458.11,4.531,-5.973,-3.464
-340.31,-309.21,468.6,5.091,-5.556,-3.315
-310.98,-333.66,483.48,5.482,-4.982,-3.492
-247.07,-349.63,493.35,5.537,-4.53,-3.292
-227.26,-371.22,495.24,5.392,-4.03,-3.271
-174.45,-370.79,486.89,5.233,-3.569,-3.323
-132.5,-363.29,468.35,4.996,-3.26,-3.221
-104.76,-351.65,441.1,4.648,-3.081,-3.066
-101.71,-340.73,403.9,4.186,-2.937,-2.9
