gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
29.451,-17.195,27.317,0.812,-0.435,0.434
30.549,-17.683,28.354,0.813,-0.418,0.426
30.976,-18.171,29.207,0.801,-0.439,0.433
31.829,-18.72,30,0.792,-0.439,0.425
31.768,-19.207,30.183,0.786,-0.433,0.411
29.573,-19.634,29.512,0.771,-0.405,0.415
26.89,-20,29.573,0.75,-0.376,0.416
25.61,-20.488,31.037,0.733,-0.351,0.405
24.451,-20.549,33.415,0.714,-0.316,0.39
22.073,-20.61,36.098,0.694,-0.283,0.374
18.963,-20.671,39.39,0.665,-0.299,0.368
15.488,-21.098,42.805,0.63,-0.279,0.347
11.098,-21.829,45.915,0.619,-0.282,0.326
4.878,-22.927,48.354,0.603,-0.308,0.306
-3.841,-24.695,49.451,0.571,-0.308,0.291
-15.793,-26.951,50.305,0.529,-0.309,0.254
-29.207,-29.573,51.585,0.482,-0.305,0.209
-45.183,-32.622,52.805,0.426,-0.281,0.164
-64.207,-35.732,54.268,0.358,-0.224,0.114
-86.463,-39.268,56.037,0.291,-0.212,0.084
-111.34,-42.195,58.232,0.219,-0.178,0.052
-137.81,-47.073,63.841,0.148,-0.134,0.005
-166.4,-52.439,72.683,0.069,-0.094,-0.03
-195.43,-57.439,83.476,-0.036,-0.029,-0.062
-223.78,-62.195,96.585,-0.11,0.017,-0.099
-250.98,-67.683,112.68,-0.188,0.064,-0.131
-275.98,-73.963,131.22,-0.257,0.098,-0.147
-298.96,-80.854,151.34,-0.301,0.141,-0.162
-319.33,-88.354,172.07,-0.328,0.172,-0.164
-337.26,-96.463,191.89,-0.348,0.193,-0.159
-351.71,-105.73,210.55,-0.38,0.228,-0.166
-362.93,-116.04,229.09,-0.409,0.272,-0.162
-371.16,-126.89,246.4,-0.433,0.324,-0.15
-376.95,-139.21,261.34,-0.444,0.381,-0.131
-380.24,-152.62,274.15,-0.445,0.446,-0.127
-379.88,-167.26,285.06,-0.418,0.478,-0.158
-376.83,-182.87,293.66,-0.41,0.458,-0.158
-370.92,-199.39,299.76,-0.434,0.481,-0.142
-362.99,-216.16,303.9,-0.46,0.481,-0.155
-352.26,-232.93,306.71,-0.49,0.465,-0.197
-339.57,-248.84,308.6,-0.514,0.435,-0.226
-325.24,-264.02,310.43,-0.519,0.405,-0.245
-309.76,-278.54,312.68,-0.512,0.353,-0.258
-294.02,-291.58,315.61,-0.501,0.295,-0.27
-277.62,-302.26,319.63,-0.469,0.221,-0.278
-261.04,-310.06,324.15,-0.447,0.124,-0.3
-245.18,-315.06,329.45,-0.443,0.001,-0.329
-232.26,-317.74,336.28,-0.436,-0.147,-0.339
-222.68,-318.54,342.26,-0.412,-0.287,-0.341
-213.29,-318.17,349.76,-0.359,-0.405,-0.344
-204.39,-316.46,358.35,-0.281,-0.513,-0.35
-196.4,-312.99,365.79,-0.204,-0.654,-0.382
-190.31,-307.87,369.21,-0.133,-0.831,-0.464
-186.89,-300.85,368.54,-0.074,-1.015,-0.572
-185.24,-292.81,365.31,-0.024,-1.175,-0.709
-184.88,-286.04,360,0.039,-1.248,-0.814
-185.12,-280.18,353.23,0.127,-1.243,-0.875
-186.89,-274.02,346.1,0.242,-1.228,-0.98
-189.63,-266.4,339.08,0.35,-1.276,-1.178
-194.15,-256.28,330.31,0.407,-1.418,-1.45
-200.61,-243.23,320.49,0.429,-1.617,-1.726
-210.12,-227.81,307.68,0.467,-1.838,-1.985
-223.23,-211.28,293.72,0.548,-2.057,-2.21
-240.12,-191.89,279.88,0.642,-2.214,-2.396
-265.06,-171.1,264.33,0.747,-2.297,-2.545
-296.16,-143.17,248.17,0.81,-2.341,-2.665
-328.84,-114.63,232.26,0.859,-2.354,-2.821
-341.77,-77.439,219.63,0.916,-2.413,-3.006
-349.76,-37.988,202.5,0.961,-2.434,-3.107
-352.87,-7.439,187.68,1.036,-2.432,-3.098
-328.66,20.732,174.76,1.207,-2.538,-3.131
-305.73,53.963,163.9,1.325,-2.39,-3.215
-280.61,89.573,153.29,1.277,-2.258,-3.396
-231.4,122.93,142.07,1.407,-2.403,-3.576
-162.81,154.21,133.78,1.549,-2.381,-3.77
-103.29,184.63,128.23,1.592,-2.333,-3.829
-54.817,214.51,121.95,1.678,-2.379,-3.779
-2.805,240.73,116.22,1.823,-2.398,-3.725
53.841,273.54,110.37,1.973,-2.384,-3.644
104.33,307.01,100.06,2.062,-2.371,-3.545
136.95,331.04,89.207,2.136,-2.239,-3.431
167.19,354.51,78.354,2.208,-2.063,-3.391
191.89,381.04,65.976,2.281,-1.872,-3.31
200.24,403.72,50.61,2.255,-1.68,-3.129
197.56,424.63,33.049,2.227,-1.651,-3.049
188.66,445.61,14.39,2.173,-1.505,-3.097
171.95,465.61,-5.366,2.098,-1.26,-3.088
149.39,483.78,-25.366,1.99,-1.129,-3.029
122.38,496.95,-43.72,1.889,-0.988,-2.969
94.573,509.21,-61.463,1.789,-0.808,-2.95
68.659,521.04,-77.927,1.682,-0.679,-2.943
44.39,530.12,-93.232,1.553,-0.566,-2.903
23.78,537.32,-106.89,1.38,-0.625,-2.94
6.402,541.4,-119.33,1.292,-0.613,-2.963
-8.11,545.24,-130.67,1.164,-0.502,-2.945
-21.159,550.18,-140.31,1.042,-0.541,-2.972
-28.049,551.65,-154.33,0.938,-0.561,-3.03
-26.585,549.02,-165.18,0.822,-0.596,-3.074
-21.707,541.59,-172.87,0.714,-0.595,-3.073
-7.561,532.56,-181.77,0.661,-0.668,-3
10.549,520.73,-190.43,0.547,-0.559,-2.885
24.695,506.95,-197.19,0.47,-0.459,-2.843
37.134,492.5,-202.13,0.439,-0.906,-3.001
47.683,477.99,-205.85,0.299,-0.975,-3.114
55.793,463.23,-208.54,0.092,-0.862,-3.248
62.195,447.81,-210.43,-0.057,-1.074,-3.457
67.866,429.76,-210.91,-0.209,-1.124,-3.54
70.122,408.84,-211.65,-0.329,-1.06,-3.466
69.695,385.55,-212.32,-0.4,-1.078,-3.343
