gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-9.695,1.402,8.171,0.68,0.007,0.435
-10.549,0.488,8.963,0.664,0.004,0.408
-11.098,-0.915,9.634,0.668,0.049,0.408
-11.585,-0.854,10.061,0.616,0.054,0.371
-10.732,-0.244,10.732,0.598,0.012,0.281
-7.378,0.061,11.524,0.611,0.014,0.292
-0.244,-0.244,13.78,0.584,0.073,0.312
6.28,-3.476,16.768,0.557,0.086,0.284
9.817,-3.415,17.012,0.541,0.081,0.265
12.012,-1.28,15.549,0.529,0.115,0.263
12.439,-3.354,16.646,0.483,0.149,0.24
10.976,-6.951,18.902,0.452,0.151,0.212
10.122,-5.732,20.732,0.389,0.165,0.189
10.305,-4.878,21.646,0.356,0.194,0.162
7.561,-4.817,22.195,0.347,0.225,0.145
2.927,-4.329,23.293,0.328,0.252,0.133
-2.012,-3.049,24.329,0.297,0.272,0.113
-7.439,-1.402,25.366,0.202,0.275,0.087
-13.232,-2.683,27.012,0.158,0.292,0.069
-20.122,-4.146,29.634,0.121,0.307,0.058
-24.695,-3.598,32.012,0.036,0.303,0.023
-30.854,-2.195,34.451,-0.068,0.293,-0.014
-39.878,-0.915,37.5,-0.08,0.309,-0.035
-47.805,0.854,41.098,-0.073,0.348,-0.05
-55.488,2.012,45.488,-0.095,0.381,-0.079
-65.366,3.476,50.854,-0.143,0.393,-0.119
-75.427,2.256,57.256,-0.205,0.385,-0.156
-85.061,1.646,64.146,-0.244,0.376,-0.166
-94.146,2.561,71.28,-0.274,0.364,-0.17
-103.29,6.22,78.171,-0.267,0.385,-0.17
-111.65,9.817,84.756,-0.289,0.416,-0.178
-120.79,10.61,92.256,-0.303,0.375,-0.196
-128.6,11.768,99.634,-0.315,0.356,-0.211
-136.28,12.561,107.32,-0.331,0.349,-0.227
-144.82,10.122,115.55,-0.345,0.344,-0.246
-154.51,4.085,123.9,-0.337,0.324,-0.253
-165.18,1.28,131.95,-0.316,0.184,-0.236
-175.61,1.707,139.39,-0.29,0.132,-0.216
-187.26,2.439,147.26,-0.255,0.178,-0.206
-199.76,-0.305,156.1,-0.245,0.367,-0.285
-213.6,-5.732,165.91,-0.224,0.293,-0.299
-228.48,-11.89,176.52,-0.157,0.046,-0.258
-244.15,-18.537,187.32,-0.009,-0.278,-0.104
-260.55,-23.902,198.35,-0.042,-0.14,-0.12
-272.07,-30.915,209.02,-0.051,0.008,-0.129
-286.77,-38.659,220.79,0.007,-0.358,-0.082
-301.16,-47.134,232.26,0.146,-0.714,-0.045
-312.74,-57.073,243.23,0.235,-0.826,-0.087
-325.24,-68.354,254.76,0.266,-0.733,-0.286
-329.51,-79.207,264.88,0.433,-1.03,-0.364
-337.68,-89.573,276.34,0.603,-1.666,-0.357
-347.19,-100.12,288.11,0.667,-2.021,-0.452
-358.6,-110.73,300.98,0.942,-2.504,-0.512
-360.55,-125.37,312.62,1.12,-2.802,-0.757
-362.93,-140.85,326.89,1.284,-3.313,-0.823
-353.29,-150.43,340.49,1.615,-4.1,-0.741
-364.21,-158.29,353.54,1.764,-4.524,-0.787
-363.17,-165.31,370.06,2.138,-4.674,-1.006
-343.84,-175.61,383.48,2.431,-4.625,-1.195
-328.35,-182.07,397.87,2.625,-4.913,-1.53
-314.82,-187.32,412.62,2.819,-5.351,-1.788
-305.24,-201.4,426.22,2.993,-5.589,-1.88
-280.31,-221.77,439.21,3.239,-5.54,-1.998
-244.94,-234.69,449.82,3.537,-5.361,-2.087
-229.76,-240.61,459.88,3.87,-5.075,-1.997
-204.76,-248.29,460.37,4.181,-4.789,-1.981
-195.98,-242.62,458.66,4.265,-4.468,-2.028
-185.06,-248.05,447.38,4.205,-4.114,-2.001
-169.15,-247.74,427.62,4.155,-3.774,-1.927
-155.31,-224.09,408.42,4.125,-3.479,-1.771
-168.05,-214.02,376.4,4.043,-3.226,-1.647
-182.38,-184.02,347.32,3.863,-2.993,-1.545
-163.9,-145.43,310.55,3.597,-2.774,-1.458
-177.07,-108.54,276.58,3.296,-2.583,-1.37
-187.13,-66.646,236.28,2.982,-2.416,-1.288
-175.85,-25.793,195.61,2.686,-2.248,-1.193
-162.5,14.085,154.15,2.402,-2.11,-1.132
-143.66,52.866,111.89,2.077,-1.995,-1.092
-107.26,101.46,66.829,1.746,-1.897,-1.069
-75,162.32,19.39,1.435,-1.808,-1.059
-46.585,217.07,-27.256,1.174,-1.704,-0.983
-16.646,256.65,-71.341,0.975,-1.577,-0.972
10.61,288.6,-114.02,0.766,-1.504,-0.938
34.695,318.9,-156.59,0.595,-1.413,-0.91
