gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-18.171,-23.902,35.366,0.497,-0.297,0.417
-26.28,-26.22,40.732,0.484,-0.295,0.409
-34.634,-29.085,46.463,0.463,-0.289,0.395
-43.537,-32.134,52.683,0.447,-0.28,0.379
-52.866,-35.549,59.451,0.428,-0.274,0.368
-63.049,-39.817,66.768,0.394,-0.267,0.35
-73.963,-44.756,74.756,0.36,-0.247,0.336
-85.732,-50.61,83.476,0.328,-0.223,0.316
-98.415,-57.256,92.805,0.292,-0.199,0.294
-112.01,-64.695,102.93,0.249,-0.166,0.271
-126.04,-72.378,113.72,0.199,-0.137,0.235
-140.85,-80.671,124.94,0.147,-0.107,0.208
-156.34,-89.451,136.65,0.095,-0.069,0.181
-172.38,-98.171,148.17,0.039,-0.029,0.144
-188.66,-106.65,159.39,-0.022,0.008,0.111
-205,-114.15,170.24,-0.074,0.042,0.081
-221.4,-121.22,180.31,-0.121,0.064,0.075
-237.62,-127.93,188.96,-0.17,0.099,0.081
-253.05,-134.82,196.65,-0.211,0.135,0.09
-267.38,-141.77,203.48,-0.255,0.167,0.097
-280.49,-148.78,209.02,-0.294,0.198,0.098
-292.26,-156.22,213.41,-0.325,0.242,0.104
-301.77,-164.39,217.13,-0.346,0.27,0.107
-308.84,-173.54,219.69,-0.365,0.269,0.079
-313.48,-183.54,221.65,-0.378,0.272,0.043
-315.18,-193.96,223.54,-0.397,0.27,0.016
-314.15,-204.88,225.49,-0.412,0.247,-0.016
-309.69,-216.52,228.05,-0.423,0.215,-0.058
-302.74,-228.05,230.91,-0.422,0.175,-0.091
-293.11,-239.39,234.39,-0.417,0.117,-0.114
-280.98,-249.94,238.78,-0.397,0.057,-0.151
-267.26,-259.57,243.6,-0.377,-0.009,-0.191
-252.5,-268.05,248.9,-0.36,-0.076,-0.208
-237.62,-275.85,254.45,-0.329,-0.147,-0.222
-223.23,-283.9,260.43,-0.291,-0.222,-0.233
-210.49,-291.34,266.83,-0.233,-0.289,-0.246
-201.16,-298.05,273.05,-0.179,-0.355,-0.265
-196.1,-304.15,279.02,-0.114,-0.434,-0.294
-195.37,-309.33,284.88,-0.02,-0.502,-0.327
-198.84,-312.99,290.06,0.104,-0.548,-0.377
-204.88,-315.18,294.33,0.229,-0.578,-0.445
-213.72,-315.24,296.4,0.331,-0.6,-0.546
-223.23,-312.99,295.92,0.386,-0.645,-0.677
-232.56,-307.56,293.23,0.418,-0.707,-0.814
-239.45,-300.24,289.63,0.455,-0.756,-0.958
-240.91,-292.87,286.28,0.504,-0.875,-1.096
-239.88,-285,282.38,0.545,-0.904,-1.193
-237.62,-273.05,277.01,0.585,-0.962,-1.296
-234.27,-255.37,269.27,0.606,-1.115,-1.448
-230.37,-233.6,260.55,0.605,-1.325,-1.657
-226.52,-208.48,251.1,0.614,-1.575,-1.837
-223.9,-183.17,240.79,0.67,-1.754,-1.914
-223.23,-160.18,230.37,0.789,-1.797,-1.935
-226.1,-137.62,220.98,0.938,-1.759,-1.951
-232.01,-112.07,212.99,1.103,-1.712,-2.027
-239.27,-85.427,205,1.219,-1.697,-2.175
-246.4,-62.195,195.49,1.282,-1.699,-2.371
-253.48,-38.72,182.13,1.342,-1.747,-2.544
-257.5,-12.317,165.31,1.438,-1.807,-2.732
-257.01,18.72,145.98,1.518,-1.84,-2.985
-250,53.049,125.98,1.549,-1.844,-3.279
-237.44,88.78,107.07,1.555,-1.916,-3.491
-223.11,127.01,93.171,1.596,-1.917,-3.604
-196.95,163.05,80.305,1.702,-1.887,-3.639
-166.28,197.62,68.659,1.84,-1.884,-3.609
-135.18,234.39,55.976,1.964,-1.871,-3.581
-96.524,271.58,39.878,2.03,-1.861,-3.554
-50.915,304.57,23.841,2.055,-1.905,-3.622
-8.171,333.48,5.793,2.098,-2.011,-3.693
33.415,362.26,-14.085,2.151,-2.004,-3.654
72.256,387.81,-34.634,2.21,-1.837,-3.583
102.99,410.73,-55.732,2.25,-1.738,-3.551
125.06,432.93,-77.134,2.278,-1.901,-3.59
137.44,454.02,-100.06,2.227,-1.765,-3.533
139.57,472.62,-124.69,2.146,-1.634,-3.482
131.34,485.85,-150.67,2.084,-1.638,-3.482
113.84,497.93,-177.26,1.988,-1.518,-3.46
88.232,509.94,-202.07,1.851,-1.311,-3.417
55.915,519.94,-223.78,1.702,-1.15,-3.383
18.232,528.78,-241.46,1.521,-1.042,-3.407
-22.256,536.59,-254.39,1.333,-0.904,-3.426
-62.378,542.74,-262.68,1.155,-0.75,-3.444
-99.817,547.26,-266.28,0.997,-0.686,-3.454
-131.89,548.84,-265.37,0.842,-0.662,-3.461
-156.46,546.59,-260.49,0.7,-0.662,-3.472
-172.68,540.67,-252.93,0.562,-0.675,-3.478
-180.49,531.71,-244.57,0.423,-0.71,-3.494
-180.31,520.24,-237.13,0.273,-0.778,-3.544
-172.56,507.13,-231.4,0.108,-0.896,-3.608
-156.16,493.96,-225.73,-0.074,-1,-3.702
-130.85,481.1,-219.88,-0.247,-1.08,-3.782
-100.06,467.32,-214.94,-0.434,-1.146,-3.736
-67.744,450.73,-212.01,-0.589,-1.215,-3.549
-36.28,430,-210.24,-0.7,-1.297,-3.307
-7.073,406.34,-209.27,-0.798,-1.407,-3.089
15.976,373.17,-209.45,-0.936,-1.519,-2.875
33.415,342.13,-206.59,-1.08,-1.587,-2.673
44.329,311.71,-199.63,-1.167,-1.53,-2.492
43.963,278.17,-187.68,-1.203,-1.419,-2.33
30.183,248.35,-174.27,-1.308,-1.215,-2.253
12.073,226.16,-162.38,-1.487,-1,-2.286
-23.171,208.6,-148.48,-1.798,-0.909,-2.31
-60.854,195.61,-128.9,-2.198,-0.886,-2.252
