gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
17.927,0.061,22.5,0.415,-0.217,0.268
13.72,0.854,24.695,0.406,-0.205,0.282
8.963,1.341,27.073,0.41,-0.193,0.291
4.024,1.585,29.268,0.413,-0.187,0.292
-1.524,1.951,31.585,0.414,-0.172,0.291
-6.768,2.317,34.085,0.42,-0.158,0.289
-11.524,2.805,36.829,0.423,-0.146,0.288
-16.159,3.232,39.573,0.43,-0.15,0.271
-20.244,3.841,42.5,0.431,-0.157,0.257
-23.902,4.817,45.488,0.43,-0.148,0.244
-26.89,5.976,48.476,0.436,-0.142,0.217
-28.841,7.561,51.646,0.457,-0.149,0.188
-30.549,9.512,55,0.495,-0.166,0.165
-31.341,11.768,58.232,0.543,-0.197,0.146
-32.378,14.329,61.524,0.599,-0.228,0.127
-32.622,16.829,65,0.665,-0.264,0.124
-32.622,19.207,68.659,0.744,-0.309,0.138
-33.537,21.463,72.012,0.838,-0.367,0.148
-34.878,23.659,75.732,0.922,-0.438,0.151
-36.28,25.854,80.305,1.012,-0.543,0.166
-38.171,28.232,85.549,1.114,-0.684,0.186
-40.549,30.61,91.159,1.234,-0.863,0.205
-44.024,32.866,97.5,1.378,-1.058,0.236
-48.11,35.488,104.21,1.573,-1.292,0.285
-52.622,38.72,111.58,1.792,-1.599,0.366
-57.195,42.622,119.57,2.006,-1.949,0.443
-62.195,46.89,127.99,2.206,-2.306,0.48
-68.049,52.134,137.01,2.39,-2.704,0.501
-74.085,58.11,146.77,2.565,-3.084,0.545
-80.183,65.427,157.99,2.75,-3.474,0.642
-85.732,73.415,170.91,2.959,-3.877,0.758
-90.854,81.89,185.06,3.177,-4.287,0.882
-96.037,90.854,200.18,3.434,-4.655,1.023
-101.22,100.12,216.59,3.715,-4.95,1.073
-104.27,109.88,233.96,3.877,-5.211,1.077
-106.65,120.18,252.13,3.925,-5.448,1.08
-107.81,132.07,270.24,3.935,-5.595,1.06
-105.85,146.04,288.17,3.883,-5.671,0.982
-99.634,162.44,305.67,3.713,-5.652,0.882
-88.841,179.45,321.1,3.497,-5.551,0.747
-74.573,197.26,332.87,3.224,-5.404,0.63
-56.89,216.1,339.27,2.889,-5.235,0.507
-36.829,236.77,338.35,2.522,-5.025,0.374
-15.427,258.17,327.19,2.126,-4.813,0.194
6.89,278.48,306.22,1.708,-4.604,0.02
25.122,298.11,275.49,1.287,-4.376,-0.132
40.244,315.24,235.31,0.899,-4.13,-0.245
54.268,326.65,185.85,0.572,-3.893,-0.305
62.195,337.07,131.83,0.304,-3.666,-0.306
69.207,341.89,71.707,0.098,-3.465,-0.277
77.439,337.93,3.232,-0.057,-3.344,-0.249
83.963,328.29,-70.915,-0.211,-3.219,-0.189
87.805,316.95,-147.44,-0.354,-2.931,-0.073
92.988,301.52,-225.85,-0.423,-2.562,0.004
100.06,279.39,-304.33,-0.424,-2.292,0.016
108.9,250.91,-381.52,-0.396,-2.063,-0.016
118.48,218.05,-454.15,-0.445,-1.858,0.028
128.72,181.95,-520.24,-0.669,-1.765,0.02
141.28,144.76,-578.6,-1.287,-1.67,-0.222
153.48,107.19,-628.48,-2.184,-1.334,-0.651
164.51,70.61,-669.82,-3.065,-1.099,-1.065
174.94,36.402,-703.72,-3.797,-1.168,-1.007
184.76,3.293,-730.37,-4.398,-1.187,-0.667
190.49,-27.805,-749.45,-4.659,-0.972,-0.733
194.33,-55.854,-760.06,-4.6,-0.257,-0.707
197.01,-81.28,-761.34,-5.014,0.177,-0.373
196.52,-104.57,-755.37,-5.616,-0.356,-0.218
191.59,-126.1,-742.01,-4.794,-0.489,-0.009
182.01,-146.4,-718.9,-4.098,-0.535,0.053
173.11,-167.93,-684.57,-4.087,-0.65,-0.015
163.48,-186.46,-635.61,-4.169,-0.695,-0.068
157.99,-196.71,-566.59,-4.153,-0.725,-0.146
151.52,-202.01,-479.69,-4.066,-0.678,-0.238
134.51,-201.52,-384.39,-3.965,-0.56,-0.256
117.44,-189.63,-284.39,-3.788,-0.39,-0.202
105,-172.68,-182.01,-3.519,-0.228,-0.137
91.037,-156.52,-90.549,-3.252,-0.109,-0.039
63.72,-126.46,-22.073,-3.012,0.014,0.09
26.951,-99.207,29.39,-2.805,0.122,0.211
-5.732,-62.012,70.366,-2.613,0.199,0.327
-42.622,-2.439,92.012,-2.406,0.26,0.415
-73.354,22.561,90.366,-2.204,0.294,0.475
-83.049,0.976,79.207,-1.997,0.292,0.522
-89.39,19.756,61.524,-1.803,0.246,0.572
-77.805,52.561,54.39,-1.622,0.145,0.642
-52.256,75.488,54.939,-1.429,-0.012,0.71
-19.024,98.354,56.585,-1.24,-0.205,0.774
23.415,119.57,57.866,-1.088,-0.409,0.896
69.39,136.77,57.378,-0.918,-0.611,0.969
110.61,148.72,53.902,-0.74,-0.788,1.052
143.6,155.98,48.72,-0.594,-0.962,1.09
167.74,158.9,42.805,-0.44,-1.118,1.086
179.88,157.81,36.768,-0.289,-1.236,1.055
179.15,152.81,32.744,-0.203,-1.391,1.014
166.95,144.39,30.305,-0.15,-1.541,0.964
143.96,133.41,27.927,-0.124,-1.693,0.941
112.68,121.1,25.732,-0.112,-1.812,0.919
75.854,108.23,24.207,-0.064,-1.871,0.909
36.585,95.122,23.415,0.052,-1.849,0.917
-3.293,82.317,23.171,0.218,-1.805,0.922
-41.037,70.793,23.293,0.399,-1.769,0.917
-74.39,61.159,24.207,0.546,-1.705,0.873
-99.756,52.439,26.098,0.653,-1.639,0.825
-117.07,44.085,28.598,0.741,-1.577,0.796
-126.34,36.28,30.427,0.839,-1.508,0.775
-128.6,29.39,31.402,0.951,-1.441,0.759
-122.74,18.902,29.695,1.057,-1.417,0.726
-111.04,9.512,26.28,1.124,-1.44,0.684
-94.756,1.89,22.683,1.174,-1.487,0.654
-75.244,-8.232,18.537,1.257,-1.475,0.636
-55.427,-18.415,14.451,1.293,-1.466,0.621
-35.366,-27.134,13.11,1.326,-1.464,0.607
-16.037,-36.707,14.146,1.435,-1.387,0.588
-0.061,-46.524,17.378,1.55,-1.273,0.542
12.5,-56.037,22.378,1.554,-1.246,0.466
20.061,-65.366,28.598,1.607,-1.185,0.423
23.963,-75.427,35.244,1.622,-1.14,0.405
25.549,-84.878,42.561,1.598,-1.119,0.39
23.049,-93.598,48.841,1.644,-1.062,0.4
18.11,-101.83,53.476,1.689,-0.986,0.391
10.183,-108.42,57.805,1.726,-0.915,0.373
0.366,-112.93,61.707,1.743,-0.866,0.389
-9.817,-116.34,64.512,1.75,-0.789,0.468
-19.756,-120.06,66.22,1.78,-0.726,0.597
