gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
5.488,-2.134,15.488,0.582,-0.082,0.571
6.707,-2.012,15.854,0.576,-0.111,0.511
6.463,-2.012,16.159,0.574,-0.1,0.491
5.549,-1.707,16.585,0.552,-0.074,0.482
3.537,-1.646,16.707,0.536,-0.071,0.463
0.854,-1.707,17.073,0.534,-0.056,0.453
-1.585,-2.195,17.439,0.53,-0.022,0.454
-3.963,-2.744,17.927,0.511,0.003,0.444
-6.951,-3.293,18.598,0.507,0.023,0.425
-9.756,-3.902,19.146,0.489,0.022,0.404
-12.378,-4.512,19.695,0.469,0.037,0.385
-15.061,-5.244,20.366,0.445,0.061,0.365
-18.293,-5.244,20.793,0.418,0.08,0.337
-21.098,-4.268,20.915,0.396,0.099,0.315
-25.244,-3.354,21.341,0.375,0.128,0.3
-29.695,-3.354,22.5,0.331,0.141,0.271
-32.256,-4.451,24.085,0.298,0.156,0.247
-34.39,-5.244,25.732,0.267,0.176,0.232
-38.415,-5.671,27.683,0.221,0.195,0.214
-42.622,-5.793,29.573,0.18,0.223,0.184
-47.317,-5.915,31.585,0.134,0.244,0.159
-51.951,-5.671,34.573,0.087,0.26,0.131
-56.585,-5.549,37.622,0.05,0.278,0.106
-62.439,-5.488,41.28,0.033,0.302,0.087
-68.476,-4.939,45.732,0.012,0.332,0.063
-74.207,-4.512,50.549,-0.076,0.3,0.038
-81.098,-3.963,56.037,-0.104,0.267,0.014
-87.805,-3.293,62.195,-0.104,0.271,0
-95.122,-2.073,68.598,-0.121,0.283,-0.022
-103.54,-0.549,75.976,-0.177,0.242,-0.039
-112.13,1.037,83.902,-0.177,0.229,-0.069
-122.07,2.134,91.768,-0.203,0.34,-0.114
-133.11,2.805,99.756,-0.245,0.239,-0.1
-144.57,3.78,108.23,-0.225,0.094,-0.046
-157.13,4.512,116.71,-0.256,0.07,-0.038
-170.73,4.817,124.88,-0.251,0.051,-0.053
-185,5.366,133.11,-0.26,0.181,-0.095
-200.49,7.134,141.04,-0.306,0.169,-0.118
-214.02,8.659,148.96,-0.214,-0.13,-0.067
-228.48,4.634,157.93,-0.159,-0.343,0.009
-246.77,0.427,166.77,-0.238,0.021,-0.086
-263.11,-2.073,175.12,-0.289,0.189,-0.153
-279.27,-5.549,184.09,-0.259,-0.318,-0.076
-293.35,-11.89,192.19,-0.167,-0.673,0.011
-316.89,-16.402,201.65,-0.193,-0.468,-0.054
-325.92,-22.195,210.18,-0.168,-0.352,-0.106
-339.08,-27.866,218.84,-0.183,-0.613,-0.112
-351.52,-32.439,226.65,-0.054,-0.929,-0.103
-360.43,-40.061,235,0.071,-1.001,-0.084
-372.87,-47.805,244.94,0.071,-0.854,-0.23
-378.54,-57.134,254.82,0.185,-0.941,-0.288
-375.67,-67.378,264.57,0.358,-1.421,-0.289
-373.6,-71.341,273.05,0.466,-1.771,-0.445
-385.79,-74.695,286.04,0.768,-2.113,-0.476
-393.54,-88.72,298.35,0.876,-2.508,-0.706
-370.79,-104.94,308.23,1.119,-3.207,-0.861
-362.56,-111.83,320.43,1.296,-3.831,-0.964
-370.24,-117.19,333.35,1.592,-4.313,-1.068
-358.23,-127.19,344.88,1.786,-4.557,-1.301
-346.22,-137.93,358.23,2.04,-4.676,-1.612
-327.81,-151.52,368.96,2.309,-4.847,-1.66
-321.65,-157.5,380.49,2.585,-5.102,-2.142
-319.94,-165.37,390,2.813,-5.305,-2.361
-313.23,-180.91,398.35,3.031,-5.38,-2.565
-292.81,-194.09,404.21,3.255,-5.38,-2.837
-281.89,-203.66,410.18,3.564,-5.359,-3.002
-265.85,-214.63,414.15,3.805,-5.017,-2.834
-242.19,-214.57,418.11,3.938,-4.631,-2.824
-205,-221.52,414.69,3.999,-4.284,-2.807
-175.73,-218.6,405.18,4.201,-4.067,-2.776
