gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-47.378,6.585,10.793,0.363,-0.225,0.33
-51.585,8.415,12.805,0.363,-0.195,0.308
-55.061,9.878,15.366,0.36,-0.169,0.286
-58.11,10.854,18.841,0.372,-0.155,0.268
-60.732,11.829,23.171,0.404,-0.15,0.24
-62.317,13.171,27.927,0.412,-0.15,0.232
-62.622,14.268,32.866,0.418,-0.171,0.205
-61.28,15,38.049,0.438,-0.229,0.148
-58.902,15.427,43.354,0.458,-0.306,0.119
-55,15.671,48.963,0.489,-0.372,0.102
-50,16.037,54.939,0.521,-0.445,0.095
-43.902,16.585,61.585,0.549,-0.542,0.105
-37.561,17.195,68.841,0.579,-0.647,0.116
-31.829,18.293,77.073,0.615,-0.765,0.132
-27.256,20,86.402,0.696,-0.895,0.14
-24.451,22.256,96.768,0.797,-1.009,0.152
-24.146,24.573,107.93,0.906,-1.122,0.19
-26.524,26.829,119.94,1.056,-1.27,0.224
-31.524,29.268,132.68,1.244,-1.444,0.246
-39.329,31.951,146.1,1.437,-1.589,0.321
-48.78,34.39,160.31,1.663,-1.769,0.382
-59.146,36.585,175.31,1.925,-2.014,0.455
-68.537,39.146,190.55,2.247,-2.252,0.539
-78.598,42.5,206.16,2.668,-2.494,0.62
-87.622,46.341,221.89,3.16,-2.836,0.707
-93.476,50.976,237.19,3.697,-3.233,0.75
-96.463,55.915,252.07,4.222,-3.642,0.663
-95.732,62.073,266.58,4.619,-4.063,0.556
-91.341,68.963,280.61,4.932,-4.502,0.436
-85,77.622,294.51,5.11,-4.922,0.309
-76.646,88.293,308.42,5.061,-5.29,0.163
-64.817,100.18,323.05,5.08,-5.536,0.106
-51.463,113.35,338.29,4.925,-5.643,-0.032
-37.988,128.72,352.74,4.465,-5.736,-0.259
-23.963,145.79,365.55,4.011,-5.749,-0.431
-11.159,162.62,375.73,3.611,-5.681,-0.559
1.28,180.49,381.58,3.138,-5.646,-0.767
13.659,201.59,382.5,2.476,-5.674,-0.992
25,224.94,376.71,1.878,-5.612,-1.124
36.585,246.52,361.65,1.338,-5.465,-1.152
46.951,266.16,335.73,0.858,-5.244,-1.115
52.561,285.85,302.07,0.438,-5.024,-1.049
58.72,302.13,260.85,0.053,-4.813,-0.896
65.061,315.92,210,-0.278,-4.594,-0.741
69.024,327.26,149.63,-0.52,-4.334,-0.606
71.707,331.65,78.659,-0.706,-4.059,-0.48
77.256,322.62,-1.89,-0.828,-3.791,-0.388
