gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-13.232,-10.915,44.634,0.239,-0.094,0.169
-20.549,-10.122,46.341,0.195,-0.079,0.152
-27.927,-9.207,48.354,0.153,-0.065,0.144
-34.878,-7.988,50.488,0.131,-0.055,0.128
-41.22,-6.524,52.866,0.083,-0.052,0.131
-46.89,-4.756,55.427,0.048,-0.007,0.115
-51.707,-3.11,58.049,0.037,-0.009,0.101
-55.671,-1.341,60.854,0.035,0.004,0.089
-59.085,0.122,63.598,0.033,0.006,0.067
-62.012,1.098,66.402,0.042,-0.014,0.054
-64.085,1.951,69.756,0.056,-0.063,0.032
-64.695,2.561,73.72,0.092,-0.135,-0.016
-64.878,2.866,78.476,0.148,-0.199,-0.066
-64.695,3.11,83.841,0.232,-0.253,-0.084
-63.415,3.354,89.817,0.355,-0.334,-0.09
-61.402,3.902,96.585,0.51,-0.448,-0.116
-59.573,4.451,104.21,0.625,-0.593,-0.053
-58.415,5.427,112.26,0.759,-0.766,-0.029
-57.439,6.524,120.67,0.941,-0.984,-0.016
-58.11,8.78,129.88,1.144,-1.256,0.018
-60.793,10.671,139.39,1.362,-1.571,0.056
-63.841,12.927,150.06,1.618,-1.959,0.141
-69.451,15.183,162.01,1.904,-2.381,0.198
-76.585,17.195,174.94,2.185,-2.784,0.244
-84.451,19.39,189.27,2.464,-3.192,0.343
-92.195,22.073,205.61,2.794,-3.53,0.407
-99.146,25.61,223.41,3.136,-3.943,0.466
-106.1,29.756,243.17,3.373,-4.366,0.606
-111.28,35.183,264.88,3.579,-4.878,0.621
-113.17,41.89,287.62,3.758,-5.497,0.634
-112.26,49.39,311.4,3.882,-6.049,0.658
-107.13,57.561,336.04,3.97,-6.488,0.675
-101.1,67.012,361.04,3.997,-6.888,0.684
-91.646,78.78,385.98,3.912,-7.184,0.689
-77.195,93.11,411.22,3.945,-7.129,0.684
-59.939,110.73,436.1,3.66,-7.12,0.585
-38.659,131.95,458.9,3.3,-7.011,0.481
-15.61,155.79,477.74,2.929,-6.741,0.368
9.146,181.28,489.69,2.432,-6.435,0.229
35.61,209.27,491.46,1.866,-6.078,0.093
56.098,240,479.21,1.297,-5.688,-0.004
73.963,267.01,452.13,0.78,-5.306,-0.086
87.622,288.54,408.11,0.322,-4.915,-0.168
94.817,309.45,353.54,-0.079,-4.582,-0.236
101.83,327.87,288.66,-0.394,-4.262,-0.229
110.12,342.87,214.02,-0.677,-3.903,-0.181
113.84,352.62,131.34,-0.878,-3.517,-0.099
121.89,356.89,44.695,-0.97,-3.23,-0.04
136.16,351.89,-48.598,-1.016,-3.135,0.004
150.98,340.24,-145.85,-1.057,-3.099,0.081
166.34,325,-242.44,-1.082,-2.814,0.152
188.48,295.24,-336.4,-1.023,-2.319,0.119
211.28,258.17,-425.55,-0.946,-1.939,0.083
233.05,219.69,-507.32,-1.03,-1.608,-0.029
254.69,177.32,-580.24,-1.514,-1.379,-0.098
273.96,131.59,-643.05,-2.169,-1.272,-0.136
285.18,84.695,-695.12,-2.698,-1.182,-0.131
295.24,38.476,-736.1,-3.257,-1.415,-0.003
301.34,-7.439,-766.46,-3.327,-1.107,-0.242
299.82,-49.878,-788.11,-3.781,-0.492,-0.597
295.12,-88.902,-800.91,-4.457,0.094,-0.524
285.31,-125.06,-806.16,-5.159,-0.248,-0.567
271.16,-159.09,-804.51,-5.294,-0.509,-0.374
255.31,-191.95,-795.06,-4.76,-0.166,0.033
237.26,-221.65,-775.61,-4.616,-0.206,0.267
214.82,-244.27,-742.74,-4.688,-0.271,0.187
190.67,-258.9,-694.63,-4.675,-0.215,-0.041
170,-268.84,-632.87,-4.724,-0.218,-0.2
150,-273.72,-553.41,-4.719,-0.309,-0.182
131.16,-273.54,-457.68,-4.591,-0.425,-0.011
108.29,-267.26,-355.31,-4.364,-0.516,0.2
75.854,-253.29,-251.4,-4.105,-0.506,0.348
38.354,-238.72,-157.07,-3.846,-0.411,0.422
-13.72,-221.34,-83.902,-3.6,-0.302,0.416
-74.695,-162.56,-21.829,-3.39,-0.213,0.395
-137.13,-107.87,23.841,-3.187,-0.134,0.382
-212.32,-63.963,43.415,-2.996,-0.011,0.422
-254.51,-64.146,57.012,-2.825,0.153,0.493
-288.84,-61.159,59.268,-2.65,0.261,0.57
-322.99,-24.207,57.622,-2.464,0.249,0.626
-338.78,13.963,62.134,-2.28,0.115,0.68
-329.51,49.146,70.244,-2.079,-0.06,0.713
-298.05,85.854,79.695,-1.865,-0.23,0.715
-244.21,116.89,87.5,-1.641,-0.439,0.714
-171.95,142.5,93.598,-1.416,-0.7,0.687
-89.512,162.56,98.354,-1.221,-0.97,0.662
-2.195,175.98,101.95,-1.037,-1.178,0.624
84.634,182.32,103.48,-0.878,-1.342,0.581
162.74,183.05,101.04,-0.726,-1.483,0.517
229.33,179.33,94.878,-0.579,-1.637,0.453
278.78,172.62,86.707,-0.419,-1.745,0.446
308.66,164.21,78.963,-0.304,-1.881,0.352
318.29,152.99,73.476,-0.1,-1.957,0.371
308.05,137.81,68.963,0.085,-1.92,0.391
280.31,120.24,64.695,0.126,-1.978,0.327
238.29,102.81,61.098,0.285,-1.927,0.327
187.26,86.951,58.659,0.407,-1.867,0.322
132.68,73.354,57.378,0.47,-1.903,0.292
79.512,61.22,55.976,0.569,-1.956,0.293
30.366,50.61,53.354,0.609,-2.041,0.277
-11.463,42.195,50,0.935,-1.717,0.32
-43.841,35.244,46.707,1.021,-1.672,0.303
-68.78,29.573,44.573,1.031,-1.692,0.258
-87.927,24.146,43.354,1.152,-1.618,0.276
-100.43,19.573,42.744,1.252,-1.547,0.288
-107.44,17.256,43.171,1.313,-1.474,0.292
-111.89,17.927,44.756,1.36,-1.39,0.307
-108.42,14.512,45.183,1.39,-1.307,0.367
-105.55,17.195,46.768,1.448,-1.265,0.469
-101.89,19.817,49.207,1.485,-1.267,0.563
-94.451,15.427,52.073,1.49,-1.293,0.625
-88.78,15.793,55.793,1.791,-1.097,0.747
-82.561,11.89,59.878,1.733,-1.14,0.708
-75.915,5.427,65.915,1.729,-1.127,0.715
-67.805,-2.134,75.61,1.759,-1.129,0.764
-62.073,-5,84.207,1.769,-1.162,0.781
-65.061,4.024,86.829,1.719,-1.244,0.775
-67.988,8.049,92.866,1.921,-1.061,0.795
-69.756,4.207,99.085,1.854,-1.11,0.727
-72.988,0.976,106.28,1.827,-1.114,0.686
-78.598,-0.427,115.49,1.806,-1.093,0.688
-86.341,-1.89,125.79,1.779,-1.094,0.734
-94.695,-4.451,136.77,1.784,-1.086,0.813
-102.44,-9.512,147.32,1.813,-1.053,0.892
-109.57,-16.159,156.34,1.845,-1,0.956
-113.72,-27.622,165.43,1.856,-0.949,1.022
-118.05,-35.854,175.24,1.776,-0.957,1.058
-122.44,-33.232,182.74,1.454,-1.226,1.042
-120.79,-38.902,189.76,1.866,-0.926,1.242
-116.52,-44.451,196.34,2.161,-0.56,1.264
-111.95,-47.744,202.87,1.792,-0.943,1.127
-106.58,-51.098,208.54,1.682,-1.039,1.056
-102.32,-50.793,212.93,1.675,-1.056,1.027
-100.31,-44.329,215.06,1.615,-1.088,0.964
-97.744,-43.232,219.21,1.572,-1.078,0.904
-95.244,-44.024,221.95,1.543,-1.072,0.858
-93.841,-43.171,222.44,1.498,-1.058,0.835
-94.695,-40.427,220.18,1.455,-1.012,0.826
-97.561,-36.829,214.88,1.411,-0.95,0.824
-101.34,-32.683,207.01,1.367,-0.89,0.818
-104.57,-29.634,196.83,1.325,-0.822,0.822
-105.55,-28.78,184.21,1.281,-0.764,0.868
-98.415,-38.72,169.94,1.249,-0.718,0.926
-87.256,-51.829,163.23,1.23,-0.677,0.951
-85.488,-37.683,151.28,1.211,-0.66,0.947
-87.622,-18.659,130.49,1.174,-0.665,0.922
-78.049,-14.939,116.58,1.138,-0.667,0.878
-63.78,-13.232,103.6,1.084,-0.659,0.832
-50.244,-7.378,91.463,1.039,-0.657,0.776
-36.829,0,79.817,1.006,-0.655,0.74
-23.537,7.5,68.293,0.973,-0.653,0.707
-10.976,13.963,57.5,0.946,-0.646,0.686
-0.366,19.39,47.439,0.936,-0.654,0.683
7.622,24.329,37.134,0.937,-0.653,0.684
12.927,28.598,27.012,0.94,-0.644,0.691
16.707,32.317,17.073,0.951,-0.647,0.697
20.427,34.39,7.195,0.957,-0.658,0.691
23.537,35.366,-2.439,0.958,-0.672,0.679
24.451,36.28,-11.28,0.958,-0.686,0.666
25.183,36.707,-19.146,0.956,-0.703,0.645
25.732,37.012,-26.89,0.962,-0.714,0.624
25.915,37.195,-33.902,0.965,-0.728,0.595
26.341,37.073,-39.634,0.968,-0.754,0.557
27.195,36.89,-44.512,0.97,-0.805,0.511
28.232,36.585,-48.232,0.971,-0.837,0.482
