gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-7.256,-23.11,-40.305,0.701,0.263,0.311
-6.159,-22.622,-39.085,0.703,0.252,0.299
-5.488,-21.829,-38.049,0.698,0.246,0.29
-5.732,-20.732,-37.622,0.694,0.244,0.292
-6.037,-19.268,-37.073,0.694,0.244,0.295
-6.28,-17.744,-37.012,0.69,0.248,0.297
-6.341,-16.098,-37.622,0.69,0.252,0.304
-5.732,-14.085,-38.598,0.693,0.251,0.307
-5.549,-12.134,-40.244,0.705,0.263,0.309
-5.061,-9.756,-41.829,0.71,0.278,0.311
-4.451,-6.768,-43.841,0.709,0.279,0.308
-2.988,-3.902,-46.28,0.713,0.273,0.304
-0.793,-0.427,-49.329,0.712,0.262,0.304
2.012,3.598,-53.171,0.709,0.251,0.308
4.878,7.744,-57.561,0.706,0.243,0.312
8.354,12.134,-61.646,0.707,0.229,0.309
12.256,16.829,-66.037,0.712,0.209,0.295
16.098,21.037,-70.793,0.729,0.19,0.294
20.61,25.549,-75.305,0.757,0.183,0.302
24.939,30.122,-79.817,0.797,0.176,0.318
28.659,34.329,-84.329,0.831,0.163,0.327
31.951,38.11,-88.049,0.847,0.146,0.338
34.634,41.89,-91.402,0.861,0.116,0.351
36.524,45.244,-95,0.878,0.081,0.353
37.805,48.293,-98.72,0.903,0.044,0.357
39.024,51.402,-102.13,0.925,0.011,0.365
38.963,53.78,-106.1,0.934,-0.015,0.37
39.268,56.463,-110.18,0.936,-0.036,0.373
39.512,58.963,-114.27,0.932,-0.059,0.381
38.598,61.341,-119.45,0.928,-0.076,0.384
37.439,64.085,-125.06,0.915,-0.096,0.394
35.488,67.012,-131.34,0.915,-0.124,0.402
33.354,70.122,-138.72,0.94,-0.141,0.412
31.524,74.085,-145.91,0.96,-0.163,0.439
29.268,78.293,-154.51,0.987,-0.172,0.46
26.951,83.049,-163.9,1.015,-0.17,0.476
24.451,89.512,-172.56,1.035,-0.172,0.487
21.707,97.866,-181.04,1.087,-0.169,0.492
18.841,105.73,-189.21,1.125,-0.171,0.492
15.671,115.24,-197.13,1.161,-0.185,0.494
20.427,135,-203.23,1.209,-0.192,0.496
24.39,150.24,-209.51,1.24,-0.209,0.502
-2.134,145.31,-213.41,1.286,-0.232,0.51
-9.512,160.98,-216.71,1.326,-0.246,0.52
-15.366,176.95,-220.12,1.377,-0.266,0.539
-20.366,191.77,-222.01,1.41,-0.256,0.559
-24.146,206.4,-223.6,1.556,-0.301,0.597
-26.098,221.89,-223.9,1.566,-0.255,0.635
-23.049,238.6,-222.07,1.616,-0.178,0.655
-16.524,256.22,-216.83,1.69,-0.103,0.682
-5.671,274.39,-207.93,1.764,-0.035,0.733
12.256,295.98,-195.55,1.879,0.031,0.792
36.402,316.22,-178.35,2.011,0.123,0.854
84.39,333.23,-156.83,2.142,0.25,0.914
213.72,356.46,-128.72,2.256,0.421,0.964
156.65,319.45,-60.671,2.369,0.588,0.956
197.56,322.56,-20.732,2.467,0.81,0.944
254.63,329.15,-20.671,2.501,1.061,0.989
303.6,329.21,-4.085,2.695,0.899,0.933
351.71,309.76,21.28,2.681,2.009,1.077
398.96,299.94,52.378,2.93,1.845,1.172
439.69,290.37,86.402,2.765,1.874,0.936
471.04,284.82,114.88,2.966,2.251,0.952
485.85,284.88,140.91,2.852,2.151,0.846
466.46,286.28,171.77,3.091,2.381,0.713
398.54,291.4,195.91,3.167,2.48,0.493
284.21,302.62,209.94,3.245,2.431,0.279
140.85,313.72,232.01,3.439,2.42,0.038
-23.659,328.66,261.16,3.737,2.587,-0.221
-176.83,331.34,298.11,3.908,2.838,-0.653
-326.95,330.79,339.88,3.979,3.212,-1.261
-462.81,341.46,383.23,4.017,3.806,-1.802
-579.02,358.35,413.17,3.934,4.282,-2.316
-675.55,384.88,451.04,3.539,4.61,-2.722
-739.21,412.13,480.12,3.063,4.75,-2.726
-786.4,450.55,504.57,2.695,4.631,-2.846
-799.45,492.93,523.78,2.301,4.296,-3.155
-780.18,533.23,539.76,2.103,4.053,-3.314
-759.57,568.96,552.5,1.778,3.563,-3.686
-748.41,602.93,553.54,1.492,3.021,-3.924
-741.89,617.93,546.22,1.3,2.773,-4.053
-733.6,620.24,538.72,0.949,2.595,-4.057
-744.45,634.09,492.26,0.541,2.448,-3.807
-710.49,661.4,435.55,0.243,2.661,-3.732
-654.94,688.17,352.68,-0.066,3.188,-3.89
-647.99,651.59,275.24,-0.307,3.112,-3.796
-639.27,559.7,231.59,-0.962,2.961,-3.424
-596.89,405.79,192.93,-1.427,3.114,-3.534
-514.88,264.21,141.89,-2.199,2.708,-4.215
-461.89,186.28,76.402,-4.288,2.613,-4.491
-412.93,110.67,12.256,-7.255,2.055,-3.859
-329.27,16.707,-47.439,-9.1,1.334,-2.175
-243.54,-109.39,-99.939,-8.529,0.471,-1.576
-166.83,-220,-141.65,-7.302,-0.179,-1.908
-92.134,-281.04,-170.18,-7.489,-0.502,-1.603
-11.341,-321.22,-180.67,-8.281,-0.963,-1.291
82.988,-345.61,-180,-9.321,-0.986,-1.141
181.95,-349.15,-174.09,-9.086,-1.053,-0.958
279.39,-335.79,-163.05,-7.751,-1.163,-0.236
376.04,-317.56,-149.27,-6.829,-1.263,0.532
461.83,-298.29,-135.73,-6.376,-1.444,0.994
528.72,-281.58,-128.54,-5.78,-1.585,1.162
575.49,-266.46,-122.81,-5.095,-1.728,1.195
602.87,-255.67,-120.67,-4.571,-1.934,1.058
611.89,-249.94,-123.78,-4.235,-1.894,0.859
602.62,-246.04,-132.56,-3.896,-1.549,0.635
570.43,-249.82,-146.83,-3.444,-1.159,0.509
527.44,-250.31,-162.99,-2.937,-0.751,0.459
467.07,-257.44,-177.5,-2.442,-0.323,0.533
391.22,-269.57,-191.16,-1.919,0.137,0.672
304.51,-286.46,-202.87,-1.485,0.69,0.774
208.66,-298.48,-207.56,-0.929,1.244,0.911
109.08,-309.82,-210.06,-0.552,1.733,0.933
13.78,-327.13,-210,-0.2,2.286,0.889
-69.573,-346.46,-206.34,0.106,2.661,0.791
-136.77,-363.17,-202.74,0.339,2.927,0.681
-188.29,-373.66,-200.49,0.584,3.06,0.569
-222.19,-381.46,-198.17,0.76,3.048,0.46
-243.66,-380.49,-193.6,0.909,2.897,0.375
-247.38,-376.1,-190.79,1.07,2.634,0.27
-231.4,-367.01,-186.83,1.216,2.321,0.132
-202.5,-348.84,-180.79,1.366,1.963,-0.049
-166.1,-318.9,-168.29,1.57,1.513,-0.164
-123.35,-287.68,-152.81,1.689,1.125,-0.227
-71.829,-264.33,-138.17,1.792,0.686,-0.289
-22.317,-250.55,-136.89,1.928,0.265,-0.29
27.683,-242.5,-128.48,2.074,-0.082,-0.229
72.927,-232.81,-122.44,2.072,-0.397,-0.166
