gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
97.988,47.683,426.22,0.429,0.199,0.896
80.183,44.817,431.77,0.397,0.362,0.974
63.476,39.024,436.77,0.346,0.515,1.046
42.195,37.378,438.35,0.269,0.681,1.123
23.841,32.683,441.52,0.205,0.87,1.181
5.244,26.951,443.66,0.147,1.079,1.245
-16.707,25.183,442.5,0.123,1.306,1.273
-32.805,19.634,440.85,0.108,1.568,1.283
-50.427,15.793,435.12,0.104,1.854,1.249
-71.159,11.768,427.99,0.101,2.152,1.206
-90.305,5.793,420.98,0.07,2.411,1.188
-109.82,5.244,412.68,0.033,2.688,1.116
-130.73,6.829,403.96,-0.002,2.95,1.055
-149.45,7.866,395.18,-0.04,3.244,0.989
-167.74,10.793,385,-0.092,3.496,0.958
-185.12,15.732,372.62,-0.173,3.67,0.934
-202.07,24.024,356.46,-0.28,3.839,0.847
-219.09,32.256,335.12,-0.399,4.053,0.787
-234.76,41.89,308.72,-0.504,4.297,0.688
-250.91,52.988,277.44,-0.598,4.527,0.597
-263.35,54.634,241.65,-0.67,4.713,0.486
-277.44,60.305,203.9,-0.752,4.851,0.392
-287.99,65.244,164.51,-0.829,4.949,0.299
-301.34,69.39,124.39,-0.927,5.027,0.181
-313.23,72.805,84.39,-1.014,5.077,0.12
-320.79,75.061,43.598,-1.13,5.102,0.062
-324.45,75.244,0.793,-1.325,5.101,-0.027
-327.26,68.841,-43.78,-1.49,5.06,-0.056
-326.89,58.415,-91.28,-1.699,4.992,-0.12
-319.33,50.244,-141.1,-1.894,4.945,-0.251
-266.04,62.561,-192.56,-2.126,4.831,-0.426
-301.04,19.878,-245.55,-2.336,4.716,-0.609
-315.61,-16.341,-291.04,-2.561,4.564,-0.818
-303.9,-45.61,-337.93,-2.791,4.365,-1.027
-303.29,-74.939,-384.15,-2.969,4.134,-1.229
-299.63,-105,-429.15,-3.11,3.968,-1.519
-296.83,-129.94,-473.48,-3.117,3.683,-1.721
