gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-71.89,-20.793,144.45,-0.476,-0.224,-0.169
-69.451,-19.878,162.26,-0.56,-0.217,-0.156
-64.756,-19.024,181.28,-0.638,-0.209,-0.13
-58.415,-17.805,201.95,-0.715,-0.193,-0.092
-50.244,-16.22,223.11,-0.757,-0.194,-0.048
-38.902,-13.78,243.6,-0.768,-0.187,-0.017
-25.488,-9.146,263.35,-0.757,-0.179,0.052
-10.549,-2.5,281.58,-0.709,-0.173,0.141
5.549,7.134,298.17,-0.621,-0.181,0.222
27.5,19.512,312.38,-0.469,-0.204,0.336
47.988,33.659,322.74,-0.274,-0.234,0.458
71.463,45.915,332.74,-0.057,-0.267,0.574
97.866,57.439,341.22,0.181,-0.329,0.706
124.39,64.756,348.9,0.438,-0.386,0.869
151.71,66.707,356.28,0.706,-0.45,1.062
181.77,68.963,366.1,0.983,-0.514,1.258
207.87,69.085,372.19,1.264,-0.675,1.443
231.89,68.902,374.76,1.581,-0.788,1.585
252.26,66.524,372.44,1.872,-0.954,1.696
269.88,65.183,364.45,2.157,-1.19,1.719
280.85,63.293,348.78,2.349,-1.471,1.725
285.43,62.683,324.63,2.485,-1.843,1.608
281.65,62.927,293.48,2.592,-2.146,1.561
270.92,62.927,255.91,2.737,-2.415,1.441
256.52,59.695,212.99,2.887,-2.577,1.324
238.23,55.244,167.07,3.014,-2.697,1.186
213.17,67.683,116.77,3.096,-2.818,1.091
194.39,69.207,66.829,3.172,-2.932,0.986
175.37,68.293,14.207,3.269,-3.072,0.855
163.54,72.622,-40.427,3.383,-3.197,0.728
157.62,77.927,-94.878,3.504,-3.279,0.549
159.82,80.061,-147.44,3.572,-3.416,0.349
168.96,82.195,-198.29,3.93,-3.492,0.198
180.79,84.085,-247.56,3.987,-3.728,0.009
195.06,85.244,-295.73,3.981,-3.95,-0.165
208.78,87.805,-342.5,3.928,-4.195,-0.328
222.26,92.012,-387.38,3.774,-4.362,-0.521
230.98,97.195,-429.39,3.543,-4.531,-0.728
232.44,104.33,-467.74,3.285,-4.709,-0.962
225.12,113.84,-502.62,2.99,-4.853,-1.156
211.28,125.85,-534.15,2.651,-4.938,-1.288
192.5,140.79,-563.11,2.302,-4.918,-1.423
169.76,158.72,-589.02,1.964,-4.822,-1.573
145.55,180.73,-611.52,1.667,-4.748,-1.667
122.32,207.01,-630.85,1.384,-4.671,-1.717
101.46,236.59,-646.28,1.124,-4.59,-1.752
86.402,267.99,-657.74,0.885,-4.456,-1.756
78.598,301.34,-666.04,0.699,-4.298,-1.756
81.28,335.73,-671.1,0.537,-4.156,-1.755
94.268,370.31,-673.41,0.359,-4.039,-1.747
116.1,402.93,-672.99,0.191,-3.96,-1.727
149.02,432.74,-670.91,0.025,-3.917,-1.669
192.32,459.82,-669.15,-0.136,-3.869,-1.59
244.82,481.71,-667.01,-0.288,-3.829,-1.533
302.13,501.1,-662.38,-0.471,-3.831,-1.51
362.62,516.77,-650.79,-0.675,-3.891,-1.489
423.29,528.72,-630.3,-0.881,-3.96,-1.481
492.01,539.02,-597.74,-1.093,-3.988,-1.452
580.73,537.68,-550.12,-1.283,-3.987,-1.477
620.18,516.28,-473.11,-1.5,-3.963,-1.563
610.98,479.57,-399.63,-1.73,-3.99,-1.646
584.51,494.57,-336.95,-1.939,-4.013,-1.735
553.54,481.28,-284.88,-2.144,-4.012,-1.764
511.58,361.52,-231.65,-2.438,-4.012,-1.748
464.51,280.73,-222.26,-3.225,-4.21,-1.654
429.57,220.79,-226.52,-4.46,-4.542,-1.719
434.45,153.84,-223.96,-5.914,-4.824,-1.74
351.04,97.988,-188.11,-7.142,-4.183,-1.799
