gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-87.866,-76.707,165.49,-0.501,-0.21,-0.343
-92.195,-79.268,198.48,-0.602,-0.217,-0.368
-93.232,-80.122,231.77,-0.693,-0.241,-0.366
-88.963,-78.659,263.42,-0.762,-0.279,-0.343
-82.012,-74.878,291.16,-0.811,-0.335,-0.269
-69.634,-67.805,314.88,-0.818,-0.404,-0.183
-52.561,-55.549,334.63,-0.797,-0.471,-0.084
-33.598,-35.244,348.11,-0.777,-0.517,0.034
-12.683,-5.061,361.16,-0.733,-0.508,0.182
16.463,19.512,370.18,-0.627,-0.445,0.344
51.463,50.732,370.31,-0.443,-0.385,0.53
87.927,77.012,372.32,-0.199,-0.307,0.74
128.6,95.183,374.57,0.149,-0.236,0.957
174.02,107.5,377.26,0.588,-0.178,1.185
220.85,112.87,379.63,1.065,-0.129,1.451
267.07,112.93,381.83,1.576,-0.102,1.708
308.54,108.48,384.76,2.079,-0.296,2.048
338.05,95.549,384.02,2.383,-0.453,2.311
361.52,86.22,382.13,2.562,-0.771,2.499
373.84,76.463,375.37,2.585,-1.18,2.542
375.85,64.085,363.11,2.438,-1.646,2.428
369.63,55.366,347.99,2.178,-2.051,2.22
352.44,48.659,329.45,1.95,-2.386,2.064
325.06,42.012,306.28,1.831,-2.614,1.998
294.27,36.28,277.81,1.875,-2.75,1.917
262.19,31.951,243.96,1.998,-2.8,1.791
228.66,28.354,205.67,2.085,-2.775,1.653
202.32,19.39,161.89,2.234,-2.745,1.46
182.56,-3.476,115.79,2.434,-2.784,1.273
163.35,16.768,65.366,2.665,-2.877,1.142
157.68,24.146,14.329,2.897,-2.914,0.973
156.1,20.854,-37.5,3.132,-2.949,0.758
159.57,27.134,-91.098,3.404,-3.085,0.538
171.52,31.89,-146.34,3.675,-3.286,0.289
183.9,34.878,-201.89,3.681,-3.552,0.007
199.15,41.646,-254.88,4.17,-3.648,-0.182
212.74,49.146,-304.88,4.125,-4.012,-0.431
218.6,58.049,-352.74,3.898,-4.281,-0.628
215.91,68.841,-398.72,3.761,-4.552,-0.802
205.24,80.854,-441.83,3.47,-4.727,-0.976
186.22,95.183,-482.56,3.189,-4.815,-1.158
161.34,111.89,-520.37,2.883,-4.902,-1.395
132.99,132.07,-554.21,2.521,-4.96,-1.6
101.4,156.04,-584.7,2.129,-5.01,-1.733
70.671,182.32,-611.83,1.798,-5.022,-1.811
44.573,211.28,-635.61,1.512,-4.926,-1.854
25.671,243.35,-655.79,1.245,-4.766,-1.884
14.695,277.5,-672.07,0.991,-4.594,-1.932
13.72,314.08,-684.27,0.754,-4.43,-1.949
22.805,350.18,-691.46,0.556,-4.318,-1.923
40.549,384.76,-693.96,0.399,-4.221,-1.852
68.963,418.17,-693.35,0.256,-4.128,-1.778
108.11,450.06,-691.95,0.1,-4.083,-1.706
153.05,478.72,-689.45,-0.068,-4.073,-1.611
204.57,504.15,-684.7,-0.22,-4.073,-1.511
257.93,525.37,-677.13,-0.381,-4.072,-1.397
314.33,542.93,-664.51,-0.546,-4.059,-1.323
375.06,550.18,-639.57,-0.72,-4.028,-1.292
445.92,551.52,-604.21,-0.957,-4,-1.31
526.89,539.7,-552.44,-1.247,-4.09,-1.335
556.46,508.78,-474.76,-1.541,-4.201,-1.378
543.84,494.94,-403.42,-1.884,-4.261,-1.408
541.52,499.51,-350.31,-2.149,-4.225,-1.478
507.07,430.85,-290.61,-2.471,-4.209,-1.535
486.46,334.51,-246.83,-3.002,-4.253,-1.604
477.44,256.83,-231.65,-4.02,-4.515,-1.755
437.81,211.4,-209.69,-5.503,-4.733,-1.87
369.15,148.66,-184.45,-6.871,-4.5,-1.881
253.84,97.866,-133.9,-7.453,-3.477,-2.04
117.62,44.756,-114.27,-8.49,-2.476,-2.56
-21.28,-33.049,-70.305,-7.741,-0.878,-2.854
-155.49,-53.293,-28.11,-5.897,0.583,-3.395
-264.27,-65.122,-0.061,-5.005,1.444,-3.488
-356.83,-78.354,15.793,-4.795,1.853,-3.191
-435.55,-81.89,23.902,-5.054,2.236,-2.543
-473.6,-75.793,36.402,-5.744,2.734,-1.906
-483.17,-62.683,52.073,-5.622,3.054,-1.841
-469.15,-46.829,66.098,-4.486,3.271,-1.672
-433.96,-32.988,80.854,-3.97,3.326,-1.126
-379.82,-22.256,94.146,-3.773,3.305,-0.562
-308.78,-14.329,110.24,-3.752,3.14,-0.136
-228.17,-8.78,130.06,-3.645,2.944,0.043
-150,-6.28,148.29,-3.394,2.389,0.218
-82.256,-6.341,167.19,-3.153,1.9,0.529
-24.756,-7.622,187.87,-3.077,1.523,0.948
19.695,-12.073,207.38,-2.979,1.202,1.435
46.524,-19.329,225.18,-2.732,1.041,1.75
53.841,-29.39,242.19,-2.433,0.918,1.907
45.366,-41.22,257.19,-2.229,0.767,1.971
23.963,-60.671,269.45,-2.211,0.671,2.04
-9.451,-83.78,279.69,-2.195,0.696,2.093
-52.744,-85.549,285.92,-2.134,0.718,2.099
-98.72,-99.207,291.16,-2.062,0.71,2.126
-143.17,-123.23,294.94,-1.986,0.702,2.133
-183.84,-145.49,295.73,-1.9,0.703,2.123
-219.94,-168.29,293.48,-1.843,0.723,2.098
-247.44,-191.28,289.08,-1.888,0.69,2.026
-265.49,-215.24,283.66,-1.599,0.486,2.031
