gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-8.476,84.695,531.4,0.613,1.346,0.911
-27.439,89.878,528.41,0.584,1.557,0.923
-50.732,112.01,528.66,0.546,1.783,0.929
-57.012,76.646,525.43,0.524,2.022,0.915
-68.72,50,515.37,0.486,2.228,0.921
-81.402,36.341,504.39,0.419,2.41,0.967
-96.829,60.61,485.85,0.398,2.599,0.712
-108.84,83.415,477.68,0.494,2.806,0.847
-101.1,57.622,471.52,0.617,3.057,0.782
-108.72,53.537,459.76,0.49,3.195,0.548
-114.45,51.829,449.76,0.403,3.264,0.529
-115.98,49.207,439.39,0.452,3.441,0.408
-118.42,48.72,427.26,0.541,3.617,0.451
-121.77,50.976,412.81,0.783,3.928,0.461
-125.31,53.598,396.22,0.425,4.043,0.293
-131.04,59.695,376.46,0.255,4.003,0.296
-140.85,70.854,353.17,0.17,4.093,0.251
-148.72,76.402,326.77,0.067,4.226,0.241
-156.95,80.854,296.4,-0.036,4.319,0.216
-170.18,86.037,263.54,-0.119,4.401,0.206
-182.74,90.244,230.12,-0.231,4.484,0.187
-197.99,96.585,195.18,-0.338,4.551,0.164
-214.57,100.18,158.9,-0.462,4.635,0.151
-231.28,102.07,121.22,-0.611,4.715,0.11
-250.37,102.5,81.524,-0.773,4.814,0.071
-268.72,102.93,38.293,-0.948,4.853,0.052
-293.29,102.81,-7.683,-1.155,4.899,0.022
-317.68,97.378,-55.244,-1.349,4.935,-0.015
-338.6,85.549,-105.61,-1.56,4.954,-0.068
-364.45,77.988,-157.13,-1.788,4.949,-0.168
-393.29,66.89,-204.69,-1.975,4.912,-0.3
-410.18,60.61,-256.46,-2.158,4.866,-0.416
-427.74,48.232,-307.26,-2.283,4.81,-0.587
-439.33,35.488,-357.26,-2.455,4.688,-0.742
-443.54,24.268,-407.19,-2.659,4.583,-0.944
-446.58,10.183,-456.58,-2.698,4.489,-1.158
-443.78,-6.524,-504.76,-2.63,4.368,-1.357
-432.5,-21.951,-551.46,-2.525,4.344,-1.604
-419.15,-41.951,-594.7,-2.364,4.243,-1.902
-400,-58.841,-633.6,-2.153,4.133,-2.193
-377.01,-76.951,-668.29,-1.897,4.018,-2.424
-350.43,-95.366,-698.23,-1.587,3.875,-2.646
-319.02,-116.89,-721.4,-1.264,3.798,-2.818
-277.19,-140.73,-739.57,-0.866,3.708,-2.977
-276.04,-151.89,-753.29,-0.521,3.576,-3.054
-253.41,-171.22,-762.01,-0.152,3.489,-3.138
-230.31,-193.05,-763.84,0.172,3.362,-3.167
-211.59,-216.1,-761.65,0.461,3.264,-3.174
-198.05,-239.33,-756.04,0.689,3.148,-3.121
-184.63,-264.57,-745.91,0.833,2.966,-3.095
-176.22,-295.61,-732.26,1.047,3.093,-3.009
-173.05,-327.26,-715.67,1.129,2.908,-2.969
-171.65,-356.16,-695.37,1.209,2.865,-2.919
-171.89,-379.88,-671.04,1.273,2.836,-2.873
-174.57,-398.35,-638.35,1.314,2.794,-2.821
-180.06,-394.02,-594.21,1.343,2.806,-2.776
-179.88,-388.48,-537.8,1.369,2.769,-2.715
-178.41,-382.99,-465.55,1.379,2.719,-2.646
-166.77,-375.49,-379.45,1.405,2.672,-2.542
-143.35,-380,-298.9,1.479,2.547,-2.486
-120.98,-407.81,-232.56,1.603,2.345,-2.5
-118.6,-412.87,-174.02,1.823,2.118,-2.543
-128.54,-393.78,-146.04,2.063,1.889,-2.565
-138.84,-389.45,-143.48,2.364,1.779,-2.51
-162.38,-356.89,-142.68,2.65,1.782,-2.552
-188.23,-316.46,-152.74,3.039,1.819,-2.542
-203.96,-287.07,-158.41,3.37,1.427,-2.615
-200.91,-251.4,-152.74,3.641,0.748,-2.59
-190.31,-198.72,-139.33,3.949,0.345,-2.272
-177.56,-149.63,-121.16,4.049,-0.061,-1.606
-156.4,-102.26,-103.23,4.194,-0.351,-1.019
-130.37,-56.524,-86.341,4.184,-0.769,-0.677
-100.24,-17.073,-67.134,4.24,-0.92,-0.448
-64.756,20.366,-50.244,4.4,-0.845,-0.223
-25.122,54.695,-36.28,4.559,-0.934,-0.099
16.28,83.841,-26.89,4.661,-1.139,-0.015
61.707,106.22,-20.549,4.731,-1.319,0.018
110.79,129.88,-20.183,4.762,-1.521,0.095
163.84,147.26,-28.354,4.725,-1.73,0.212
194.88,130.12,-12.866,4.577,-1.854,0.327
220.91,115.98,7.012,4.367,-1.996,0.478
241.59,111.28,27.927,4.108,-2.08,0.657
258.72,98.659,45.671,3.847,-2.012,0.832
270.61,78.537,63.476,3.599,-1.952,0.967
281.22,82.622,81.22,3.325,-1.852,1.121
283.54,75.732,97.439,3.175,-1.688,1.167
280.79,67.866,109.51,2.911,-1.525,1.293
272.32,66.037,121.58,2.792,-1.324,1.337
259.02,67.012,133.35,2.551,-1.07,1.38
239.69,72.012,144.82,2.271,-0.991,1.392
217.19,79.39,155.49,2.39,-0.722,1.539
195,89.207,165.24,2.124,-0.565,1.497
170.55,98.598,173.05,1.946,-0.396,1.522
146.83,107.5,177.81,1.885,-0.186,1.517
123.66,116.71,180.37,1.805,0.032,1.498
100.06,125.49,181.1,1.73,0.25,1.463
81.829,135.55,179.45,1.67,0.485,1.419
63.963,145.73,174.69,1.585,0.724,1.382
49.695,156.04,167.13,1.492,0.918,1.337
40.366,167.93,156.95,1.387,1.093,1.299
34.146,179.63,145.49,1.261,1.238,1.262
31.707,191.52,133.29,1.141,1.359,1.249
34.085,203.48,121.52,1.004,1.473,1.215
40.732,215.55,110.18,0.875,1.557,1.179
51.707,228.17,98.354,0.787,1.623,1.147
64.695,239.51,86.951,0.712,1.675,1.085
79.329,249.45,74.878,0.638,1.691,1.009
94.634,257.99,60.732,0.564,1.708,0.912
106.95,264.33,46.22,0.474,1.723,0.84
118.11,270.24,30.732,0.374,1.722,0.768
126.28,274.82,15.183,0.27,1.709,0.697
131.71,277.26,-0.061,0.158,1.668,0.631
135.37,284.27,-15,0.044,1.63,0.57
136.4,280.67,-29.207,-0.084,1.588,0.518
136.34,273.9,-41.646,-0.218,1.536,0.475
132.26,272.38,-53.598,-0.341,1.494,0.427
127.44,271.28,-65.305,-0.472,1.459,0.396
119.51,265.06,-75.793,-0.585,1.443,0.361
111.4,259.15,-85.488,-0.655,1.433,0.331
102.44,254.69,-95.061,-0.741,1.4,0.271
91.22,250.61,-102.87,-0.808,1.35,0.238
79.329,244.15,-108.29,-0.839,1.359,0.176
68.598,238.54,-112.81,-0.867,1.348,0.128
58.902,232.93,-116.83,-0.908,1.296,0.071
49.268,226.4,-119.88,-0.941,1.25,0.052
39.329,220.73,-122.19,-0.974,1.194,0.028
30.61,215.37,-124.45,-1.004,1.132,0.007
23.049,209.76,-126.04,-1.037,1.055,0.003
15.915,204.21,-127.62,-1.055,1.002,-0.022
9.451,198.41,-128.72,-1.069,0.962,-0.04
4.024,192.99,-129.15,-1.085,0.895,-0.046
-0.671,188.29,-129.63,-1.101,0.824,-0.049
-4.573,184.51,-129.82,-1.093,0.764,-0.042
-8.11,181.04,-129.51,-1.084,0.698,-0.033
-10.61,178.29,-129.21,-1.074,0.627,-0.019
-12.622,176.59,-128.78,-1.062,0.563,0.006
-14.634,175.12,-127.68,-1.058,0.499,0.043
-16.28,174.45,-126.46,-1.048,0.436,0.083
-17.012,174.09,-124.69,-1.04,0.376,0.111
-16.524,173.54,-122.99,-1.036,0.315,0.134
-16.037,171.95,-120.73,-1.036,0.256,0.163
-15.976,169.76,-117.62,-1.033,0.197,0.198
-16.098,168.35,-114.39,-1.043,0.134,0.224
-15.244,168.17,-110.98,-1.044,0.077,0.242
-14.512,168.23,-107.68,-1.036,0.033,0.261
-14.329,167.81,-105.61,-1.029,-0.005,0.278
-13.537,164.88,-102.87,-1.038,-0.039,0.307
-12.683,162.93,-100.98,-1.068,-0.063,0.342
-12.195,160.49,-99.573,-1.105,-0.09,0.372
-11.402,157.19,-97.439,-1.131,-0.111,0.389
-10.366,154.15,-94.756,-1.131,-0.133,0.425
-9.329,151.34,-91.951,-1.131,-0.132,0.441
