gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
2.073,-14.817,-15.915,0.667,0.176,0.366
2.5,-14.39,-15,0.647,0.146,0.378
2.134,-13.963,-13.841,0.629,0.102,0.383
1.89,-13.78,-12.5,0.617,0.046,0.388
1.159,-13.537,-11.28,0.616,-0.005,0.385
-0.061,-12.988,-10.061,0.605,-0.042,0.399
-1.037,-12.5,-8.78,0.595,-0.076,0.415
-1.829,-11.463,-7.561,0.588,-0.108,0.416
-2.622,-10,-6.829,0.593,-0.124,0.42
-2.744,-9.207,-6.524,0.579,-0.168,0.436
-2.561,-8.598,-6.159,0.586,-0.188,0.456
-1.829,-7.622,-6.159,0.589,-0.21,0.46
-0.915,-6.707,-6.707,0.612,-0.25,0.474
-0.061,-5.671,-7.988,0.641,-0.269,0.47
1.341,-4.451,-9.512,0.692,-0.331,0.446
2.744,-3.293,-11.22,0.803,-0.347,0.444
3.659,-2.256,-13.476,0.897,-0.324,0.442
5.061,-1.098,-16.585,0.98,-0.276,0.442
6.646,0.061,-20,1.024,-0.338,0.404
8.415,1.037,-23.598,1.054,-0.392,0.379
9.573,1.951,-27.134,1.115,-0.354,0.359
10.305,2.988,-31.341,1.171,-0.352,0.298
10.122,3.476,-35.854,1.247,-0.415,0.255
8.963,4.146,-40.976,1.305,-0.379,0.216
8.171,5.366,-46.28,1.346,-0.333,0.14
5.305,6.037,-51.89,1.413,-0.328,0.059
2.195,6.707,-57.561,1.497,-0.279,-0.001
-0.915,8.293,-64.39,1.594,-0.181,-0.037
-5.61,10.488,-71.28,1.706,-0.069,-0.063
-9.268,11.098,-78.293,1.806,0.024,-0.097
-13.659,10.122,-85.061,1.893,0.089,-0.16
-17.134,9.451,-91.341,1.949,0.205,-0.23
-19.817,10.305,-98.293,2.005,0.375,-0.295
-20,12.866,-105.61,2.086,0.56,-0.364
-19.085,14.207,-111.52,2.185,0.701,-0.422
-18.476,15.305,-116.83,2.216,0.823,-0.495
-14.085,17.256,-122.01,2.191,0.962,-0.554
-5.488,17.805,-126.1,2.208,1.123,-0.59
1.341,20.305,-128.6,2.222,1.338,-0.631
11.341,24.451,-130.73,2.226,1.596,-0.669
23.78,28.841,-131.95,2.216,1.896,-0.696
35.244,32.561,-131.77,2.206,2.196,-0.792
46.098,35.915,-130.91,2.246,2.424,-0.839
56.646,39.634,-129.76,2.239,2.611,-0.913
65.427,44.756,-128.17,2.186,2.794,-1.025
73.659,50.854,-125.98,2.129,2.939,-1.152
78.232,56.098,-122.38,2.116,3.056,-1.281
77.988,59.817,-119.15,2.114,3.198,-1.339
75.122,64.512,-117.07,2.106,3.37,-1.383
70.793,73.049,-113.96,2.064,3.577,-1.413
65.061,87.073,-108.66,1.963,3.799,-1.36
54.329,100.37,-102.81,1.783,3.991,-1.291
41.098,110.79,-97.439,1.585,4.146,-1.268
25.549,120.12,-89.512,1.474,4.27,-1.248
8.049,128.96,-80.427,1.4,4.403,-1.245
-11.768,138.35,-70.732,1.282,4.548,-1.264
-31.402,148.35,-62.012,1.104,4.639,-1.245
-47.5,157.74,-50.976,0.901,4.674,-1.241
-59.451,170.55,-36.22,0.758,4.667,-1.204
-67.866,182.5,-18.232,0.658,4.639,-1.131
-72.927,188.66,0.183,0.542,4.601,-1.032
-71.402,191.83,21.159,0.38,4.529,-0.917
-66.768,195.43,44.817,0.22,4.457,-0.816
-61.463,201.65,68.598,0.092,4.408,-0.711
-58.354,209.76,92.5,-0.044,4.339,-0.625
-52.622,221.59,117.87,-0.201,4.226,-0.573
-45.793,235,143.84,-0.36,4.06,-0.535
-43.11,245.85,166.4,-0.48,3.83,-0.541
-43.293,249.94,189.02,-0.654,3.669,-0.468
-44.451,253.48,213.11,-0.919,3.611,-0.305
-46.585,259.94,237.81,-1.21,3.561,-0.183
-48.902,267.44,262.87,-1.391,3.438,-0.101
-52.5,273.11,287.26,-1.45,3.262,0
-58.049,273.9,310.12,-1.517,3.103,0.056
-65.183,274.27,332.19,-1.635,3.007,0.071
-73.232,276.4,353.78,-1.793,2.926,0.046
-82.866,279.45,373.6,-1.999,2.829,0.019
-95.915,280.61,390.24,-2.118,2.699,-0.002
-111.95,279.57,404.02,-2.288,2.521,0.037
-129.82,279.21,415.49,-2.563,2.437,0.119
-148.72,280.06,425.24,-2.915,2.294,0.172
-167.81,279.51,432.93,-3.116,2.001,0.184
-184.82,275.98,438.42,-3.253,1.7,0.137
-202.38,271.95,444.02,-3.416,1.518,0.052
-220,268.17,451.46,-3.508,1.477,-0.095
-235.85,262.32,457.07,-3.443,1.175,-0.363
-252.56,250.12,458.72,-3.277,0.726,-0.53
-269.94,236.65,458.35,-3.225,0.515,-0.653
-287.07,226.46,458.78,-3.132,0.269,-0.805
-306.89,217.99,458.48,-3.078,-0.147,-0.915
-331.77,209.33,457.01,-3.107,-0.64,-1.021
-359.82,199.39,453.96,-2.982,-1.098,-1.033
-391.34,190.73,450.06,-2.833,-1.294,-1.065
-425.12,188.84,448.05,-2.77,-1.47,-1.172
-470.49,192.19,442.93,-2.743,-1.817,-1.127
-520.43,190.98,431.77,-2.644,-1.996,-0.909
-569.51,177.62,412.74,-2.615,-2.038,-0.745
-623.78,161.59,392.81,-2.591,-2.122,-0.522
-679.7,145.73,371.1,-2.636,-1.889,-0.391
-728.48,128.72,346.04,-2.665,-1.796,-0.336
-761.52,105.37,319.76,-2.653,-1.726,-0.351
-782.87,78.11,298.66,-2.686,-1.579,-0.438
-799.57,54.817,277.32,-2.662,-1.528,-0.532
-800.18,32.744,254.69,-2.648,-1.495,-0.562
-773.23,13.232,237.32,-2.607,-1.433,-0.523
-725.3,-1.28,221.77,-2.54,-1.517,-0.454
-661.04,-15.122,210.12,-2.445,-1.588,-0.333
-586.4,-18.963,201.22,-2.359,-1.494,-0.226
-502.62,-12.927,188.41,-2.27,-1.452,-0.148
-402.5,-6.768,177.68,-2.184,-1.44,-0.072
-295.55,-0.305,166.71,-2.125,-1.439,-0.002
-195.24,9.512,152.62,-2.092,-1.433,0.06
-95.427,16.646,139.51,-2.07,-1.427,0.114
