gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
9.146,4.756,-15.732,0.667,0.05,0.144
8.537,4.573,-15.671,0.669,0.048,0.125
7.439,4.451,-15.549,0.691,0.022,0.108
6.28,4.39,-15.915,0.71,0.025,0.111
5.061,4.817,-16.402,0.738,0.012,0.113
4.634,5.488,-16.768,0.76,0.027,0.134
5.244,6.22,-17.561,0.777,0.023,0.152
6.646,7.256,-18.232,0.806,0.008,0.137
9.085,8.476,-18.902,0.843,-0.034,0.139
12.378,10.122,-19.817,0.875,0.01,0.123
16.28,12.012,-20.976,0.911,0.002,0.104
20.122,13.902,-22.317,0.922,-0.01,0.078
24.634,15.366,-24.573,0.928,-0.024,0.067
28.659,17.134,-26.463,0.99,0.027,0.082
32.805,18.78,-28.659,1.06,0.026,0.052
36.829,20.671,-31.159,1.089,0.104,0.071
40.305,22.561,-33.476,1.189,0.19,0.057
43.841,24.451,-36.646,1.248,0.176,0.022
46.159,25.976,-39.451,1.306,0.216,-0.035
48.11,27.256,-42.317,1.396,0.204,-0.069
48.537,29.146,-45.549,1.426,0.301,-0.085
48.354,31.037,-48.72,1.5,0.377,-0.143
47.317,33.171,-52.866,1.565,0.394,-0.184
47.561,34.573,-56.951,1.599,0.553,-0.235
45.793,35.976,-60.427,1.68,0.674,-0.231
45.732,37.744,-64.268,1.736,0.781,-0.281
45.854,40.854,-67.5,1.77,0.9,-0.32
47.073,42.561,-70.122,1.818,1.045,-0.322
47.683,43.902,-73.476,1.833,1.225,-0.359
50.793,46.89,-76.463,1.905,1.307,-0.37
52.805,48.902,-77.744,1.951,1.465,-0.43
55.183,51.951,-80.549,1.957,1.685,-0.467
62.195,57.073,-82.622,1.961,1.893,-0.516
66.341,60.244,-83.354,2.002,2.071,-0.555
74.024,63.537,-83.415,2.049,2.13,-0.582
82.805,67.927,-80.854,2.026,2.163,-0.694
90.366,72.195,-79.695,2.024,2.226,-0.739
103.96,76.22,-75.488,2.035,2.348,-0.799
110.49,79.39,-70.244,2.069,2.47,-0.855
118.9,82.927,-65.183,2.125,2.527,-0.886
126.89,90.488,-59.939,2.15,2.599,-0.931
128.9,97.988,-53.902,2.173,2.7,-0.961
130.73,106.1,-47.378,2.183,2.775,-1.008
125.85,114.63,-42.561,2.184,2.873,-1.075
115.79,120.67,-38.659,2.175,2.959,-1.096
103.42,130,-31.768,2.12,3.041,-1.126
85.549,139.39,-24.878,2.047,3.138,-1.159
68.537,148.84,-17.439,2.025,3.255,-1.167
50.61,157.38,-9.024,2.011,3.316,-1.178
36.098,169.69,1.829,1.96,3.322,-1.164
28.049,184.15,17.988,1.868,3.26,-1.157
23.11,194.02,35.61,1.757,3.143,-1.179
22.073,205,53.537,1.645,3.041,-1.212
25.244,214.51,72.622,1.541,3.008,-1.266
34.634,225.24,92.5,1.425,3.05,-1.286
45.183,237.44,113.05,1.278,3.086,-1.249
55.305,248.54,133.05,1.096,3.081,-1.166
65,259.94,151.65,0.904,3.194,-1.052
70.671,270.18,169.15,0.708,3.387,-0.894
73.11,280.06,185.79,0.508,3.415,-0.755
73.049,291.34,202.38,0.305,3.237,-0.73
68.537,300.43,217.5,0.093,3.037,-0.766
59.817,307.19,230.67,-0.038,2.887,-0.787
48.598,315.37,242.38,-0.129,2.8,-0.799
36.646,324.57,254.69,-0.236,2.767,-0.799
23.72,333.9,267.01,-0.424,2.846,-0.758
11.22,341.1,278.72,-0.592,2.882,-0.737
-1.098,344.82,289.94,-0.657,2.865,-0.698
-14.634,345.98,300.61,-0.895,2.896,-0.665
-29.268,345.55,310.49,-1.259,2.918,-0.633
-43.171,344.94,319.51,-1.568,2.875,-0.631
-57.439,343.9,326.71,-1.788,2.648,-0.589
-77.073,340.12,331.28,-2.226,2.432,-0.542
-99.146,335.12,333.78,-2.707,2.221,-0.573
-117.38,332.56,333.66,-3.109,1.936,-0.625
-135.18,332.81,331.16,-3.36,1.667,-0.584
-153.84,329.63,327.93,-3.573,1.304,-0.632
-173.23,320.37,324.51,-3.549,1.026,-0.565
-194.27,311.89,322.68,-3.569,0.682,-0.605
-219.27,305.85,322.5,-3.737,-0.065,-0.628
-253.78,302.13,321.4,-3.679,-0.351,-0.497
-295.43,296.58,316.28,-3.405,-0.256,-0.452
-345.43,295.43,309.94,-3.207,0.104,-0.816
-406.46,301.71,305.06,-3.19,-0.584,-1.223
-477.93,308.05,296.58,-2.647,-1.373,-1.375
-564.21,308.11,285.12,-2.425,-1.903,-1.404
-654.94,309.94,273.35,-2.604,-2.484,-1.25
-754.7,309.08,263.72,-2.792,-3.034,-1.004
-859.82,299.76,255.43,-2.506,-2.504,-0.679
-961.16,276.65,248.05,-2.218,-2.028,-0.259
-1050.5,246.71,239.39,-2.232,-1.702,0.01
-1115.2,211.46,233.6,-2.485,-1.525,0.019
-1164,168.11,233.72,-2.595,-1.172,-0.087
-1193,129.45,234.21,-2.597,-0.902,-0.2
-1183,88.963,225.55,-2.653,-0.625,-0.341
-1143.3,41.585,215.24,-2.752,-0.875,-0.411
-1071.8,2.805,217.32,-2.602,-0.784,-0.372
-963.17,-1.585,229.21,-2.496,-0.78,-0.24
-798.84,-3.659,234.27,-2.311,-0.774,-0.042
-650.91,-4.207,231.83,-2.174,-0.839,0.109
-494.15,12.744,188.17,-2.053,-0.979,0.217
-320.12,40.549,148.35,-1.956,-1.067,0.285
-129.15,52.439,124.02,-1.862,-1.162,0.325
48.354,43.476,112.01,-1.837,-1.184,0.333
175.73,50.488,95.183,-1.734,-1.224,0.395
261.22,74.634,73.841,-1.643,-1.237,0.467
324.63,90.122,53.72,-1.67,-1.135,0.494
344.88,85.976,32.256,-1.549,-1.055,0.572
337.99,67.805,7.378,-1.477,-1.018,0.667
304.57,48.659,-16.341,-1.448,-0.882,0.734
273.66,20.305,-31.89,-1.372,-0.727,0.851
235.73,-11.89,-43.537,-1.413,-0.53,0.892
193.48,-41.159,-55.061,-1.252,-0.392,1.035
155.31,-65.976,-63.11,-1.233,-0.34,1.081
120.98,-82.073,-71.646,-1.24,-0.117,1.158
97.927,-89.268,-79.268,-1.091,0.021,1.271
85.732,-88.537,-86.341,-1.134,0.113,1.333
88.11,-83.72,-91.951,-1.081,0.079,1.351
104.08,-79.451,-95.549,-1.145,0.208,1.336
133.96,-79.268,-95.305,-1.013,0.399,1.394
171.4,-73.415,-93.841,-0.958,0.501,1.392
212.07,-66.159,-92.073,-0.85,0.401,1.372
255,-63.78,-89.817,-0.873,0.61,1.369
294.76,-58.049,-89.146,-0.763,0.686,1.371
332.74,-51.037,-87.866,-0.634,0.679,1.368
365.18,-46.037,-88.354,-0.634,0.836,1.364
392.68,-43.171,-90.122,-0.566,0.956,1.368
410.92,-48.72,-90.61,-0.49,0.845,1.297
422.68,-44.512,-95,-0.446,0.903,1.217
425.55,-46.037,-101.46,-0.389,1.046,1.172
417.99,-47.866,-107.74,-0.274,1.063,1.115
407.87,-46.22,-114.63,-0.216,0.964,0.972
399.39,-49.085,-120.12,-0.178,1.114,0.883
385.24,-57.683,-123.48,-0.112,1.296,0.88
371.77,-72.134,-125.79,-0.061,1.326,0.831
354.02,-79.207,-129.82,0,1.286,0.735
341.83,-88.293,-131.34,0.066,1.463,0.651
325.55,-95.854,-134.09,0.18,1.397,0.6
312.32,-108.11,-137.87,0.261,1.307,0.447
301.16,-120.12,-138.72,0.273,1.406,0.332
292.13,-125.67,-141.83,0.364,1.542,0.258
