gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
131.22,53.232,-96.646,-0.87,-0.217,0.637
156.46,50.671,-110.06,-0.905,-0.299,0.73
183.35,47.927,-123.48,-0.958,-0.385,0.808
208.66,44.39,-137.68,-1.077,-0.443,0.842
231.77,39.939,-152.01,-1.184,-0.492,0.89
252.93,34.817,-165.67,-1.29,-0.544,0.923
271.52,29.268,-177.81,-1.395,-0.579,0.924
287.13,21.707,-188.9,-1.49,-0.615,0.901
297.74,12.805,-199.15,-1.563,-0.664,0.893
302.19,3.963,-208.9,-1.658,-0.706,0.888
301.58,-3.659,-217.99,-1.782,-0.721,0.873
295.55,-10.732,-226.28,-1.895,-0.696,0.801
284.69,-18.354,-233.54,-1.961,-0.645,0.705
271.22,-27.805,-239.76,-2.009,-0.59,0.6
257.19,-39.756,-244.69,-2.066,-0.564,0.506
242.38,-53.537,-247.68,-2.125,-0.562,0.436
226.59,-67.683,-249.57,-2.2,-0.538,0.373
212.5,-82.866,-250.55,-2.286,-0.499,0.312
201.59,-99.756,-250.43,-2.389,-0.468,0.262
195.55,-117.07,-249.45,-2.507,-0.456,0.203
195.18,-134.94,-248.35,-2.608,-0.459,0.121
200.67,-154.51,-246.77,-2.7,-0.486,0.031
209.82,-174.45,-244.33,-2.794,-0.536,-0.053
223.72,-194.69,-241.22,-2.877,-0.574,-0.133
241.1,-215.49,-236.46,-2.941,-0.658,-0.201
261.28,-236.71,-228.35,-3.01,-0.79,-0.292
284.21,-258.29,-217.13,-3.042,-0.89,-0.4
306.71,-278.72,-203.35,-3.05,-0.963,-0.496
325.92,-297.32,-188.05,-3.096,-1.076,-0.564
338.84,-312.26,-170.98,-3.171,-1.19,-0.602
344.57,-323.29,-152.19,-3.24,-1.242,-0.647
344.39,-331.89,-132.5,-3.281,-1.295,-0.717
339.21,-338.78,-111.71,-3.272,-1.36,-0.791
330.55,-342.99,-90.488,-3.245,-1.451,-0.847
319.76,-344.69,-69.268,-3.209,-1.521,-0.888
307.32,-344.15,-49.146,-3.157,-1.538,-0.913
296.22,-341.89,-30.61,-3.086,-1.531,-0.925
288.9,-339.45,-13.476,-2.969,-1.546,-0.916
287.38,-336.95,1.768,-2.844,-1.584,-0.926
292.56,-334.21,15.671,-2.737,-1.639,-0.917
304.45,-331.52,28.537,-2.626,-1.689,-0.874
322.13,-329.08,40.366,-2.524,-1.749,-0.829
344.02,-327.13,51.341,-2.416,-1.854,-0.812
368.54,-325.31,62.805,-2.296,-2.007,-0.81
392.81,-322.68,75.244,-2.169,-2.14,-0.821
414.76,-319.02,87.5,-2.046,-2.236,-0.848
434.51,-315.61,98.598,-1.93,-2.321,-0.89
451.83,-312.62,108.35,-1.818,-2.381,-0.922
459.82,-307.38,118.05,-1.691,-2.38,-0.955
468.6,-302.81,127.62,-1.548,-2.352,-0.975
477.62,-299.39,136.34,-1.426,-2.385,-0.983
488.17,-298.42,143.84,-1.295,-2.463,-0.994
500.61,-298.9,150.55,-1.142,-2.545,-0.916
514.02,-299.57,155.24,-1.001,-2.582,-0.908
526.65,-299.57,157.87,-0.868,-2.624,-0.9
536.83,-300.85,158.23,-0.697,-2.642,-0.89
544.02,-303.17,156.89,-0.538,-2.65,-0.879
544.27,-303.9,153.35,-0.391,-2.587,-0.882
536.34,-303.23,148.48,-0.224,-2.486,-0.878
526.83,-304.63,147.62,-0.042,-2.403,-0.877
513.23,-309.39,146.16,0.112,-2.278,-0.898
493.17,-316.34,141.34,0.243,-2.077,-0.919
472.38,-320.18,140,0.358,-1.873,-0.929
456.34,-318.84,140.91,0.468,-1.727,-0.931
443.42,-316.4,137.56,0.555,-1.53,-0.926
434.88,-311.95,127.93,0.606,-1.246,-0.873
430.43,-307.32,114.21,0.708,-1.043,-0.793
429.33,-301.83,99.695,0.872,-0.994,-0.688
427.26,-291.95,86.951,1.11,-1.018,-0.646
424.33,-277.5,78.78,1.365,-0.974,-0.672
415.43,-257.56,70.549,1.643,-0.884,-0.74
400.12,-235.31,61.341,1.869,-0.735,-0.777
376.71,-214.02,47.561,2.006,-0.51,-0.847
353.48,-190.85,35,2.104,-0.296,-0.92
327.13,-167.32,25.732,2.185,-0.09,-0.903
296.04,-142.5,19.085,2.223,0.081,-0.856
261.4,-117.99,11.22,2.22,0.279,-0.797
223.35,-95.061,2.378,2.254,0.375,-0.733
183.78,-70.183,-3.963,2.316,0.453,-0.675
145.98,-45.488,-6.159,2.364,0.511,-0.615
108.9,-23.293,-9.268,2.356,0.562,-0.607
71.037,-4.695,-10.122,2.347,0.625,-0.62
34.512,11.829,-9.512,2.34,0.703,-0.591
