gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-31.951,-13.78,-31.89,0.785,0.356,0.313
-30.488,-13.78,-31.463,0.784,0.359,0.317
-29.207,-14.024,-30.854,0.788,0.353,0.319
-28.049,-14.085,-30.366,0.79,0.347,0.319
-26.89,-14.146,-29.573,0.792,0.339,0.321
-25.671,-14.146,-28.598,0.789,0.338,0.322
-24.39,-14.085,-27.866,0.787,0.332,0.312
-23.598,-13.963,-27.012,0.791,0.329,0.305
-22.317,-13.659,-26.341,0.784,0.315,0.297
-21.098,-13.476,-25.793,0.785,0.295,0.289
-19.634,-13.171,-25.366,0.787,0.278,0.279
-18.232,-13.049,-24.817,0.781,0.256,0.265
-17.012,-12.927,-24.39,0.774,0.224,0.257
-15.976,-12.805,-24.207,0.769,0.201,0.248
-15,-12.805,-24.268,0.769,0.186,0.235
-14.329,-12.805,-24.512,0.786,0.159,0.221
-13.963,-12.866,-24.634,0.784,0.135,0.202
-13.78,-12.866,-24.695,0.786,0.104,0.192
-12.988,-12.805,-24.756,0.79,0.059,0.18
-12.256,-12.5,-24.695,0.788,0.012,0.165
-11.524,-12.317,-24.573,0.786,-0.024,0.143
-10.366,-12.073,-24.329,0.794,-0.066,0.118
-8.72,-11.768,-24.207,0.8,-0.109,0.098
-7.134,-11.28,-23.963,0.804,-0.154,0.092
-5.183,-10.793,-23.902,0.803,-0.216,0.08
-2.927,-10.488,-23.902,0.816,-0.268,0.064
-0.366,-9.817,-24.085,0.875,-0.32,0.051
2.5,-9.024,-24.268,0.969,-0.36,0.022
5.244,-8.049,-24.634,1.068,-0.375,0.008
7.927,-7.073,-25.122,1.132,-0.398,-0.014
11.098,-6.098,-25.61,1.161,-0.438,-0.034
13.902,-5.122,-26.159,1.178,-0.478,-0.046
16.951,-4.146,-27.134,1.209,-0.489,-0.044
19.939,-3.049,-27.866,1.238,-0.481,-0.048
22.5,-1.829,-28.963,1.272,-0.486,-0.063
23.72,-0.732,-30.061,1.318,-0.5,-0.095
24.695,0.671,-31.341,1.41,-0.485,-0.112
26.28,2.134,-32.988,1.544,-0.439,-0.151
27.866,4.085,-35,1.664,-0.391,-0.185
29.756,6.159,-37.256,1.731,-0.323,-0.217
31.28,8.293,-40.061,1.802,-0.252,-0.259
33.293,9.573,-43.72,1.901,-0.158,-0.296
35.183,10.244,-47.866,2.04,-0.064,-0.283
37.317,11.463,-51.829,2.082,0.059,-0.288
40,13.902,-55.793,2.15,0.162,-0.302
43.11,16.463,-59.695,2.218,0.323,-0.317
46.341,18.963,-63.598,2.302,0.511,-0.405
49.146,21.341,-67.256,2.438,0.693,-0.52
51.159,24.329,-71.098,2.564,0.891,-0.634
53.78,27.866,-75.122,2.687,1.071,-0.704
56.28,31.463,-78.902,2.749,1.274,-0.779
58.415,34.146,-82.622,2.798,1.515,-0.845
60.427,37.073,-85.976,2.866,1.765,-0.925
62.622,41.524,-88.049,2.94,1.938,-1.016
64.085,47.622,-88.78,2.931,2.108,-1.08
65.915,53.476,-88.963,2.871,2.357,-1.114
67.5,58.476,-88.354,2.864,2.606,-1.085
72.622,66.28,-87.134,2.888,2.817,-1.088
76.707,77.561,-82.866,2.87,3.021,-1.123
83.171,88.659,-78.049,2.818,3.149,-1.153
88.78,100.31,-72.256,2.732,3.181,-1.147
97.805,112.07,-65.671,2.614,3.161,-1.105
108.11,124.08,-57.866,2.504,3.159,-1.047
116.65,137.74,-47.927,2.383,3.25,-0.974
126.28,152.32,-36.463,2.264,3.386,-0.909
130.55,167.81,-23.72,2.132,3.473,-0.857
130.06,182.68,-11.037,1.983,3.488,-0.839
119.39,195.12,2.317,1.83,3.426,-0.901
105.06,208.41,16.402,1.648,3.278,-0.981
84.878,223.84,32.805,1.386,3.204,-0.97
57.256,235.55,50.305,1.116,3.291,-0.888
25.915,242.56,67.256,0.915,3.418,-0.734
-4.146,251.52,84.939,0.681,3.486,-0.552
-33.476,262.44,103.84,0.324,3.561,-0.399
-54.817,273.84,123.78,0.013,3.599,-0.275
-67.256,285.79,145.12,-0.186,3.516,-0.201
-72.378,296.77,167.13,-0.374,3.396,-0.11
-70.488,304.94,189.15,-0.587,3.299,-0.034
-65.061,310.85,210.43,-0.798,3.18,-0.013
-58.72,316.46,229.51,-0.987,3.027,-0.015
-52.805,322.87,246.22,-1.188,2.886,-0.021
-50.61,329.63,261.34,-1.485,2.75,-0.084
-54.451,336.34,274.94,-1.822,2.615,-0.117
-61.098,342.07,287.93,-2.171,2.452,-0.108
-75.061,345.98,301.22,-2.528,2.249,-0.068
